"sensspec1"	"sensspec2"	"sensspec3"	"sensspec4"	"crit1"	"crit2"	"crit3"	"crit4"	"sens1"	"sens2"	"sens3"	"sens4"	"spec1"	"spec2"	"spec3"	"spec4"	"meanF1"	"SDF1"	"meanFP"	"SDFP"
"MSEC_KENDALLC_GEECE"	0.993326003068846	0.994655134288689	0.99801506784941	0.995789294300467	0.9885463	0.9886052	0.990861	0.9901591	1	1	1	1	0.9867405	0.9893671	0.996038	0.9916139	0.995446374876853	0.00198643865505611	0.00906012499999997	0.00393927065193121
"KENDALLC_GEECE"	0.993261851233398	0.988217306869059	0.996790381306433	0.994328768507808	0.9892817	0.9891711	0.9900911	0.9902721	1	0.985	1	1	0.9866139	0.9914557	0.9936013	0.9887215	0.993149576979174	0.00360489679731552	0.00990189999999996	0.00306323169218392
"MSER_GEERE"	0.988942365973947	0.994783074941485	0.993854867991746	0.989711678362185	0.9850917	0.9887368	0.9897159	0.9863002	1	1	1	1	0.9781266	0.9896203	0.9877848	0.9796329	0.991822996817341	0.00292382527096544	0.01620885	0.00575344533909901
"GEEnonull"	0.995511594232087	0.97136300091027	0.998935568189656	0.99819294042594	0.3109612	0.3206995	0.4244884	0.413549	1	0.95	1	1	0.9910633	0.9937089	0.9978734	0.9963924	0.991000775939488	0.0131741900171071	0.00524050000000001	0.00300712434173692
"MSEC_KENDALLC_GEECE_CORR"	0.987980650999663	0.990271939361865	0.995006842244666	0.990341149085671	0.9829893	0.9831989	0.9845426	0.9840493	1	0.995	1	1	0.9762468	0.9855886	0.9900633	0.9808671	0.990900145422966	0.00294932343842766	0.01680855	0.00596096796082651
"MSEC_GEECE"	0.993685071931894	0.981204513706297	0.991216862822619	0.996277343224418	0.9877861	0.9887428	0.9923261	0.9902575	1	0.97	0.985	1	0.9874494	0.9926709	0.9975127	0.9925823	0.990595947921307	0.00659306483290157	0.00744617499999997	0.00410934354966419
"KENDALLR_GEERE"	0.988204231987569	0.992012657901847	0.992459364374854	0.98925282637759	0.9833545	0.9858301	0.9858457	0.984573	1	1	1	1	0.9766835	0.9841519	0.9850316	0.9787342	0.990482270160465	0.00207781761342389	0.0188497	0.00407692423688903
"MSEC_GEERE"	0.986429045091998	0.988243739911744	0.995166600623991	0.991478650132497	0.9940886	0.9952657	0.995662	0.9954424	1	0.99	1	1	0.9732215	0.9864937	0.9903797	0.9831013	0.990329508940058	0.0038419626975647	0.01670095	0.00734705183752868
"MSEC_KENDALLC_GEERE"	0.988395377573838	0.990702299114558	0.992603950050282	0.98889707882255	0.9928201	0.9937352	0.9939348	0.9938433	1	1	1	1	0.977057	0.9815759	0.9853165	0.978038	0.990149676390307	0.00191271326284739	0.01950315	0.00375374863170142
"MSEC_KENDALLR_CORC_GEECE"	0.989268967555433	0.989815011894423	0.991549436389586	0.988842074523957	0.9820705	0.9824436	0.9826939	0.9829112	1	1	1	1	0.9787658	0.9798354	0.9832405	0.9779304	0.98986887259085	0.00118903265695753	0.020056975	0.0023324838411373
"MSEC_KENDALLR_GEECE"	0.987941781755819	0.988346766402187	0.991549436389586	0.987718084750469	0.9799522	0.9805224	0.9809035	0.980783	1	1	1	1	0.9761709	0.976962	0.9832405	0.9757342	0.988889017324515	0.00179259625312211	0.0219731	0.00351268398142122
"MSEC_KENDALLC"	0.98696846361915	0.987769932657346	0.99091505689448	0.989618022062095	0.9919235	0.9922702	0.9925561	0.9927326	1	1	1	1	0.9742722	0.9758354	0.9819937	0.9794494	0.988817868808268	0.00178483545726229	0.022112325	0.00349198694286885
"KENDALL_GEE"	0.992263404609871	0.990950490834475	0.99370426165742	0.974526801744037	0.9895234	0.9893215	0.989564	0.9895557	1	1	1	0.96	0.9846456	0.9820633	0.9874873	0.9895	0.987861239711451	0.00896048119358705	0.01407595	0.00325427892320252
"MSEC"	0.989123474018704	0.984862884414661	0.988281978357935	0.989024477934936	0.9944744	0.994093	0.9944323	0.9946972	1	1	1	0.995	0.978481	0.9701772	0.9768354	0.9831203	0.987823203681559	0.00200895720438412	0.022846525	0.00535832398508775
"MSER_KENDALLR_GEERE"	0.988113521317893	0.992154121404308	0.991800413583634	0.979182869238357	0.9820047	0.9850441	0.9858829	0.9825115	1	1	1	0.98	0.9765063	0.9844304	0.9837342	0.9783671	0.987812731386048	0.00603639715588832	0.0192405	0.00392163379643398
"KENDALLR_CORC"	0.989450009683595	0.988877654196158	0.981920804162902	0.989330411689687	0.9796993	0.9806163	0.9805452	0.9804746	1	1	0.985	1	0.9791203	0.978	0.9788608	0.9788861	0.987394719933086	0.00365759330811873	0.0212832	0.000491939352630674
"MSEC_KENDALLR"	0.985752407658969	0.986002988046395	0.98454322469469	0.987847745782577	0.9777275	0.9775702	0.9779916	0.9776461	1	1	1	1	0.9719051	0.9723924	0.969557	0.9759873	0.986036591545658	0.00136532217175952	0.02753955	0.0026571750193266
"KENDALLC"	0.984063305860035	0.986058301647655	0.986812554851435	0.985749115814114	0.9908234	0.9914521	0.9914369	0.9915363	1	1	1	1	0.9686266	0.9725	0.9739684	0.9718987	0.98567081954331	0.00116102432402697	0.028251575	0.00225547688139337
"MSEC_KENDALLR_CORC"	0.986601349745662	0.984976999832572	0.983749648758472	0.98641604925045	0.9811692	0.9815806	0.9819667	0.9818554	1	1	1	1	0.973557	0.9703987	0.968019	0.9731962	0.985436011896789	0.00133828226045638	0.028707275	0.00259914822121275
"MSEC_CORC"	0.98628596974165	0.979921228497186	0.989188154336413	0.979921228497186	0.9922477	0.9924591	0.9927126	0.9930293	1	1	1	1	0.972943	0.9606329	0.9786076	0.9606329	0.983829145268109	0.00466542572780094	0.0317959	0.00904315808295605
"MSER_KENDALLR_GEERE_CORC"	0.989188154336413	0.993139960492826	0.991295129140702	0.960895744832041	0.9823529	0.9832229	0.9832145	0.9799831	1	1	1	0.945	0.9786076	0.9863734	0.9827405	0.9773354	0.983629747200495	0.0152417517664731	0.018735775	0.00411405636517455
"MSER_KENDALLR_CORR_GEERE"	0.985706157104514	0.991607349649664	0.991703890858399	0.963833534769041	0.9810168	0.983595	0.9844283	0.9807065	0.99	1	1	0.95	0.9814494	0.9833544	0.9835443	0.9780759	0.983212733095405	0.0132204366835448	0.018394	0.00253640421463142
"KENDALL"	0.986334779157827	0.988725554020385	0.966112728236626	0.988029297361418	0.9860857	0.9856441	0.9846587	0.98621	1	1	0.96	1	0.973038	0.9777025	0.9723038	0.9763418	0.982300589694064	0.0108385085278869	0.025153475	0.0025902801410594
"COR"	0.990024879727113	0.987996884042406	0.951315548235969	0.988055206041068	0.9859531	0.9858289	0.9861941	0.9857723	1	1	0.915	1	0.9802468	0.9762785	0.9906329	0.9763924	0.979348129511639	0.018712141733497	0.01911235	0.00675356998359633
"KENDALLR_GEECE"	0.961315579795035	0.99122105075525	0.959873987276923	0.990840922672126	0.9833752	0.9853026	0.9836545	0.9861405	0.94	1	0.935	1	0.9836203	0.9825949	0.9861076	0.9818481	0.975812885124834	0.0175828875809095	0.016457275	0.001857841737743
"GEECE"	0.936380580352807	0.978973166984822	0.971943218761082	0.995406193441369	0.9927046	0.9922219	0.9931312	0.9939888	0.885	0.97	0.95	1	0.9940949	0.9881139	0.9949241	0.9908544	0.97067578988502	0.024887795533892	0.008003175	0.0031279971796396
"GEE"	0.98497461928934	0.971108903500926	0.983739297456838	0.923506123827444	0.9951274	0.9947627	0.996193	0.9964745	0.98	0.95	0.97	0.86	0.99	0.9931772	0.9978734	0.9971392	0.965832236018637	0.0289046517569642	0.00545255	0.00366678778724196
"MSEC_KENDALLCnonull_GEECEnonull"	0.995019618724513	0.981127224297708	0.865886294337441	0.991029316449972	0.6538199	0.681618	0.7566586	0.7558212	1	0.97	0.765	0.985	0.9900886	0.9925127	0.9974241	0.9971329	0.958265613452408	0.0618625061143427	0.00571042499999999	0.00359236318447436
"CORR"	0.976924907062588	0.957152275864676	0.895060305327781	0.980060806432745	0.9776354	0.9787185	0.9781357	0.9752526	0.97	0.935	0.82	0.985	0.9839494	0.9803797	0.9852468	0.9751709	0.952299573671948	0.0394840712530432	0.0188133	0.00450769793205654
"KENDALLR_CORR"	0.95266898362036	0.98599970101899	0.920678949215773	0.939897780983046	0.9768685	0.9791229	0.9768103	0.9739953	0.925	0.99	0.865	0.905	0.9820443	0.9820316	0.984019	0.9775949	0.949811353709542	0.0274756767917158	0.01857755	0.00271722726628939
"MSEC_KENDALLC_GEECEnonull"	0.995035626740755	0.932878886676183	0.866300987573016	0.99800553000748	0.7676067	0.7674001	0.8124154	0.7972344	1	0.88	0.765	1	0.9901203	0.992519	0.9985253	0.996019	0.948055257749359	0.0622261137579321	0.00570410000000002	0.00371707353258805
"KENDALLR"	0.932010495756975	0.968447197963535	0.942188043706932	0.934351604328057	0.9755038	0.9789471	0.9770203	0.9740492	0.89	0.955	0.905	0.895	0.9781835	0.9822785	0.9825633	0.9773228	0.944249335438875	0.0167086779076805	0.019912975	0.00272022350965873
"MSER_KENDALLR_GEECE"	0.970737829160015	0.991317665941357	0.811812214712686	0.942610727352634	0.9825746	0.9852453	0.982439	0.9796834	0.965	1	0.69	0.91	0.9765443	0.9827848	0.9858544	0.9776456	0.929119609291673	0.0807128853105289	0.019292725	0.00437847844756981
"MSER_GEECE"	0.862913325296415	0.99263601818836	0.811983854549689	0.939455848921515	0.9858737	0.9887566	0.9865101	0.9869914	0.765	1	0.69	0.905	0.9895696	0.9853797	0.9863608	0.9766392	0.901747261738995	0.0801004525290446	0.015512675	0.00552958186808309
"GEEREnonull"	0.794807259924056	0.92681250323317	0.957355712843194	0.842453092393083	0.3861425	0.3285718	0.4288259	0.445563	0.661	0.87	0.92	0.73	0.996538	0.9915633	0.9978734	0.9958608	0.880357142098376	0.0749274755992091	0.00454112499999998	0.00272833832380932
"MSER_KENDALLR_CORR"	0.880442293620675	0.962517253759965	0.860294650327637	0.723043658602287	0.9749199	0.9809331	0.9790534	0.9712011	0.805	0.945	0.765	0.575	0.9714873	0.9806962	0.9827089	0.9737532	0.856574464077641	0.0993946071129278	0.0228386	0.00538766508919524
"MSER_KENDALLR"	0.957161844464799	0.967954749807594	0.775692299907209	0.719081231103837	0.9787333	0.9819606	0.9784029	0.9716213	0.94	0.955	0.64	0.57	0.974962	0.9812658	0.9844051	0.9737658	0.85497253132086	0.126437649960615	0.021400325	0.00507970500677287
"MSECnonull_KENDALLC_GEECE"	0.921795615115953	0.833625387406411	0.846651796114431	0.809819558390394	0.9067521	0.941394	0.9682234	0.9730013	0.8655	0.718	0.736	0.6815	0.9859241	0.9936392	0.996462	0.9976709	0.852973089256797	0.0483496280776974	0.00657595000000002	0.00527763882337548
"GEERE"	0.398233778016444	0.993643398846645	0.998935568189656	0.997385582645306	0.995993	0.9963039	0.9972937	0.9970895	0.25	1	1	1	0.9783054	0.9873671	0.9978734	0.9947848	0.847049581924513	0.299218782239074	0.010417325	0.00871557857225594
"MSER"	0.908268590798635	0.970423530579098	0.830872821436201	0.671577109368882	0.983281	0.9853347	0.9833446	0.9761602	0.85	0.96	0.72	0.515	0.9751139	0.9810759	0.9821076	0.9649557	0.845285513045704	0.129110710506914	0.024186725	0.00786743942604582
"MSER_CORR"	0.913328886607902	0.965318543582979	0.77596721473464	0.687414494013895	0.9802141	0.9821817	0.9793061	0.9730639	0.86	0.95	0.64	0.53	0.9737089	0.9811392	0.9852911	0.9778418	0.835507284734854	0.126995615726127	0.02050475	0.00491630593196422
"MSEC_KENDALLCnonull_GEECE"	0.746291040560943	0.944462441821579	0.706336175014587	0.869426004631482	0.9170128	0.9315724	0.9700599	0.9628538	0.598	0.902	0.547	0.772	0.9923797	0.9911203	0.9966519	0.9949937	0.816628915507148	0.109910339712714	0.00621360000000001	0.002500370481882
