	"OMIM:141749"	"OMIM:143050"	"OMIM:143470"	"OMIM:145100"	"OMIM:145300"	"OMIM:146400"	"OMIM:147300"
"HP:0000006"	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HP:0003041"	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"HP:0011904"	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"HP:0012184"	0.0	0.0	1.0	0.0	0.0	0.0	0.0
"HP:0007406"	0.0	0.0	0.0	1.0	0.0	0.0	0.0
"HP:0006516"	0.0	0.0	0.0	0.0	1.0	0.0	0.0
"HP:0040221"	0.0	0.0	0.0	0.0	0.0	1.0	0.0
"HP:0000675"	0.0	0.0	0.0	0.0	0.0	0.0	1.0
