	"OMIM:516001"	"OMIM:516005"	"OMIM:516006"	"OMIM:516020"	"OMIM:516030"	"OMIM:516050"
"HP:0002315"	1.0	1.0	1.0	1.0	1.0	1.0
"HP:0003674"	1.0	1.0	1.0	1.0	1.0	1.0
"HP:0001085"	1.0	1.0	1.0	1.0	1.0	1.0
"HP:0001939"	1.0	1.0	1.0	1.0	1.0	1.0
"HP:0001427"	1.0	1.0	1.0	1.0	1.0	1.0
"HP:0000543"	1.0	1.0	1.0	1.0	1.0	1.0
"HP:0001112"	1.0	1.0	1.0	1.0	1.0	1.0
"HP:0001117"	1.0	1.0	1.0	1.0	1.0	1.0
"HP:0001129"	1.0	1.0	1.0	1.0	1.0	1.0
"HP:0007146"	0.0	0.0	1.0	0.0	0.0	0.0
