	"OMIM:191500"	"OMIM:191550"	"OMIM:191600"	"OMIM:191700"	"OMIM:192000"	"OMIM:194320"	"OMIM:600165"
"HP:0000006"	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HP:0000813"	0.0	0.0	0.0	0.0	1.0	0.0	0.0
"HP:0007633"	0.0	0.0	0.0	0.0	0.0	0.0	1.0
"HP:0004821"	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"HP:0000073"	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"HP:0100516"	0.0	0.0	1.0	0.0	0.0	0.0	0.0
"HP:0008651"	0.0	0.0	0.0	1.0	0.0	0.0	0.0
"HP:0005540"	0.0	0.0	0.0	0.0	0.0	1.0	0.0
