	"OMIM:109650"	"OMIM:137215"	"OMIM:181000"	"OMIM:240300"	"Orphanet:160148"	"Orphanet:227982"	"Orphanet:227990"	"Orphanet:36913"	"Orphanet:85410"	"Orphanet:90340"
"HP:0001094"	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
"HP:0002582"	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
"HP:0005397"	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
"HP:0004729"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"HP:0012121"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"HP:0012220"	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
"HP:0010451"	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
"HP:0010625"	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
"HP:0011771"	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
