	"OMIM:107850"	"OMIM:607107"	"OMIM:609338"	"OMIM:609939"	"OMIM:610504"	"OMIM:610698"	"OMIM:611465"	"OMIM:611494"	"OMIM:611953"	"OMIM:613065"
"HP:0010982"	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HP:0002725"	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"HP:0001081"	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
"HP:0001045"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"HP:0007868"	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
"HP:0006721"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
"HP:0001788"	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"HP:0100630"	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"HP:0012273"	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
