	"OMIM:612922"	"OMIM:612923"	"OMIM:612924"	"OMIM:612925"	"OMIM:612926"
"HP:0000007"	1.0	0.0	0.0	0.0	0.0
"HP:0000822"	1.0	1.0	1.0	1.0	1.0
"HP:0000093"	1.0	1.0	1.0	1.0	1.0
"HP:0000790"	1.0	1.0	1.0	1.0	1.0
"HP:0001873"	1.0	1.0	1.0	1.0	1.0
"HP:0003259"	1.0	1.0	1.0	1.0	1.0
"HP:0001937"	1.0	1.0	1.0	1.0	1.0
"HP:0001919"	1.0	1.0	1.0	1.0	1.0
"HP:0003138"	1.0	1.0	1.0	1.0	1.0
"HP:0005575"	1.0	1.0	1.0	1.0	1.0
"HP:0100519"	1.0	1.0	1.0	1.0	1.0
