	"OMIM:229230"	"OMIM:268650"	"OMIM:601346"	"Orphanet:314585"	"Orphanet:93302"	"Orphanet:96176"
"HP:0009540"	1.0	0.0	0.0	1.0	0.0	0.0
"HP:0008714"	0.0	1.0	0.0	1.0	0.0	0.0
"HP:0005233"	0.0	0.0	1.0	0.0	0.0	1.0
"HP:0000676"	0.0	0.0	0.0	1.0	0.0	1.0
"HP:0008519"	0.0	0.0	0.0	1.0	0.0	0.0
"HP:0009471"	0.0	0.0	0.0	1.0	0.0	0.0
"HP:0010653"	0.0	0.0	0.0	1.0	1.0	0.0
"HP:0011301"	0.0	0.0	0.0	0.0	0.0	1.0
