	"OMIM:127400"	"OMIM:127500"	"OMIM:147430"	"OMIM:155800"	"OMIM:600082"	"OMIM:602554"	"OMIM:615040"
"HP:0000006"	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HP:0003593"	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"HP:0001304"	0.0	0.0	0.0	0.0	0.0	1.0	0.0
"HP:0012531"	0.0	0.0	0.0	0.0	0.0	0.0	1.0
"HP:0007441"	1.0	1.0	0.0	0.0	0.0	0.0	0.0
"HP:0007021"	0.0	0.0	1.0	0.0	0.0	0.0	0.0
"HP:0007440"	0.0	0.0	0.0	1.0	0.0	0.0	0.0
"HP:0008711"	0.0	0.0	0.0	0.0	1.0	0.0	0.0
