	"OMIM:109543"	"OMIM:109560"	"OMIM:114835"	"OMIM:151400"	"OMIM:151441"	"OMIM:605027"	"OMIM:613024"
"HP:0000006"	1.0	0.0	1.0	0.0	0.0	0.0	0.0
"HP:0001428"	0.0	0.0	0.0	1.0	0.0	0.0	0.0
"HP:0001370"	0.0	0.0	1.0	0.0	0.0	0.0	0.0
"HP:0005550"	1.0	1.0	1.0	1.0	1.0	0.0	0.0
"HP:0002665"	0.0	1.0	1.0	0.0	1.0	1.0	1.0
"HP:0001939"	0.0	0.0	1.0	0.0	0.0	0.0	0.0
"HP:0001444"	0.0	0.0	0.0	1.0	1.0	0.0	0.0
"HP:0005374"	0.0	0.0	0.0	1.0	0.0	0.0	0.0
