	"OMIM:145500"	"OMIM:300539"	"OMIM:300624"	"OMIM:602522"	"OMIM:608622"	"OMIM:613090"	"OMIM:616939"	"Orphanet:908"
"HP:0004421"	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"HP:0004972"	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"HP:0005117"	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
"HP:0002457"	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
"HP:0003564"	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
"HP:0008640"	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"HP:0004737"	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
"HP:0004909"	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
