	"OMIM:267000"	"OMIM:601165"	"OMIM:607330"	"OMIM:608022"	"Orphanet:118"	"Orphanet:2905"
"HP:0003271"	1.0	1.0	0.0	0.0	0.0	1.0
"HP:0005247"	1.0	0.0	0.0	0.0	1.0	0.0
"HP:0008643"	1.0	0.0	0.0	1.0	0.0	0.0
"HP:0100880"	1.0	0.0	0.0	1.0	0.0	0.0
"HP:0200133"	0.0	0.0	1.0	1.0	0.0	0.0
"HP:0006615"	0.0	0.0	0.0	1.0	0.0	0.0
"HP:0008435"	0.0	0.0	0.0	1.0	0.0	0.0
"HP:0030290"	0.0	0.0	0.0	1.0	0.0	0.0
"HP:0100752"	0.0	0.0	0.0	1.0	0.0	0.0
