	"OMIM:155600"	"OMIM:155601"	"OMIM:155755"	"OMIM:609048"	"OMIM:614327"	"OMIM:614456"
"HP:0000006"	1.0	1.0	1.0	1.0	1.0	1.0
"HP:0002858"	0.0	0.0	0.0	0.0	1.0	0.0
"HP:0009592"	0.0	0.0	1.0	0.0	0.0	0.0
"HP:0000478"	1.0	0.0	0.0	0.0	0.0	0.0
"HP:0012056"	1.0	1.0	1.0	1.0	1.0	1.0
"HP:0030078"	0.0	0.0	0.0	0.0	1.0	0.0
"HP:0001054"	1.0	0.0	0.0	1.0	0.0	0.0
"HP:0001062"	1.0	0.0	0.0	1.0	0.0	0.0
"HP:0001074"	1.0	0.0	0.0	1.0	0.0	0.0
"HP:0007716"	1.0	0.0	0.0	0.0	1.0	0.0
