	"ACH.000009"	"ACH.000082"	"ACH.000123"	"ACH.000150"	"ACH.000235"	"ACH.000259"	"ACH.000274"	"ACH.000296"	"ACH.000339"	"ACH.000406"	"ACH.000466"	"ACH.000485"	"ACH.000516"	"ACH.000527"	"ACH.000601"	"ACH.000622"	"ACH.000657"	"ACH.000718"	"ACH.000837"	"ACH.000862"	"ACH.000880"	"ACH.000898"	"ACH.000901"	"ACH.001532"	"ACH.001554"
"57205"	0.00154552393507956	0.0102514084554265	-0.116970447269713	0.0604062439618825	0.0208444878115479	0.00456512290915257	0.00183186057610031	-0.0140598655842676	0.0526153692931027	0.0323328932832443	0.0844254240540836	0.0243632457211957	0.0323103512411028	-0.0499101027409289	-0.0570926277250102	0.0762038276522446	0.025439049482287	-0.0148565680185615	0.0598331098464065	-0.00600255037896648	0.238823647515955	-0.0992084285823973	0.0248731916009026	0.0222985521983921	-0.148956268227517
"8019"	0.0976426148093614	0.201874280066732	0.140185959460452	0.159077873102554	0.128000595425992	0.197370385747319	0.0672681849674646	0.151354657112815	0.161338159419597	0.180697286005858	0.180564195838947	0.14939127057784	0.0459748422170989	0.0918132304519006	0.17222155058211	-0.0401180834088447	0.092560661094486	0.143100867768202	0.122940601886061	0.107346737956345	0.332641335321718	0.137684880014439	0.120097009595209	0.0449249090079157	0.166003521903752
"55297"	0.00320298002084556	0.0162094799890094	0.0290343579047629	0.059410312381743	0.0681558993420348	0.0224582965768457	-0.0409236467530234	0.0735188635843379	0.0948381901736543	0.021494893885394	-0.0277954979389836	-0.044095654101158	0.00229971092449282	0.0606595495898433	0.0835733597929483	-0.00282860105964076	-0.00635284601701938	-0.0225486243564651	4.58242396412464E-4	0.0960969982563247	-0.123242018038783	0.0597917745981076	-0.00956453876779376	0.0132885907440203	0.0451349801595788
"29126"	0.0430516476740435	0.0601491496483164	0.148954956624947	-0.0958342228672301	0.0799586220763244	0.0622458358699316	0.0427800668861323	0.0847337204757933	0.124402577280906	0.0753555261697064	0.159301125064203	0.0967860974637918	0.0839969272437001	0.131055551821604	0.0644662388204648	0.0751636153701065	0.106980560847058	0.0831315861708949	0.0847532899444847	0.209380421875632	0.378452008023588	0.0995830493917422	0.122379142337784	-0.00518649799701174	0.137467857210037
"55501"	0.0175655520695968	-0.0796078333429926	0.0929075614684134	0.0732399392478646	0.0150279702247884	0.0284101177834159	-0.0997975453661455	0.08751134582047	0.0172230857996652	-0.0285270691905265	-0.2153468031266	-0.00986314803133435	0.0358082110498042	0.0182197056381598	0.0138123554835195	0.127465503633532	-0.0839434014741904	0.0684850177016734	-0.0158229138937128	0.0690755168606149	-0.250869949697968	-0.032874931337349	-0.116439162642029	-0.0217516371875649	0.0814105379316003
"81035"	-0.0165769029815431	0.0314847113752789	0.0361193018993013	-0.242075799114038	0.0109454106623679	-0.0503089508248407	-0.100955742727284	-0.0294101619090565	0.0591862422552273	-0.00323424889980439	0.147475351792812	-0.0435488912474145	0.0569855796173678	-0.019221242662012	-0.0218148005780284	0.0894275547003406	0.139109195141949	-0.089213361249619	-0.0427340727416945	0.0277433196832729	-0.241009099365523	-0.0114906653555867	0.0520998993021909	0.0149255459344427	-0.045404638435074
"1487"	-0.111518808206162	0.0311648363251863	0.152215263030358	0.00397745215300303	0.0895818834347311	0.018168578759232	-0.0895649933416575	-0.0822841395494744	0.0275003933087334	0.0886976175335735	0.0605264805796193	0.0385140492121449	0.0280899047759852	0.113333373300736	0.119256314017677	-0.0338361376495198	0.12892826218274	-0.0432704878592697	0.0670130140503904	-0.0586650372665032	0.261717898838437	0.0440690064029788	0.135861634788044	-0.00760797335289231	-0.0380900103831948
"2045"	-0.0400075451479016	0.027593223911269	-0.0887862741659499	-0.0644930321152949	0.00489249409941333	0.0085508561729954	-0.0254428771380977	-0.0574030887684907	-0.00294987127118621	0.011783388127177	-0.14670225280403	-0.0413599443310461	-0.0278327457630678	-0.0935300435140567	0.0496160894371476	-0.107493841208268	-0.0158363457384402	0.0640198117254289	-0.00345826303825235	0.019957696670972	0.163271892530493	-0.0738387386845532	-0.0250547605209475	-0.0480572050675605	-0.0755813182175584
"10667"	-0.520121743576092	-0.543727237118673	-0.603814538677699	-0.699101831082771	-0.520136696063192	-0.686186437949297	-0.382282143415054	-0.640081841893793	-0.555583729505058	-0.834728761899303	-0.578526390800845	-0.46583848175204	-0.382814509519782	-0.57054528485644	-0.550962886540421	-0.598635067359605	-0.568901490613581	-0.389911269706587	-0.830347163812878	-0.714643262489584	-0.471794351716493	-0.795662041813055	-0.447504792477909	-0.446835221457322	-0.629917303586984
"9896"	-0.0837845454542851	-0.123369268772203	-0.158906623985412	-0.108393701022274	-0.0725362932530856	-0.0743803537392494	-0.203649670524871	-0.125987828197462	-0.31563869409628	-0.0776635730020832	-0.177505520627731	-0.0650853821174875	-0.0803124866816127	-0.173781032141543	-0.0135532458300008	-0.149816772891161	-0.187608703867827	-0.129786442611396	-0.0687293137246441	-0.0648104025775366	-0.290085452347932	-0.124112812092113	-0.165919354479657	-0.0423008424177616	-0.190536346022346
