	"ACH.000288"	"ACH.000425"	"ACH.000463"	"ACH.000621"	"ACH.000696"	"ACH.000784"	"ACH.000835"	"ACH.000901"	"ACH.000924"	"ACH.001228"	"ACH.001554"
"51"	9.03839054796831E-4	-0.064092406143649	-0.212928903370179	-0.0447347283769692	0.0324767019133824	-0.0565281550318221	0.0739401064313638	-0.123136025832435	-0.0299701739885626	-0.0493973079984616	-0.086977376965784
"267"	-0.176855050352619	-0.251817868603667	-0.270296697774734	-0.329411850339712	-0.178605866027335	-0.185334001739951	-0.192406669617513	-0.232085647117469	-0.295091252900658	0.0773670629696844	-0.178889029979843
"598"	-0.370816905974155	-0.399126718616971	-0.377587787894688	-0.235781242717659	-0.743563412332078	-0.437452226747947	-0.442597929747134	-0.383264702814286	-0.372737270089132	-0.233460360399956	-0.724769040798326
"205428"	0.170210417764003	0.150538199283372	0.182522059885139	0.0807715783766939	0.151060954218917	0.194565101425504	0.156612594514127	0.128687800844376	0.174568948954606	0.137969868940566	0.0937577301616626
"890"	-1.06483444446198	-1.14615275357933	-1.1460802219484	-1.13690073699614	-1.1799140818851	-1.0931059504394	-1.26607680014324	-1.32652560267484	-1.06747813245358	-1.03771638079545	-1.26477961138549
"891"	-0.641195875932738	-0.544807531907881	-0.620839684531876	-0.713606534453481	-0.838684128244344	-0.498554921724471	-0.943221090041248	-0.771360977294754	-0.729097731672334	-0.181085145150963	-0.641871788891328
"1314"	-1.19492558900359	-1.0685611983162	-1.30383675006677	-1.20888292625227	-1.22189990208146	-1.21529653993749	-1.33869303495228	-1.25468353655329	-1.25222801599032	-0.959128320380783	-1.12547186888281
"9150"	-0.663412340748412	-0.923395915348651	-0.810579411107802	-0.883527669438292	-1.11339771531533	-0.918351995736236	-1.16107064305839	-0.807671941034298	-0.679898469731498	-0.856996549141465	-0.966682686218594
"7919"	0.16488582276197	-0.0523473545937425	-0.321089781558246	-0.164447793499309	-0.253843376745122	-0.179981072508216	-0.14969619028325	-0.117915075570187	-0.0346842909534042	-0.0784367577387384	-0.149605109104363
"25979"	-0.304549049399206	-0.153401563197786	-0.156147122293101	-0.22977710165732	-0.166744120618982	-0.209051545661481	-0.169670311629792	-0.13204469075165	-0.129654490128433	-0.0875153020961078	-0.132397325951702
"26271"	-0.705873598558918	-0.901694915774939	-1.03717637917359	-0.93965373486912	-0.799433517604268	-0.726674410447605	-1.00472551540024	-0.893492202468747	-1.06118208433922	-0.805199226077351	-1.12174980396907
"9896"	-0.0498088136439823	-0.0854413320005401	-0.0757537873190139	-0.0935241252955295	-0.211475785267544	-0.23089007067455	-0.0478075425632887	-0.165919354479657	-0.143984456819904	-0.168445605860426	-0.190536346022346
"3295"	-0.123529919375179	-0.230859307528749	-0.25725037190932	-0.185883576777856	-0.138008777171153	-0.166058432140232	-0.0795180381115239	-0.137547987178392	-0.193814764660525	-0.310161056834819	-0.379518018292756
