	"ACH.000022"	"ACH.000095"	"ACH.000097"	"ACH.000098"	"ACH.000108"	"ACH.000113"	"ACH.000123"	"ACH.000146"	"ACH.000148"	"ACH.000178"	"ACH.000198"	"ACH.000235"	"ACH.000244"	"ACH.000255"	"ACH.000265"	"ACH.000280"	"ACH.000295"	"ACH.000308"	"ACH.000316"	"ACH.000320"	"ACH.000329"	"ACH.000332"	"ACH.000362"	"ACH.000363"	"ACH.000375"	"ACH.000383"	"ACH.000393"	"ACH.000414"	"ACH.000416"	"ACH.000421"	"ACH.000458"	"ACH.000471"	"ACH.000473"	"ACH.000524"	"ACH.000528"	"ACH.000571"	"ACH.000618"	"ACH.000652"	"ACH.000681"	"ACH.000693"	"ACH.000696"	"ACH.000706"	"ACH.000718"	"ACH.000765"	"ACH.000766"	"ACH.000781"	"ACH.000782"	"ACH.000784"	"ACH.000785"	"ACH.000787"	"ACH.000791"	"ACH.000851"	"ACH.000878"	"ACH.000898"	"ACH.000901"	"ACH.000906"	"ACH.000910"	"ACH.000913"	"ACH.000928"	"ACH.000937"	"ACH.000939"	"ACH.000974"	"ACH.000993"	"ACH.001038"	"ACH.001061"	"ACH.001183"	"ACH.001277"	"ACH.001278"	"ACH.001532"	"ACH.001736"
"83608"	-0.0641974998361568	0.0219078645647361	-0.135892974894413	-0.0601907355957225	-0.077282417654646	0.0214218709131662	0.0217510673151206	-0.00775984936369324	0.0258300384133951	-0.141956617459462	-0.206837417446412	-0.130337562054323	0.0860556852318587	-0.32418799171939	-0.0697646881697596	-0.153818551171283	-0.0484637788862358	-0.111448199891644	-0.0711435047183659	-0.0566803094762929	0.0416258151577634	-0.20396701539156	-0.0707430448608805	-0.109641621479889	-0.135034725893972	0.035775985307791	-0.0578791318386193	-0.0741265122914151	0.0229553807785277	-0.210160356872808	-0.303533491713278	-0.0722419152566585	-0.0748281619325972	-0.311889391756527	-0.132279420922318	0.0229817475579793	-0.215938814551706	-0.151921287394442	-0.0042972044702018	-0.169510040053773	-0.31577711034558	0.0285623976799716	-0.0650989401151793	-0.0472356359360732	-0.205428110170263	0.0661079496538346	0.0103418410965507	-0.0756854390335082	-0.200325464861637	-0.0121031341373991	-0.181459664218512	-0.0158066695308743	-0.354138762882392	-0.0150536609870984	-0.170937758443307	-0.00979612544551873	0.0784649744409034	0.0325941968459697	-0.167669566749654	0.0935662290189004	-0.127453482810133	0.0399756370348136	-0.21710799577605	-0.0891643151989494	-0.143852334395244	-0.0581957549651047	-0.101498193387204	0.0140022882878585	-0.0892712584752965	-0.0343338622540787
"10438"	-0.230016865551581	-0.322508358093594	-0.697057308230514	-0.376762478636334	-0.348082611041216	-0.0839106585729395	-0.31284343083211	-0.269485846358611	-0.439493967359208	-0.386791864714204	-0.382986397119826	-0.23630661271295	-0.204181972721718	-0.370462065144053	-0.390977017604022	-0.368096047427967	-0.151635188519698	-0.320534177003842	-0.338898079872927	-0.30466570060254	-0.19757233104739	-0.566538391075982	-0.217595275335771	-0.174322494139854	-0.47896081598475	-0.267729553842775	-0.326240624995271	-0.293350812326313	-0.540330981726407	-0.490571944336598	-0.577974326094969	-0.536738954063488	-0.469166918246178	-0.303218773581654	-0.28043877431231	-0.27980212235507	-0.564556903534437	-0.309746839178155	-0.336631530121548	-0.716312642138415	-0.612896266001195	-0.375555112040293	-0.303791585892204	-0.318549959872296	-0.22051380874104	-0.29038089051107	-0.284554799704097	-0.546306339062364	-0.297590304288801	-0.352979028768276	-0.295362998321571	-0.291822364224911	-0.26219679320962	-0.174902631225717	-0.433465602761909	-0.47447084643838	-0.150079144630762	-0.318362212880191	-0.520892690730085	-0.103079944292361	-0.176366194570446	-0.487373100230626	-0.563630753582968	-0.244610933487117	-0.439075467072626	-0.399791619535655	-0.189338269531157	-0.230975582680327	-0.437941650516996	-0.164811479997383
"1303"	0.0437737941348665	0.0562186306610293	0.0304132971364595	-0.128363051825562	-0.0509432999768807	-0.0476035752724808	-0.0240552388029745	-0.0217560248426946	0.0289338652956593	0.00725243742268653	-0.0512539324298045	-0.0560934658574731	0.197620045556502	-0.0513273061933711	-0.0126403127173957	0.0106435343892972	-0.00604290875085189	-0.0220777682735552	-0.0887725305285642	-0.0594775523477706	0.0539336552152004	0.0389998964336235	0.0246222569955207	-0.0270606283140375	-0.118449462062241	0.0112994050935629	-0.0268867934124582	-0.0075923777385878	0.0499959192999539	-2.82946782618556E-5	-0.030825051406941	0.0147090144817125	0.04243541285938	0.0494094383513333	0.0341225666597832	-0.0604005883704115	0.0293823488576623	-0.0150903179476658	-0.0272983483157036	-0.028956734508597	-0.0112275511185986	0.00438498055507116	-0.0113921249682762	-0.0529540442183492	0.0568200472830414	0.0014843544952193	0.0140277952388702	-0.0106549957898108	0.0376123847961383	0.00522203248371941	-0.0376572081548229	-0.0144231195874369	0.0156388673954617	-0.0627621341265985	-0.00907412548189541	-0.0147212641684503	0.00359027459302138	-0.072546829322521	-0.0418305777016591	0.0158302776821812	0.0057341274373493	0.0144225080109538	0.00868914506497173	-0.0364673613733832	0.0145347967718785	0.0195704402349107	-0.0106468364799812	0.0640842211642107	-0.0930033627454076	-0.00849808242771783
"317781"	-0.738905452368094	-0.603566264298677	-0.821281215693187	-0.801213275917033	-0.739294671401324	-0.608367290588676	-0.663185168053163	-0.723178249011071	-0.822733103500009	-0.734402091668672	-0.683676912545167	-0.843713688679302	-0.904764018042979	-0.781461589021548	-0.698090468202837	-0.712291302033197	-0.734624670648243	-0.672332387900907	-0.640774317937973	-0.956144091865709	-0.776156636046245	-0.859417236590951	-0.703732825724081	-0.746688804194357	-0.550263612513065	-0.680702562768064	-0.732614176328192	-0.694807168083128	-0.781211515388842	-0.905120094548988	-0.786942851365108	-0.839861989069112	-0.808286450805066	-0.666749879407731	-0.869466941777352	-0.81840868408645	-1.03915524236611	-0.437494977411686	-0.743492659408123	-0.785698284527815	-0.839030661590486	-0.551515512996066	-0.665531833323774	-0.75524889131691	-0.67781075906901	-0.913512723890062	-0.476154058622955	-0.785295485614112	-0.663367620470577	-0.748258124898449	-0.585916584740666	-0.772118536568128	-0.941860790158597	-0.675340486612117	-0.796105173449884	-0.806203993025071	-0.688255067861732	-0.919583874132371	-0.540973220182951	-0.662361763126649	-0.906236709704968	-0.776459527545714	-0.989105295832928	-0.585599837385559	-0.916476189102956	-0.830503454530115	-0.514476391109827	-0.743232808134786	-0.70028041174103	-0.692262554964922
"30836"	-0.502147817555437	-0.3246137579906	-0.585946933429175	-0.434741859906726	-0.315056173248935	-0.553315072656869	-0.464465932594556	-0.38710813200479	-0.365422960023301	-0.41566210483326	-0.49587218745361	-0.468068339532237	-0.486804840330619	-0.619421837432493	-0.455146914085241	-0.363561867366552	-0.273662451657429	-0.317128719225834	-0.384298134673372	-0.265200846827739	-0.381772671184683	-0.465420207694947	-0.592495205872894	-0.468798210414967	-0.572168566002833	-0.448213272226866	-0.480046483878443	-0.450757745060134	-0.361872034243743	-0.605305435369101	-0.372200688428032	-0.508017176790058	-0.314656238721	-0.264817975325956	-0.475435353335046	-0.252679858240858	-0.431908378925442	-0.435919349959966	-0.514895897067294	-0.492168294727289	-0.399464424789935	-0.483295618865432	-0.506915703867763	-0.353627516236822	-0.456810324133187	-0.289365380691252	-0.410093449125636	-0.466470559804705	-0.485962331839547	-0.463527539236808	-0.539464037486749	-0.443386498320777	-0.302598288121864	-0.458448348838669	-0.417001489775208	-0.458349088504424	-0.272805416396334	-0.394920707729181	-0.496258006079316	-0.224256926991449	-0.396377975445463	-0.525439365839195	-0.467038315012636	-0.213153944451584	-0.649245381621341	-0.294574783373758	-0.367790289385204	-0.334174002553993	-0.525223669351199	-0.309756261548691
"51013"	-0.3573903791249	-0.467621013176616	-0.572491258888812	-0.81478096966659	-0.42512057829335	-0.394946444119507	-0.519005895005105	-0.505406997504056	-0.569673814550131	-0.484613162002802	-0.514077083863986	-0.454764408793946	-0.396477336462897	-0.748492767528932	-0.364392520749558	-0.475052154724292	-0.402172278318099	-0.499463521017982	-0.554734851095905	-0.580031507550859	-0.398603400362939	-0.591402965075211	-0.588753446001766	-0.471679004762673	-0.57929213460597	-0.338094950700892	-0.460676735396086	-0.501691994161485	-0.617822261438498	-0.534624638693289	-0.738177522436809	-0.611989716658076	-0.534171793515463	-0.426277123616319	-0.751279512377697	-0.505865157449933	-0.687097709069626	-0.424175254591552	-0.571131382747849	-0.716301770278588	-0.640368158747991	-0.542151199874065	-0.419146540664706	-0.64207512771262	-0.311632515233774	-0.393757494133772	-0.458527839180563	-0.659407160927075	-0.528102125528196	-0.428912463482108	-0.478707914528808	-0.348559446344798	-0.529225277879642	-0.280585924044921	-0.442918465358905	-0.620037676982938	-0.215712883923562	-0.529249902317614	-0.398130443323493	-0.325535518680692	-0.272222685825807	-0.477978291349521	-0.551584631216722	-0.464682776793187	-0.655023865566413	-0.738664698878385	-0.12885769491783	-0.193089699943868	-0.504675038964432	-0.459137421248077
"23016"	-0.652149858011064	-0.638969239915841	-0.698852465175961	-0.780961895674458	-0.725842796629961	-0.669512286776568	-0.657571827475134	-0.694510971384958	-0.745788443863669	-0.631841918544011	-0.573245529281014	-0.683540629763677	-0.631990630866704	-0.672053483428616	-0.707692664789099	-0.82740218536781	-0.681247607282791	-0.716973768380736	-0.700352676517661	-0.701306897363387	-0.663046119572965	-0.793622285809403	-0.736887880486364	-0.728789366886019	-0.502375901877017	-0.602035074931106	-0.744171905631566	-0.66783744799891	-0.835936417066963	-0.781852067366804	-0.766928087235608	-0.74399401666153	-0.747762702786952	-0.727774869180756	-0.644735538666887	-0.526260059634209	-0.823702494381715	-0.855264693043763	-0.663378770358506	-0.664294027366919	-0.851114142317662	-0.69861934934238	-0.539311853676801	-0.829230777231574	-0.573833248186535	-0.656728583758983	-0.678780228743045	-0.749534176210351	-0.730537855859385	-0.602153020031469	-0.731457647086819	-0.634527120001281	-0.848868866385157	-0.732398845848515	-0.767231503547054	-0.633018993999701	-0.655616843261289	-0.857564106957602	-0.652777083487435	-0.624614173156586	-0.872918945508297	-0.609601944571238	-0.519229735587707	-0.56848252605218	-0.727755308709501	-0.847625277768251	-0.821737775414896	-0.645146533297471	-0.461081247140367	-0.530660240309108
"117246"	-0.529006925981657	-0.333544716863854	-0.38955014193748	-0.486922644130498	-0.448171161265059	-0.603593827631335	-0.51451148731636	-0.785421934831493	-0.469280206772218	-0.629095672086397	-0.551810612639332	-0.419750042299439	-0.665298539996737	-0.645843846494657	-0.594550749475985	-0.556203408811356	-0.508790867354778	-0.717109862409958	-0.571381463918209	-0.395421103768552	-0.428064738583144	-0.527332221212239	-0.760216317493376	-0.482744843815294	-0.565639697066482	-0.510591027396695	-0.362815865832291	-0.55717446251753	-0.63715701866542	-0.494905791832153	-0.672929741088907	-0.524970632073358	-0.660664875865072	-0.625864882517651	-0.516970113491831	-0.259025452048907	-0.53215677402049	-0.437856443186777	-0.527578787383819	-0.622172783007889	-0.710691842654732	-0.556468808211611	-0.510251318486221	-0.653277385954761	-0.55503310819276	-0.502207538429052	-0.407654497472892	-0.592457589093495	-0.526471770050011	-0.421787578252464	-0.541126645096301	-0.394559173837394	-0.741140369284637	-0.458393885950085	-0.528211994304952	-0.662844133018972	-0.448867009499367	-0.685267881908703	-0.650765852238213	-0.359307146194489	-0.592643648339311	-0.537145048506702	-0.607291474154251	-0.539772886644243	-0.534179549416652	-0.423662546713128	-0.489540552204709	-0.479818240312217	-0.598852084422193	-0.541264115251326
"26354"	-0.460361976243323	-0.554612861346416	-0.804841013314198	-0.681706098162246	-0.489328518052443	-0.591675093442455	-0.73624997111684	-0.546355068140305	-0.590211072200474	-0.529436985784518	-0.771954679896998	-0.675275298405159	-0.623185404768423	-0.778277475260251	-0.597247600229791	-0.742141313836206	-0.598721081964489	-0.901770184998777	-0.646597372561836	-0.681279284644719	-0.599311591853816	-0.684783102004482	-0.641652101124941	-0.676214857397248	-0.768385306105657	-0.636769042986235	-0.597999917764874	-0.620923515728541	-0.694885818256522	-0.638507997565573	-0.705204172245672	-0.616264370680242	-0.905714026144965	-0.671269197878671	-0.794081446502842	-0.567311019677715	-0.663525163193706	-0.64232254319746	-0.813430658518328	-0.78055661418416	-0.652245556803617	-0.802519496202219	-0.439487561959164	-0.637341403851235	-0.61682471466196	-0.762038036227356	-0.44113946284789	-0.602951442681075	-0.619554027911646	-0.675004898716787	-0.687626152763717	-0.506250079866271	-0.866591878500454	-0.65730129978866	-0.682991505851482	-0.771913607244395	-0.770040888013939	-0.687341178128985	-0.722795319000884	-0.67546856959045	-0.796061717233242	-0.671459278616104	-0.757426586650439	-0.546542080649589	-0.585289575090001	-0.867020660567881	-0.778807628263283	-0.854169741265731	-0.615303306696011	-0.658568620138718
"4543"	0.0212281227781833	0.00316818933439445	0.04903624693405	-0.0173688280580589	0.0524803476450168	0.0252990521535542	0.0223817743802228	0.00176474722203854	-0.116727998675815	-0.0472990191994673	0.0116089127049733	-0.0425922669539279	0.0112253103252607	0.0228629718728741	-0.0649225327978895	-0.022050894038966	0.057620927536636	-0.0108227549895194	-0.0273147098796327	-0.039763901088272	-0.0513070056654466	0.0274232847996798	9.16592044755351E-4	-0.0346141881998414	-0.0552880289577361	-0.00925853172161532	-0.0760599372506471	-0.0424584732009799	-0.0198213736599834	0.0200534942704307	0.00392737429163466	0.0127857520048203	0.0350939062665583	-0.012348485623946	-0.0874068612366678	0.0448060056573669	-0.00856874652539157	-0.0250302233872557	0.0250655804585979	-0.0313371226952221	-0.0114700207617988	-0.0592914668707114	-0.0197739141933388	-0.00193677975607366	-0.12102999848474	-0.042010668102701	-0.0856455064103663	-0.0810212647523338	0.0360891080183829	-0.0658482453860217	-0.0385521757606025	-0.00590728124369785	0.00797425746907951	0.0270620437136461	-0.0573784227199688	-0.0189151052596259	-0.128712540626406	0.00358010400047753	0.0151069250437403	-0.0747285983593126	-0.113799346827356	-0.0427114121706419	0.0402502741661692	0.0170092306459065	0.0288744270702811	-0.0138454763653525	-0.00924275032497869	0.0248288785738671	-0.0013407904619596	-0.121961256696655
