	"ACH.000052"	"ACH.000067"	"ACH.000075"	"ACH.000082"	"ACH.000092"	"ACH.000099"	"ACH.000178"	"ACH.000211"	"ACH.000226"	"ACH.000231"	"ACH.000237"	"ACH.000243"	"ACH.000260"	"ACH.000266"	"ACH.000278"	"ACH.000312"	"ACH.000322"	"ACH.000331"	"ACH.000368"	"ACH.000424"	"ACH.000445"	"ACH.000460"	"ACH.000461"	"ACH.000464"	"ACH.000473"	"ACH.000496"	"ACH.000502"	"ACH.000520"	"ACH.000527"	"ACH.000545"	"ACH.000550"	"ACH.000593"	"ACH.000600"	"ACH.000601"	"ACH.000616"	"ACH.000657"	"ACH.000673"	"ACH.000718"	"ACH.000756"	"ACH.000766"	"ACH.000792"	"ACH.000794"	"ACH.000811"	"ACH.000823"	"ACH.000827"	"ACH.000839"	"ACH.000896"	"ACH.000900"	"ACH.000928"	"ACH.000960"	"ACH.000973"	"ACH.000993"	"ACH.001048"	"ACH.001075"	"ACH.001151"	"ACH.001183"	"ACH.001232"	"ACH.001322"	"ACH.001654"
"516"	-0.369057112878888	-0.33933552414696	-0.378305235752814	-0.384553559587891	-0.371148647690212	-0.444627827241909	-0.402178884249659	-0.452895619441544	-0.267020971516648	-0.442978350908291	-0.175786314618253	-0.43542708381301	-0.304845994013442	-0.421035416177667	-0.262312061944531	-0.404201734000781	-0.321050284315647	-0.395259955593491	-0.174073169603572	-0.382198150364071	-0.421601725850878	-0.379962241053338	-0.371093558239418	-0.210127481495376	-0.360242427951302	-0.364081533699826	-0.41771570455759	-0.368744208338513	-0.33688276633394	-0.303600337824142	-0.327152123208105	-0.389455183101571	-0.277075345205696	-0.373855378831936	-0.264909047750161	-0.390643399945194	-0.462768869680894	-0.240721113865625	-0.327767537083109	-0.435641855133554	-0.424256621248622	-0.242927202814931	-0.361999959670175	-0.379628989947678	-0.220208865715953	-0.263086996383142	-0.386630264707668	-0.371604810829067	-0.291610991203655	-0.442450643226084	-0.420651011538187	-0.160270881142708	-0.523175222805375	-0.26582404201854	-0.339366200659221	-0.253371706654355	-0.378417765200375	-0.370510533829426	-0.398026682685156
"131450"	-0.210492155479478	-0.117451615234407	-0.122667940575237	-0.0835811341381119	-0.151627380872883	0.0248442003184431	-0.19054240148494	-0.0675395424939	-0.021223012829327	-0.129975408123142	-0.147143040608366	-0.0677164650999924	-0.0681006719459756	-0.0792698392878007	-0.265383063185561	-0.0291759120549847	-0.110797985027605	-0.170163987436422	-0.144889742264968	-0.0853191176114234	-0.0284894084231708	-0.0635504372010217	-0.211295525047274	-0.0838180015254298	-0.0614251458890301	-0.148174816567844	-0.0473824236236447	-0.116439037621483	-0.163339899618942	-0.102500785053393	-0.0664990336447318	-0.18461617089702	-0.125217215275305	-0.0494660005080196	-0.0692763416791325	-0.113891884596434	-0.121818200452995	-0.109364519993937	-0.106294534082571	-0.0606966849331541	-0.20082409235723	-0.0161511690087102	-0.203022357087263	-0.102561763798521	-0.0717160283603471	-0.0579451717017261	-0.0740320567260927	-0.0864326759688711	-0.128552144385753	-0.0730034185317011	-0.122711489623509	-0.0602326463935186	-0.248537067411267	-0.104476713356555	-0.093193088977738	-0.0943399329357301	-0.0412778535443064	-0.180332551648828	-0.109194364327197
"1454"	0.142931894230058	-0.0733518797565151	-0.149800931013788	0.00937521925074921	-0.0743590381380418	0.0124137129544367	0.0203931456236414	0.0605792840111171	-0.0420130837050623	-0.0584407131412383	-0.0330061443670319	-0.0571947110163737	0.0231786274809112	0.00879486981185107	-0.112252635424209	-0.0471394370273572	0.137539176418573	-0.012078150071103	-0.11254870585074	-0.0458909779487308	-0.059630191366194	-0.00848874133037528	-0.11814055561541	0.025139682301723	-0.07578490662674	-0.00315274143527765	8.4579671590588E-4	-0.0421395090655987	-0.065942527640156	0.0602608819262179	-0.00467187744301619	0.116595135382828	-0.00552778315109534	-0.00411079743169715	0.0300944935423411	-0.026308414281138	-0.0720832353697571	-0.00111854366431928	0.080731332458877	-0.129455855095672	0.0441258354309648	0.0600255563859994	-0.0926470311235146	-0.0193374140607047	-0.11492672375019	-0.0381810039862951	-0.0261554878052033	-0.111161651657718	-0.0508127114583285	-0.10538495549314	-0.0173391564213428	-0.0676319874202645	-0.103182883969373	0.0187321771929705	-0.0443877174619385	-0.123310237341622	-0.0394240531656656	-0.144365779229295	-0.030763113004039
"1543"	0.240622837704564	0.111927223370785	0.00289452355801668	0.01722740768342	0.122942524046195	0.175205377301133	-0.0473913490472457	0.0513780187701339	0.244846584596834	0.0439913622059402	0.057382155772398	0.0788102113458826	0.0292838920841068	-0.0442771812797322	0.219667130764545	0.0525519368497868	0.0236423685983069	0.0642946141219311	-0.00646256164773	-0.145944813303062	0.0888132887050982	-0.0214199343068143	-0.00773712846185536	0.163853883419671	0.091810748811687	-0.107107092312751	0.153324869998558	-0.0117562681339954	0.0861798012537353	0.150699130361117	0.0181801119404036	0.108899910479172	-0.0206915597652756	0.0695227095076184	0.188724678984743	0.0619871717820567	0.0752634921630472	-0.0877083770698352	-0.301810554604804	0.143692240550748	0.0169287795403855	0.143938138661739	0.0298648130070841	0.0469635877337068	0.0795818127202955	0.0298294606683638	-0.0025847811947016	0.239670435026827	0.147222268167211	4.97305632963342E-4	0.0260552420626209	-0.0166376168818219	0.100062394367096	-0.00847134121739331	0.0026389821403132	0.00388384865350446	0.106851939536554	0.0108050253945598	-0.00648852213883765
"1983"	-1.13317893809333	-1.2270907319383	-1.13644955581047	-1.17289089712228	-1.21087531943683	-1.0647156780362	-1.32330903173514	-0.873920777730357	-1.18235046386121	-1.08767643604817	-0.69031567033308	-1.22507371845032	-1.18855243910337	-1.02984730789204	-1.0510478374896	-1.04044796399828	-1.09739537905271	-1.1019891763058	-0.873550667464312	-1.0372272498527	-1.13297041276847	-1.04505916202047	-0.885102226841822	-1.10807127244455	-1.10627590218083	-1.04221930476544	-1.11476508249744	-1.11383090080074	-1.11011162935349	-1.01664849965615	-1.13853508906297	-0.983946050678307	-1.02033002825841	-1.09929748636912	-0.88746077402296	-1.26692239437796	-1.01901895747258	-1.16465854941029	-1.20171537650807	-1.23440439424011	-1.03027750158864	-1.098768167274	-1.24312359731167	-1.02952815813022	-0.94539692732362	-0.965530561901895	-1.11245120966841	-1.18831824285526	-0.972246347830195	-0.931950573051641	-1.12166757590193	-1.17994750398356	-1.03404791642499	-1.10702027626675	-1.26405255741117	-1.04484543795829	-1.11287233116794	-1.14849222417515	-1.22923056922884
"55040"	-0.311748200343147	-0.207048797890833	0.00899496089842667	-0.115145398159573	-0.180989069120966	-0.0886324287048563	-0.196528775744569	-0.189050693470081	-0.11100459428916	-0.212282984566569	-0.0302567418934661	-0.252945780119778	-0.183287099311343	-0.128879523334925	-0.197153209328718	-0.203710309617375	0.0936742900385202	0.102561848715559	-0.135694976398544	-0.175692386219823	-0.145479979586037	-0.117597490792923	-0.125076206507999	-0.145970414833952	-0.216838441720822	-0.182458172651851	-0.294032195950439	-0.189384659889415	-0.141533195929059	-0.152605161395171	-0.194228743562906	-0.11600455507473	-0.0623383019571792	-0.193558621247608	-0.141438624520815	-0.14814228064505	-0.176334833837495	0.0368969577023292	-0.294621639088582	-0.224108432546178	-0.1529610125258	-0.162178225528305	-0.24716048422331	-0.153259380900966	-0.0250680825149839	0.101192261451381	-0.182228837614166	-0.268731915891062	-0.0845502837849922	-0.273161845910044	-0.226135489480895	-0.0955759135070166	-0.208492397534699	-0.174419548873323	-0.184435112813342	0.0169594520402026	-0.0967436061684981	0.24349748893571	-0.18480789225676
"10640"	-0.638421909600515	-0.546928239487615	-0.158060363049071	-0.536244560571826	-0.898236944987065	-0.326450970702667	-0.43683003669987	-0.350944023267114	-0.380514839481634	-0.47898356579655	-0.385074043848346	-0.508586168237538	-0.395476681500948	-0.493695993709952	-0.548509090362921	-0.409767692090842	-0.49864430959675	-0.664800250823522	-0.564015431500908	-0.377223308674778	-0.479810516951461	-0.618856273872632	-0.325993981272237	-0.54100062031642	-0.260047318157554	-0.449534669008631	-0.353952419853083	-0.326019671435178	-0.533358134041839	-0.534280940999393	-0.580287535382561	-0.321498352485102	-0.435473752760102	-0.335414068545638	-0.568826111924298	-0.288094170258426	-0.384349455811895	-0.504149260396649	-0.469579548141644	-0.687805734093274	-0.381567480302131	-0.49635324909048	-0.475090409851061	-0.38457139930538	-0.440894014026954	-0.22664852360126	-0.391816023973	-0.455545582383984	-0.491718677758735	-0.312192558632483	-0.359903603679598	-0.474797441807011	-0.636958217243505	-0.239893234991542	-0.435346048122893	-0.283127172208877	-0.562365787974658	-0.580583990954474	-0.384070114927268
"3336"	-1.50805704463679	-1.65699138185736	-1.39080440147595	-1.6939420839044	-1.51899289483896	-1.44280387903649	-1.63591933033995	-1.48599534824737	-1.53979556188381	-1.5746786406843	-1.57833847579742	-1.61351483771198	-1.67825901793774	-1.61335677132097	-1.61420305919342	-1.59142199797901	-1.33164519467692	-1.71434377959135	-1.64415081836599	-1.66122096247167	-1.39808211368705	-1.63447666515706	-1.62593382345577	-1.5550942521786	-1.68410759477086	-1.70597939795458	-1.47504707863518	-1.6585742178366	-1.68021769118841	-1.48805695335659	-1.75423325995909	-1.59048429369851	-1.54710665365314	-1.43979895206613	-1.51859080999843	-1.63564317629425	-1.40935480738024	-1.60883313113818	-1.77309579996193	-1.73935287055251	-1.74648847509011	-1.54354314946748	-1.48834526124207	-1.62953326671349	-1.55359371408146	-1.22861954577093	-1.60295488744897	-1.50210837275568	-1.82713314581506	-1.84704552301805	-1.56586545672687	-1.47071937040578	-1.59263824842835	-1.55096201803367	-1.70116956062211	-1.62550303690116	-1.61594749813801	-1.46911431516983	-1.71917323296318
"282618"	-0.0768443837650748	-0.0699364614924359	0.00910178109295366	-0.0131022273368725	-0.0513493321843576	-0.0102066386002018	-0.0054044104145874	-0.00251945487334496	-0.0108268097799174	0.0925881244422469	-0.0569923915154689	-0.145313729929172	-0.0447163366992372	-0.135917924314026	-0.0559664215824703	-0.0448502486618542	-0.069436771573804	0.0762258258698446	-0.0050965556925952	-0.0657231796614394	-0.148270874487245	0.0554465423633651	-0.0929444583567078	-0.0150121085737412	0.051829861193861	-0.111406920391259	-0.105426661550278	-0.00351081771048348	-0.0965348407793829	-0.00928384617821734	0.105709014326803	0.00214866639086327	-0.00692292775959177	-0.0207170516257377	-0.00514429353334062	-0.0543320782186211	0.00909505056989991	-0.00505204497462514	-0.092814170617674	-0.10335072621978	-0.0399660820791473	0.0697579527082562	-0.0655680580355307	-0.0693948145979588	-0.0404372249457761	-0.0191979547002087	-0.0893330536387431	-0.0340681110995119	-0.136855679869527	-0.0212733131457073	-0.0654738666162483	-0.0166713788982881	-0.0505647877884192	-0.020401516986406	-0.0128985873149681	0.069021246385841	0.0628640862843801	-0.0953510158411683	-0.128141630206962
"3735"	-1.35832506835124	-1.00371356971438	-1.23471608955531	-1.32864854033203	-1.1074007211335	-1.13933395755697	-1.07573761206055	-1.23984593237382	-1.24233222749082	-1.17549251739474	-1.29432167391151	-1.12669639315412	-1.17456485546445	-1.27548195895507	-1.243220586666	-1.20208263231591	-1.39095482358146	-1.22936342702332	-1.23472266069856	-1.29090185029764	-1.03431505546916	-1.10030493760145	-1.19297642882623	-1.17141387163153	-1.1812667322303	-1.16171952700124	-1.15631029581938	-1.057837920952	-1.17230892747	-1.15974107271229	-1.13896470397043	-1.22039962117429	-1.20296771587417	-1.16947746800754	-1.06683386778506	-1.2157529785762	-1.10383720878128	-1.23702334882008	-1.22895513205136	-1.16412574613116	-1.20944780687028	-1.12495407462918	-1.21104575206019	-1.20675733439463	-1.15724324995842	-1.03448534020039	-1.19725559352953	-1.20375017657407	-1.18408322204682	-1.31427424584342	-1.27759889337818	-1.02544797271148	-1.2585456972316	-1.12485573781587	-1.21079825150254	-1.18591825979787	-1.28680779569275	-1.22935829061416	-1.1354770662637
