	"ACH.000015"	"ACH.000138"	"ACH.000150"	"ACH.000263"	"ACH.000336"	"ACH.000387"	"ACH.000396"	"ACH.000404"	"ACH.000435"	"ACH.000463"	"ACH.000505"	"ACH.000527"	"ACH.000621"	"ACH.000781"	"ACH.000838"	"ACH.000913"	"ACH.000984"	"ACH.001211"	"ACH.001212"	"ACH.001275"	"ACH.001368"
"3267"	0.133677880505668	0.0345771953695163	0.0780857887704275	0.150475641098371	0.293162106148886	-0.099716380146095	0.311667102110842	0.00610435560776986	0.107123246752309	-0.00556793604692782	-0.0112178973648991	0.0337271796922013	-0.0761780376594519	0.105329167140404	-0.302473037246952	-0.0275387763446188	-0.0510430502047898	-0.0218848622635697	0.21224946014177	-0.066056448137778	0.0863387968565208
"56172"	-0.0638724788573828	-0.106761975016818	-0.149450187459935	0.00230596595557591	-0.0728271231605388	-0.0520653819582202	0.0548577956183324	-0.210554037969729	-0.258395277516506	0.0737996774451992	-0.0815335257744962	0.0352201999974581	-0.200558866244965	-0.045385698019667	0.0278597245284335	-0.0731635540174664	-0.146963460249139	-0.195194752872547	-0.227359197629822	-0.0906708064996224	-0.132014286597505
"160"	-0.0451510540076853	-0.127848067400379	-0.0372807145948211	-0.189520321768217	0.0111556944151612	-0.038006813360191	-0.0891315552401195	-0.491049891523068	0.0224834323429826	-0.145084579874875	-0.0530649037723038	-0.0285223676881048	-0.0518407827787751	0.04548001668555	-0.0957035549979184	0.0303998237968018	-0.0738120394495819	-0.0930476756976586	-0.0644989019547647	-0.0956670230118094	-0.0599867580345274
"163"	0.213314097283283	-0.141715793445372	-0.135249067407903	-0.0787511113204301	-0.0906890276504692	-0.0927356123980428	-0.145041963706474	0.0171681461495612	-0.193593395577986	0.00646769855691592	0.0702463242742697	-0.102675555509593	0.0367704878355872	0.0367493116850284	-0.189777561764914	-0.225726430504522	-0.0847079207925159	-0.241126481553477	0.301625823864411	0.0420298911483626	-0.0659748935752696
"533"	-1.11758956272283	-1.01912388353808	-1.08334267812871	-1.35213913507842	-1.26729082884768	-1.05987883538975	-1.34568857907947	-1.32858245715274	-1.48462791575528	-0.872563064797881	-1.03657321270946	-1.10255635316707	-1.21359069524299	-1.17056298743604	-1.21868993472954	-0.982123371215998	-1.10859339081872	-1.24334228324562	-1.00190128237827	-1.20933251635356	-1.07661936402104
"527"	-1.40417868227798	-1.33911580003081	-1.38272948189693	-1.98112856130552	-1.48448193472174	-1.51536543176139	-1.61216754729383	-1.84802686029028	-1.93148836121179	-1.10107643427615	-1.28136864323364	-1.34949503194925	-1.59396009613098	-1.48465860099178	-1.45621853367121	-1.40678057952374	-1.38491365872479	-1.3723328637549	-1.77583328047672	-1.11544611757534	-1.50289881291507
"523"	-1.00176050402962	-1.16593472066961	-0.975919894164948	-1.17524080026118	-1.45504793523095	-1.3813036524009	-1.14506515478533	-1.24588751854518	-1.38147555783363	-1.19411701653484	-1.09920897613436	-1.2649035745389	-1.33672027874071	-1.1620853983982	-1.13812327442675	-1.29681979206935	-1.19147822454521	-1.12084601256106	-0.851030563671386	-1.21556299146501	-1.29821327929904
"526"	-1.53012257446635	-1.55170701879316	-1.47616592317914	-1.42812050634981	-1.45801476966699	-1.72466590794017	-2.00936663001905	-1.74737786905526	-1.72529684737781	-1.27697925501206	-1.30685110835208	-1.37840742034127	-1.56496176415363	-1.48529453612111	-1.53332307793704	-1.52042530908359	-1.41416746212519	-1.42714629838607	-1.40958923246851	-1.35166501094465	-1.53642775810882
"51382"	-0.399531596722754	-0.553556291474046	-0.377440416249976	-0.671944288250237	-0.394649957002694	-0.496729035368752	-0.4718918769995	-0.604067989390019	-0.350129365246636	-0.424683772697722	-0.46851705039284	-0.544646984870952	-0.725666696678184	-0.697985098360312	-0.438459466021218	-0.541455628746213	-0.560063672974668	-0.174735704308029	-0.460076280562528	-0.46782881005267	-0.650825018287667
"529"	-0.814692224463247	-0.895658711493141	-1.02314922901348	-0.691996754082316	-0.99718815373932	-0.849117275740588	-1.00789409896122	-0.937323887296151	-1.00128729528609	-0.61547677518228	-0.826819027518385	-0.872270393072911	-1.07953050777169	-0.780047294018945	-0.869495047083765	-0.885136907219691	-1.01710870402129	-0.960400688359631	-0.869424062699567	-0.856455079018675	-1.05021403870707
