	"ACH.000007"	"ACH.000019"	"ACH.000148"	"ACH.000198"	"ACH.000232"	"ACH.000266"	"ACH.000281"	"ACH.000320"	"ACH.000330"	"ACH.000339"	"ACH.000374"	"ACH.000403"	"ACH.000471"	"ACH.000490"	"ACH.000621"	"ACH.000646"	"ACH.000706"	"ACH.000734"	"ACH.000738"	"ACH.000756"	"ACH.000764"	"ACH.000785"	"ACH.000835"	"ACH.000848"	"ACH.000866"	"ACH.000885"	"ACH.000889"	"ACH.000947"	"ACH.001050"	"ACH.001134"	"ACH.001211"	"ACH.001380"	"ACH.001431"	"ACH.001654"
"54971"	-0.554479087073756	-0.705268288158643	-0.778291763217672	-0.676859748621261	-0.644968957414707	-0.964235592930267	-0.915769192471133	-0.794915543701506	-1.06896395767032	-0.694707562832426	-1.03975739328892	-0.791639269538121	-0.935808551865683	-0.733648124167881	-0.887906882556894	-0.86845909415643	-0.784814304946563	-0.716758702509112	-0.846664175949612	-0.854393850163752	-0.716774499876628	-0.800108662811922	-0.695479930668382	-0.672251668578896	-0.979529861190459	-0.804114947017808	-0.642096623495917	-0.642795933207876	-0.853661624287835	-0.754668801095842	-0.682236080842614	-0.945058815404667	-0.889038660328777	-0.76296305295295
"79577"	-0.654046450520802	-0.737011844853696	-0.845615247448878	-0.769933767397553	-0.788582982219591	-0.729894936039886	-0.580324343664268	-0.615893808238224	-0.506341675510227	-0.648177502526964	-0.636042253043787	-0.695474764815518	-0.610296190282743	-0.809687382500519	-0.589999244396734	-0.595217914654733	-0.758451259854127	-0.635827522349471	-0.539912381980606	-0.95321546071954	-0.946541323199255	-0.818444106156974	-0.744004915960426	-1.142458823462	-0.781732414310742	-0.822287661807441	-0.70437070111987	-0.725309967954324	-0.646133253688628	-0.768089688728515	-0.431294595841592	-0.696342285307178	-0.836302759723492	-0.74849904419147
"1025"	-0.851553832195133	-0.882323949418086	-0.998722416330855	-0.992885983816774	-0.946256845394232	-1.07955426533796	-1.04890357383028	-0.80918140275544	-0.943842694336592	-1.02322041596892	-0.982584842500619	-0.855307708694687	-1.03698854848618	-0.815017406788664	-1.1544537595121	-1.02432156265221	-0.938614510417276	-0.926241146752602	-1.07210462453091	-1.01601331275715	-1.00226151456517	-1.17270814645369	-1.08703227359879	-0.957186226587721	-0.993549142695445	-0.97045001298049	-0.974315020441381	-0.940538045334383	-0.959286639849383	-0.926855996157681	-0.736052209104684	-1.03659145972664	-0.891596070980617	-0.977859788659811
"55839"	-1.21903501303163	-0.950204086933313	-0.888727416685955	-1.13955340927157	-1.01700098054837	-1.08103438081321	-1.18235775606734	-0.983000698590021	-1.08559876115728	-1.05887139128109	-1.28865864275016	-1.23041314157888	-1.31345371791894	-0.988879196216798	-0.983716163369632	-0.859870755383578	-0.970409251987553	-1.04019105949224	-1.03924316512769	-1.1297325067367	-1.11392580375483	-0.877075388146973	-1.03186839205707	-1.17058058842696	-1.22080636658765	-1.12938835103497	-0.961942821824366	-1.08521925241211	-1.18288770850932	-0.903673001012198	-0.925500426976764	-1.00279233580674	-1.32169101411417	-0.998301442848418
"10978"	-0.922195447013839	-0.928831831450148	-0.893409994186698	-1.06624369564357	-1.01247428631874	-0.945657855006716	-1.17061929035219	-0.907991657051048	-1.1650235549604	-0.959094878245233	-1.03253212869321	-1.02960047599884	-1.12397134203967	-0.978391393186479	-1.04535905881889	-0.95880311092901	-1.00776097427846	-0.881339419424566	-1.00401243322334	-0.891997715946929	-1.17028752517105	-1.04600745325924	-1.06469191018792	-1.07967469042547	-1.03668201764764	-1.02602071480408	-0.925254284974593	-0.980209555299667	-1.05790183745374	-1.00202416998868	-1.0588679043924	-0.826365324788676	-1.07988800356186	-0.957305046311067
"10664"	-1.37020037925994	-0.886930192184743	-1.28056924756968	-1.24575628308354	-1.30240807779456	-1.31680179747712	-1.5026921419172	-1.23262595986959	-1.45610519835551	-1.19205003155788	-1.22159202058516	-1.15818332134539	-1.22306379805907	-1.11663884541939	-1.27766847513076	-1.29317556025714	-1.19837200021438	-1.22455136943903	-1.21571461077302	-1.33336946202988	-1.28361922964914	-1.52745605800073	-1.0782100937937	-1.24267361416625	-1.24648878113527	-0.892627466905754	-1.0906075998064	-1.20968772482836	-1.16703587479998	-1.3327354336194	-1.35893050185386	-1.18416862271119	-1.25160288349825	-1.15010097542767
"1514"	-0.0100454965371436	-0.0329180844136594	0.0145542019529374	0.00255431225758405	0.0230518569236938	0.0578675868936254	0.0728663526972941	0.103648432871545	0.141344347935991	0.0750301690251922	0.0499134474286662	-0.0659221369846948	0.0778221871351438	-0.0344530216231789	0.00912066783225327	0.0528395267852165	0.101343807721945	0.0265360353799599	0.00987538445964733	0.0544588310160589	0.167171645198038	-0.00402578823180151	0.03366235734233	0.0568927026755756	0.0619993265893139	-0.14831366921389	0.0701288598332444	0.121989509606362	-0.0735452822779858	-0.0761021214019511	0.149424183988798	-0.010708808489269	-0.0119803892852235	0.0854671944822128
"1642"	-1.37188433912043	-1.10885661526352	-1.37991293191586	-1.48926370496292	-1.29930945113082	-1.38015232795098	-1.3150213240835	-1.34500714800597	-1.28645043981656	-1.38156999589026	-1.51131821168901	-1.30078480106034	-1.28146089774456	-1.24224763720265	-1.36674470870495	-1.35493640105379	-1.32811093454599	-1.28194834672137	-1.35026265934781	-1.36139750846922	-1.5434384417313	-1.64768667938962	-1.26765152415444	-1.26833047222847	-1.29870796362216	-1.18528371376009	-1.42897468639031	-1.34119060917729	-1.12531490980885	-1.403302936285	-1.25048649453237	-1.34490218974996	-1.35258572345198	-1.37101456523278
"144132"	0.0102737599096571	-0.0435217560457573	0.0114532009452042	-0.112564258018001	-0.0340129850707208	0.0255316067953034	-0.172506130072569	0.00189179467428415	-0.0721223065390797	-0.027775853945862	-0.0878771551819485	-0.0782477216410384	0.0154170177579956	0.0541054126041061	0.0206901371574509	0.0693985626324607	-0.0939902272314756	-0.0109766904987956	0.0018631599430572	-0.0503200617217925	-0.0999201575666514	0.125268451539087	0.0146233850411485	-0.0280985045550579	-0.054517687703092	0.0198909815940638	-0.00397712203662355	-0.0187197457454293	0.0480602814629289	0.0138751253429136	-0.148949773315911	-0.0209910578616052	-0.0464750141567906	-0.00276599430969012
"11319"	-1.21834832813268	-1.18858314712718	-1.01258569077949	-1.10657279744628	-1.08659596392494	-1.09648454448376	-1.14879616658187	-0.852497695966754	-1.09266888096619	-1.08599286277338	-1.08892787911805	-1.23591013845069	-0.825221799558346	-1.00588927907678	-1.21436620138702	-1.06588639609756	-1.05208502052123	-0.813928176794659	-1.01531939727771	-1.04244459728255	-1.09490435893036	-1.10462684868679	-1.04980501562193	-1.09385976530984	-1.12978196118871	-1.06928879112029	-1.28376946379654	-1.07474183994792	-0.820128706163414	-0.944248374566347	-0.866265562707468	-0.993686029202505	-1.34605859181893	-1.21719819486597
