	"ACH.000042"	"ACH.000054"	"ACH.000097"	"ACH.000152"	"ACH.000159"	"ACH.000178"	"ACH.000223"	"ACH.000235"	"ACH.000250"	"ACH.000264"	"ACH.000280"	"ACH.000291"	"ACH.000311"	"ACH.000348"	"ACH.000383"	"ACH.000397"	"ACH.000403"	"ACH.000411"	"ACH.000414"	"ACH.000448"	"ACH.000463"	"ACH.000481"	"ACH.000490"	"ACH.000511"	"ACH.000517"	"ACH.000527"	"ACH.000542"	"ACH.000624"	"ACH.000696"	"ACH.000711"	"ACH.000735"	"ACH.000796"	"ACH.000824"	"ACH.000867"	"ACH.000881"	"ACH.000901"	"ACH.001001"	"ACH.001283"	"ACH.001328"	"ACH.001353"
"81611"	-0.224716167068933	-0.243983800003278	-0.350267311786021	-0.254233443407645	-0.273568240484189	-0.281247053484932	-0.213685418854032	-0.294991954701812	-0.200450539897132	-0.359882731609555	-0.113969991985154	-0.16858363956052	-0.294009765101993	-0.174190452361273	-0.290457564609796	-0.0625155812823217	-0.20478252348697	-0.3209934711861	-0.313367487040936	-0.197247586305229	-0.197114167185382	-0.189153768205565	-0.24420176505627	-0.105403454353292	-0.393302956359714	-0.141949865909596	-0.175994409644271	-0.257472747885861	-0.253340297759082	-0.30178033147653	-0.312751086641862	-0.260475952928924	-0.189505957319052	-0.335252680446076	-0.267926638372786	-0.206399977759841	-0.276567975121032	-0.203465240330336	-0.22834364203347	-0.290883707664975
"549"	-0.11201846736522	-0.0575054330648751	-0.185690253778251	-0.0447270652529872	-0.0585360138457643	-0.0631419429021031	-0.143446382064817	-0.0751081387043799	-0.0954455419194103	-0.240467994898011	0.0207577262332678	-0.0926764078941159	-0.063466539312745	-0.0214046651064499	-0.119164879400103	-0.00647064738391031	0.0549974459235757	-0.149253571909053	-0.0958773214006778	-0.093100526459928	-0.0319472752302044	-0.0925695306610134	-0.143673397134821	-0.154823666110455	-0.08123406595277	-0.0596733990385901	-0.0156643934209695	-0.00764341686139701	-0.103625734903185	-0.183730468347702	-0.046677453836713	0.0379482055816429	-0.0975150022220579	-0.0612857872234531	-0.174804808281249	-0.0839381689717741	0.0426256439309137	0.0594462470196469	-0.025623118384014	-0.0963408008437072
"988"	-1.35633870412622	-0.999550206021035	-1.21245333825448	-1.03307915059523	-1.18139919983625	-1.16282648227128	-1.283094617457	-1.15503950347304	-1.22738573482584	-1.26465107416026	-1.17902453436253	-1.30097655898612	-1.2396124792745	-1.28441869661369	-1.26626990208755	-1.22596295799893	-1.33359227911225	-1.30359877697609	-1.22896544492564	-1.09143726106517	-1.10241624120077	-1.35479129879385	-1.03371223371372	-1.08315922812565	-1.31083987626324	-1.10920130893163	-1.06946222412791	-1.15949091890066	-1.2140256418319	-1.22185641811339	-1.04227632367728	-0.99490296725156	-1.21771015433588	-1.28629927512821	-1.26712642917986	-1.43572764299267	-1.23189366137633	-1.44491056917332	-1.18663203208552	-1.19730989765049
"9486"	-0.0717119847732082	-0.122601474579057	-0.163684184289766	-0.150965372799315	-0.186735548921833	-0.107961854044687	-0.0969380824761636	-0.105246017045986	-0.247671489054321	-0.184377545772522	-0.00679865838816061	-0.184510555558252	-0.0947130619545026	-0.171910691233996	-0.252749973347984	-0.0962813421707876	-0.205382544520021	-0.139538737773774	-0.160662815543395	-0.135345819007092	-0.129712797441078	-0.228323047046745	-0.167115409874238	-0.200100103089575	-0.124450380142488	-0.0869918957660595	-0.12999844448641	-0.149327945397878	-0.265165864837685	-0.228003686032528	-0.155738456154704	-0.154757206062495	-0.0485377628204728	-0.125986885567557	-0.105979942259723	-0.118421826535752	-0.199603313286399	-0.0887854050830157	-0.0662311326892527	-0.105967775451732
"51692"	-1.0054825691086	-0.919900240512102	-0.784831784377245	-0.883537324319955	-0.777135367975367	-0.866517045314344	-1.10315127484058	-0.804899406907401	-0.865935532318005	-0.71138267058599	-0.977058348541185	-0.675900063354507	-0.898563156811476	-0.807521415988148	-0.677610387177303	-1.05047310861299	-0.877943136992873	-0.825957957763892	-0.886558155720851	-0.730582853309756	-0.795292507844477	-0.922362302050462	-0.717059377263378	-0.924665217526799	-0.908242267949101	-0.836797017787035	-0.892673364116217	-0.866627986579696	-0.83498522003196	-0.86491376674081	-0.817518592327053	-1.0113838332905	-0.859227595455645	-0.88588143217885	-0.904218997663161	-0.80203167729141	-0.87575554253145	-0.872765484378948	-0.847504710072216	-0.920360781562017
"7957"	-0.040241876433663	-0.150763090864619	-0.112979156603015	0.00719281816045808	-0.0999428722755153	-0.0871960077115818	-0.224582806868351	-0.0937131274167087	-0.0855533985464368	-0.0969704830988031	-0.0822177967378461	-0.110330755270006	-0.0340252589152938	-0.15034368543408	-0.0438875171942622	-0.065200039542845	-0.0355025277511952	-0.0485626081267575	-0.0531605856588294	-0.148796893512186	-0.171479752452753	-0.108148927494043	-0.130016797023103	-0.199928381171483	-0.152017396174329	-0.0475491942940698	-0.155450515055695	-0.129179187425203	-0.0771095904264205	-0.114908865069071	-0.0386330687168405	-0.154372857333283	-0.203904611273651	-0.09263042359038	-0.139908646372427	-0.0991184250606962	-0.102034332738381	-0.0557454250709212	-0.150159838985774	-0.144512918212992
"26059"	-0.0246029452153552	-0.129039152950276	0.0569725331850017	-0.057897708423116	-0.109809950678258	-0.0132393483341996	-0.0987074141310799	-0.0173776395304585	-0.0491980714521651	-0.0635270465769281	-0.0174054945035369	0.0116841248392915	0.0234562211881996	-0.0232783523633264	-0.0321001354572385	-0.0274432333799722	0.0245449879562033	0.0495042090610696	-0.0361335627390816	0.0240886374362556	0.0935030073291818	0.0343829593443198	-0.0577562336208327	-0.0705656132530154	0.0303573742926451	-0.00114842499466014	0.0833851483213534	-0.0207167209110396	-0.011737584153681	-0.0444026130336778	-0.0236867401107867	-0.0812541982806437	-0.103078912720793	0.0269569633038703	0.0139222239727105	-0.0940180972840675	-0.00372423689911264	0.0980022004406839	-0.0192391896954957	-0.0516013341213581
"54465"	0.0307551559995728	-0.130071786538541	-0.163830817016667	-0.14323109305973	-0.186658562806821	-0.13592403245422	-0.364643100751648	4.03402880543587E-4	-0.11451296612748	-0.0144994904472947	-0.128934675071199	-0.16987282875351	-0.0450035268461391	-0.159686898814586	-0.0342587557909545	-0.111335668294915	-0.00557641269614589	-0.106949657404403	-0.232445481423736	-0.0709864721193587	-0.219053777512464	-0.0959473806209565	-0.0951479701818249	-0.159553384328911	-0.00209277519709383	-0.113932761209799	0.0516174201448473	-0.0928220955422605	-0.159211257626706	-0.120132137660953	-0.100854182414264	-0.0486821398296904	-0.0232887218081111	-0.0454622847003377	-0.0457151373018767	-0.0110057736396912	-0.0429013770213811	-0.204376531707584	-0.0595015996258545	-0.280862747443429
"202134"	-0.207825882533114	-0.271097941645913	-0.282609145753133	-0.239026865295679	-0.189998719217464	-0.133422187477603	-0.279252904745437	-0.181822567189723	-0.243983603065531	-0.261250989489654	-0.118421024057945	-0.189602848292023	-0.229022503064145	-0.139910217454493	-0.0900060790650948	-0.221461463138176	-0.198411473843387	-0.267555342817488	-0.241169739589383	-0.0837371035139423	-0.308913748314063	-0.183622238650435	-0.228975245748246	-0.262296981463433	-0.170639750051743	-0.185574733373229	-0.116176115609152	-0.185902442569878	-0.266784358009072	-0.090634091359732	-0.152084663208844	-0.22310489090802	-0.254016086358263	-0.122374009476057	-0.211473720427162	-0.135532136226367	-0.231172558550195	-0.172338740846026	-0.178462802176313	-0.224833374872697
"2548"	-0.0942641896837786	-0.0899251801136765	-0.103242163875846	-0.141864349717668	0.00294924768614411	0.00798834899509474	-0.114801681164965	-0.136411471479279	-0.147640285451806	-0.340913400096349	-0.0503980669773249	-0.201727341418438	-0.0404522028895703	-0.171481935876871	-0.120675456140488	-0.190647115445201	-0.121486533442339	-0.0421835251184282	-0.182370944456321	-0.14944661782925	-0.136561807742584	-0.088408339955563	-0.102348298653829	-0.0784425545166727	-0.0650943139322687	-0.11730242280141	-0.1865778543421	-0.13788254470481	-0.124122311540047	-0.129602108301908	-0.0322742369973831	-0.0056808298492159	-0.187956414801384	-0.166143741490796	-0.0446730201792224	-0.0947696605959304	-0.117762237120587	-0.155320490432181	-0.190198571626914	-0.155147567493486
