	"ACH.000082"	"ACH.000123"	"ACH.000159"	"ACH.000274"	"ACH.000296"	"ACH.000485"	"ACH.000600"	"ACH.000622"	"ACH.000657"	"ACH.000718"	"ACH.000760"	"ACH.000880"	"ACH.000881"	"ACH.000898"	"ACH.000958"	"ACH.001377"	"ACH.001391"	"ACH.001532"
"11047"	-0.35603717355057	-0.479926681178421	-0.333616543783546	-0.839061630550034	-0.670057557901896	-0.449428020575412	-0.477878585458639	-0.497558537403346	-0.401571364372643	-0.33416589398381	-0.354646518659425	-0.642678937736289	-0.54754285875182	-0.730172997426795	-0.550435154423147	-0.486165717201587	-0.331027290395001	-0.719785162304647
"286"	0.0198173598871191	0.0347416660383821	0.124400447782411	0.0807353255374172	-0.0403549634603999	-0.0110882712505451	-0.00920442321446814	0.0884652235035854	0.0495824643978364	-0.0178963924489997	-0.0159806250829713	-0.0875131997578212	0.0616214793356441	0.074230920873524	0.00917262649851086	0.0270605584570762	0.0710750271071655	0.00989957697886293
"55139"	-0.0933952267499698	0.0363004811666169	0.0038308264359882	-0.174789273149674	-0.128822841624975	-0.0629396630544105	-0.101506390015732	-0.0644942425372319	0.00472475336840287	-0.0382269828056753	-0.0399088466168338	0.119754202894825	-0.0335089632908231	-0.0242716222430617	-0.00659697775782466	2.94524023812499E-4	-0.103392987761055	-0.0474465232969692
"26"	-0.0697679116222935	-0.111230576019552	-0.195480736703703	-0.17699135921908	-0.0920997880511888	-0.115922474363566	-0.106661366802938	-0.171176290667906	-0.13806091054277	-0.0474912559103506	0.00227356556024291	-0.143187674401854	-0.162862791262739	-0.108738815722377	-0.143163160967359	-0.141750743536585	-0.201410053984224	-0.14406384783571
"9212"	-1.04555605312003	-1.19186427438719	-1.10532563205868	-1.45196199558129	-1.06744596999464	-0.994231732478715	-1.06164255991076	-1.0097598881448	-1.09493033100375	-1.14833988814647	-1.22171474215289	-1.29531931734162	-1.04882154143068	-1.16568022279676	-1.1015244197404	-1.08019771899188	-1.24333981258041	-1.0793011836168
"54828"	-0.21859481640739	-0.161085883592178	-0.324213929702268	-0.402491325364877	-0.227118859937441	-0.297499060908841	-0.208091099704201	-0.245405021177318	-0.298382401017024	-0.131472730609875	-0.272110966559339	-0.27503877387748	-0.418825436785044	-0.174718588316643	-0.198173490850009	-0.249612580166513	-0.236435269058585	-0.273738439727437
"143678"	-0.139650383142639	-0.067329882544776	-0.17532976245196	-0.227300463132131	-0.193826767349941	-0.139020191669706	-0.234881364414235	-0.178673151753571	-0.270819174245513	-0.101941237961931	-0.251152830664726	-0.239217546442269	-0.110393722525161	-0.0540473414627476	-0.0920336378993979	-0.0502125137307245	-0.13669818224032	-0.135637679553256
"11135"	0.03498572596538	-0.0542039567118091	0.0098871794830302	-0.186993382560555	-0.0708570435364199	0.111275588907976	-0.101785930798404	-0.0943574371143132	0.0591726824271337	0.00749066884336602	-0.0898942083983235	0.188713636372621	-0.124720298515343	-0.0990746702514043	-0.0904776505503575	-0.0115205153784218	-0.141456486441034	0.118912781189477
"1298"	0.00380013030158246	-0.0288075755257372	0.018859889697415	-0.0935570176310539	0.0331250320322933	0.0250404203089771	-0.0331144467070474	0.0395420793726095	0.0453623623492802	-0.014029233004676	0.00363869451610477	-0.0616039998926672	0.102536850368483	0.0365451834852013	-0.0240391252139566	-0.0495934987133872	0.0388058029551762	0.00836531782676062
"1412"	-0.0987017460017978	-0.0667896785541552	-0.149966718036531	-0.167725721416503	-0.0419073118183387	-0.120544308334236	-0.119453453597553	-0.105714014755505	-0.072236498863115	0.0556181335946292	-0.126874011864866	-0.0996220507532096	-0.0435463134456708	-0.0104450128684287	0.0449048167737971	-0.0606043808256061	-0.0718702783480719	-0.0657956734242523
