	"ACH.000004"	"ACH.000143"	"ACH.000168"	"ACH.000204"	"ACH.000233"	"ACH.000258"	"ACH.000294"	"ACH.000315"	"ACH.000336"	"ACH.000363"	"ACH.000393"	"ACH.000436"	"ACH.000444"	"ACH.000512"	"ACH.000557"	"ACH.000576"	"ACH.000649"	"ACH.000651"	"ACH.000653"	"ACH.000658"	"ACH.000714"	"ACH.000781"	"ACH.000817"	"ACH.000838"	"ACH.000882"	"ACH.000953"	"ACH.001111"	"ACH.001134"	"ACH.001450"
"8943"	-0.0967482569965987	0.0266318132564111	0.297557935858127	-0.266391391290445	0.0471625642498018	-0.0545561665164217	0.143012027260766	0.358624815865804	-0.0321929890300417	-0.101362670539376	-0.112701554219643	-0.213513559369883	-0.141921301591582	0.1101287273137	-0.115463184239008	0.0235150549055171	0.00190625002721862	0.142797460017209	-0.0331201788941026	-0.0329455702819274	-0.0424299743755795	0.0914541572970823	0.0650637638778541	-0.183906014313849	0.0248441087809711	-0.0455217762393377	-0.149520388539562	-0.253007411695462	-0.00962547158666651
"79058"	-0.0888286504719977	-0.343341218290064	-0.296254525074097	-0.315371825213783	-0.182998454635633	-0.15240761209316	-0.252033982601118	-0.294290783505901	-0.20624768492419	-0.252981744964883	-0.18035549461895	-0.162373888122332	-0.213641709929688	-0.214908750285687	-0.169032907187378	-0.230358644161042	-0.227221673095687	-0.233868858616882	-0.260897629379083	-0.12915884720747	-0.333810711505519	-0.198747571268106	-0.169238131275178	-0.212841462424695	-0.125584903284797	-0.303978384044592	-0.46200997317449	-0.256769947169149	-0.258476156220742
"56751"	0.0047521524522274	-0.161048555597718	-0.291298818980095	0.250766856789116	0.0478482390901284	0.118829111400134	-0.240160558157419	-0.20628967558979	0.04599405557145	-0.0818540061740333	-0.252568340442456	-0.292209335265323	-0.189831404718988	0.169822304931918	-0.010091727520668	-0.0579168197807636	-0.267807772880354	-0.193007548192049	-0.0274494581589274	-0.265345094134012	-0.0309706777650537	-0.129340923998133	-0.0151631651661677	-0.140137740186403	-0.0538857304239812	-0.192440849519422	-0.240820525171619	-0.0920487570402143	-0.19191301736045
"25855"	-0.416734936085481	-0.441113228924816	-0.314063103072939	-0.31891787951866	-0.35791576125086	-0.0325242403500857	-0.503777714057344	-0.282447920469047	0.352967901847505	-0.340175192478151	-0.286105209047071	-0.35427211647174	-0.351750991569998	-0.340894402005951	0.308288007946534	-0.281850382361512	-0.178631706205527	-0.304463014891273	-0.291078923618176	-0.361403867713341	-0.578768547859028	-0.231181095415669	-0.555934490101974	-0.328856138336302	-0.283152491717774	-0.262157109327491	-0.703876552150434	-0.459651673247916	-0.406052611724534
"79680"	-0.142631740484076	-0.0667734851537596	0.0389723816951862	0.106117189052952	-0.0387612165866348	-0.0725283493759017	0.157924599895855	-0.0781691485540365	0.011014694266066	-0.0548972034317626	-0.146099602119665	-0.0962934511390564	-0.241330095729134	0.0387049978882627	-0.0590289870351586	-0.134707542189978	0.00888273970218043	-0.167561552835192	-0.110516325603512	-0.0161512115416711	-0.158153253985737	-0.0436947576293651	-0.191023929885959	0.00602485467427254	0.0227212658888802	-0.106512292700645	-0.190619744154745	-0.208933031460954	-0.141063781218516
"729"	0.234574717556197	0.167588237501989	-0.134918726636306	-0.147706298058126	0.183095071149464	0.0646434368143694	0.123504347282239	0.235512840666834	-0.147069040825666	0.0508047236610481	0.00948157933006061	0.133082901559048	0.112954084753864	0.14445495156735	-0.0523339776141339	0.0660274761948917	0.0490605311269438	0.242625030389126	-0.037353152130935	0.0623789967956315	0.247194020050214	0.0795636198945461	0.107714818785701	0.0827612379138933	0.0497365283534669	0.135226103488554	0.266270795837566	0.336817237493729	-0.0624679442297574
"8913"	-0.175591318978263	0.150580932836018	-0.236761214175907	-0.120437795101543	-0.110656159095607	-0.248291774606253	-0.234412510790062	-0.209962733530854	-0.0930087873795139	-0.106009044250743	-0.0271173965014521	-0.346126169695246	-0.253453607487317	-0.247960667986388	-0.212998796827148	-0.275914700199667	-0.163899375561585	-0.202457722152204	-0.195454285742798	0.0719630625253317	-0.245084613149348	-0.330698808288643	-0.355347400564773	-0.251191016176711	-0.167001185048734	-0.157508327276294	-0.33432439320251	-0.179142658001126	-0.121291811737052
"833"	-1.10356508668612	-1.04198980815467	-1.12176558053395	-1.00367960710957	-1.09374196250274	-0.927366613958659	-1.05953495584101	-1.04512705569257	-0.928371665992827	-0.958323734289504	-1.08173291569985	-0.997322771007341	-1.07513909389748	-1.30715882553348	-1.29878008057421	-0.73527284801261	-1.09443775293592	-1.06590287462711	-1.1587318049742	-1.12292559899757	-1.09226884475437	-1.12494550988308	-1.01516625428222	-1.29525198931155	-1.06691073618763	-1.00335430846739	-1.22270378898913	-1.11861094051333	-0.988212077493888
"6370"	-0.179076728084159	-0.0727414318843602	-0.046196836827383	-0.209879490621153	-0.0606505097494101	-0.0190268272429093	0.0422229270363026	0.152887961866403	-0.0677345756221172	-0.0443331646658396	-0.163881583800384	-0.223125468869482	0.0340959470386824	-0.0390811479140631	-0.0327606849406288	0.0337212981417946	0.00229146463619488	-0.0798448755660425	-0.0513718047466035	0.00342159869877888	-0.209616028343133	-0.0756104909731081	-0.0246661420344324	-0.0395509435690755	-0.0545988311783489	-0.045282208733809	-0.17498625880182	0.0293377442498794	-0.0378759646500787
"22918"	-0.0710347710061153	0.154009251136524	-0.20576195553249	0.193350563112806	0.0771698919155549	-0.0448893316019545	-0.0650193768055087	-0.133799008034339	-0.0427223266227081	-0.0894006283841155	0.0862947072921518	0.247118769283021	0.0289893892363515	0.0175863168971915	-0.0659758810084086	0.0636594235642523	0.0210712590282006	-0.0412701566546079	-0.0714542462704912	-0.0946715058603945	0.132275575360002	0.0303352009003159	0.00472354821080744	-0.0751347550705408	0.0510867414279654	0.0462413978365248	0.112673202838871	0.0524003668795003	0.119791807763071
