	"ACH.000012"	"ACH.000013"	"ACH.000021"	"ACH.000022"	"ACH.000047"	"ACH.000143"	"ACH.000148"	"ACH.000259"	"ACH.000264"	"ACH.000278"	"ACH.000279"	"ACH.000302"	"ACH.000307"	"ACH.000308"	"ACH.000329"	"ACH.000416"	"ACH.000448"	"ACH.000452"	"ACH.000467"	"ACH.000488"	"ACH.000510"	"ACH.000522"	"ACH.000528"	"ACH.000542"	"ACH.000556"	"ACH.000585"	"ACH.000601"	"ACH.000618"	"ACH.000620"	"ACH.000657"	"ACH.000693"	"ACH.000694"	"ACH.000696"	"ACH.000706"	"ACH.000711"	"ACH.000721"	"ACH.000738"	"ACH.000747"	"ACH.000758"	"ACH.000781"	"ACH.000823"	"ACH.000824"	"ACH.000848"	"ACH.000851"	"ACH.000856"	"ACH.000862"	"ACH.000865"	"ACH.000866"	"ACH.000885"	"ACH.000910"	"ACH.000913"	"ACH.000921"	"ACH.000926"	"ACH.000932"	"ACH.000936"	"ACH.000941"	"ACH.000943"	"ACH.000946"	"ACH.000947"	"ACH.000948"	"ACH.000953"	"ACH.000974"	"ACH.000984"	"ACH.001038"	"ACH.001119"	"ACH.001151"	"ACH.001163"	"ACH.001275"	"ACH.001368"	"ACH.001523"	"ACH.001654"
"171019"	0.13212966560443	0.188350045235623	0.200010870891157	0.0967040669711429	0.131878429431137	0.192951071288223	0.0949096179036081	0.10486423829384	0.102359127833507	0.27937127831799	0.173101321510905	0.173184127950559	0.137656544075898	0.190791899343471	0.144659990674628	0.117852777827097	0.171623642104138	0.223588487295968	0.0678660696033435	0.225496471973223	0.0884400736733322	0.071540647558169	0.134394507085231	0.192105971094183	0.158396946107202	0.0943108764745721	0.155846617167306	0.216213005267217	0.109596954076191	0.100963274290282	0.149086913458074	0.0853558090862144	0.255628537583651	0.22015808062162	0.120015087814716	0.0952495104966324	0.232706573994614	0.167758186473403	0.137202943120053	0.170216951893017	0.164824064969424	0.10712241746251	0.228926630295794	-0.0768750345500032	0.100106909921428	0.149239132299653	0.106771393171723	0.116325127728731	0.260711759162868	0.168214620239636	0.142732328193101	-0.0254074159307804	0.121040330951069	0.206225860806837	0.0811941591232011	0.155735518648954	0.128240913005234	0.219680368733513	0.0887768089469033	0.174707358928885	0.201436242484915	0.112869312888016	0.115710621205847	0.137264396923756	0.276986389165228	0.228843353734655	0.17741711046574	0.122766003423758	0.146869998395537	0.169746306183895	0.16327572915216
"406"	-0.182318481735276	-0.249367985057143	-0.167673253010826	-0.0224708848440158	-0.0890845773002662	-0.252695039423576	-0.0591610371709678	-0.193752868672809	-0.11337791479195	-0.0844202372207143	-0.125770425398525	-0.0629550806744206	-0.191650931262511	-0.177135774580503	-0.0826128402236204	-0.0946515319736255	-0.112907253312382	-0.120195758900288	-0.0821621539423615	-0.171560329392627	-0.119319835130881	-0.155524394040277	-0.127684757261261	-0.0966431238500259	-0.0588848476885802	-0.126280944755309	-0.316314787537307	-0.0852489655470199	-0.0641029414712477	-0.145309021223406	-0.143905356486738	-0.180800368759849	-0.172617870527042	-0.0323999985146492	-0.317057959413101	-0.105565816343399	-0.14758090149017	-0.168639735817444	-0.0531514019614875	-0.146399983612244	-0.247552245179336	-0.110138907950468	-0.0872945882902595	-0.142363930308987	-0.0933045562623498	0.0357355335428763	-0.119878917591497	-0.300242574092918	-0.230967006524852	-0.142015184636773	-0.0773253876965109	-0.213702565667331	0.0283845868508144	-0.140572969550363	-0.171468100006553	-0.163284569263744	-0.0674158067539462	-0.131575114559714	-0.126347786216366	-0.279155841468791	-0.175356061167636	-0.14581615024076	-0.0340809403485158	-0.0988577327314857	-0.143064002285115	-0.205840050943674	-0.113194784316283	-0.0786277346302164	-0.0401167055199925	-0.137939077133857	-0.0736293309168796
"10498"	-0.347144995840014	-0.303224297887904	-0.344405977908519	-0.295283635676208	-0.538536426210743	-0.499988424990173	-0.381086848984938	-0.175648659687328	-0.11974479586078	-0.245604619667663	-0.212944083658437	-0.252340877183851	-0.151050879981018	-0.428346279688975	-0.0683023660705576	-0.254886535225534	-0.231391010714427	-0.334720670620876	-0.230771691644821	-0.20385590238926	-0.364724402880796	-0.443002125641472	-0.232067883565385	-0.311019983745682	-0.601804804298276	-0.099129948593239	-0.330482621755166	-0.389338880525356	-0.211064726446842	-0.0289210941241181	-0.307526066131558	-0.156241253629157	-0.281464229182836	-0.369046224408754	-0.271480550444064	-0.36093596287366	-0.277430902329409	-0.450251562011476	-0.156679526020904	-0.358030399975732	-0.239125094252853	-0.311015344818958	-0.518319026070264	-0.178479341473997	-0.446316203672204	-0.298445226406022	-0.360046852816409	0.0963053945190614	-0.0778410033353907	-0.258428533578916	-0.215907105615401	-0.373400705124402	-0.22306603658152	-0.0916379267696036	-0.34923235178521	-0.494115949904249	-0.276265929457806	-0.214589197126576	-0.288015088459821	-0.415236703017215	-0.265114570577508	-0.254838276094168	-0.252626308780666	-0.190751128419988	-0.27898108892448	-0.18176014192496	-0.20349261134825	-0.294218752421469	-0.199735722671992	-0.206051984989816	-0.30423808902708
"729230"	-0.188632380486211	-0.168336747382644	-0.270635758250177	-0.153360843395285	-0.314133631324402	-0.268247733156095	-0.219610715257943	-0.232749225463206	-0.227888745853212	-0.299721319525256	-0.19022937294589	-0.220049928941168	-0.100423240075204	-0.197678568489737	-0.27702990633641	-0.251123720692294	-0.160466462934216	-0.298034644547926	-0.233059566738336	-0.270781005843925	-0.211752366790804	-0.297340867150726	-0.191387027355712	-0.271400742255687	-0.294114282761453	-0.19977018672912	-0.278865397299152	-0.157542772634893	-0.374518744253693	-0.195724609122782	-0.209226369957831	-0.223606577857521	-0.217684943834482	-0.254057716815599	-0.154695208807847	-0.260747131244812	-0.220463913669877	-0.273395303251661	-0.0870328203505742	-0.222056607790607	-0.249369407300645	-0.170869436536644	-0.138397695809456	-0.0399461105308712	-0.205649410058933	-0.130511864080412	-0.130840321178838	-0.285764038815904	-0.306913849878724	-0.213827868597565	-0.176242983763264	-0.265889208824763	-0.175036674681889	-0.248242436942789	-0.238204974686121	-0.188831981595302	-0.138532260854236	-0.214735607958358	-0.208414224032397	-0.154842155441556	-0.276553598140522	-0.202983174093938	-0.100870632079601	-0.276943549230801	-0.324245906332902	-0.152674304824803	-0.142301295519611	-0.118381458852255	-0.167948936997657	-0.298261376882589	-0.202250454679778
"1058"	-0.834653110503128	-1.02096571085071	-0.561053218235955	-1.02780361497621	-0.94003970439315	-0.985600585838797	-0.749025019111856	-0.7893495552645	-0.835210295056419	-0.984457715647027	-0.721918194429327	-0.725243399594732	-0.799309376618171	-0.822399815863205	-0.612414661696422	-0.857268210668352	-0.965805645522286	-1.00291011044494	-0.798504441779364	-0.958889614569723	-0.637883379597305	-0.87972330396511	-0.659429923698028	-1.0351906380674	-0.724331755606409	-0.971063505807906	-0.646458052307796	-1.01088753621465	-0.845032630633208	-0.582175025915891	-0.939691307869671	-1.01247430695599	-0.847708105245773	-0.866453180556766	-0.751598253033114	-0.647914813675665	-0.87007666198151	-0.65779838467853	-0.699945050423035	-0.992804846770271	-0.994827393671506	-0.73065524122626	-0.666305166412916	-0.627583262782266	-0.690526844752497	-0.94648399806714	-0.953587669370277	-0.898488488320688	-0.444643855176629	-0.923311779357662	-0.724786013008814	-0.834305655823762	-0.68310011043442	-0.580926094397434	-1.07477192109746	-0.972958696506984	-0.840631967102622	-1.07462954661754	-0.950188780758696	-0.894372717789091	-0.489423116555114	-0.737562352057581	-0.834342754933458	-0.730764064798457	-0.609333925506229	-0.787414295206718	-0.50738899531859	-0.812609952024909	-0.56182991790097	-1.02045952725322	-0.686696011375198
"8161"	-0.260882202296451	-0.349842938821038	-0.387694540948044	-0.300017732212263	-0.420052059276623	-0.431406515267828	-0.241337091622732	-0.326882038081044	-0.36853532833263	-0.21217683833736	-0.3597060654546	-0.0848100261163655	-0.27205388637377	-0.44462331083806	-0.519549130110124	-0.336634548064351	-0.202761183103109	-0.250623737655257	-0.309162469204585	-0.252549291219357	-0.286472862031175	-0.196504283017418	-0.361775281504633	-0.237238097916572	-0.341116534954692	-0.142012689538019	-0.418635394321027	-0.283500414311011	-0.169840843305635	-0.279333076432412	-0.1382739633503	-0.250176538762761	-0.420180696461874	-0.275671778390864	-0.313720759361088	-0.253535702456731	-0.426473035887712	0.184949948491506	-0.160251068488558	-0.292251997724773	-0.390830393799366	-0.252989647240118	-0.139143135770836	-0.272022680176416	-0.292814907974233	-0.281788009678431	-0.178415957460863	-0.56723696686151	-0.440055602446246	-0.438804119034617	-0.26680095720072	-0.151152780165265	-0.224201081212215	-0.211171580576312	-0.273362229388797	-0.24775421301636	-0.375469201761961	-0.445021519712326	-0.255358311876147	-0.308096558477004	-0.360157408146245	-0.337355704499871	-0.418777952450174	-0.210303271558048	-0.443122770783947	-0.321118223704821	-0.243422171136438	-0.179090432740773	-0.234212813600995	-0.54008029891358	-0.486532513193391
"1479"	-0.594132490046967	-0.726967426221007	-0.763757219335676	-0.602407181209055	-0.663805470573719	-0.883173253445848	-0.846332787525528	-0.861812118639415	-0.778727927388963	-0.868255959989747	-0.798405941311998	-0.691851387374141	-0.69792197978884	-0.94931077149229	-0.684067963403959	-0.630217970609374	-0.826039798638685	-0.762372766402334	-0.574829785182018	-0.7261266058736	-0.689512502960568	-0.652952365142048	-0.786997125127215	-0.761051933726406	-0.599104522419225	-0.922475038781895	-0.812963707508466	-0.81484056306573	-0.873611670052097	-0.627661452856034	-0.683130596909155	-0.614289428914437	-0.948031876864548	-0.823136784375397	-0.770737787282964	-0.494605288772629	-0.92315507775479	-1.01279176735752	-0.705369246730272	-0.897332228885673	-0.693229525161949	-0.825803687433775	-0.618298938186621	-0.519966860810056	-0.715745693065926	-0.791592933002368	-0.72769413893548	-0.856636733282036	-0.751803014310691	-0.73340238270948	-0.689534297739928	-0.607953879064012	-0.477311227820594	-0.469172636273875	-0.756421520203396	-0.803704223848898	-0.868392690882244	-0.857706759406799	-0.669151525690287	-0.791935891122075	-0.706689434718791	-0.65076076163398	-0.558953508720076	-0.732524160162847	-0.892715647388396	-0.750188868366503	-0.554490226379017	-0.80121624228776	-0.757260409984771	-0.808851289977964	-0.705438284397057
"1653"	-0.390898264467903	-0.44051366302203	-0.357636361634316	-0.23570728904579	-0.384683809300428	-0.452548664192221	-0.452011121855207	-0.314631225256935	-0.269097327246955	-0.515124612177697	-0.391356811352227	-0.207929256095355	-0.410330570398884	-0.388103687879849	-0.363895834862384	-0.374047201921239	-0.452635232914892	-0.364423304304181	-0.357278094872006	-0.527279913362689	-0.487010685503917	-0.398399468529884	-0.344475846856311	-0.368376868490695	-0.299833925893002	-0.512181082179476	-0.436424599345819	-0.309975938593339	-0.41829011106386	-0.418321198979583	-0.560941912580931	-0.285980519453954	-0.512278530971374	-0.60116645651644	-0.223367856900103	-0.240909174907096	-0.296230037679561	-0.41706567257727	-0.173383242384116	-0.512670296637145	-0.797002183949782	-0.347690909680649	-0.294374171208484	-0.47955330091931	-0.361246820845414	-0.439520899516853	-0.380115172559791	-0.585241603174609	-0.464432564557802	-0.373839260298082	-0.542546730319397	-0.381869225158444	-0.297829180527904	-0.406313455387781	-0.343671853231278	-0.287210942705932	-0.420478627213258	-0.408231583590521	-0.586586465656413	-0.476067378485705	-0.311368171833908	-0.365208434568664	-0.287655490530285	-0.594728455967266	-0.503710985599144	-0.497654195848865	-0.380110833098464	-0.39867912683961	-0.382225454912767	-0.549189963548545	-0.527920298994033
"9229"	0.163632699257944	0.280776757549465	0.209308627820773	0.231279595843384	0.319184096395155	0.14946058055529	0.227929559447166	0.277094897954035	0.123707323062067	0.277296882017324	0.259011411051718	0.21589300248372	0.264656061670633	0.206364032947093	0.232315636514224	0.230341581891262	0.192196387008699	0.189331044064761	0.261343818894867	0.207025864580952	0.247281332084865	0.17086213403067	0.204556999780714	0.28343005914037	0.210787241887402	0.275498232164573	0.281883897214893	0.205895124328519	0.258748686353954	0.219520970556896	0.250180273966911	0.258019772062114	0.337357832071615	0.24069106788304	0.250769954019743	0.306953959496304	0.299116157897222	0.130298145902181	0.121903474064112	0.197457669952186	0.202948424125497	0.105781117758226	0.248715798933359	0.0832404783802627	0.178941113720582	0.147219937832296	0.211597383265776	0.258413939154293	0.136638521155733	0.169336553021302	0.247895145855141	0.252217700387489	0.176379791388835	0.0697078530769679	0.302069802850907	0.205812580754363	0.247060346253528	0.252843950383281	0.154389016891921	0.243856183934993	0.304698499726069	0.142369532353165	0.153132254151746	0.2550251386806	-0.0202753801901994	0.147282026937379	0.137437184420747	0.265305124157075	0.149872658347795	0.276266118710694	0.214345230488716
"3692"	-0.784205648732759	-0.970756238974195	-0.916729572207109	-0.897298394042633	-0.917115617783362	-0.810901522338236	-0.968441320259944	-0.986243686154293	-0.711414117356499	-0.830909645769153	-0.942136000060113	-0.889705071390946	-0.899467928264089	-0.96397390872178	-0.848996848797171	-0.78539043143277	-0.895462132647771	-0.851613246166908	-1.06094197686935	-0.704918670458007	-0.957532097363102	-0.914895120023925	-0.814083627567157	-0.800489435499638	-0.882101777154205	-0.965399955483544	-0.896935913140511	-0.882573772642111	-0.898330709837755	-0.861444080249957	-0.974058223124691	-0.796538414326457	-1.01852234465296	-0.90466683129484	-0.793772356142565	-0.855339521434932	-0.970026797933045	-0.752446706439519	-0.786671822069783	-1.03701105370074	-0.964756787594695	-0.916672427144478	-0.82610947113172	-0.772435033680688	-0.831458890550575	-0.773918120079196	-1.03610136370784	-0.828132260659563	-0.800754810983044	-0.963277471494853	-0.973704037610068	-0.951661569551798	-0.919528495002644	-0.697525072441613	-0.777693448674154	-0.95261966449166	-1.05914819658661	-0.803584987806252	-1.02319520703231	-1.01226162751571	-0.729698709918115	-0.872889937096505	-0.739700452882378	-1.01156539773567	-0.710334041594764	-0.873822104617904	-0.879241858399696	-0.867723915573393	-0.888304550717696	-1.02059912870136	-0.988741390309405
