	"ACH.000012"	"ACH.000017"	"ACH.000030"	"ACH.000113"	"ACH.000118"	"ACH.000138"	"ACH.000142"	"ACH.000183"	"ACH.000188"	"ACH.000198"	"ACH.000248"	"ACH.000266"	"ACH.000278"	"ACH.000281"	"ACH.000291"	"ACH.000307"	"ACH.000320"	"ACH.000323"	"ACH.000332"	"ACH.000348"	"ACH.000350"	"ACH.000365"	"ACH.000374"	"ACH.000387"	"ACH.000408"	"ACH.000415"	"ACH.000421"	"ACH.000452"	"ACH.000454"	"ACH.000458"	"ACH.000487"	"ACH.000488"	"ACH.000490"	"ACH.000505"	"ACH.000518"	"ACH.000544"	"ACH.000545"	"ACH.000548"	"ACH.000549"	"ACH.000552"	"ACH.000585"	"ACH.000589"	"ACH.000606"	"ACH.000619"	"ACH.000621"	"ACH.000630"	"ACH.000633"	"ACH.000651"	"ACH.000652"	"ACH.000695"	"ACH.000735"	"ACH.000738"	"ACH.000753"	"ACH.000762"	"ACH.000767"	"ACH.000771"	"ACH.000791"	"ACH.000794"	"ACH.000800"	"ACH.000802"	"ACH.000809"	"ACH.000831"	"ACH.000834"	"ACH.000837"	"ACH.000847"	"ACH.000858"	"ACH.000873"	"ACH.000876"	"ACH.000889"	"ACH.000898"	"ACH.000911"	"ACH.000913"	"ACH.000915"	"ACH.000937"	"ACH.000943"	"ACH.000946"	"ACH.000950"	"ACH.000974"	"ACH.000984"	"ACH.000994"	"ACH.000996"	"ACH.001061"	"ACH.001196"	"ACH.001239"	"ACH.001306"	"ACH.001322"	"ACH.001328"	"ACH.001346"	"ACH.001353"	"ACH.001408"	"ACH.001500"	"ACH.001736"	"ACH.001745"
"140"	-0.0613951294320476	-0.164779993607652	-0.070710563196815	-0.067157366441057	-0.0213142079687	-0.142660655625567	-0.0682648052397734	-0.0402830159121142	-0.136546606741157	-0.043960999837646	-0.159443672053035	-0.0897250582305001	-0.279408196854571	0.145174560345844	-0.163746317410423	-0.106210598780497	0.088854587898823	-0.147874838332188	-0.0461670771137275	-0.0594962918153557	-0.0477596264958784	-0.297482673976009	-0.018692640588812	-0.159773492029869	-0.0439926105431138	-0.054696964516141	-0.0530460483025638	-0.00520937621447313	-0.169657979507109	-0.115810574365778	-0.0666653808413818	-0.0616940974819514	-0.113276744591251	-0.0505980751074699	-0.2252526764064	-0.281692955814647	-0.234607561724692	-0.0362005861375573	-0.205388654147335	-0.162613372540556	-0.107239512864002	-0.207475356227813	-0.127083344264259	-0.114242742783259	-0.128966304896369	-0.0169282869956483	0.131153215684512	-0.246887407431851	-0.190522814775148	0.0575951513926818	-0.14697689621192	0.0642681151217052	-0.104426772109112	-0.0264398901300708	-0.156440213086372	-0.0355911031057387	-0.138700883345691	-0.137515226737715	0.272821810872596	-0.150373392155255	-0.0568231773713176	-0.175990565039201	-0.141418644351571	-0.127317510544986	-0.2328602315348	0.0489267718426797	-0.237153112129527	-0.130334548920265	-0.117347671879868	-0.0403027670172808	-0.190080223861674	-0.257024669041355	-0.323650538895404	-0.0273025311937153	-0.231304137960668	0.00835918889204519	-0.120563853272148	-0.130657815333633	-0.160613352982542	-0.0791719084798203	-0.0645934240084109	-0.0616569727290983	-0.0203796584881522	-0.113320696440164	-0.147643335267685	-0.0814988327038157	-0.140185251541082	-0.11354399906379	-0.0471202262968995	-0.235413730676064	-0.107111549764601	-0.10899236893362	-0.128147246459258
"155465"	0.047434688484254	0.220639347052254	0.165952838208881	0.0372839797700685	0.200677126746372	0.128190391897028	0.0479955747822696	0.2675766500778	0.154543779294377	0.14113656366907	0.0698079712856045	0.039484807187984	0.129158548979225	-0.123689803468392	0.14174153494937	0.0853087054026736	0.0903813739417184	0.191271497054711	0.140255705103891	0.0968028358605197	-0.0635324723031286	-0.0374853821408782	0.176687605409727	0.207656355187172	0.127751909650725	0.0202725202929931	0.181586557804442	0.039878029449349	0.133653672750599	0.156810722621424	0.0799867466914526	0.0183643569884413	0.222924191608927	0.163197456495583	0.0366551134424274	0.053635918098371	0.121216273945135	0.161980497188564	0.0754629529349451	0.104710846463772	0.105554298889176	0.129934313366018	-0.0365771981193767	0.197815490206951	0.0448890558584837	0.0958315868765216	0.0901287017930963	0.0741060969377163	0.168153181859827	0.146485167871159	0.0668148349382198	0.136781594824728	0.101048091409375	0.00495038535757063	0.158489445681149	0.0889440106350368	0.11716778519827	-0.0262209908484162	0.0521237698748244	0.0595456895681616	0.1674237090424	0.0987700978874134	0.059828417830522	0.100049910966149	-0.00558776542151465	0.171055985019664	-0.0197715037794692	0.189059792003336	0.0620563229538828	0.0678629336224912	0.0656894056378786	0.103930628908291	0.0352601023864825	0.169669397893594	0.0893195357045862	0.121505578071908	0.17394320264494	0.0747105998205924	0.155940027012438	0.111825950916062	0.156082688921485	0.00952837362624819	0.0520099962156483	0.0921932554226747	0.0478432921952364	-0.0100838566766433	0.12111698834664	0.065574979500706	0.0384986122536234	0.059536038672808	0.188608190341532	0.117313494294291	0.234962317822484
"445"	-0.377880097659976	-0.10760968571739	-0.343486815502023	-0.197083457310477	-0.256962830598068	-0.0135219998327148	-0.244826210691568	-0.312207489655699	-0.192784866173245	-0.241716524776721	-0.177499738865287	-0.376169013533306	-0.352674688600534	-0.260855503774767	-0.274844645342231	-0.270560263735475	-0.129511956208659	-0.336039869389236	-0.293210966705479	-0.263562776012561	-0.314720750573654	-0.181807574121875	-0.421780831642575	-0.451176659335931	-0.119650683354206	-0.141127930814037	-0.248442670539997	-0.150365617899592	-0.234187947318822	-0.279881636042092	-0.303969656207507	-0.250060453523471	-0.311519956785626	-0.305273896688978	-0.329040116095575	-0.314199658980094	-0.170927107848657	-0.300160381381641	-0.149469147241366	-0.291956573147644	-0.264984562079528	-0.282590542586216	-0.167213587634859	-0.273747319264563	-0.31717090424766	-0.422571827839891	-0.268801858631191	-0.273537912109201	-0.406841869164509	-0.445141921682224	-0.387374992354152	-0.181791532291803	-0.221642371075733	-0.155216204594431	-0.207571407094171	-0.44877619639606	-0.37357036799677	-0.260566461893454	-0.26154047507618	-0.315633752622265	-0.232686426566865	-0.250158534851288	-0.165767033172353	-0.140476450081179	-0.255599448933271	-0.426224455949644	-0.229857580986161	-0.130090947342194	-0.241100060797526	-0.21634766166756	-0.331751538632733	-0.401602999480397	-0.31361900445785	-0.424080279197089	-0.31269374495157	-0.290736742459154	-0.382356059223925	-0.217649327167615	-0.233475187337434	-0.32829961710282	-0.415077156316754	-0.20447206308253	-0.366373828495839	-0.406559277724011	-0.218651451286381	-0.32671576316384	-0.141042327814304	-0.297185867164291	-0.293970326209667	-0.376940375035553	-0.34585139758611	-0.31284851856674	-0.35643738338829
"8533"	-1.12166316044121	-1.0586695697555	-0.765437172869922	-0.900901467740766	-0.951412258946241	-0.97331329807159	-1.05548338221956	-0.94006856633919	-0.918271566180549	-0.950921744225729	-1.09518511705901	-1.07292826670545	-0.94583913804811	-1.06739115880493	-1.10195006900838	-0.834319835519005	-0.93105064016319	-1.21946221528503	-0.916930109449544	-0.90569525434825	-0.972392367420726	-0.910376714528676	-0.611430625215645	-0.999308644827469	-1.12955994940491	-1.20747399523524	-1.03046921627371	-1.23011877563441	-0.990382711887345	-0.942438634101022	-1.09519428373147	-0.932728567548365	-1.13535198577897	-0.881332309183373	-1.10806258557183	-1.00019182443916	-1.087605628746	-0.976759423093307	-0.924000089724402	-0.913542703994072	-0.988419143368746	-0.89437152802874	-0.928161244384515	-1.02526013802835	-0.749252917830174	-0.919470788291657	-1.06706716486305	-1.01366547623538	-1.03461896797831	-0.964139282174686	-0.9419584590289	-0.874026620359362	-0.938694306383447	-0.82167680481834	-1.26238183595703	-1.03177271246512	-0.941594536068241	-0.875224260787579	-0.941321908075257	-1.13871767090407	-1.05159257822046	-0.851812942874743	-0.955632279623908	-0.904847603030234	-0.887076892289059	-0.994934253781732	-1.01232062411093	-0.699036904247455	-0.770751040958823	-1.00207220034894	-1.03715225439089	-0.887990921514648	-1.04350116029703	-0.624791022077171	-0.9101672696712	-0.977428449548825	-0.931610625320886	-1.02712470280622	-0.851814312548502	-0.76011702784876	-0.970155961577552	-1.05802565848126	-0.909807229596934	-0.754992383521242	-0.972776410736494	-0.997605048687268	-1.22939122485341	-0.990893482020766	-0.9175595540524	-1.05091210828875	-1.1309332942553	-0.589338661788234	-0.862148531609506
"9879"	-0.633469440052537	-0.608331804721346	-0.422176831476669	-0.634433872633257	-0.543280397085554	-0.38772127867825	-0.433744629136501	-0.432097638718569	-0.425698857693818	-0.771183022675344	-0.503845243920204	-0.515978837867392	-0.603529423586289	-0.418603853430184	-0.570841163999806	-0.404282948642907	-0.462502846859439	-0.436846585756088	-0.492085640073921	-0.414618718875698	-0.559570619433088	-0.498554648633102	-0.464157664037379	-0.391032852364393	-0.709434806268801	-0.572989519398421	-0.631673194610255	-0.484340999780715	-0.232091595246237	-0.334629854488064	-0.545279418206723	-0.469711947510675	-0.552964072247358	-0.54590094877865	-0.582043982937377	-0.658229863008505	-0.486348305467983	-0.444957346783297	-0.568455377993699	-0.649063913373072	-0.477363972152317	-0.55377735930452	-0.340918598051413	-0.67879249393323	-0.463228893532183	-0.475999630416861	-0.358729217683312	-0.574943099609224	-0.539021162942553	-0.479420072265845	-0.586485228249793	-0.473541675726633	-0.433665116449385	-0.283030408514664	-0.678037133509887	-0.521977029721603	-0.406940318080985	-0.444193756693065	-0.682209406797214	-0.581490710551546	-0.370956827582968	-0.420224394045991	-0.51980604843039	-0.713230557240534	-0.553741946534633	-0.610979323721934	-0.675131139848764	-0.543949108573463	-0.621144254816103	-0.552602271219677	-0.570577319023979	-0.527588295578384	-0.545859055162511	-0.516442542871359	-0.556677549365682	-0.528446481728244	-0.295116416976853	-0.495208002584812	-0.664228786066038	-0.275275132232822	-0.858423629865434	-0.71983190393528	-0.866142668307178	-0.561517172203681	-0.494027410375124	-0.588648443472051	-0.530762653552793	-0.473125187344066	-0.527883419034446	-0.661106822691056	-0.656628963548884	-0.553726364371397	-0.756873164061714
"63950"	-0.527413245747587	-0.53136155098871	-0.411884785313177	-0.262130203563008	-0.143778654975818	-0.15226753865444	-0.292886130788744	-0.366266438176341	-0.401652895987902	-0.257087382757192	-0.274094575298401	-0.356381055577304	-0.358142776833727	-0.222833676102784	-0.383993778557741	-0.422033697314971	-0.288825087532937	-0.456290238117539	-0.282048902747807	-0.426945617690064	-0.292678226688312	-0.252476502576597	-0.208370107425598	-0.442184603256289	-0.128281144194182	-0.323932809932287	-0.324324531230117	-0.40131180782484	-0.467916081391209	-0.216163335622072	-0.247879388597324	-0.289050255325814	-0.193174015065188	-0.314359238517518	-0.209022390047876	-0.255791957479262	-0.368169157647861	-0.246404147924421	-0.406855548021496	-0.426120046485095	-0.285852582305409	-0.394047330733466	-0.233396436967139	-0.342284158739726	-0.343947900212913	-0.393373685742415	-0.373166813072848	-0.37154470872531	-0.309259401889939	-0.448245220637264	-0.430084200486779	-0.341738995075004	-0.265742943507368	-0.0636815032077308	-0.474806730670279	-0.305694056754683	-0.452214628802323	-0.284164848793026	-0.170461923976384	-0.400998238788555	-0.373443507271178	-0.198716399921288	-0.347959993416625	-0.346201976133488	-0.271407218181174	-0.445468026909821	-0.3772444922348	-0.408024561781849	-0.493050752007818	-0.371753064608135	-0.435654259256563	-0.260745815575024	-0.350775016273408	-0.407723148218785	-0.296801660473998	-0.239744615468416	-0.253233897562615	-0.182666856395075	-0.456139599215304	-0.186997999240291	-0.446263683076559	-0.329131405525179	-0.300739818140389	-0.375896823572114	-0.272248502015772	-0.465650208317424	-0.399908541971008	-0.263418777810669	-0.526523092851769	-0.307691027838805	-0.545336434331043	-0.270141944950431	-0.360226884796033
"79980"	-0.8214048484666	-0.580245390755676	-0.545401004546126	-0.590125065005762	-0.708023452226151	-0.603506111766201	-0.544182628599312	-0.758253407634976	-0.725041991858155	-0.813666165887098	-0.700710052543908	-0.734567240830806	-0.935953133278198	-0.803480311812257	-0.605515741634077	-0.48943960252458	-0.469681013137442	-0.998748023935273	-0.666880269444955	-0.655240830358712	-0.403411603750051	-0.664712159747565	-0.590135989787324	-0.925302918655946	-0.631502207090434	-0.662840336624813	-0.718496312934163	-0.485253049927165	-0.741210432471439	-0.655121656494848	-0.93249637627548	-0.64966141372593	-0.931441343245171	-0.671238192595267	-0.751507432847378	-0.467751732690858	-0.680572626404211	-0.743060544290469	-0.51934379594193	-0.767591125236379	-0.808852871337376	-0.627131797041268	-0.742451279372151	-0.678540512282752	-0.659398553260454	-0.561163650868822	-0.4230737669955	-0.580925980651603	-0.494974445994273	-0.725759383768643	-0.514396082190288	-0.696391612193039	-0.881590217076692	-0.688794436396853	-0.819965301865492	-0.768908668143564	-0.796847304663745	-0.799219310325427	-0.502391456712963	-0.917106951105679	-0.529912840626249	-0.548893761920443	-0.697770452927308	-0.433790393796508	-0.600021865835497	-0.861292515815438	-0.520639690599422	-0.778545220431277	-0.848371600298951	-0.763011559332252	-0.581230356039959	-0.877218054484031	-1.00145740228699	-0.370125417477098	-0.731299914795226	-0.86757648871772	-0.615750832194969	-0.725778337298455	-0.653852035822394	-0.80873202999617	-0.862826952335606	-0.58334980636008	-0.763204546312404	-0.469870270746207	-0.769891502660089	-0.903694312121438	-0.949360703576262	-0.726843105581291	-0.846234565835965	-0.625222109201516	-0.815248145670955	-0.372070770752282	-0.608581117612518
"2962"	-0.347684004891934	-0.466760212290463	-0.387391230791972	-0.480882314542286	-0.315191476729514	-0.480114098050912	-0.490691066476547	-0.405575577200114	-0.373771935229714	-0.333251184223267	-0.567494138002427	-0.505387474307137	-0.591364135370394	-0.331519434608544	-0.487764386384642	-0.524855671182794	-0.315463750228091	-0.397048758638025	-0.518769543293952	-0.312631140194307	-0.211395598903371	-0.255207707611408	-0.357633968880305	-0.415651750979506	-0.271622361477541	-0.340272019811564	-0.679047125066894	-0.443825718670209	-0.442007194509493	-0.355997207873591	-0.519417299309967	-0.487764473053803	-0.444372202266123	-0.353327341609784	-0.398933976604095	-0.158255213930882	-0.281199395359149	-0.454615023997446	-0.514836556949248	-0.433024730733845	-0.380002151335799	-0.443275133038629	-0.356770369698033	-0.236576375234998	-0.365492629655794	-0.273957531319631	-0.390608715840609	-0.419576847517358	-0.327198592797096	-0.466728890458078	-0.229318007457605	-0.340968955187922	-0.165591613433185	-0.142320834393493	-0.57778292705887	-0.232285903662722	-0.447592618803757	-0.251489116316319	-0.378826802411564	-0.461018213509307	-0.256771213409734	-0.501347453230873	-0.270290610158863	-0.403188098758923	-0.173467288801008	-0.471687865335908	-0.424962761547817	-0.552300543506929	-0.265265696858386	-0.401310288137323	-0.383361302053444	-0.231827697864212	-0.342938659530413	-0.249960534457158	-0.303836701960898	-0.462719362259842	-0.281711535097102	-0.361422337347764	-0.604160514050411	-0.301919858449956	-0.448053840876007	-0.350229425752633	-0.451638803530901	-0.279467268019961	-0.494414147446694	-0.631860011365217	-0.568614796042165	-0.525397820878873	-0.362695606280099	-0.472523080465318	-0.133443883610853	-0.469353335937991	-0.432875557774381
"3035"	-1.24208775087379	-0.956814042392058	-0.905877121973998	-0.824298567834914	-0.859550131664953	-0.903867780825269	-1.03425607238772	-0.945899249775634	-1.05300794674288	-0.924102050992472	-0.973206991315653	-1.05723808311582	-0.855365681952612	-0.88791294235695	-1.08620654305985	-0.928358173744037	-1.01877809607756	-0.991761896152625	-0.958350763778276	-1.0576801339902	-0.957083634708718	-0.801112971685067	-0.961643627426308	-1.25754091635338	-0.893597778307762	-0.949086767224749	-0.973727371570982	-0.940456210041012	-1.14861242136036	-0.832385804813579	-0.96004304483475	-0.948847679678312	-0.830385010810501	-0.985083359250317	-0.972908260495654	-0.839875672369539	-1.11246820748941	-1.07305605161729	-1.12214850911752	-0.79657882653761	-0.948832098720013	-1.02834120858195	-0.951816638262582	-1.03090509716067	-0.838027673950052	-0.904753218723227	-0.792370768058973	-0.975217865689267	-0.911943746684203	-0.86321784470874	-1.11761295320251	-1.04416891312087	-0.899827084374465	-0.632136655402209	-1.06988898019921	-0.962550225965602	-0.986887633158787	-0.809036438529546	-0.971625214008183	-1.20172792009592	-0.871199917143829	-0.881916791447417	-0.866359386946737	-0.924176844494525	-0.957964783596856	-1.19236162537223	-0.988940897122876	-0.93660923217041	-0.865168915774864	-0.958783395163058	-0.976289165333039	-0.979717609482641	-1.11959761713994	-1.04132804872004	-0.845236335730188	-0.91540016469273	-1.1647644162148	-1.03902256074052	-0.854928464914834	-0.944210857566411	-1.09296369629699	-1.01187708415828	-0.917102844067367	-0.973189727936649	-0.825517457906284	-1.04013586074701	-0.961885237246889	-1.01704280118784	-1.08916182559452	-0.938320845604932	-1.02662140244007	-0.938834905791532	-0.94548374583595
"57117"	-0.492939240173591	-0.45714660318533	-0.568937004586869	-0.484383872216022	-0.516512414996214	-0.430096023302506	-0.25947214504551	-0.385888296158373	-0.463472387151198	-0.741319353485139	-0.561760840374602	-0.34965196024503	-0.47490869306772	-0.319617543891246	-0.490236492497551	-0.401639487848356	-0.350774026879944	-0.493451412779312	-0.284391468398636	-0.616986358597946	-0.406367564870013	-0.487330175708568	-0.864243481168664	-0.555836408941682	-0.39025485090041	-0.570695104598601	-0.329685139411826	-0.58379171681164	-0.415497383560431	-0.180721161232401	-0.344685979088971	-0.36203272681553	-0.359330669095642	-0.538804023304535	-0.639876871587143	-0.414968213616516	-0.621918831906814	-0.613105021213649	-0.597660487038796	-0.40945602251616	-0.713748819386548	-0.560101502727429	-0.745656804477657	-0.650530034067548	-0.306623346983746	-0.36087239726242	-0.329161838492035	-0.511830159730415	-0.42224475391383	-0.544031601725262	-0.480045661230214	-0.420694398613878	-0.143144950509302	-0.493538198169634	-0.448152964441104	-0.509865413419126	-0.210798289979654	-0.737648179814198	-0.369124611964922	-0.403834274245386	-0.255676316618313	-0.351093663643094	-0.268282391340758	-0.36324333389998	-0.352134150337416	-0.415196435054234	-0.413793554051018	-0.550392341551169	0.0640418435322783	-0.383988755696997	-0.667564145871007	-0.301962411812613	-0.42212439256193	-0.446089468607013	-0.418773563507978	-0.514425735156564	-0.692977826704424	-0.266856975110445	-0.230414933944795	-0.131256108226531	-0.524006078848078	-0.493489066038862	-0.172827758605521	-0.569659351262584	-0.581827413003361	-0.464956345194658	-0.53599229378106	-0.537069194740313	-0.613332329799728	-0.722239880601393	-0.601833651619709	-0.717249543095223	-0.609053386695386
