	"ACH.000097"	"ACH.000178"	"ACH.000188"	"ACH.000226"	"ACH.000228"	"ACH.000235"	"ACH.000264"	"ACH.000274"	"ACH.000280"	"ACH.000291"	"ACH.000311"	"ACH.000329"	"ACH.000332"	"ACH.000339"	"ACH.000383"	"ACH.000397"	"ACH.000448"	"ACH.000458"	"ACH.000460"	"ACH.000463"	"ACH.000481"	"ACH.000488"	"ACH.000517"	"ACH.000571"	"ACH.000584"	"ACH.000601"	"ACH.000624"	"ACH.000699"	"ACH.000701"	"ACH.000714"	"ACH.000777"	"ACH.000796"	"ACH.000823"	"ACH.000827"	"ACH.000843"	"ACH.000859"	"ACH.000926"	"ACH.001275"	"ACH.001346"	"ACH.001353"	"ACH.001377"
"51582"	-0.400702709417076	-0.236073178938319	-0.107244407017836	-0.275731684614691	-0.133541888388756	-0.207152397449764	-0.260659031182153	-0.15092778941646	-0.172552771591537	-0.120058103396567	-0.18663186430254	-0.198609760195475	-0.222961814738748	-0.336305549432198	-0.399061045417834	-0.231865391740847	-0.1571514690461	-0.0924989701602442	-0.242730184819225	0.0617795581519705	-0.362312703314001	-0.186544565468514	-0.203999552887645	-0.0975060456348378	-0.349824192351721	-0.371917053213013	-0.113597241185231	-0.344006770883938	-0.117812091364222	-0.279397885839436	-0.10377640510852	-0.161982026456821	-0.258134991839634	-0.183585856096289	-0.346079278440564	-0.270160427858249	-0.286427325328822	-0.263598015979345	-0.169501327513119	-0.109900292318931	-0.246328151826719
"29035"	-0.921062721857339	-0.424545379291963	-0.81318235391089	-0.445334788853705	-0.323796486824496	-0.200108494342835	-0.590321784642114	-0.658703951967117	-0.429917463274694	-0.489790976037107	-0.561006705975075	-0.687169719510743	-0.424446970063417	-0.901284664003318	-0.431951274126988	-0.392047249798535	-0.744147522352534	-0.472574871568596	-0.404659924743942	-0.40083913720199	-0.214645441011582	-0.536941877918192	-0.0963815350508426	-0.388418448027191	-0.679222352980484	-0.60429835005496	-0.890374424424518	-0.777540803388592	-0.727328994484967	-0.374483894246514	-0.63423623388172	-0.510914205649494	-0.51016728465238	-0.585363474600618	-0.57581941013717	-0.457833265921925	-0.252789045504475	-0.563820564918262	-0.4218829294013	-0.427894300267191	-0.793743794379191
"92346"	-0.13769907271516	-0.130177907888474	-0.0579687003957255	-0.0284565546620578	-0.0419733926327282	-0.0924312319053529	-0.186141050480439	-0.109005472345625	-0.0468561228003565	0.0174038111029363	0.0163306993335769	-0.151586304491866	-0.0789093065842216	-0.0825881193958135	-0.0798275044988201	-0.197149649027254	-0.088886544832202	-0.234424675802141	-0.121654093765469	-0.0831207894366717	-0.144409589398895	-0.104239691527229	-0.0422659437827621	-0.0790316809690187	-0.0920829203672841	-0.135765276615864	-0.0645385093930885	-0.0408133603041002	-0.0399523461584211	-0.100722855329106	-0.0868780811663886	-0.148128251642617	-0.073147277450693	-0.167311340059999	-0.10102898144742	-0.147245144745645	-0.0531905879428393	-0.149746798925239	-0.0541925255828263	-0.116494446931382	-0.0860436315932376
"79577"	-0.521279773995315	-0.587675375617252	-0.807699537545488	-0.751819551696768	-0.677814759986062	-0.541678862039962	-1.14667443578387	-0.629862702309854	-0.575707180557457	-0.683964408408672	-0.619265497305925	-0.656585137111309	-0.889675618747393	-0.648177502526964	-0.680258640239355	-0.966299062026005	-0.648369697146295	-0.614071886046586	-0.79034306456009	-0.774777839965831	-0.705354648405451	-0.786519304290831	-0.785672938655288	-0.665050342934976	-0.635472074106922	-0.871545798846714	-0.916922156693311	-0.765318222112465	-0.632337619225719	-0.652283474677017	-0.674246788013076	-0.715251547483434	-0.899046810499714	-0.827557435602293	-0.695725180785273	-0.658937365322106	-0.538368229230403	-0.577394290184254	-0.735412183690201	-0.95511503567276	-0.563334222978837
"1201"	-0.281329376772057	-0.178665565408694	-0.0542082370490402	-0.128328026906713	-0.184449483381766	-0.166559942329419	-0.148342992231181	-0.140797526695281	-0.131544869615053	-0.195102577956981	-0.161689414185825	-0.203621385796175	-0.237225181588185	-0.146047557807525	-0.138013600042321	-0.199420856363208	-0.2941301995536	-0.200347622397644	-0.205585929633131	-0.221662071941668	-0.2582340378427	-0.195618001655117	-0.227773673402627	-0.218891713033571	-0.158114637831537	-0.180581678708703	-0.132921552640024	-0.253465524899978	-0.0884079024866931	-0.158769569533276	-0.167921965243421	-0.137304820858678	-0.0483488457574148	-0.0116079366616135	-0.100953808420182	-0.129415660013496	-0.168243907766118	-0.166071329497379	-0.152234933653619	-0.137096377024749	-0.194222014808571
"80347"	-0.684509125739659	-0.731090951106542	-0.742315975357429	-0.760023940740793	-0.574239819869052	-0.698905308033002	-0.902987616167376	-0.616501899574511	-0.532970801123137	-0.529875651493705	-0.695480229589478	-0.396649960995842	-0.705825975031113	-0.750985721142469	-0.495094041092111	-0.785336051028956	-0.530163369024556	-0.924406593589381	-0.840803912223751	-0.669743097937431	-0.528562087687768	-0.848845781617264	-0.58784436299963	-0.67693957260096	-0.921869729750068	-0.609390627311951	-0.598699743023351	-1.11148910501154	-0.369797502083393	-0.542048405227196	-0.715985207337662	-0.735765567194489	-0.850869952152385	-0.943631842033413	-0.722102804545823	-0.845165123835052	-0.521772855446646	-0.79614731504524	-0.838233485602407	-0.770387446112571	-0.262192781916357
"10466"	-0.289879292130504	-0.0985389968452254	-0.1133938893403	-0.2100251531852	0.100240199373172	-0.0255032128251349	-0.0263150511975308	-0.127485760700012	-0.0750269515007143	-0.300266522304324	-0.167976590286345	0.0129654748498723	-0.0438657845836277	0.0503737731333904	-0.0549402541103039	-0.0422988872913677	-0.361815993765655	0.0692438450811511	-0.132979757459039	-0.267525567369202	-0.086676756549318	-0.127157716754551	-0.0320255181789177	-0.0112777646715348	-0.0733886153714161	0.0781193099300809	-0.145011313927239	-0.1430442294791	0.0653458271727138	-0.022388144021009	-0.276811342021687	0.0105283039879083	-0.185013863840777	0.0609652829219506	-0.100649997618465	-0.20776952056602	-0.18441425343923	0.0578575784287014	-0.138343906439416	-0.0431504157314421	-0.00743431087987299
"57511"	-0.360568989200384	-0.286187053508633	-0.463732331339955	-0.270402183859368	-0.227645997286949	-0.24114113563835	-0.297439946186916	-0.384075674350263	-0.464191734653212	-0.381437821061209	-0.333318743875617	-0.266934527050611	-0.256473334250719	-0.328900656217009	-0.319789751836778	-0.455205135907651	-0.527694754310263	-0.297655122494784	-0.341240727128234	-0.254160715180755	-0.306850894938174	-0.422123995476202	-0.419026008719023	-0.203024864181285	-0.271985706296035	-0.293344605793467	-0.277502109844638	-0.412600276949422	-0.387173455015677	-0.269399942890713	-0.34322488236698	-0.318446673154548	-0.291470155153154	-0.367610683288714	-0.270899908018756	-0.399490209111307	-0.226256088616457	-0.338616922708177	-0.353089166871593	-0.237138766154428	-0.361216875623906
"91949"	-0.526530497052294	-0.33095700457071	-0.0992521035291983	-0.414313561405791	-0.0681731776097567	-0.155565122979358	-0.147421101362243	-0.251634555846358	-0.174724220095804	-0.402449871982202	-0.395400343118069	-0.173125626144048	-0.192812610767809	-0.184414282829608	-0.126735542099705	-0.277043189170063	-0.566075632799917	-0.164289100144996	-0.489913360141886	-0.409446486258085	-0.259056744916199	-0.209811754320155	-0.169520036862644	-0.105013419255517	-0.142194602650967	-0.251533337298749	-0.458877340346946	-0.26540918913538	-0.0613813755432317	-0.417023334204172	-0.330984178057403	-0.0335550194654121	-0.209554858078176	-0.106047743419746	-0.193879380376595	-0.332769191866163	-0.185737016297849	-0.0136618010531671	-0.444636074436228	-0.155603613525731	-0.223518442723426
"11052"	-0.556780950941243	-0.786642448773189	-0.636921143298221	-0.744694305971565	-0.844813663211369	-0.688658591237571	-0.771854360241528	-0.541335394263919	-0.763606365807176	-0.592574431005361	-0.647729240586444	-0.765609893818886	-0.679903152744369	-0.804453097935048	-0.612177034763088	-0.982939015106578	-0.813684710717338	-0.904248052264483	-0.952293487945269	-0.485747341068449	-0.609719010010347	-0.658712957577104	-0.707265524257435	-0.654695246567385	-0.63500548050881	-0.764982350505036	-0.728184140449739	-0.766454783850915	-0.797065497004615	-0.734775453676292	-0.727314347292288	-0.677763216997179	-0.60547252811049	-0.734795133173165	-0.745948031732051	-0.822112918800299	-0.612225851510892	-0.600004470740174	-0.764297184421358	-0.647466728635199	-0.713725456325237
