	"ACH.000108"	"ACH.000127"	"ACH.000159"	"ACH.000250"	"ACH.000262"	"ACH.000308"	"ACH.000324"	"ACH.000361"	"ACH.000389"	"ACH.000411"	"ACH.000505"	"ACH.000542"	"ACH.000649"	"ACH.000657"	"ACH.000663"	"ACH.000684"	"ACH.000696"	"ACH.000706"	"ACH.000738"	"ACH.000827"	"ACH.000835"	"ACH.000865"	"ACH.000881"	"ACH.000906"	"ACH.001061"	"ACH.001211"	"ACH.001274"
"112"	0.124562209354496	0.00526603044072654	0.0222624384823467	0.133110859205669	0.010969323047685	0.102744161754184	0.232425310961358	0.0432159936497782	0.0519799690237717	0.21824762709145	0.0825817730178697	0.191667765715197	0.0224917877230307	0.0314416552616103	0.167290792487502	0.112976568986427	0.0835551059457274	0.0228746772891283	0.121323103749893	0.0462487758543132	0.217461167347159	0.16297006398489	0.15345314568997	0.0860211416859345	0.117587682710052	-0.0977530634136213	0.0689835073061552
"686"	-0.0467860668526104	0.0424117539418756	0.00670385084592596	0.0181421099052121	0.00942628882788767	0.0358440717743967	-0.149363246902602	-0.171293636263568	-0.0487327384454421	-0.0721213639275975	-0.03610102346544	0.00625698921441065	-0.00878581029141561	-0.00378120107617995	0.164004471102159	0.0147908145425343	-0.106303009996672	0.121801943976048	-0.00198218591794829	0.0484905669572078	0.0556578272146428	-0.0106930005678603	-0.00771022318659566	-0.026790911240896	0.00573580790767736	-0.0602107401518007	0.0326852497013417
"9184"	-1.67767122857023	-1.56258564706759	-1.58062797737258	-1.46404610743514	-1.51394723716224	-1.73721646666992	-1.56862347222131	-1.59708019799446	-1.54852799584083	-1.51192859125442	-1.63169553349215	-1.46681393630347	-1.70734700917921	-1.66511166071353	-1.642505884979	-1.66995823413529	-1.64782910479969	-1.68956767751421	-1.65596455547895	-1.62004544926778	-1.68015718534952	-1.67411421401899	-1.88756418095232	-1.51188995903641	-1.52009856832923	-1.37588991244254	-1.65137945986919
"348738"	-0.0495144217419156	0.0558288353729721	-0.0348615522770248	0.0809063921160469	0.07258945412175	0.0292007626143713	-0.044018348194757	-0.0769037958994153	-0.00545129729093863	0.00829125905424084	0.0413585984447892	0.0258181961442155	0.0276804145212868	0.0762813848440368	0.165797582342296	0.0510938195967171	0.0453741892078097	0.117663998612329	0.0570762492161515	0.0849686878366584	0.131196055844996	0.0997413709305253	0.192846715086536	0.0762257250872518	0.0493108737193973	0.096289055922978	-0.0296891180466589
"10435"	-0.292351924131257	-0.107237861858908	-0.170690626937966	-0.255439426223813	-0.0566096780374898	-0.363883507691797	-0.123691987540781	-0.192668790878993	0.0145413548696451	-0.182680030431529	-0.265202520677679	-0.256383229946692	-0.252701328885414	-0.262827465839955	-0.270363608730931	0.00417058870028783	-0.138815347164314	-0.108809788779483	-0.253962224297116	-0.307026541497295	-0.110236796617684	-0.199573377465351	-0.234389694370006	-0.33848275809939	-0.273352212127338	-0.192617002040907	-0.172950257166138
"988"	-1.34334440442823	-1.29563435865214	-1.18139919983625	-1.22738573482584	-1.08004983848292	-1.13517911835817	-1.23247390531305	-1.30157270024582	-1.11648437192464	-1.30359877697609	-1.20734285720663	-1.06946222412791	-1.25360707288476	-1.22373845514532	-1.35475660800806	-1.2522574009728	-1.2140256418319	-1.05452203379183	-1.0648373911548	-1.34522131520529	-1.12535144150278	-1.13416682758365	-1.26712642917986	-1.04999424821188	-1.35957750345288	-1.16735534833678	-0.997995205508617
"57019"	-0.653192947151717	-0.98949301149663	-0.883784001244898	-0.86723105811043	-0.90902482681959	-0.764595980040573	-0.849043912902337	-0.963044914685709	-0.737609220906586	-0.816293799171978	-0.899226896261461	-0.825909568320295	-0.703653562033225	-0.828294891082587	-1.02565607440849	-0.882472053339894	-0.999642200626738	-0.689696802027582	-0.825777850212573	-0.959178404042934	-1.15293424954268	-0.75195884732058	-0.951481519584221	-0.715079184914344	-0.965145759792965	-0.971134426298129	-0.657972757892303
"55211"	0.0503075492158398	0.0331717454457558	0.127614263230221	0.0618951942270335	-0.102336676911458	0.095069860380331	0.202548738727279	0.113911295323466	0.0532975885173339	0.128468670313039	-0.0114764558076864	0.0778732463563555	0.0728968027970522	0.0941191266232533	0.120751679250255	-0.107507350713002	0.0292291050277257	0.11502304829516	0.139997713514387	-0.00520052161614545	0.0940461579002793	0.100494147698413	-0.0582282901545796	0.0876670313272759	0.0555927661507888	0.0370815536263941	0.057795046643476
"1938"	-1.61483476783254	-1.59654757116722	-1.54660435944148	-1.49744861715375	-1.46447924704198	-1.70084791302411	-1.57302871935214	-1.72255898421304	-1.64081397129618	-1.77644909874769	-1.60718955874033	-1.61825907508567	-1.51589850289374	-1.58776975251942	-1.52022796261803	-1.70351312314083	-1.7262699006694	-1.48826348234137	-1.62297812264381	-1.53543848637643	-1.5645317725968	-1.57447948334288	-1.76329290607497	-1.47519520507373	-1.41556441873008	-1.54424271241774	-1.54535393705219
"84173"	-0.183911027277632	-0.27473318472738	-0.203168558143029	-0.369518104333353	-0.177019377107227	-0.212760136321811	-0.232346365804713	-0.166103670218059	-0.171410470504133	-0.356337640687625	-0.21965358851211	-0.172875341168259	-0.359747825537314	-0.210388891722337	-0.338474035389933	-0.2314927353246	-0.247619618992538	-0.156692010366649	-0.272039616383216	-0.117302135258744	-0.112531693921529	-0.158421618859444	-0.255784804786794	-0.171202122547322	-0.214197301518484	-0.13741544615329	-0.155729392737533
"2060"	-0.0637058094717736	0.0143733149568802	0.0197597427404601	-0.0364268321380252	-0.0612595614425222	0.0110333338317079	-0.11272833541611	-0.0866348171219438	0.0182140867633099	-0.0399834647253588	-0.0394024734566115	-0.177129506795029	0.016903888054512	0.0190540640485818	-0.0268186677032535	-0.0420294834661881	-0.049308492558978	-0.196607888995912	0.0570774981003381	0.00863999690934084	-0.120388676843843	-0.0150886787425725	-0.104709023404471	-0.13908540837863	0.0216901916392851	-0.0108501593587506	0.00505970241599476
"373156"	0.11683326232	0.0168468306142622	-0.0333902601056938	0.0486545664639647	-0.0936649403249385	0.0661827375302619	0.129704041686932	-0.0759131398855857	0.0737407604753631	0.0194769256446278	-0.0898014340836911	7.40500409187413E-4	0.0651058798733518	0.120898305603086	-0.0860592508472418	0.0417257240758067	0.0181277229650025	0.00860814012137135	-0.00554114733886938	0.17140435405958	0.069597750829705	0.0748906236203257	0.0681239644657131	-0.0319036647865659	0.0507887343483927	0.0207469258690531	0.01819580568453
"51182"	-0.56900721205428	-0.670326007735064	-0.543155129823899	-0.509835635108295	-0.799113510217548	-0.558323473426957	-0.926286563137718	-0.537262656136024	-0.328157125448245	-0.65084423572612	-0.595751252271451	-0.938422118013382	-0.210830977756228	-0.525408429858767	-0.686806157100743	-0.679990420860699	-0.679995464689801	-0.72023829018947	-0.711516427632012	-0.81499424962827	-0.81214407131667	-0.825477184283809	-0.93400911811761	-0.646067456074957	-0.633848933238288	-0.428286727239102	-0.548011647819681
"3425"	-0.11416911591062	-0.0568133017835749	-0.0169353982364008	-0.0215480848787195	0.0391223772320859	0.00945197224713066	-0.100402031755531	-0.109337625353092	0.0515469517499557	-0.0452020248748846	-0.0241563122373303	0.0274603293248596	-0.00413484100873824	-0.0255863038542919	-0.0805302694689637	0.0577164639567023	-0.0130716878713937	0.120654528353878	-0.0908406822692426	-0.0939085756661052	-0.014577120245079	0.129020537004846	0.0809703802344891	-0.0785052668396063	0.0132075475784531	0.103367032265077	0.0110091795169719
"84966"	0.0513615848409165	-0.0638733871802287	0.0709470500091554	0.0121565391945262	0.0621525136420489	0.0336093425885515	-0.0945794765245105	0.0516184340510538	0.0271071008672582	-0.030339328040857	0.0507300815133989	0.0629463820675747	0.0210136734009646	0.0171749751634922	-0.0444651521162622	-0.0304229766571793	-0.00814641895083232	0.0288105630661411	-0.0518109932133153	-0.00440457716268989	-0.0105460716158933	-0.0534559535001377	0.0660094122226406	0.0103107524150641	-0.0634926726260083	0.0421100297862087	0.0199556299264673
"150082"	-0.0185777674445533	-0.0773121849295419	0.0251977985875589	-0.0412909231170391	0.00176141448748558	0.00259269181743579	0.112459376004153	0.039209972191623	0.0183544725344095	0.0247205530029978	-0.0363069599288962	0.0133208120073694	-0.0294023518703522	0.123946585922884	-0.199025901583026	-0.0956949236068344	0.0641241584706935	-0.0299775841587133	-0.00925557487387489	-0.0564416677743208	0.0044319541380684	-0.00631301284173358	0.0911515384804883	0.0116279960650019	0.0580070139475755	-0.0344136751485937	0.00968022835854489
"100505591"	-0.259391729598568	-0.0923431107338427	-0.133777840194884	-0.153540264768276	-0.0431738906261959	-0.204051908712486	-0.271632782978223	-0.0831492919352134	-0.0715178977780267	-0.233602132429106	-0.12327467058827	-0.232434939916693	-0.263295807486466	-0.188636668993626	-0.330298340326518	-0.168599181617252	-0.23034171605101	-0.225024271175501	-0.221371897145501	-0.249213475243478	-0.090303060450704	-0.147750578703991	-0.167987326653841	-0.137161058605898	-0.200755790317342	-0.0702761502204872	-0.129430006436829
"116448"	-0.107486160992953	-0.155624974454912	-0.138194649441532	-0.192749629050161	0.0185315508139322	-0.107588797132281	-0.162667624419978	-0.111782148719076	-0.0220601534311635	0.0850367798119503	0.00823945140508	-0.0789435548865833	0.014037604588959	-0.119997082268724	-0.221380459684782	0.10806111256325	-0.106341895560932	-0.22092653343179	-0.19443444930847	-0.244458269770057	-0.183897589123579	-0.16900556252662	-0.147823492473521	-0.0870070268459054	-0.112464500528831	0.0629800213718168	-0.026766440887543
