	"ACH.000021"	"ACH.000030"	"ACH.000097"	"ACH.000108"	"ACH.000148"	"ACH.000183"	"ACH.000207"	"ACH.000243"	"ACH.000250"	"ACH.000253"	"ACH.000255"	"ACH.000261"	"ACH.000266"	"ACH.000272"	"ACH.000274"	"ACH.000280"	"ACH.000312"	"ACH.000332"	"ACH.000364"	"ACH.000366"	"ACH.000390"	"ACH.000403"	"ACH.000416"	"ACH.000471"	"ACH.000475"	"ACH.000481"	"ACH.000502"	"ACH.000505"	"ACH.000520"	"ACH.000528"	"ACH.000571"	"ACH.000588"	"ACH.000589"	"ACH.000593"	"ACH.000608"	"ACH.000620"	"ACH.000647"	"ACH.000651"	"ACH.000653"	"ACH.000683"	"ACH.000738"	"ACH.000753"	"ACH.000756"	"ACH.000766"	"ACH.000785"	"ACH.000788"	"ACH.000811"	"ACH.000837"	"ACH.000865"	"ACH.000867"	"ACH.000887"	"ACH.000896"	"ACH.000911"	"ACH.000941"	"ACH.000946"	"ACH.000974"	"ACH.000988"	"ACH.000994"	"ACH.001001"	"ACH.001054"	"ACH.001061"	"ACH.001151"	"ACH.001163"	"ACH.001377"	"ACH.001431"	"ACH.001736"
"3013"	-0.168927962885665	-0.268097421140902	-0.282045914169395	-0.16339601709467	-0.334550861329494	-0.171403789696176	-0.283829673184905	-0.299287228457876	-0.264644708149975	-0.327103969567003	-0.237953449829907	-0.267877170296176	-0.226516267952244	-0.196834629477814	-0.22221992298282	-0.198680084902099	-0.134200505662104	-0.338233453878422	-0.254049535833481	-0.0759470228169506	-0.232350827211859	-0.288783839562281	-0.256908084595427	-0.225858715637489	-0.298606463183276	-0.416825818887495	-0.287365994557182	-0.136842286386094	-0.320136611031712	-0.39797836371109	-0.324414757460785	-0.138890300556382	-0.291158007962244	-0.190409193928236	-0.252566301484207	-0.226301154844296	-0.411407389296492	-0.173518605889156	-0.250023029423983	-0.286530216114004	-0.234582701511512	-0.298886167913943	-0.221880483488974	-0.314154634964597	-0.165715898925298	-0.319462235206946	-0.282078269423095	-0.18041414969629	-0.29365572296967	-0.466419714443896	-0.225647412056226	-0.309270266425995	-0.154161954180506	-0.209840526619499	-0.337016589706588	-0.416950202291688	-0.332959630069758	-0.253075321670143	-0.167638029928807	-0.201658103798577	-0.208970615310332	-0.220190197013305	-0.186079860672463	-0.20606640533405	-0.136053537006435	-0.1971856208643
"3012"	-0.347740986065713	-0.460253442255675	-0.411534865655166	-0.444703927971699	-0.351181896509772	-0.442199603697155	-0.44653388388809	-0.399902535023809	-0.401066857083572	-0.464040463183144	-0.394627877781497	-0.3509946127402	-0.384345659969075	-0.56806179275616	-0.329748911092874	-0.491544973905117	-0.268874254290926	-0.457311146244947	-0.311908377633028	-0.334844126415259	-0.529643439815721	-0.467441691376075	-0.293830159201484	-0.431250582059917	-0.385172195814613	-0.458123479578617	-0.516349375702087	-0.447487527230502	-0.295486846918987	-0.424802404541466	-0.490451052462714	-0.412787813855542	-0.40204194211196	-0.252955223930446	-0.465845398953328	-0.480999753547625	-0.456197181120321	-0.21529104657243	-0.402720858548676	-0.406297000908184	-0.347006012508949	-0.550474776608783	-0.396300964980326	-0.326092184080889	-0.51179604961277	-0.401652627703075	-0.475101332949618	-0.357617749049074	-0.39154813323934	-0.430070926724134	-0.325755927565211	-0.443074530278922	-0.362357477273517	-0.365500010966791	-0.55851922393408	-0.397696828290429	-0.662222240597283	-0.31360519923906	-0.406490370259917	-0.483782191753485	-0.307818402113631	-0.477611129695922	-0.22845866401812	-0.548635237543296	-0.351818426442744	-0.406008542340321
"8331"	-0.228644155466982	-0.272062510135831	-0.305305841105014	-0.265536924336957	-0.306257173691567	-0.307719422579028	-0.581504175072389	-0.477459960379254	-0.346634653192007	-0.473481234962489	-0.419960224420292	-0.350499688762502	-0.387347515891265	-0.275166804113948	-0.323288708590919	-0.365274471278091	-0.332559999519259	-0.341230681868734	-0.133640096395377	-0.253242958927506	-0.50665706442531	-0.44798438969777	-0.242602172670482	-0.377361933210001	-0.363686075855141	-0.44978713511378	-0.495360390625527	-0.325193847196146	-0.326981838735129	-0.346518064127362	-0.427661091649359	-0.276843909823003	-0.365600909076433	-0.178067039129948	-0.345126282576755	-0.300762736023337	-0.475546670728855	-0.185336263882017	-0.438661969683171	-0.381723233117849	-0.250372784597167	-0.412730517353968	-0.348269894197291	-0.11138284961779	-0.483883814670146	-0.301470101002125	-0.30867847477201	-0.336214295300033	-0.429034836324209	-0.44210553938831	-0.3033120208416	-0.412919149694078	-0.213517501546626	-0.407083328780624	-0.493215820184782	-0.491382779420729	-0.479722324531217	-0.202695865382718	-0.279404984517222	-0.206899647206418	-0.379504114492855	-0.362370942250597	-0.306518396263161	-0.369753973348554	-0.502407966648236	-0.513653313091925
"3018"	-0.344441656564456	-0.352805703247999	-0.39271109851769	-0.308834067301614	-0.276100340650066	-0.484321023397937	-0.4461484946531	-0.287784159290745	-0.319526991791561	-0.387912855568853	-0.398200313132686	-0.342301039343569	-0.338426744819649	-0.304311426270297	-0.354529133463005	-0.372542574249677	-0.271336787334133	-0.373868932417313	-0.229211583584578	-0.290971603045499	-0.339070702914069	-0.314649820591346	-0.367925485077436	-0.318494057002286	-0.291269961858216	-0.26216681694491	-0.34717151583857	-0.251233988489958	-0.415638460211184	-0.250630918441745	-0.375028198011131	-0.201762514479133	-0.204370650334518	-0.185000560591875	-0.313009663686819	-0.251115512537585	-0.342123909125281	-0.298556189294541	-0.0700786398418934	-0.379393510770048	-0.320402051177484	-0.272836369344588	-0.425858350177646	-0.258622558995424	-0.351767172709732	-0.370004872221486	-0.34731413946743	-0.132543814220504	-0.366284008018753	-0.427094703270262	-0.240771609681697	-0.285538681316333	-0.367889408805789	-0.403963315143694	-0.301049574626489	-0.328129125587735	-0.368542374267392	-0.388681963555984	-0.30401164952233	-0.246902364848611	-0.365562766621484	-0.37872493400589	-0.271155299495808	-0.45417846705509	-0.252589036730642	-0.44145234911757
"8347"	-0.556308922517253	-0.540247589266839	-0.571803485279694	-0.592647832892942	-0.470079537962464	-0.703081428901413	-0.629546972383442	-0.596835749761153	-0.465555296477486	-0.592250148869027	-0.478766250378695	-0.523290452147191	-0.573239588986464	-0.679055725880243	-0.641272750485746	-0.546060585077339	-0.521131593829289	-0.54195858952915	-0.582122739845971	-0.518363004083622	-0.609345801895619	-0.682681205064525	-0.510200449788272	-0.573494588219983	-0.509661464906765	-0.598875811154687	-0.568932773420746	-0.587053039523391	-0.490938418886138	-0.588255467031276	-0.671675142491127	-0.473254521591622	-0.553545601343133	-0.506233947891549	-0.605392734497291	-0.571249474999215	-0.659300601623762	-0.422049006462608	-0.691274267272196	-0.674905840471925	-0.531555438545429	-0.767182857290265	-0.48825528298602	-0.502404751877246	-0.732005218582997	-0.55225548285563	-0.593849260466096	-0.376856923416668	-0.381609630871	-0.616494315698095	-0.540710330701065	-0.556683165838332	-0.540512776069945	-0.665132395759537	-0.554149234110272	-0.608213145509292	-0.576904754227011	-0.707559049848828	-0.518239792994907	-0.658380105781475	-0.438127373097207	-0.555481739403381	-0.542291914637466	-0.490934869222827	-0.566667787886764	-0.577543675855975
"8344"	-0.582641322642281	-0.616407753352917	-0.603607355826223	-0.636748684551534	-0.533797340277412	-0.485339596682393	-0.739589182676997	-0.583913270540977	-0.538712452183046	-0.734065276834633	-0.593825591236022	-0.593904615057998	-0.556488590407945	-0.578833075562606	-0.531327309663905	-0.637426043430467	-0.611659947520623	-0.686793616921241	-0.514670789457476	-0.435452540739534	-0.61116239370623	-0.644546422735339	-0.603573563632742	-0.508651897084916	-0.502685461393567	-0.594144382022407	-0.665144682713042	-0.556433127779889	-0.515056431924489	-0.671179030907419	-0.757588764097129	-0.530707001910927	-0.542060254540427	-0.550705501915579	-0.56264368837213	-0.627153559576777	-0.593912446316585	-0.522817047107426	-0.715037311051414	-0.620866472926526	-0.543144762426933	-0.681290179967843	-0.511222648475729	-0.411686016984218	-0.553511308392575	-0.653757314656832	-0.61629700351675	-0.424690101366742	-0.772630035631311	-0.612658516168789	-0.515301750982938	-0.618278056269554	-0.59288055198977	-0.682484738274485	-0.631077610596437	-0.501443494392913	-0.735007489834719	-0.400283301629031	-0.485619600484336	-0.520170234554603	-0.492386342854289	-0.532727199553631	-0.463882716258898	-0.574604246721929	-0.689489407053966	-0.645681712667634
"8343"	-0.0567906308211931	-0.00544360562827624	-0.146996847977976	-0.0958655727169168	-0.0614458288816449	-0.0724172050130996	-0.174777811645441	-0.0754747222103896	-0.125174100841881	-0.0885738146645331	-0.208771814441474	-0.104130957736326	-0.109133714716938	-0.0758559740437852	-0.0407022283887117	-0.175895300376185	-0.10988013164272	-0.209271809888094	-0.145727368144107	-0.0892584214525745	-0.16050874415623	-0.236438428315565	-0.132001299013434	-0.0814873125189084	-0.206316677092261	-0.280296050860845	-0.32266651646473	-0.0282121504478731	-0.109483953244121	-0.0708360766450906	-0.221692843512045	0.0461355487993179	-0.109102745333935	0.0214559647430531	-0.161616138781291	-0.107929745420167	-0.123617845566727	-0.150017967256922	-0.164951487230475	-0.20029218440694	-0.0980671907336515	-0.143188478103715	-0.0992994677948695	-0.164785391656633	-0.338996714201376	-0.22332953863598	-0.0816825427241093	-0.0766730238616124	-0.167424148908998	-0.244459586473945	-0.0596862006123531	-0.111036907167581	-0.0160803798794739	-0.233225672581434	-0.00221377939995614	-0.0757316484929335	-0.118001070250041	-0.0289090365958063	-0.0405014478906836	-0.0809849864118138	-0.17759920980352	-0.092741571094851	-0.116818376804198	-0.196020079727728	-0.271009160365945	-0.128730606206083
"8346"	-0.28041298729096	-0.377291434629958	-0.429091284196493	-0.344103761384905	-0.395610953484763	-0.486674941724486	-0.456844604019234	-0.302016929817951	-0.433884813608162	-0.461170339860761	-0.419065559919608	-0.286922464705649	-0.281100951283517	-0.382516328204188	-0.284372734159384	-0.434663568976903	-0.255412575755493	-0.348418243810004	-0.354476223650808	-0.302994905243636	-0.385694783112736	-0.463064036251289	-0.287997971234504	-0.29670961116442	-0.340837091125307	-0.46301260245971	-0.475209718960642	-0.326946870775497	-0.189632494879812	-0.39512601619154	-0.402156744307582	-0.197364723772589	-0.319948479050401	-0.144340174155774	-0.352260944722835	-0.245936013188639	-0.442704642388258	-0.303816630236194	-0.514894061182751	-0.4024825423743	-0.339184575042624	-0.452324365437221	-0.407173247975666	-0.319108715110681	-0.491131583205983	-0.285570729245434	-0.311955175505159	-0.2138297196193	-0.488742661874697	-0.440369429613248	-0.360298232471892	-0.393603209155303	-0.262165721037327	-0.473063971364094	-0.399453530319199	-0.408095439671118	-0.352764796539404	-0.265785232953874	-0.314060267185847	-0.277214736307257	-0.384963357957533	-0.28293980699512	-0.303599364700609	-0.34770501168496	-0.423510437596796	-0.34024641576295
"8970"	-0.963557353011444	-1.05346814373509	-1.01493667320699	-1.08083426186317	-0.902485533818341	-0.953302118278151	-1.15851588611191	-0.932759110342522	-1.03681681295731	-1.05149817950181	-0.875728896198103	-0.974012754481357	-0.924587473419874	-0.977254987571701	-0.935974651534798	-0.976297209512969	-0.931778320036986	-0.937628326536862	-1.17515862033346	-0.825182870308728	-1.06502161986698	-1.15348714846774	-0.861785381865694	-0.821545956619281	-0.954428717139282	-0.984039492989498	-1.05202372151208	-0.925875240617995	-0.827884885347619	-0.984842319691776	-1.04717179177851	-0.963607146912271	-1.03350003746026	-0.95257653325744	-0.940741389293752	-0.963287009408362	-0.912205497388852	-0.845111080565931	-1.11421380919276	-1.02290281707431	-0.85253821685324	-1.11874326447591	-1.07828611174646	-0.864552770501176	-1.11955318281897	-0.878461783180814	-1.02635043841105	-0.837045431697072	-0.986604521457282	-0.936714181522887	-0.932983836873461	-0.964034146869023	-1.05010359974414	-1.20236032813356	-1.04907918905213	-0.905831507414433	-1.09073084258813	-0.963402298492765	-0.909261922116842	-0.949419992580308	-0.961396198960693	-0.917643342437227	-0.955570004381639	-1.00021618156653	-0.987360275772164	-1.05446737329594
"8340"	-0.686503770008196	-0.847043312439758	-0.827324789966994	-0.796763008911357	-0.774474643004951	-0.724458845936875	-0.750506748501466	-0.738452269344474	-0.806313980715467	-1.01568505823726	-0.80475225260159	-0.685511843277534	-0.674563803465893	-0.651058221612703	-0.678018400539825	-0.894110321926893	-0.803568627253812	-0.789893385123945	-0.82773370617189	-0.665774935942777	-0.764600203594498	-0.892295063226526	-0.665744605813307	-0.732282566546819	-0.69765635414665	-0.841518099974075	-0.909953641377356	-0.761260307153644	-0.761611352814424	-0.760606635145511	-0.796178753911585	-0.84555896057996	-0.682266535821473	-0.664563588487229	-0.709957397454808	-0.665639738802449	-0.772798108054062	-0.781991560185997	-0.822079601400789	-0.810206803805844	-0.669539153400947	-0.839751232479151	-0.639389861024638	-0.699899342301241	-0.778465826555176	-0.636654654532218	-0.793210633327296	-0.511710182500035	-0.724498720442563	-0.857923386272006	-0.680586948348341	-0.714739780430232	-0.834900621619629	-0.822924170521248	-0.796674161884852	-0.819381601641163	-0.833467163961152	-0.888612962989108	-0.529743394681882	-0.650769927673823	-0.755651031736919	-0.731421319125177	-0.689557254032764	-0.787454260741658	-0.842341437235651	-0.670049702729264
