	"ACH.000132"	"ACH.000368"	"ACH.000470"	"ACH.000485"	"ACH.000505"	"ACH.000649"	"ACH.000721"	"ACH.000824"	"ACH.000855"	"ACH.000873"	"ACH.000937"	"ACH.000953"	"ACH.000973"
"9212"	-1.16088115076218	-1.11089026691892	-1.09986725134046	-0.994231732478715	-1.12998290242155	-1.11485087606193	-1.23152133097181	-1.09122844112767	-1.03078870564245	-1.23465362228326	-1.03251703318724	-1.16326213073286	-1.12690849453445
"55971"	-0.1456414448933	-0.0487594528843242	-0.193133694644136	-0.125928775896103	-0.0435666245330051	0.0394212679471239	0.00933036884912941	0.0550922292170712	0.0630279483108931	0.033186417612026	-0.0195675730753912	-0.00163133431123476	-0.0519621590604187
"23177"	-0.44251231389322	-0.404284656261013	-0.491034981376449	-0.608322380401417	-0.394960839872818	-0.308748521699957	-0.324677258672948	-0.459414980284729	-0.470515052632472	-0.353992737138926	-0.477061182692586	-0.486617051355782	-0.397185345798051
"63967"	-0.216999966235998	-0.403684960442184	-0.508950033366806	-0.339609857413132	-0.494938661092974	-0.567180682569835	-0.330124009600614	-0.331703502452903	-0.218840393660424	-0.193100908106068	-0.238048029987414	-0.470936979698177	-0.662481962454882
"1690"	-0.0860865458777215	-0.42466384469675	-0.22267783853866	-0.495693056888724	-0.208989365132217	-0.164285572606441	-0.40903874595892	-0.183472574256481	-0.365072583935621	-0.116582017906216	-0.119221478973115	-0.220692534524382	-0.162821892135478
"112487"	-0.402000131176721	-0.358966802822089	-0.357061723237952	-0.210494368098436	-0.324040080365446	-0.249810407966488	-0.378095047973234	-0.315078805019732	-0.337279540406573	-0.179342304433186	-0.245528736623417	-0.390684054084477	-0.386774953079063
"1938"	-1.59721516971094	-1.40339265615901	-1.74972629739697	-1.64058064677304	-1.60718955874033	-1.51589850289374	-1.59769523431131	-1.6929419669668	-1.69107169730011	-1.57437051402351	-1.69686787435066	-1.59727579788973	-1.39104470169098
"94033"	-0.245342414246247	-0.289392964221633	-0.119753319695588	-0.302969597455679	-0.191557999992282	-0.236664194657177	-0.316845655643097	-0.334492237328401	-0.191846889463597	-0.222148449961712	-0.376061097822514	-0.29591297836083	-0.314634638107071
"29889"	-0.654282767438501	-0.732337362862211	-0.874500324258011	-0.867991845003018	-0.886724753648256	-0.967615973517606	-0.839325938119253	-0.754361050428114	-0.859865584882239	-0.644282890093896	-0.758334699679582	-0.526761479403378	-0.957980597284579
"54865"	-0.0553649838841881	-0.0598271531638559	-0.194456095670153	-0.288134054921533	-0.230442576004134	-0.202294363680674	-0.205208018101308	-0.16969562466608	-0.2120981332199	-0.146811288424269	-0.0531373032608951	-0.0553708565889931	-0.134650372316709
