	"ACH.000007"	"ACH.000018"	"ACH.000030"	"ACH.000042"	"ACH.000047"	"ACH.000087"	"ACH.000118"	"ACH.000137"	"ACH.000138"	"ACH.000142"	"ACH.000146"	"ACH.000160"	"ACH.000169"	"ACH.000183"	"ACH.000188"	"ACH.000189"	"ACH.000221"	"ACH.000222"	"ACH.000238"	"ACH.000260"	"ACH.000264"	"ACH.000266"	"ACH.000307"	"ACH.000320"	"ACH.000332"	"ACH.000406"	"ACH.000408"	"ACH.000415"	"ACH.000444"	"ACH.000452"	"ACH.000454"	"ACH.000458"	"ACH.000461"	"ACH.000471"	"ACH.000479"	"ACH.000487"	"ACH.000488"	"ACH.000490"	"ACH.000491"	"ACH.000499"	"ACH.000502"	"ACH.000518"	"ACH.000527"	"ACH.000545"	"ACH.000548"	"ACH.000549"	"ACH.000570"	"ACH.000573"	"ACH.000585"	"ACH.000589"	"ACH.000591"	"ACH.000593"	"ACH.000606"	"ACH.000619"	"ACH.000623"	"ACH.000630"	"ACH.000657"	"ACH.000663"	"ACH.000665"	"ACH.000677"	"ACH.000694"	"ACH.000735"	"ACH.000736"	"ACH.000738"	"ACH.000748"	"ACH.000753"	"ACH.000757"	"ACH.000762"	"ACH.000765"	"ACH.000771"	"ACH.000776"	"ACH.000777"	"ACH.000787"	"ACH.000791"	"ACH.000792"	"ACH.000794"	"ACH.000802"	"ACH.000809"	"ACH.000823"	"ACH.000831"	"ACH.000832"	"ACH.000834"	"ACH.000843"	"ACH.000847"	"ACH.000858"	"ACH.000862"	"ACH.000865"	"ACH.000873"	"ACH.000876"	"ACH.000889"	"ACH.000911"	"ACH.000913"	"ACH.000915"	"ACH.000926"	"ACH.000938"	"ACH.000943"	"ACH.000947"	"ACH.000950"	"ACH.000968"	"ACH.001001"	"ACH.001048"	"ACH.001061"	"ACH.001232"	"ACH.001278"	"ACH.001328"	"ACH.001336"	"ACH.001346"	"ACH.001408"	"ACH.001431"	"ACH.001500"	"ACH.001550"
"372"	-1.06935490879327	-0.875660292315904	-0.760047413054038	-0.871606557595724	-1.00491960426844	-1.18051163034873	-0.988221264689053	-1.02534819944465	-0.977209045246534	-0.923079052540914	-0.868648301097532	-0.920198000784589	-1.12461258975111	-1.08064270170657	-1.09747089976213	-1.00961255181009	-0.735754230297841	-0.768067172578495	-0.980101000431644	-1.05559462447938	-0.909262027917595	-0.822778487749911	-0.960902284740715	-0.839123223135922	-0.691521418795968	-1.01516901686235	-0.966552355669045	-1.0118721929507	-0.703991399813655	-0.91289510333482	-1.07775083390355	-0.902531397603763	-0.945194340993945	-1.15741183177735	-0.90699441625217	-0.9195970035956	-0.852186469101132	-0.91057539487471	-1.08272634094277	-0.779341858425719	-1.01738159616809	-0.913961641017222	-1.04031985194137	-1.0039595036714	-1.00683740075589	-1.02228541809934	-0.952493506408999	-0.949553930688769	-0.996326935561762	-0.756665081380519	-0.895086713551629	-0.767374802760313	-1.0150062253984	-1.01083035104689	-0.891895168065559	-1.06537854564363	-0.972948368949617	-0.999558131479544	-1.01161814758444	-0.840608603171088	-0.909721091666624	-0.807466953681083	-0.904493984893556	-0.740565151449846	-1.03406748924868	-1.03773373075739	-1.08925035720321	-1.05003563102124	-1.40867242180191	-0.931180324200594	-0.953780669714462	-0.839104814216154	-0.72161583205181	-0.752773877192007	-0.959733292970865	-1.17856378780317	-1.00401862971229	-1.02868089418135	-0.962402445055039	-0.93941777916007	-1.23073343941426	-0.907501567841701	-0.870537631031172	-0.91803275221435	-0.940418048932059	-0.714940737451159	-0.860439988380308	-0.857713999525648	-1.44900973107559	-0.956264076812795	-0.860467891469422	-0.768301455244636	-0.821903660279755	-1.0893642324762	-0.780888693325832	-0.927115325139871	-0.847235906044617	-0.802810281950127	-1.11046443465775	-1.04648244806709	-0.988845011795926	-0.939808982365734	-0.763472169259179	-0.669703629492548	-1.16775553288066	-1.01935313436411	-0.997366357466777	-0.798699969756057	-1.0926917199035	-0.726453400441538	-1.00739650288972
"84811"	-0.572328986193484	-0.503515199048202	-0.617901771472071	-0.315485157891109	-0.822006961275577	-0.965309377832857	-0.995062146564314	-1.05713782955629	-0.465280872139097	-0.57821446635696	-0.658488743547177	-0.945425522054927	-0.562733276242738	-0.437781918737606	-0.819139903185591	-0.548925424395071	-0.264999049276599	-0.533466762238342	-0.592202477533539	-0.798870260879488	-0.822602609483245	-0.519418807433219	-0.537827629363079	-0.444225581841928	-0.43644167093736	-0.61307859903919	-0.726679107336516	-0.865889270262915	-0.817602273752629	-0.883696993438471	-0.434350241789626	-0.93413283406183	-0.566256808686098	-0.81398194427726	-0.493772793224752	-0.489580854380583	-0.791834227580531	-0.703935334713057	-0.628370653760201	-0.63262960023952	-0.893111260160138	-0.565807783437626	-0.977737678293728	-0.729562034847556	-0.814726343894003	-0.659856281917201	-0.834835145446124	-1.0317542200297	-0.957704886643763	-0.794792101023148	-0.652786110504149	-0.750146172766921	-1.06926313248755	-0.663890621402469	-0.898838433164324	-0.878092244651243	-0.662003888640147	-0.879601477056534	-1.11426884114896	-0.646000543139069	-0.818379367682409	-0.487108035793943	-0.571235034534316	-0.405026960555958	-0.991409355083393	-0.360520466573713	-0.537490402913884	-0.658714478774814	-1.03810760592497	-0.697525388622404	-1.05171110429629	-0.74915571681964	-0.555737251922367	-0.475533109089432	-0.826880104918828	-0.782358052186276	-0.616288365991578	-0.664221691662022	-0.65084390059809	-0.568473168345236	-0.98012479845897	-0.538138512908625	-0.652395359125539	-0.47715143728438	-0.469978135938586	-0.489871006541001	-0.811586999854511	-0.555198353194957	-0.595653291039548	-0.556090455261544	-0.353121838337533	-0.63150731119012	-0.550830735779633	-0.380960611158706	-0.550383257494779	-0.721162024608267	-0.568881103849872	-0.546286775366766	-1.07565715875416	-0.433910609306682	-0.694463735830868	-0.870007587155182	-0.93075455404304	-0.611303351207896	-0.743417516005268	-0.97686666527188	-1.06456760146803	-0.670846876206811	-1.01205623964999	-0.574140254303741	-0.838185924423369
"55216"	-0.678716892992785	-0.402978952553694	-0.509801372092435	-0.553907113953317	-0.74220921390316	-0.586901188036267	-0.763234358937652	-0.862665509824554	-0.502965557588204	-0.624757831042751	-0.432183833002602	-0.678149645822181	-0.555486117465855	-0.475875319761786	-0.667250065410028	-0.831152070453716	-0.500573092811634	-0.420978317921983	-0.442336985821904	-0.919154280239137	-0.713158616960485	-0.597331671278719	-0.606066192572816	-0.507293535285219	-0.343995155033543	-0.521917902501649	-0.711713000548407	-0.643832830717292	-0.568408132380466	-0.550913309562297	-0.514092934849335	-0.414081090356012	-0.634080387920427	-0.716702191001167	-0.660389286200344	-0.575254118783756	-0.708379132311047	-0.570515445103965	-0.414099068452609	-0.557981587522011	-0.928963376693691	-0.712234817215694	-0.759261374012718	-0.615610740709471	-0.54678050369837	-0.449095718052401	-0.556947963342321	-0.827344618997086	-0.737687043278919	-0.464637361662479	-0.504499306599497	-0.641944280831143	-0.84268448472122	-0.718574116961369	-0.598160654076121	-0.651130448776588	-0.640330917607105	-0.612024395838235	-0.822493819240186	-0.425161038811872	-0.602946664834714	-0.562420878640621	-0.669141236013033	-0.464621829438379	-0.792690931588153	-0.46849966989285	-0.637696758825308	-0.476369359386516	-0.88135234923952	-0.664674479677406	-0.878565390063198	-0.701085604480286	-0.584923929396445	-0.567830563638974	-0.624190859569039	-0.828485214914044	-0.626163364626749	-0.412949457770602	-0.715816259842009	-0.420732968749531	-0.880539457258482	-0.732889373463097	-0.859114793807045	-0.406279469696573	-0.427565409383252	-0.587272971919004	-0.613671572055412	-0.702505706563348	-0.67683609802313	-0.397954328733476	-0.563810842821855	-0.532725123159636	-0.406395226665949	-0.523180837354362	-0.336000413702182	-0.503217960045829	-0.761635898188321	-0.468040823142043	-0.741628702329184	-0.468903887685665	-0.609049637058612	-0.640803094197328	-0.678554072028402	-0.679897250962962	-0.688771053420862	-0.670326942709363	-0.817544356261346	-0.620722321340446	-0.694345904773257	-0.499361231819967	-0.615977960594175
"823"	0.121064292944877	-0.177655881561884	-0.153870595360086	-0.18026895499071	-0.0847609916477156	-0.134474808836871	-0.308915312057223	0.0484132959814898	-0.191990681528372	-0.188666941052414	-0.0730568843167347	-0.162612603379645	-0.0629871106235473	-0.110134782359933	-0.31116986255211	-0.447226060902975	-0.217955600185928	-0.0914041089603649	-0.114507410908469	-0.204661253032349	-0.065886633504239	-0.10745651216576	-0.110222481838225	-0.0859952787679369	-0.12146244081094	-0.0896590853014321	-0.14435205820554	-0.320581133249507	-0.203057202194049	-0.261411012309511	-0.00355408616588796	-0.136653769180471	-0.575493623970168	-0.20810398461127	-0.127821355327651	-0.0236445989174898	-0.172588940646422	-0.111500554881552	-0.311298832713072	-0.165718532217422	-0.145699302573307	-0.0653126129021554	-0.0866338754545451	-0.173478816916271	-0.219491686332711	-0.193481423496425	-0.166903417347903	-0.103630043567972	-0.203436811443588	-0.0974253429742031	-0.035449885697631	-0.0984754674528851	-0.324604636548987	-0.269426258738901	-0.208361400765928	-0.293073054330945	-0.211986346194894	-0.280182332835141	-0.334956821384684	-0.14585109747013	-0.124643086782605	-0.104137937403157	-0.141571510724912	-0.161215718365829	-0.403624664406852	-0.175503098811701	0.0181901120776115	-0.181486087194893	-0.203611881419746	-0.179119331537697	-0.226916896735941	-0.0211950803542395	-0.198000845636113	-0.099008259032102	-0.150197329909124	-0.233859962413066	-0.308962317789303	-0.145561284844514	-0.206782319458861	-0.250683141128432	-0.199863754247396	-0.274425222957519	0.00857936181427131	-0.167055234909058	-0.10167436643848	0.00331683602269643	-0.238532781991523	-0.127938064971279	-0.232612935995504	-0.0618022325056303	0.108534363304521	-0.230172782303375	-0.0499206140481011	0.0130477789204848	-0.170917843151577	-0.121388928360839	-0.197306949798347	-0.338571067220582	-0.193216381025567	-0.0790093727022686	-0.28585654923169	-0.0667083431741689	-0.206386982279736	-0.0249268835553105	-0.189822566542618	-0.321156699294009	-0.370864208208913	-0.260192443150882	-0.151281624434064	-0.204545751464171	-0.250554739825415
"57124"	-0.117194101945619	-0.0884086021354253	-0.0940533475637662	-0.161310144744252	-0.0620021281600909	-0.102977091212454	-0.160167802021819	-0.0551837407527045	-0.187005430130394	-0.248323170890956	0.0227104496805982	-0.105154952044806	-0.0568680879310435	-0.185830329528665	-0.309989977732405	-0.121826783652479	-0.160796954866873	-0.275861381463885	-0.107218996340125	-0.0127021478664117	-0.0484412184114601	-0.0658149176417591	0.0491028840070084	-0.0144061774010385	-0.0730583460371913	-0.0391780514281138	-0.228470549086383	-0.178088758022787	-0.0405776384789406	-0.0858353458685954	-0.0312973179454819	-0.309823500571407	-0.216319245551789	0.0392788628341599	0.045881179287885	-0.0975821635640179	-0.115649549543322	-0.0852705290095232	-0.013838475304767	-0.187188933782663	-0.0533196767170305	-0.100069625609277	0.0177904390277199	-0.321915575848919	-0.184423181257522	-0.0793147922497568	-0.157768923344012	0.0273790500321864	-0.110022450242698	-0.0641053166658848	-0.00676027624074653	-0.0408423153462394	-0.272510697755055	-0.274687731997864	-0.0337144072174797	-0.158485338142599	-0.0257586492540473	-0.116642359839765	-0.111411203885486	-0.00141443338454023	-0.125743031589641	-0.144163772650949	-0.0717114980271622	-0.0942526922264753	-0.0977765935311297	-0.0233067764634176	-0.0893323272867512	-0.182555898336542	-0.168570560735559	-0.0249215317049243	-0.0887734557450734	-0.0410849791090664	0.0297583426491327	-0.0820361133399233	-0.099238695535504	-0.328770815328321	-0.28106235035711	-0.0216244144867857	-0.146580594710184	-0.054074455317867	-0.204013597803942	-0.251512475092911	-0.0827583670066763	0.104414716140436	-0.00543430720039936	0.12478033069212	-0.0716458092139481	0.0393075529081908	-0.0904970007017389	-0.0322881281825904	-0.0512003456169108	-0.0524542266494396	0.0335892356474259	-0.0427943752972784	-0.00690214228118814	-0.0473682177338446	-0.0358301693864347	-0.154815031701216	-0.200323203685908	-0.111680786490649	-0.0914521786279696	-0.0305315686936509	0.0555065630083449	-0.0644927401320442	-0.159580737857667	-0.222812021244661	-0.0486231546288213	-0.0799879477523361	-0.119575317164502	-0.00647319362255947	-0.103751740304724
"143884"	-0.613038427745338	-0.66406966177174	-0.463546584474805	-0.682369889497954	-0.708725665003429	-0.76227311327627	-0.913083122979426	-0.759547695244512	-0.507370979002056	-0.733982125943033	-0.736679691557374	-0.871751663028456	-0.657885036424686	-0.654459189108068	-0.61492551609743	-0.642974595868594	-0.530346534301616	-0.486923738608513	-0.538034063082366	-0.771703162176053	-0.776451818770039	-0.489311402537926	-0.601854476005693	-0.633321062484365	-0.48313059142177	-0.676933815832111	-0.569179952093016	-0.869057868953787	-0.838697060636393	-0.897041534719955	-0.478084285458612	-0.819865414404742	-0.779281687022963	-0.745997497124644	-0.651016399017721	-0.518840123699056	-0.712494811818197	-0.750292786648348	-0.661229520456599	-0.492777045630616	-0.837405518845614	-0.562448847977562	-0.830383522267825	-0.673895935561714	-0.766059641941014	-0.599842520716741	-0.761287749175462	-0.784683842216824	-0.72741184683134	-0.593164822180028	-0.692775993836746	-0.57360358448091	-0.922008908717329	-0.746877156826047	-0.848020580777456	-0.795902533021583	-0.545675224805528	-0.845940736317236	-1.02880950904559	-0.637512961462945	-0.799631882052083	-0.420950987449297	-0.637713244055112	-0.7680853835325	-0.713906100795454	-0.696210595165091	-0.739729830457616	-0.585264180827127	-0.970662812518704	-0.723287010469156	-1.17322465734058	-0.772561488477427	-0.554792381629748	-0.646557321137669	-0.803586479866573	-0.735008570468127	-0.722084421198862	-0.476087539684875	-0.69633578896599	-0.571575514520231	-0.818563351389772	-0.499635401354034	-0.69351498740293	-0.406617050807755	-0.515080042865991	-0.735881484927832	-0.717013394466839	-0.680913020713576	-0.673932466913962	-0.548606363560257	-0.392012977631665	-0.473567011379362	-0.657308044114969	-0.540294773660905	-0.629879116161787	-0.48312247624972	-0.733918162998598	-0.739181788309157	-0.599001964660398	-0.417445145972432	-0.698282911896232	-0.669381350426287	-0.873394135530648	-0.502699594973106	-0.71606146449602	-0.793785749424071	-1.04041791378117	-0.706185238172633	-0.929237895104253	-0.525003173924712	-0.779522401661257
"747"	-0.286527375340714	0.0999942986923987	-0.0789121173117088	-0.0524168219438326	-0.127746215258022	-0.228174626356336	-0.257258999362244	-0.219095641393101	-0.0988796805695053	-0.169864611156448	-0.00531079448597151	-0.0964346430153186	-0.108191555269	-0.189215413086493	-0.379606530522648	-0.304250811589351	-0.106436673908483	-0.211694046793907	-0.0670267666171656	-0.0676020799385533	-0.0986532550298327	-0.0250372997716201	-0.0527431850429317	-0.0367373319441974	-0.00422753803109712	-0.0571696382045842	0.016338011920087	-0.305185561634355	-0.176313235291786	-0.144506332256499	0.0341443829795217	-0.206767894932514	-0.185928106853685	-0.0574616699568404	-0.165477902190348	-0.0215244167775835	-0.0555476702283135	-0.102686289603789	0.0124455143379684	-0.19205791151372	-0.238575589489587	-0.0664801645289557	-0.0645677131381602	-0.314818461815109	-0.196688128187947	-0.159195041911811	-0.168435623120258	-0.167185737770599	-0.13224133344803	-0.0684852997747752	-0.0268225540880464	-0.0300332885210068	-0.240324400489372	-0.127287806777879	-0.0911409202805508	-0.0713268928408037	-0.0949091863217092	-0.239055925413231	-0.26203829977639	-0.0644139546266775	-0.224085672346003	-0.117128576940457	-0.156312711752837	-0.108720589520143	-0.147759738411558	-0.192294794907046	-0.198180494794196	-0.135668292235257	-0.241246350441846	-0.11077282393341	-0.102168079613781	-0.0426030319509559	0.0667297013736846	-0.155062567798028	-0.180859587958412	-0.33850240155546	-0.11882048165399	-0.0718248268418943	-0.126902963806432	-0.20085166560496	-0.130226964604459	-0.205695115404323	-0.214971751310815	-0.0132362299405957	0.0395954562081864	0.035467186196887	-0.162338556978256	-0.141271494835334	-0.0927798282927924	0.0417271334978963	-0.0868586241858247	-0.0241027410355951	0.152148446050896	-0.107505382778966	-0.0128534095131447	-0.00831390060627947	-0.147136890581545	-0.0665976208112861	-0.261057733801074	-0.0633486877368269	-0.129293036531518	-0.174667549135493	0.0323106172000578	-0.188113431969364	-0.136048138303348	-0.179844148209904	-0.137416755208577	-0.0879669881481396	-0.156177515845727	-0.0218284252378407	-0.189299949938598
"9158"	0.0421997615641081	-0.332049761922715	-0.230954739762391	-0.208034811231026	-0.256731419249157	0.0597593169956411	-0.348453572506248	-0.217577710801087	-0.354214958904943	-0.143188451995944	-0.206789147072515	-0.300152963926267	-0.102369156884802	-0.0682502266210061	-0.433108710493622	-0.340127801167186	-0.352575837395449	-0.144338011783217	-0.205126895429365	-0.317418868988973	-0.283663900608745	-0.212060362991262	-0.216356973044885	-0.406452540555663	-0.225882245975475	-0.109935265526832	-0.5929520462346	-0.499340117054076	-0.130243642606783	-0.418531277872714	-0.187460991976453	-0.297498531092766	-0.50329967876443	-0.132365182823137	-0.341183581287882	-0.133424681702846	-0.259945349583037	-0.283850371476262	-0.331698587085542	-0.0627301184950266	-0.260498644227959	-0.27971467839552	-0.110732944648093	-0.232318980931978	-0.321191773981129	-0.295235219254029	-0.229650539602594	-0.218759315714641	-0.23553461272205	-0.24758048704349	-0.142023139199148	-0.125726845326575	-0.462681733134864	-0.487533714427058	-0.235064468896035	-0.365185363375389	-0.194374295428658	-0.167842269066507	-0.386962961259088	-0.189814442103207	-0.269135278216473	-0.269479726661665	-0.530683312948116	-0.31698664785971	-0.16789006817786	-0.225161029133577	-0.314207270156775	-0.177227938911369	-0.490229361772074	-0.12335370215674	-0.313071146711026	-0.109975776654187	-0.240321194437333	-0.246693141583643	-0.369687092227401	-0.54723158668301	-0.290211289126781	-0.204990224594928	-0.233050274467776	-0.370006270795771	-0.466130271408797	-0.303209646769472	-0.149560822055307	-0.238996770753962	-0.158042734056876	-0.0639373586677473	-0.122053270882388	-0.115009745859991	-0.194791097629946	-0.330932394289641	-0.307088375273513	-0.231829710754705	-0.151826453782325	-0.0671775519637216	-0.256365692865709	-0.46926119541772	-0.223610586354957	0.0957489005568326	-0.334736122336233	-0.320761156032419	-0.240293264232694	-0.250333780718026	-0.163617845513446	-5.84171839986679E-4	-0.0919818501319061	-0.374787785442934	-0.368295328325009	-0.448497694162071	0.176221244447663	-0.0247256415579919	-0.33234929690863
"390205"	-0.431093229755881	-0.0799545348837228	-0.208248557906284	-0.245498306642253	-0.0926043172983365	-0.304056630149028	-0.40237372758069	-0.00460043638605895	-0.16744232839707	-0.313678443469277	-0.135488985468207	-0.236454230486723	-0.152305870584196	-0.189393438902985	-0.320246678679331	-0.439011994106239	-0.309907419852396	-0.125722793252509	-0.233458966249548	-0.185412156804884	-0.164450474355299	-0.244738813994828	-0.133686266694573	0.00827815895356211	-0.15031144041281	-0.125087336441899	-0.435917169968153	-0.317786471595142	-0.176657467125864	-0.20775635681327	-0.0550631291854876	-0.50327733359596	-0.351823521866745	-0.263936949184617	-0.191443864786625	-0.215606165683718	-0.190487931463567	-0.21462256914688	-0.210794248792485	-0.15687691918723	-0.155476749378083	-0.0194573427942128	-0.213360563374425	-0.323533826803352	-0.463946694159972	-0.330685996832876	-0.271320297829989	-0.205421455281166	-0.382465340812599	-0.288238697095069	-0.213238355072862	-0.187946045540829	-0.259984768437017	-0.30938196845341	-0.195933053266693	-0.289711683575623	-0.230519470480401	-0.290616667643493	-0.0747262394093498	-0.235435479004896	-0.202634153985345	-0.122798236601729	-0.338320317287563	-0.321278257363503	-0.378540375065728	-0.246824776205982	-0.298690510152993	-0.330260537078725	-0.450778543529121	-0.181767847022646	-0.247743993592678	-0.194701167050256	-0.0803904140584389	-0.126847854975348	-0.21261168263894	-0.349331043081287	-0.159676480844201	-0.0631019215300735	-0.096330249510117	-0.153412780189056	-0.245426182642319	-0.391074343777894	-0.415151299583212	0.00123198087428269	-0.269504845394192	-0.109366185405782	-0.200349079833922	-0.229032384534911	-0.299754187662254	-0.056471565833669	-0.138076769766889	-0.213030292999337	-0.161434707523328	-0.116327341716572	-0.0996552652042782	-0.08648510217417	-0.194824063680113	-0.126032137675529	-0.260355537763194	-0.268440625465421	-0.245658510443639	-0.324769353147302	-0.0202532758442316	-0.268363572799641	-0.307696967850498	-0.13866200063309	-0.361636859446381	-0.241296879942143	-0.0596622379193318	-0.157257614002544	-0.218802892674442
"64232"	-0.109339197815204	0.015126265083522	-0.0419559745152875	-0.0917266056352692	-0.0633564111815108	-0.199719529418389	-0.317305098591653	-0.178634169317342	-0.103266057836654	-0.0779004903629462	-0.23368308442039	-0.192926757483354	-0.163898628563907	-0.174112875538515	-0.264965274701695	0.101525622865018	-0.168177524385619	-0.0919029730133317	-0.191458263551698	-0.0799923063089609	-0.114448187164358	-0.123821178695193	-0.100696979944613	-0.201438042299864	-0.139374900655528	-0.144593933597345	-0.223879309907407	-0.223301851043934	-0.190177823226655	-0.15125913562524	-0.122344605099749	-0.352597073966534	-0.176547402804411	-0.200652999606975	0.0740047017980508	-0.0788441023668633	-0.182242173708818	-0.207094958229653	-0.199471744190307	0.128724763028658	-0.135600246609087	0.067125070409187	-0.145137247794989	-0.222482379012162	-0.283229932868386	0.0163520155328562	-0.260354752791867	-0.217223476290974	-0.134884471561981	-0.152045525611129	-0.179941922485849	-0.0469951992308833	-0.0619206539546874	-0.0906544155626892	-0.21645792561621	-0.199856975638621	-0.0406713998903034	-0.202994908950622	-0.23747181303742	-0.148958744357689	-0.177598023203404	-0.0873505627120589	-0.166595154514845	-0.223855418005996	-0.24813447666026	-0.142931549559654	-0.220732839925159	-0.234332849003079	-0.156950657171053	-0.0607506663222832	-0.172276099422568	-0.138778087671892	-0.0080797149944867	-0.0593076769079672	-0.0865102853945971	-0.217456730753834	-0.169218360173546	-0.114284350701184	-0.113868156801289	-0.137155563230128	0.0413498919373626	-0.278581213210853	-0.122943071659388	-0.0928022522551681	-0.124144259485071	0.0193451770784909	-0.0665310003538502	-0.0771916909860272	-0.115480213451497	-0.0354436502570667	-0.059181659967821	-0.127864643998715	-0.152694103269554	-0.138591265190009	-0.020080129658243	-0.162751355144025	-0.186435439460119	-0.204374601724013	-0.162037863600115	-0.112397987327681	-0.124441970754405	-0.306545740412362	0.0452943757337147	-0.133366899027895	-0.182471994506344	-0.127230690149574	-0.144209952504127	0.00831205291248018	-0.0610989702776172	-0.0931271654957972	-0.173698406693063
