	"ACH.000045"	"ACH.000070"	"ACH.000113"	"ACH.000198"	"ACH.000362"	"ACH.000542"	"ACH.000571"	"ACH.000648"	"ACH.000768"	"ACH.000770"	"ACH.001735"
"84632"	-0.12874386991818	-0.154253855458744	-0.0770264215961268	0.0432415406150255	0.0249596499230149	-0.0420299284500583	-0.0221143013175435	-0.0871317802003796	0.0506724518528637	0.0808495533981453	-0.00909256072104267
"84913"	0.108379168365373	0.122442690720228	0.0731281128189418	0.0313457673760789	0.058729439370476	0.114210919420551	0.0386581238016766	-0.0750946759616853	-0.00277384518957862	0.0626153715024108	0.0757445336024396
"54998"	-0.506948339628319	-0.503840617220493	-0.578701172920512	-0.326868745053166	-0.435393712648663	-0.305197726945732	-0.394880944003819	-0.618513382374385	-0.561431455398024	-0.412637705337411	-0.429153332752977
"119710"	0.215833222920982	0.20824474943549	0.21899839383992	0.0934784064522972	0.0632570123518554	0.105286205374241	0.0738912089282558	0.111573185794554	0.143809111244239	0.0750532142705821	0.0638742771120544
"733"	-0.174037793079659	-0.12396048822513	-0.142051076331331	-0.077039598809243	-0.129270215709401	-0.131395763727428	-0.265042142000922	-0.122498446320585	-0.153755339423568	-0.207537571846849	-0.181061591738302
"84909"	0.172269578584552	0.125119649655085	0.207549679688627	0.11033734782047	0.120980211755896	0.180060022324008	0.129796983010117	0.114282741301829	0.114022933063845	0.116205289491082	0.136837936715735
"152206"	0.196732810436861	0.10773923761412	0.106098790671551	0.0674381581463943	0.078163723471779	-0.034069611698719	0.0586900089432059	0.124165267364806	-0.0929861136948646	0.0478403139300724	0.0852443032340909
"9236"	0.0643762641183222	-0.0723118678069571	0.113515911170636	-0.0353172066461145	0.00282676169309984	-0.0333362117866473	0.0326450653928929	0.0986581330705558	0.00492450894196247	0.0186878566837864	0.0810253599700495
"84916"	-1.48566243126827	-1.30725150864514	-1.15134237129032	-1.2846174906597	-1.45141084025812	-1.5507941115044	-1.40911622230239	-1.56709295093327	-1.54125366084197	-1.35621629423408	-1.43503138535262
"51163"	-1.48896682485423	-1.4577382721299	-1.4141701191568	-1.27814187876746	-1.5452296858235	-1.25170731452654	-1.53376913925937	-1.56325276598671	-1.63333898990487	-1.40304946661148	-1.6296091947462
