	"ACH.000118"	"ACH.000168"	"ACH.000210"	"ACH.000223"	"ACH.000226"	"ACH.000253"	"ACH.000257"	"ACH.000352"	"ACH.000363"	"ACH.000404"	"ACH.000416"	"ACH.000475"	"ACH.000573"	"ACH.000624"	"ACH.000646"	"ACH.000677"	"ACH.000693"	"ACH.000696"	"ACH.000763"	"ACH.000765"	"ACH.000781"	"ACH.000788"	"ACH.000798"	"ACH.000824"	"ACH.000954"	"ACH.000969"	"ACH.000972"	"ACH.000996"	"ACH.001053"
"345"	0.00621054105167646	0.00702718421887823	-0.14872554295172	0.0431460440708179	-0.058577558081227	-0.0730978937712259	-0.0574195186953288	0.0528495698805139	-0.0825094538309609	-0.0406593764790274	0.0646759804333988	0.0261358800457638	0.0508322261662177	0.0107091709562418	-0.0585832623759041	0.0558269704626013	0.0509123271660987	0.090860831041104	-0.0258174493072787	-0.0309927148301046	-0.0454551156690401	0.0728106223506829	0.0128893203318666	-6.56560226065273E-4	-0.159784300145463	0.0544168251362988	-0.096330407303375	0.0507184404253943	-0.0219314159933062
"55290"	-1.35596249814325	-1.05355213523389	-0.904257741373845	-1.43714737099923	-1.1499580120243	-1.18383395046277	-1.39942985450741	-1.41322348795855	-1.29441463300809	-1.21815170568863	-1.26140771084972	-1.20817501083857	-1.49037061917774	-1.30599234241377	-1.25844835790471	-1.25584384657349	-1.17948571008694	-1.17865731010734	-0.957740430400636	-1.17153315866975	-1.34719428236988	-1.13295639723104	-1.43753213186761	-1.0377386249646	-1.37458878056944	-1.36039550171168	-1.2486537922267	-1.13037844198116	-1.39814915533543
"80152"	-0.685822153626454	-0.691033171635192	-0.629391683810815	-0.5138998421097	-0.604503842471378	-0.571053156477142	-0.916122880977956	-0.597695782712678	-0.253044599352673	-0.692056805341854	-0.637440352464868	-0.780061428787985	-0.702100652925143	-0.716182828831111	-0.532181536314752	-0.376525941905002	-0.709929666282598	-0.634829984625202	-0.708383167006097	-0.725828599606577	-0.849548454939316	-0.649182424770938	-0.972280374748235	-0.5650219042336	-0.754912830442272	-0.706585431142798	-0.743935807040386	-0.735635083955405	-0.707912501386087
"10980"	-1.26874363002477	-1.33381302903894	-1.35275052614423	-1.29191318392428	-1.1140422396827	-1.27974039244196	-1.02158169911243	-1.35567792441365	-1.18795484958819	-1.16138431946214	-1.31986501573225	-1.37073199939134	-1.24574444871171	-1.19403045994212	-0.873120007992583	-1.00385627817604	-1.19294448933027	-1.4269106209884	-1.31712237709211	-1.37751273432472	-1.33251903887497	-1.11271443922473	-1.10592368881837	-1.41143141858566	-1.15092720783664	-1.45877401820216	-0.892703524895714	-1.09630947370686	-1.08362308710981
"10898"	-1.27468294939879	-1.27568452763212	-1.07169098928445	-1.41861524511749	-1.02331750934861	-1.24157948317845	-1.33196574534798	-1.3705337541467	-1.05751034176746	-1.14252862811024	-1.14261496655964	-1.17024892395302	-1.19754501390657	-1.21879401239509	-0.965648552609358	-1.04181657898269	-1.21447246380028	-1.27384914899488	-1.11047898506633	-1.31451062111226	-1.3756111604217	-1.27989597019951	-1.43200753125437	-1.2361528409865	-1.3004442637895	-1.28283175428591	-1.06922938484041	-1.04813924543425	-1.39697141595432
"27297"	-1.12047580660063	-1.03881955579735	-0.842459899088145	-1.06077027130383	-0.774638502348011	-0.955145372568814	-1.0866817057037	-1.04966874046875	-0.806532725716746	-1.06283083641087	-1.14542760855481	-1.06786683394755	-1.16536889226868	-1.05848827855901	-0.752338691226192	-0.634214661065063	-1.02308172876747	-1.24224899118546	-0.725343386739243	-1.03909886609832	-1.16458477903256	-1.03346904056507	-1.19417104028944	-1.01592037148815	-0.957165005784143	-1.02035336292025	-0.935835382301464	-0.863049326683753	-1.21067018480132
"51428"	-1.20528429397927	-1.4495505458113	-1.15964460012384	-1.0806419911003	-0.937373481776491	-1.10024961361364	-1.09963289978773	-1.27105492524143	-1.05606719016534	-1.30331040257385	-1.3139524967338	-1.11580980593797	-1.02426022485346	-1.2481382563044	-1.24670858729472	-1.01302536632193	-1.20912580594199	-1.16667946814994	-1.10150862990436	-1.25759840356144	-1.31811519819208	-1.20206705892458	-1.38252722021685	-1.21686163637378	-1.20623678592986	-1.07073044965149	-1.26000035048301	-1.20951222531777	-1.12019481083971
"2053"	-0.0752926202263734	0.0899264655296357	0.106080014402192	-0.039038759956577	0.106017270481023	-0.0101350228642917	-0.0633040974004921	-0.0364619873474347	0.00957205199760169	-0.0098404198092834	0.0323761060319569	-0.0648352011197525	0.00434920809703161	-0.00256247677066178	-0.0513397877956536	0.161892839668354	0.0410835302630048	-0.0340172316062989	-0.0228164348746096	0.0658342476405423	0.0104372317209454	0.0526272487390832	-0.0109300678487974	0.0502156495500322	-0.316068553100912	0.11544642734898	0.171748220150146	0.104877672671647	-0.0727913260856606
"85002"	-0.809846981182665	-1.25503533008967	-0.908667204893686	-0.758047882457413	-0.755208186408361	-0.786691529219782	-0.888698871865491	-0.778812542700777	-0.835518140448485	-0.849182892023722	-0.651711463731094	-0.686582458368678	-0.811955353002379	-0.629976746016017	-0.594749569646846	-0.659693666983947	-0.66188403827299	-0.737269000983534	-0.819263702551948	-0.640225536090571	-0.765706097618381	-0.628448871754148	-0.985145125825807	-0.685146985462287	-0.597125792866379	-0.877827679975347	-0.8026112761351	-0.753695325901256	-1.10968797574819
"55199"	-0.291747576988305	-0.349496936396202	-0.355729878475446	-0.141754879967327	-0.175025163449215	-0.230383645770733	-0.0356350955634943	-0.122711788245235	-0.212827758423383	-0.379408889259078	-0.0108693954053777	-0.170402233808144	-0.0918802426012497	-0.142926501514499	-0.120228606750038	-0.0806409411483036	-0.14371599060214	-0.139508761429278	-0.12967744559915	-0.176666713259521	-0.163535362790128	-0.0892641869779391	-0.186167791759151	-0.0530854338902856	-0.187196941908986	-0.177104733528363	-0.104481670050497	-0.505178790435642	0.0544568062821007
