	"ACH.000014"	"ACH.000025"	"ACH.000035"	"ACH.000053"	"ACH.000054"	"ACH.000120"	"ACH.000123"	"ACH.000137"	"ACH.000138"	"ACH.000169"	"ACH.000198"	"ACH.000215"	"ACH.000232"	"ACH.000234"	"ACH.000265"	"ACH.000308"	"ACH.000318"	"ACH.000319"	"ACH.000324"	"ACH.000390"	"ACH.000395"	"ACH.000420"	"ACH.000448"	"ACH.000460"	"ACH.000468"	"ACH.000480"	"ACH.000485"	"ACH.000488"	"ACH.000496"	"ACH.000502"	"ACH.000505"	"ACH.000522"	"ACH.000537"	"ACH.000542"	"ACH.000552"	"ACH.000573"	"ACH.000585"	"ACH.000601"	"ACH.000616"	"ACH.000624"	"ACH.000630"	"ACH.000632"	"ACH.000637"	"ACH.000638"	"ACH.000649"	"ACH.000657"	"ACH.000671"	"ACH.000693"	"ACH.000694"	"ACH.000696"	"ACH.000720"	"ACH.000721"	"ACH.000738"	"ACH.000764"	"ACH.000782"	"ACH.000794"	"ACH.000827"	"ACH.000832"	"ACH.000846"	"ACH.000847"	"ACH.000859"	"ACH.000861"	"ACH.000900"	"ACH.000906"	"ACH.000913"	"ACH.000929"	"ACH.000932"	"ACH.000946"	"ACH.000947"	"ACH.000957"	"ACH.000958"	"ACH.000973"	"ACH.000986"	"ACH.001028"	"ACH.001053"	"ACH.001054"	"ACH.001163"	"ACH.001275"	"ACH.001336"	"ACH.001431"	"ACH.001735"	"ACH.001740"	"ACH.001745"
"86"	-0.972874077328436	-1.19418556085771	-1.22469986046252	-1.19108151435428	-1.08394586902376	-1.34347206300137	-1.12720238746997	-1.20358418660252	-1.06234598392233	-1.2373328020612	-1.03818331794977	-1.33109225075697	-1.1152241897928	-0.880641067249856	-1.07661699185316	-1.11056886914461	-0.806054835833125	-1.24715170482072	-1.15630278829558	-0.891024666766133	-0.995746168136886	-1.1134117551861	-1.13180366620823	-1.11293440192949	-0.992008700264411	-1.106937769436	-0.969104793928598	-1.07643294596255	-0.982792115730369	-0.982379231605977	-1.08259870728161	-0.975227872069908	-0.931202135529989	-0.899850653846085	-1.01226436844246	-1.2900936241211	-1.06333720624091	-1.03329491502418	-1.08070252281419	-1.07838240374244	-1.07555015926349	-1.13522601831862	-1.14537361708954	-0.968297039179205	-1.02233855175545	-1.14699294429284	-0.904822076979134	-0.852518678002666	-0.963667187942129	-1.14191298370955	-1.29276195233067	-0.825156488874417	-1.20755955267638	-1.14354081835543	-1.10080321748984	-1.10092044671005	-1.21733574879329	-0.91479881936672	-0.95732264356298	-1.31929389806071	-1.27146563218745	-1.06245328441779	-1.14512180055165	-1.05027657631512	-1.42708864109546	-1.0723732644074	-1.05652963270938	-1.15128680570531	-1.2011925778221	-1.20804739042006	-1.41972727493249	-1.14061120998747	-1.19022533979181	-1.14885819563525	-1.19401446739758	-1.11122903242231	-1.09787411716602	-1.04330005559348	-1.20942066983859	-1.13725743484902	-1.1552776337544	-1.23449470974368	-1.28764767628662
"132612"	0.037604410978086	-0.0132192899644184	-0.0286873521006056	-0.00473681398269348	0.0260052950620565	-0.0500914369575635	-0.0169713860722079	0.0847397340310258	0.0971591268193114	0.0598888507510466	-0.063530805602136	-0.0297523682883945	-0.0279184575034358	0.0113497094861875	-0.0105946324385577	0.00767877543616514	-0.0287390427472617	0.133396925098556	0.0653665269608241	0.0411637801102762	0.115706952338724	-0.0469122726041015	0.0375958078285574	0.0912380290041487	0.0345627702379328	0.0328882847516139	0.0204107641126635	0.0232493320924375	-0.0490930736487265	0.0267867118454886	0.0579894647745185	-0.0424319582788089	0.154672121716297	0.0233895122154435	0.029131177159048	-0.00717266083202175	0.0231067737991745	-0.0153044869334389	-0.0265443009611358	0.0482661242807139	0.0140981295199921	-0.0769384809333175	0.0841441914756394	-0.049195791335152	-0.00837077222272034	-0.00347953881793689	-0.0193604346517943	0.00362945647916976	-0.0635610377508852	-0.013058032343467	0.0382980222706676	-0.0238862170468581	-0.00259624421624795	0.131296337950118	0.00792226095014019	-0.0305601730169291	0.0199920950255864	0.0173588953135494	0.00778310782845367	0.0508585763452802	-0.00789717763127163	0.0303490133962418	0.0866639093462057	-0.0668529526072626	-0.0766610752036706	-0.00812712849493903	0.0466782635532122	-0.0359542462480188	0.00324258509692991	0.083059720459474	0.0472397396341114	0.0318858891906766	0.0294157116495837	-0.0253003504343559	0.0538517543106683	0.0619683484066311	0.0305931718225168	0.00981097942629609	0.0228881129023531	-0.0101183418554481	-0.00419201600243338	0.031212366109207	0.044363999884448
"53981"	-1.03982999661389	-1.01797115027588	-1.02248704002157	-1.00981298529622	-0.951705152263334	-1.0514705703076	-0.881342738783987	-1.05010414922893	-0.939988003025429	-1.00071710528578	-0.925263537082227	-0.835898483346244	-0.901929070132182	-0.955211110065514	-0.919124328786857	-0.932553987007789	-0.785637738562937	-1.01975090155258	-0.951050490661779	-0.759127914229244	-0.873913911860005	-1.05269180120213	-0.957770908990262	-0.91439760904159	-0.964543711368662	-0.995874583540524	-0.866453976116482	-0.869940153054002	-0.813949866674721	-0.903709255379741	-0.982201728627897	-0.955127037438329	-1.13103414943096	-0.870851393365926	-1.05785548793188	-1.12129146338163	-0.931505023336228	-0.754918685999098	-0.895922762371621	-0.897268133493312	-0.900085767863449	-0.964381470483734	-0.936252493269454	-0.98705140511569	-0.951459819600771	-0.926889257084128	-0.778576312703768	-0.781164655294349	-0.989589529785266	-1.03595930971897	-1.05263602564336	-0.939907958721045	-0.946168779458734	-0.863458809580044	-0.826608602896389	-0.965340563984437	-0.92416237372609	-1.15922603355121	-0.800570352614261	-0.848943756374414	-0.966253681369667	-0.901233653896309	-0.864635294739377	-0.842753876250459	-0.993397829493022	-1.11446813325217	-1.05108009660756	-0.949062674495266	-0.963725480295302	-0.827959064986816	-0.878987876872985	-0.767953103994344	-1.14380122655962	-0.845791513711406	-1.13490834604841	-0.895476348503425	-0.973873879670832	-0.795535973800904	-0.89016496576597	-1.23943884936373	-0.943855117551741	-0.99612003549043	-0.817092312629176
"1477"	-1.00444078915029	-1.02515207707964	-0.82506343933318	-1.01971160474845	-1.15427209158504	-1.01498525479959	-0.918346775207127	-0.986469882240569	-0.94484861166877	-0.949262523612742	-0.975705239283614	-0.912242508243267	-1.04109890462206	-0.783714622840699	-0.864383802083584	-1.13984644444628	-0.934104816435821	-0.812158097948983	-0.957235831414321	-0.905517856025039	-1.04640686343349	-0.978214372555416	-0.989662945482758	-0.973251985791552	-0.815361162828141	-1.07733121327312	-1.15364382022208	-0.827225757635284	-1.19620650276603	-0.861476496562031	-0.858662026095493	-0.853207438611053	-0.982215272177014	-1.0081215201628	-0.934717798002661	-0.967652060314204	-0.987805361094672	-0.919302755521785	-0.874284871402545	-0.794721051128095	-0.741291586004532	-1.08748332450061	-0.727640613163851	-0.90978268755247	-1.00800622023202	-0.95880797577221	-1.11784722021468	-1.09726919278152	-1.00971280699655	-0.907381525468365	-0.985486484061213	-1.02893621858054	-0.99098497856588	-1.23064577188508	-0.895910596375931	-0.886921100194107	-0.837399256323822	-0.938139603068002	-1.02825353119845	-1.15595069671124	-1.06036152435588	-0.921152857474546	-0.932201353007727	-0.861855173882603	-0.868500510715663	-0.949138997371588	-1.05913883111281	-1.09361768921673	-0.985058889227666	-0.930519341181081	-1.03364308502682	-1.01861144401051	-0.919170008963922	-0.99125380745364	-1.27561303110014	-1.10886875313557	-1.15778552342499	-0.869036257670386	-0.896250691860881	-0.943884761236685	-0.935973030514105	-1.02594903353247	-0.896561667486224
"79039"	-1.1025655994512	-1.07966438362131	-1.02673227006653	-1.06134625064279	-1.11848816448262	-1.08378986934253	-0.955138679271986	-1.33101524850434	-0.902452938405713	-0.912508397295347	-0.987133574310549	-1.08902701375006	-1.03358324443606	-1.09619568204358	-1.03363333096745	-1.14766996479043	-0.960199667228596	-1.09662705443772	-1.0431361675189	-1.00469169857307	-1.16035384051048	-0.846397215956513	-0.916013830042225	-1.06277899944172	-1.167126114951	-0.894854301492304	-0.989664272428694	-0.902613102011789	-1.04362074480634	-0.8810411145782	-0.96851427066667	-1.01201016151785	-1.12537507423905	-1.08301435953525	-1.0760408664052	-1.11536031419887	-0.951561354582092	-1.05358597187304	-0.999442935137681	-0.989156606533959	-0.907335623722522	-1.05235463718496	-0.992678277730529	-0.890728974306053	-1.1369527896267	-1.0051182333922	-1.11413440911101	-1.02346850396528	-1.10866537177781	-0.928267236861999	-1.09501855711867	-1.15337614435056	-1.03960856141993	-1.21156114670341	-0.876804201694722	-1.03369609657958	-0.959469828075895	-1.00031445725107	-1.13732321891513	-1.04343721357277	-0.96862538489663	-0.950372135050646	-1.13096492401273	-1.08177445696175	-1.06463522727198	-0.785779080633692	-1.08632254050014	-1.02698913780082	-1.13286118790398	-0.917244460061668	-1.19395537960661	-1.02637577041813	-1.04944064568567	-1.1473626590111	-1.11174137399757	-1.13503841648458	-1.02706900885526	-1.04421387763745	-1.11623927327892	-1.02616450471248	-1.09036108992069	-0.875543191358474	-1.00687022454029
"2068"	-0.567371380963864	-0.715927119209099	-0.903072320731532	-0.681259713119361	-0.785287942290773	-0.886514087475928	-0.802114254230324	-0.933434688381895	-0.797672169478586	-0.801709069351145	-0.591689701069761	-0.879485760193883	-0.660302010821442	-0.532101448434112	-0.661573394228263	-0.943492382995407	-0.873377754517511	-0.849559756714818	-0.855215682092039	-0.881765632319254	-0.741658656122486	-0.430277491950245	-0.772851305472662	-0.712192635856167	-0.748648097897336	-0.744837591865414	-0.679445904241371	-0.876085059253459	-0.785095168741492	-0.694313539745245	-0.867939788880347	-0.636193144987081	-0.494376257473043	-0.752961177184828	-0.747407376866126	-0.787242438305324	-0.905568926118128	-0.770895283279531	-0.974834592235663	-0.896680252042201	-0.750569085222452	-0.807883149778071	-0.89588242978198	-0.890235970186447	-0.945502761970595	-0.762216962317187	-0.739775216732333	-0.889904030110376	-0.985660244071081	-0.652581080034328	-0.848855758285228	-0.621964000014663	-0.759217773227087	-0.615570000391839	-0.893538855312018	-0.775674427468716	-0.800995109577742	-0.590998846327511	-0.7857679592028	-0.890935437848796	-0.734650798371576	-0.856633386631789	-0.869347000266983	-0.849896369176114	-0.688363693134914	-0.762235435583098	-0.79803420148901	-0.783999685580793	-0.854174532273804	-0.767218801927699	-0.850409089441854	-0.755350331722177	-0.761386975367185	-0.749656803101809	-0.983864054676983	-0.803174037947142	-0.830352767150256	-0.743579496566142	-0.802768946441902	-0.728116419843001	-0.836289076135645	-0.8733247510533	-0.90585383229237
"2709"	0.0281075638363204	0.0203601162219509	-0.120473857854647	-0.0925576337958996	0.0878963381398423	-0.0488490522161647	-0.0700519021244488	0.0186212530932534	0.00589654480426481	0.0554190801827616	-0.0103092118358146	-0.0417269350641066	-0.0208758370397299	0.0388042263768036	-0.136391438801886	0.0732692137952379	-0.050023069852584	-0.0897393926854328	0.0862985629125276	0.044693433775012	-0.0221038036113531	-0.0878218777667804	-0.110173644292234	-0.0260816068909476	-0.0946557683641447	0.0178315916740052	-0.0479810966073992	0.0382919325907447	-0.169208079673163	-0.016094512590257	-0.0294888748118524	-0.0148294211887638	-0.0074986901639203	0.0489665460996219	0.0150022989886766	-0.0418720713456493	-0.0316887361366006	0.00882580724841145	0.13637491018807	-0.0187822321674225	-0.057065569463729	-0.0724552684095429	-0.100473813557949	-0.0408769367176069	-0.00923020488269733	-0.00195526707236297	0.0778480691728955	0.00828363184884937	0.0277678518066599	-0.0535446074666317	0.00922835016416262	-0.0390491721882641	0.00534163181242788	0.184625351811727	0.0444845452441351	-0.152010223272785	0.103997197569709	-0.0845342584788762	-0.0387782008563567	-0.0312166485819	-0.0692778826962291	0.00154514889401802	-0.0129894619179781	0.040432549534586	0.0604616916270199	0.103738990400225	-0.0240396274673077	-0.0224587160181505	-0.016529684148954	-0.10138597741394	-0.053801343784315	0.0126093540153807	-0.092065162973187	0.020593990178368	-0.0842564116606448	-0.0635856945787912	-0.0286629031342813	-0.0466102438068266	-0.0605343559199009	0.154118899632129	0.0532599364781633	-0.10938266992084	0.0360811834608896
"2958"	-1.17116788940893	-1.1480344648213	-1.24221375831148	-0.960071350915872	-0.986248982694191	-0.927199986821351	-1.05322815091984	-1.13613409346021	-0.91643743628668	-1.07676096721183	-0.875171912682953	-0.932904813823418	-0.984499746585914	-0.997423226070664	-0.913335249641928	-0.920228504819396	-1.03089041831177	-1.10167655576257	-1.13612041975439	-1.10700516363919	-0.857637231878666	-0.792959079591734	-1.07121301350362	-1.05674863678121	-0.827919088625282	-0.937353477629222	-0.893113948384329	-0.978189044668563	-1.0092542443062	-0.943016621684305	-0.860507591717748	-0.615421730343315	-0.965018899160886	-1.11729196613605	-0.99029709302371	-1.01493735045046	-1.19852563869107	-1.02261187360684	-0.975740792348625	-1.04082564837707	-1.09809380131019	-1.16177327925096	-0.859518982051216	-0.940924472236102	-0.989708761153549	-1.08617108909375	-0.903328916470099	-1.10783915384644	-0.990078407574159	-1.03775336890249	-1.10823820035454	-1.05498394535239	-0.978644263630735	-1.19673825971383	-1.07106259457282	-1.09495366423038	-1.05679881377478	-1.02312744135635	-0.935403284780569	-1.14831437971564	-0.579527196034767	-1.01155942893116	-0.856719571152848	-1.06274151034724	-1.17531188613644	-1.31706988357179	-0.877310381876808	-1.10851838882955	-1.07363241636355	-1.08124064410487	-0.913001206095234	-1.02622301306629	-1.03099338014846	-0.970498395050283	-1.01073046051713	-1.0006867267021	-1.05713312986332	-0.986504871218825	-1.11286251409668	-1.0159608070505	-0.99705666644078	-0.932500513363912	-1.02699846775344
"2960"	-0.886847484368373	-0.706199214003825	-1.03448979565563	-0.927280665851579	-0.668018850832668	-0.964172096870107	-0.850408307686418	-0.884534207686487	-0.763602360549416	-0.907085355814499	-1.01146936705892	-0.837658594272983	-0.943915911691609	-0.856463252379927	-0.877862651221047	-0.793425684527872	-0.877095157817597	-1.09599186086263	-0.879505030093897	-1.04787502278115	-0.686236522709743	-0.999093937790764	-0.913426454146393	-0.941657626284375	-0.928725709623173	-0.827631134131012	-0.714821531990876	-0.839832764155842	-0.959705933947834	-0.868056758649242	-0.929091923121219	-0.807326518449737	-0.881874081838431	-0.752139277318973	-0.932376868559464	-0.806216960443416	-0.80949624877023	-0.885097239437254	-0.911945577216317	-0.83810627959761	-0.751921106866512	-0.962552915808913	-0.949419837520455	-0.907953899000907	-0.825577674588001	-0.950813330848529	-0.880238755227037	-0.627860276327537	-0.942297262636504	-0.886712836389904	-0.816382467736118	-0.78837391449614	-0.926733406547848	-0.887240135514652	-0.927564763664336	-0.80314582574872	-0.839797755385223	-0.957972917539876	-0.986360335442435	-0.982370965040913	-1.05775422602324	-0.753578161705565	-0.829046108106555	-0.837863064807999	-1.02274637102898	-0.821916239432705	-0.787901634356507	-1.0543875170295	-0.94994109640063	-0.883737102713881	-0.91912925934287	-0.88141971521532	-1.01236352942421	-0.78219699804397	-0.999104628438535	-0.795289204944534	-0.840673715037347	-0.975918953624929	-0.958433753307745	-0.914014486078317	-0.791842153485155	-1.08906515093106	-0.917247277509174
"2967"	-0.448718105118516	-0.525856483902563	-0.567905543908296	-0.350891759457297	-0.491431472384442	-0.633428056478869	-0.55155139111795	-0.64420717987513	-0.470223092229287	-0.491686772840008	-0.455103245806734	-0.503641405549871	-0.506004226586175	-0.43441353445906	-0.43265061331977	-0.498811881621692	-0.657318779278807	-0.317560712474052	-0.479073869298684	-0.459456166378393	-0.475839575749872	-0.603410691685925	-0.455156734521706	-0.560783461636359	-0.586417230380851	-0.66556548887687	-0.331397811816449	-0.388688997578148	-0.280028092550556	-0.323623833566249	-0.372831883918618	-0.469291384516835	-0.656488821506932	-0.438758160908508	-0.478055660134166	-0.441544798009944	-0.458521811102721	-0.5675907033002	-0.549575907088271	-0.343238908875734	-0.578832374177286	-0.618740559400772	-0.58281714496173	-0.475225757288722	-0.5640767426539	-0.544953703028153	-0.242356321007142	-0.67111332186235	-0.377836183882457	-0.525802693157432	-0.305384131595459	-0.516959068319993	-0.459417979711581	-0.553354393853197	-0.499618735550865	-0.418016704022906	-0.566432024726096	-0.563853668960393	-0.428444051694656	-0.613703413981665	-0.5944355374785	-0.463894829939962	-0.548000022130984	-0.581925084476364	-0.524798617475083	-0.470383246219188	-0.474077053449666	-0.4773701582822	-0.403064263886324	-0.316293893182128	-0.571176909458608	-0.530580114611079	-0.319623745202711	-0.492473011689185	-0.463978952581617	-0.373291188612918	-0.536957997759157	-0.338678332634481	-0.617263940940581	-0.50028814967998	-0.41818644615616	-0.482933404093294	-0.445636713274327
