	"ACH.000045"	"ACH.000054"	"ACH.000070"	"ACH.000078"	"ACH.000099"	"ACH.000113"	"ACH.000198"	"ACH.000246"	"ACH.000317"	"ACH.000324"	"ACH.000335"	"ACH.000362"	"ACH.000485"	"ACH.000542"	"ACH.000648"	"ACH.000770"	"ACH.000782"	"ACH.000878"	"ACH.001532"	"ACH.001735"
"9938"	-0.0983857835254155	0.0198800857108422	-0.114308843688253	0.0118145312712883	0.0120828668383789	0.139903229836172	-0.127067534031346	-0.0657093864758789	-0.05504555265194	-0.00948823591993684	-0.0327984225674597	-0.0757513484950138	0.0055003297527428	-0.00122307772189805	-0.125623176813372	-0.0608272626246396	-0.0209066262833491	0.0568439484910317	0.039451068497827	-0.0196675493956644
"9529"	0.118117534272276	0.0192722374525136	-0.171144293977643	0.0247443313859824	0.0633755854441077	0.130568802676711	0.144294296125391	-0.0542026555496476	-0.0850028960318181	-0.0645717432817185	0.0978966801671832	0.0661909312318952	0.00546729890230379	0.00109335195733475	-0.100863285921333	-0.0217829102100141	0.058095244585518	-0.0693843779600259	-0.180430749112611	-0.0391258824188639
"4076"	0.178613366849096	0.0890814819933969	-0.281364924998225	0.0332305013952212	0.0681527213990297	0.0521539014478041	-0.0735151485894464	-0.105761791739415	-0.0120965482059468	0.0628759278285327	0.155615575923276	0.10394793847203	-0.0422141238872232	-0.0176230170341599	-0.320408541511241	0.154666097007172	-0.0170255155240677	-0.241972932843059	-0.0118952991947233	-0.0272021111586191
"51208"	0.0806483482750527	-0.0967417978570297	-0.05896399360056	-0.0203737480164733	-0.0218754174579553	-0.126224516227812	-0.173942247967002	-0.0174761462992053	-0.0817281778959529	-0.0360156602651031	0.0625906029548481	-0.102921126473048	-0.148827814309404	0.119142807297076	-0.206973795762105	-0.0393846348860578	-0.0321753303052161	-0.0835885892889489	0.0868159807114267	-0.0108182743554274
"1415"	0.322011790109376	0.243323481356608	0.207904136616122	0.146373365965606	0.180383817499857	0.14653084997901	0.290043014813235	0.21721238379626	0.161916070455934	0.222400739986701	-0.236527966727166	0.235974943377813	0.168436846971943	0.19706013663693	0.196334651034019	0.157037663450081	0.0851964608722806	0.279148459789363	0.212278695244625	0.187368377814182
"1452"	-0.590388235776219	-0.71643092601447	-0.564918466838056	-0.66851211057078	-0.352052791433552	-0.56128545700267	-0.743310708574655	-0.405926631351734	-0.460124779210819	-0.556525629923267	-0.579780945047083	-0.668309308538349	-0.714790848839952	-0.550246491316527	-0.746030002067853	-0.399187795964135	-0.442947028600432	-0.472821219678372	-0.516318634804083	-0.5963286167627
"1629"	-0.279004490461207	-0.189314640708972	-0.217762576838096	-0.162110287876824	-0.167865453846985	-0.224099918581048	-0.22653477558542	-0.156259873279202	-0.129968483298149	-0.0663626167721748	-0.239234430471949	-0.120998389003305	-0.0384706707995513	-0.12856745309504	-0.197008392806659	-0.0561493984924163	-0.0498081967287551	0.153930521267408	-0.230285061527806	0.00140432680601614
"54541"	-0.235592463842893	-0.062589329609201	0.153483889266032	0.0775289239343083	0.0928523155391787	-0.0349870332857409	0.254890149915325	-0.0233595495342635	0.136739651137251	-0.149914933739972	-0.160536257918937	-0.347232795756654	-0.133358917922876	0.0586106698296538	0.239804645114348	-0.0194972244325676	-0.020974038704651	-0.119453810624642	0.0214891983977784	-0.0289505368398077
"55635"	-0.336136336275976	-0.201910736101299	-0.267065103972179	-0.295754428453375	-0.190861349412856	-0.279769201218436	-0.247373687064365	-0.15709789289396	-0.132917081370385	-0.104524804808564	-0.31371204073279	-0.281036374198879	-0.296023007915963	-0.410135023328181	-0.291568547733491	-0.213486653664363	-0.269464467250788	-0.191050516804715	-0.259513368442467	-0.184974951304107
"23401"	-0.258440207638319	-0.386950368396358	-0.235482081171989	-0.199032518767573	-0.16588766922219	-0.292775312341496	-0.303182593141392	-0.180422248527313	-0.181233987459103	-0.324990243985128	-0.244757164359265	-0.266969779708589	-0.304728262828451	-0.255777411812599	-0.375198065307751	-0.256623693091564	-0.237158038205777	-0.217563744289658	-0.23968921043622	-0.292514244734183
