	"ACH.000041"	"ACH.000053"	"ACH.000054"	"ACH.000055"	"ACH.000060"	"ACH.000078"	"ACH.000098"	"ACH.000099"	"ACH.000120"	"ACH.000132"	"ACH.000137"	"ACH.000163"	"ACH.000178"	"ACH.000246"	"ACH.000259"	"ACH.000279"	"ACH.000302"	"ACH.000312"	"ACH.000316"	"ACH.000364"	"ACH.000366"	"ACH.000393"	"ACH.000406"	"ACH.000420"	"ACH.000471"	"ACH.000472"	"ACH.000476"	"ACH.000521"	"ACH.000537"	"ACH.000584"	"ACH.000600"	"ACH.000601"	"ACH.000605"	"ACH.000663"	"ACH.000776"	"ACH.000781"	"ACH.000787"	"ACH.000794"	"ACH.000835"	"ACH.000872"	"ACH.000906"	"ACH.000907"	"ACH.001053"	"ACH.001054"	"ACH.001096"	"ACH.001119"	"ACH.001192"	"ACH.001196"	"ACH.001277"	"ACH.001283"	"ACH.001300"	"ACH.001301"	"ACH.001431"	"ACH.001552"	"ACH.001740"	"ACH.001745"	"ACH.001765"
"216"	-0.0405539835765897	-0.00203932082825658	-0.0518444799141586	0.0387616028147687	0.0400218462871027	0.0518092277778325	-0.0659483912804335	-6.38744975484013E-4	0.0862152564756078	-0.0344822591717455	-0.10354148912295	-0.0561519962600231	-0.0581696311879909	0.0539698058126894	0.0273580608033468	-0.0292893929633924	-0.0434017888573687	0.0564703679159126	-0.00735168097106535	-0.00328642797269226	-0.0669555492604412	0.0115091799287434	0.00420380246408322	-0.0158474251678365	0.0283459980055619	0.0173485227540996	-0.00933509498024872	-0.111616139607788	0.0190344741187753	-0.013578967846801	0.139048207818491	0.00220089785117073	-0.00894632999993239	0.0974213168784778	-0.0637971309542417	0.0904734329190105	-0.0244873303528141	-0.00439952129047101	-0.0023191041255383	-0.0515371866179221	0.0194155870671519	-0.0592067415889269	0.191281564804347	0.136838260969878	-0.0485105958133208	-0.0197381833751196	-0.00822122355700661	0.146328418274769	-0.117034083397099	-0.0160716475918185	-0.00785853982618719	0.00554213039866231	-0.038291201249247	0.0292894934495089	0.0473264795774742	0.0511540405078154	0.0186087813239436
"533"	-0.91888639621915	-1.27500778032205	-1.0577528398416	-1.07100776740474	-1.12419435211041	-1.01090725833227	-1.14241682625693	-1.06134522082111	-1.08409777422859	-1.11082949235072	-0.959637758471141	-0.684267981288089	-1.08431569467061	-1.14365661393613	-1.25793251546293	-1.11255284135747	-1.17484806609718	-1.20246084259859	-1.19260567330701	-0.992359232359505	-1.25312194248209	-1.24623722726266	-1.25738066278884	-1.06037978695133	-1.21250573289248	-1.21394470965625	-1.25187493091894	-1.29770051849285	-1.16861546643171	-1.16179203073368	-1.3830036798294	-1.09299707602874	-1.26558628883039	-1.02177122559381	-1.08852886914233	-1.17056298743604	-1.25429939436997	-1.01511982004565	-1.08898110607841	-1.10479438743308	-1.00572636339178	-1.44033170770233	-1.02751533319259	-1.07667741802623	-1.10462565254531	-1.11031998349291	-0.880561732347356	-1.17045970430915	-0.976381890968335	-0.876361013370863	-1.07398000588521	-0.880096980654989	-1.14946999824335	-1.18186753004094	-1.27285119602065	-1.30782023988355	-1.09026131473128
"527"	-1.22337002514716	-1.40884214531543	-1.47715308196236	-1.49042839640062	-1.1881937325073	-1.40435002410486	-1.45231404694045	-1.16784696545389	-1.29087324235289	-1.35875175935925	-1.07462656188471	-1.20807842220595	-1.37822519049423	-1.31706245185222	-1.4448218983038	-1.53588778080933	-1.45517966143936	-1.40832884479348	-1.20905337693166	-1.36404396442652	-1.24023509710431	-1.52479261738413	-1.57372878649744	-1.16044492648055	-1.4524789378296	-1.52410715126151	-1.40939169057108	-1.6611456662726	-1.51115281577922	-1.57354657798879	-1.35509498430742	-1.30301083923974	-1.11273680429586	-1.47297531533808	-1.40483899821256	-1.48465860099178	-1.51058856535372	-1.2866602595753	-1.33863094163324	-1.41597703251814	-1.430353791721	-1.36733271459811	-1.44120209143967	-1.5700461682607	-1.29522635990935	-1.40764062897004	-1.23459130776477	-1.32868315051788	-1.31071057459788	-1.39125523786167	-1.14872572968187	-1.18850579923464	-1.15052445619988	-1.19803666813504	-1.72137830541775	-1.65012757201496	-1.47091007754575
"523"	-1.11495155116319	-1.35823111466758	-1.1814893108034	-1.23509447962376	-1.15302907744751	-1.09942652080595	-1.04204401420427	-0.921103783348192	-1.24527166655998	-1.0517162385397	-0.954553368777078	-0.917323857354516	-1.26819603412875	-1.32488174421024	-1.2815041379056	-1.174157709029	-1.11013290106353	-1.12319818357041	-1.26330119296496	-1.0014253714802	-1.12581324270068	-1.30920620254076	-1.21918140022303	-1.13324132454717	-1.12421305969021	-1.0523736152452	-1.33441226317767	-1.18978819589533	-1.29092408000328	-1.30045411748158	-1.16741561177347	-1.11788662670469	-1.15537103947911	-1.24494578931909	-1.19915220805603	-1.1620853983982	-1.26687652454267	-1.11924348723573	-1.32824833133886	-1.13790352342282	-1.0687613044676	-1.30491464630005	-1.24709335048089	-1.03341583434101	-1.1060969575392	-1.09466692868061	-1.43802611379786	-1.35024096985308	-1.01788085578494	-1.48525016205335	-1.13317169412274	-0.875688968837133	-1.21016863272217	-0.884012599243712	-1.32471877826525	-1.18034121417687	-1.18458730806699
"526"	-1.08893096736869	-1.39673427401625	-1.4679636771018	-1.40439073405088	-1.28839369963467	-1.28416560197355	-1.28415396774808	-1.13736471595367	-1.2043070013535	-1.49195839499325	-1.31954881482544	-0.970837948050441	-1.38312413116558	-1.3018719353671	-1.54372361333777	-1.29382774997523	-1.21662018042508	-1.3479875836176	-1.19710781780168	-1.42233127251053	-1.32067391787917	-1.27327802735915	-1.34714522431638	-1.32329710443738	-1.3598820834638	-1.40845077015657	-1.58088898875131	-1.45365226740732	-1.59910191986893	-1.57625367951341	-1.50330968503483	-1.30009022370885	-1.27947910906359	-1.48030268584739	-1.3497704642582	-1.48529453612111	-1.37223524093437	-1.38899641817189	-1.59330277020615	-1.8356574476938	-1.44666801809367	-1.3849249861076	-1.56755977432227	-1.26772473929314	-1.43442490963656	-1.66880776360374	-1.34978476789985	-1.3714904663425	-1.54422453352219	-1.53225088119595	-1.43281542174221	-1.10275761922548	-1.40020692972341	-1.1939012444886	-1.59889398556112	-1.55306879222713	-1.43838102766826
"528"	-0.388795306431415	-0.689722818691471	-0.788513830156156	-0.740738775815972	-0.550620964453475	-0.582797798174877	-0.696178030375019	-0.612675568839818	-0.530369760284797	-0.58383245505881	-0.463290374715019	-0.438113626752014	-0.666279416708525	-0.728652765464492	-0.628768898785342	-0.435832152950687	-0.544159720191216	-0.638253570299174	-0.568521419722406	-0.366542610993123	-0.655762476469647	-0.749559541860905	-0.465265997880852	-0.570754770470594	-0.587207292387341	-0.821773307793851	-0.853518006207231	-0.634562131723376	-0.737893227286155	-0.502969289226497	-0.823090203515564	-0.829524375054188	-0.483512584636197	-0.56130510581544	-0.552026363130231	-0.436292610629419	-0.419001844963028	-0.54396892316553	-0.471120595642974	-0.772860374747218	-0.564748094187081	-0.845294377373115	-0.72343532846575	-0.746485782663796	-0.724041448549533	-0.492996767899443	-0.543355826177523	-0.573335978909555	-0.610443725191654	-0.532268660689514	-0.493373661665328	-0.68770745527857	-0.616026801317479	-0.550958394985627	-0.655110558562894	-0.610942764821155	-0.598829546647728
"529"	-1.0498974733816	-1.0187439221217	-0.737665912257673	-0.870782675881343	-0.885019129123441	-0.684835017341499	-0.826991086457534	-0.703306532178461	-0.723271476423163	-0.822087023780838	-0.644421053370543	-0.602497513327734	-0.778291707061508	-0.643845348063678	-0.774539226047059	-0.692203436143088	-0.75548165056048	-0.766626414564935	-0.816270120365058	-0.711641016622411	-0.798261797618097	-0.973584872264385	-0.881028341998126	-0.799898513745739	-0.75431042793694	-0.801765426279804	-1.0390647254868	-0.836709382874829	-0.87798682998074	-0.985299986221723	-0.943868592253674	-0.700104312415114	-0.747776484509141	-0.696348812600114	-0.860461758058689	-0.780047294018945	-0.833140494375861	-0.824029594839073	-0.915028426781016	-1.12415294407232	-0.713574236993842	-0.979043745455282	-1.07958751096063	-0.685751514383625	-0.897468192649799	-0.787229156441566	-0.884407994834315	-0.995025069815314	-0.825200544202486	-0.973970125562701	-0.661540555247208	-0.705629923767391	-0.88361193716891	-0.747399364030366	-0.798076328515814	-0.91648437719573	-0.894217150502935
"9296"	-1.19143533767303	-1.38152044235846	-1.2997603774455	-1.42657815621476	-1.24480455890586	-1.41023539000644	-1.12867134802963	-1.34494562587811	-1.15695363559099	-1.25720045249905	-0.870750611858218	-0.985395550760594	-1.3323112784983	-1.3240791960646	-1.46527056668655	-1.63321725948526	-1.03825567220178	-1.35408201536444	-1.38957678185728	-1.30978724922133	-1.31078021206859	-1.30919069642585	-1.50415935268392	-1.28259366250429	-1.444644565493	-1.57452288399429	-1.52738081536839	-1.37799985328656	-1.56301098141109	-1.57715219989372	-1.25640810372517	-1.26054469904839	-1.40782833198197	-1.42330750150071	-1.33542447677515	-1.38971994115958	-1.44301247376348	-1.283227848918	-1.56787908884589	-1.23655264943273	-1.34866449761501	-1.37397179038718	-1.38821230010883	-1.39863716495076	-1.35386174562105	-1.36924633020009	-1.36927771381223	-1.48772333264645	-1.34822542896544	-1.21057950618441	-1.39201025824495	-1.19156814904863	-1.2624127660807	-1.10142608649546	-1.71681618120872	-1.40240394211034	-1.22385456127631
"51606"	-0.42670333598378	-0.580764483335431	-0.55203758398424	-0.666096929344883	-0.706861099985867	-0.228627616960999	-0.558099400937343	-0.363642763500422	-0.557325610465503	-0.56151676625027	-0.264083466745919	-0.21425954149956	-0.61609734105942	-0.625641788947125	-0.555115294530078	-0.5053117065606	-0.437392772494531	-0.473285225026734	-0.673873326748046	-0.678497628818002	-0.504537467077952	-0.865530906156405	-0.452885718574536	-0.476487666886575	-0.597664740859918	-0.385138699245167	-0.838667440507285	-0.581651186082391	-0.783595444395288	-0.576243977884291	-0.5036515344291	-0.429846635921133	-0.481396828465242	-0.557111454480023	-0.516158659598283	-0.515752960840628	-0.640989017442763	-0.758628980843172	-0.592414039584221	-0.853684568965799	-0.615012372039859	-0.562596816807135	-0.868377389786324	-0.424150572889961	-0.459532084798447	-0.582976860805013	-0.188917322057714	-0.566168071687362	-0.606025911709487	-0.604697355217072	-0.502911357283042	-0.306525310921381	-0.559429570164969	-0.519133287310267	-0.529711262671504	-0.775794768799958	-0.558198937401529
"656"	0.112437667445935	-0.0878134803716003	0.0782574189727152	-0.0320539971053106	-0.173451574981418	0.0241149458787647	0.0378576694662086	-0.083728089222192	-0.10130705466752	-0.144231644993946	-0.0331268699293144	0.0267127865391898	-0.0988640641868805	-0.113178480910342	-0.0108472284821297	0.00884512393623503	-0.177464288720251	0.0865770390170252	0.0439136730237114	-0.258244678944381	-0.119969406722376	0.117616871309588	0.0601102907390266	-0.0717731207399595	-0.00915732013476105	0.158493692371984	-0.091471392028346	-0.129701314249197	0.0501726103426767	0.111615847589523	-0.194000271810663	0.0416492205857196	-0.112516293998867	0.0861075531984693	-0.259600625236849	-0.0153093884506007	-0.0285363907561063	0.0113069729492617	0.142317476355349	-0.101286048736048	-0.0572010692084726	0.056961146911387	-0.292929963584869	-0.11936877630189	0.126574989903383	-0.0877116163520457	0.347625229483209	-0.208498324487972	-0.212272842513198	0.136453263634831	0.124359770409402	0.183661271178594	0.109549659534412	0.0564282867983048	0.107247716329	-0.0736142618466328	0.0397996485398821
