	"ACH.000123"	"ACH.000223"	"ACH.000274"	"ACH.000329"	"ACH.000403"	"ACH.000470"	"ACH.000472"	"ACH.000475"	"ACH.000485"	"ACH.000502"	"ACH.000516"	"ACH.000622"	"ACH.000657"	"ACH.000898"	"ACH.000958"	"ACH.001532"
"11096"	0.0709631403113489	0.163776761733321	0.133347599517435	0.172030862779842	0.0673154993902213	0.177172606613912	0.0454924819723174	0.0828827779620842	0.224754577799739	0.0679154432403559	0.131923927081434	0.0418601627383212	0.0312690712985331	0.0718596163479922	0.0938447343709192	0.255623865155638
"64902"	0.0368085304484693	0.0252315846849749	-0.0607043152813185	-0.0551988288941414	-0.0282841669766176	-0.107594366488052	0.0108897344011684	-0.0278959932039289	-0.164076775547079	-0.0311389161254554	-0.113184308801587	0.0994465019946305	0.00276610056554174	-0.0819794087992398	-0.0974055975403709	-0.252493949950581
"29123"	-0.336500805179239	-0.533207229387666	-0.474725663027016	-0.467013489491211	-0.48855291847318	-0.392238892065188	-0.457712709488657	-0.364227875323573	-0.478432911159573	-0.677864858591357	-0.350148476457248	-0.312793673912914	-0.494591035785905	-0.63905923281357	-0.604109139489121	-0.570243905074516
"60489"	-0.205360795544293	-0.118299823433847	-0.197875591406165	-0.123797415739382	-0.172376524433245	-0.221280099746539	-0.200502174029468	-0.192243670370504	-0.109097077879402	-0.124006122893134	-0.369269480983544	-0.14030161994306	-0.126639174534854	-0.271020668308855	-0.147168631971515	-0.29895419019763
"168620"	-0.27552631522234	-0.252177740238796	-0.300096605303599	-0.162507589721403	-0.235852498272369	-0.254432738843012	-0.300703205328759	-0.324378124074958	-0.343991951607787	-0.217175064211571	-0.264168063366413	-0.271895053380261	-0.389288172365466	-0.176523758827899	-0.228052155879214	-0.431399363048804
"51148"	-0.320708336520078	-0.272715273394572	-0.376420928763897	-0.230041174484493	-0.287234715697934	-0.360123690341579	-0.243635700878297	-0.321203841839412	-0.405421546995536	-0.333070183298128	-0.298615408695236	-0.27828525300906	-0.323703584608338	-0.21920442390304	-0.117001987624288	-0.388241101734715
"7555"	-0.0482882571631461	0.0505758656971167	-0.153236795517544	-2.09267923756956E-4	-0.013136863868625	-0.050663515473715	-0.118733571870124	-0.135851916847559	-0.106263348443438	-0.0851754478506113	-0.126334153589473	-0.173337099732872	-0.0538520091211365	-0.178570220931597	0.0219660059212571	-0.206538389092637
"26122"	-0.484440526001826	-0.362981861272093	-0.42151949287895	-0.465173359061852	-0.553458231376721	-0.585287362487419	-0.384409692353013	-0.335418579115951	-0.628694220094677	-0.409932479671934	-0.537359327835704	-0.471725250129671	-0.278777536502767	-0.544248282154058	-0.489611411674533	-0.71531011102806
"2086"	-0.243250243797819	-0.235755583627177	-0.220691381296129	-0.116756841343947	-0.170961430647141	-0.218601757570044	-0.174954445540204	-0.0848055967586458	-0.181801251471168	-0.146349848318384	-0.159159266490984	-0.169218747404391	-0.172560336786981	-0.164607741574734	-0.197829765849837	-0.22150409677319
"2207"	0.0428528824465264	-0.0843911919083763	0.0857068394743733	-0.0338288624203323	-0.0841568101091155	0.150244337283064	-0.0121022263401758	0.0437028178347779	-0.0496842351806974	0.0743194951301715	-0.123946888457504	-0.0745930271214244	0.0212648987040194	0.0704170958282021	0.0420852259632087	0.160373028574589
"352954"	-0.223865511092586	-0.150668845377891	-0.208613104242196	-0.122204350432892	-0.157774358341899	-0.240364951122218	-0.20924597628225	-0.166381081991784	-0.245681741686781	-0.175382197866694	-0.226288188588293	-0.164399936711704	-0.131764484652228	-0.342309074258451	-0.209679235713744	-0.331099227025632
"10399"	-1.40287673073711	-1.32546244697772	-1.47469753089407	-1.15766763769846	-1.3734336268732	-1.37608572754073	-1.4636538648457	-1.36491679951594	-1.40299434858942	-1.41467545940693	-1.3047508888247	-1.53410741795591	-1.51474541502852	-1.39316062742351	-1.21741755531388	-1.43868493344275
"2966"	-0.358213988974615	-0.468881313399618	-0.352400657845974	-0.339658264396063	-0.191875062097442	-0.442742875214963	-0.402600171605112	-0.424959435539591	-0.360581304611475	-0.345294200273381	-0.347392356351145	-0.453483490728751	-0.491478511394171	-0.357526544550442	-0.490148132994333	-0.365887858086255
"23135"	0.0517606782373256	-0.0161270027208351	-0.240476575120029	-0.0508997826340263	-0.028594756945236	-0.125028970572133	-0.0601719857870661	-0.11339132457806	-0.19782668565631	-0.106919898744728	-0.154183037139933	-0.147696426554264	-0.109267139624811	-0.175933705911245	-0.153383791901725	-0.242642194946576
"8609"	-0.458100559022527	-0.422283719257427	-0.502001809883396	-0.418201893451667	-0.462141802312962	-0.569758704768614	-0.241449104956964	-0.354634269991813	-0.358595804339403	-0.44665662617264	-0.270624472228846	-0.492813647974986	-0.451878305018158	-0.438542602124741	-0.339735798105221	-0.515994941896811
"162605"	-0.0718100284648893	-0.127337440074755	-0.18472311745385	-0.130252854187961	-0.162611846922434	-0.129641412222294	-0.172762853670257	-0.115944020181689	-0.208111745584371	-0.202456304408209	-0.162190494325243	-0.100572300902518	-0.11755428355056	0.0163675218999122	-0.165603068049839	-0.196537807040685
"4239"	-0.0369144823540702	-0.0374822694173025	-0.110468911116407	-0.135558052205856	-0.0466092241461437	-0.124906051591511	0.00237199418284319	-0.0468252151583742	-0.0707636238526021	-0.0788189806658873	0.0143382804945519	-0.107165664506454	-0.0742624588015141	-0.0686396275355354	0.0377059137131452	-0.100687766304763
"54471"	-0.231361804501066	-0.120901316736346	-0.16345118625268	-0.00840026121548613	-0.0717610183553445	-0.15019944603348	-0.119475503144612	-0.0990255289619625	-0.0959189746910002	-0.0754597594097102	-0.221948678572831	0.0171294618668741	-0.119316000265736	-0.247856163347441	-0.0852070689196413	-0.254453295101832
"64112"	0.0343446329757311	-0.0281350404842162	-0.126107168128798	-0.0594372204869502	0.0432092168033147	0.0334092807983709	-0.0350874249722038	-0.011298821193509	-0.060448753322852	-0.0622269413973829	-0.094344794052111	0.0044559407257539	-0.0473678878381139	-0.118962239469402	0.0478007819811714	0.111689241924236
"4603"	0.0430325571343676	0.152585448077442	0.23188193572628	0.148414236060542	0.073706433275448	0.149432221717716	0.135418725504444	0.177600469085259	0.156936931755096	-0.0828521353648966	0.0423764855239642	0.245590495526112	0.153087527391603	0.177691039722007	0.0783276181116962	0.251549845019225
"23397"	-0.609099483394466	-0.543447669034117	-0.615698937125914	-0.667584778342264	-0.548537338513709	-0.773949525044904	-0.510794765326453	-0.531235463560594	-0.730636979608246	-0.587357967320209	-0.61221767854476	-0.64750154278503	-0.680672158504859	-0.688338035518204	-0.8550614978231	-0.664362355201781
"84844"	-1.38832537600978	-1.53341586223237	-1.39662490444738	-1.40414865012427	-1.63298295174946	-1.56193686539122	-1.39306711853327	-1.49128039057302	-1.33919232772356	-1.40585485969117	-1.25502616484467	-1.47588698211182	-1.45671088750884	-1.28303064661905	-1.35167755682321	-1.42859219981117
"57661"	-0.00542102802499884	-0.0279600326672357	-0.144794979157887	-0.0619795883980732	-0.0663578568293569	-0.109738940904118	-0.0908871295967406	-0.0511073186410318	-0.126569332773015	-0.116619308684499	0.0633509413240021	-0.0833556123662464	-0.134702414456537	-0.104457827481421	0.104357043415888	-0.196178503102312
"29990"	0.0462422185458358	-0.00543110668450017	-0.167573989667927	-0.05619011938	-0.11795677725136	0.0774391004075426	-0.112837979843511	-0.078622595356422	0.0655215929819725	-0.12149625852748	-0.162636341345272	-0.103483340276845	-0.100563094540807	-0.197868201789957	-0.059241856283534	-0.16887495312231
"5520"	-0.231811953126329	-0.229486821251443	-0.412818036904933	-0.201815148283685	-0.123867820533778	0.403646729557316	-0.239374784389758	-0.21754833338877	-0.260274987384053	-0.257735578096434	-0.477208844194978	-0.113154111419221	-0.298085068097166	-0.412765498109148	-0.26153713948569	-0.702933793703491
"26121"	-1.25419509967642	-1.28627229553897	-1.22537213112834	-1.19343702554171	-1.20971801456888	-1.51433029033797	-1.4581581636685	-1.31335488617087	-1.26538053484691	-1.14466011512503	-1.27859762674932	-1.38535455842165	-1.39493722036149	-1.30902555596976	-1.33090330460617	-1.3705475485025
"574414"	0.264905916838956	0.203942758926002	0.284584142279707	0.157193979262958	0.149838962025859	0.259956611747395	0.215351701824287	0.214309391513061	0.191593809483802	0.229602388502898	0.114769437244051	0.333318205904926	0.272486777377438	0.226668139341175	0.245861644190673	0.34953884885419
"5682"	-1.52268707967799	-1.66515695235956	-1.66297960419859	-1.62389558505081	-1.65662482934532	-1.84369738777301	-1.54364098382829	-1.67513239338843	-1.59045939536195	-1.46244574888485	-1.48686234682552	-1.60931864099871	-1.48000278059165	-1.57002663852504	-1.52811585491874	-1.55401883522187
"5691"	-1.66754717027406	-1.85122081074425	-1.55169763564325	-1.73899918955438	-1.51022305150494	-1.92513170281001	-1.79922519231499	-1.62188074091019	-1.5793581138093	-1.56713515345288	-1.66743234349899	-1.63771678666101	-1.76422051757707	-1.69401370876392	-1.63549929292199	-1.71394057111681
"5860"	0.086096395608811	-0.0941523366580171	-0.0131134571895371	0.0421807464058854	0.0329215696701421	-0.0580562994519027	0.0416841088035862	0.0225721772582882	-0.0626253977444875	0.0853270521190291	-0.00122373195503988	0.109022345651502	0.0486807100900688	0.0291475921205932	-8.91885604365375E-4	0.0775111057288938
"5901"	-1.64826817703935	-1.78744053027619	-1.71602567818509	-1.79383912898285	-1.9635663211723	-1.88315476697127	-1.73911211815998	-1.78604437830121	-1.83669470242335	-1.76010640379589	-1.63942656513928	-1.94972489320134	-1.94898439210813	-1.88145498716161	-1.70328540172108	-2.01686629499921
"10738"	-0.0716474800051257	-0.0819262144848846	-0.129910307564725	0.0381576171420331	-0.129079443755804	-0.0877386375488889	-0.145936960419406	-0.123973196541616	0.021752960177439	0.00342535267925534	-0.213801626277348	-0.0465213613910641	0.0209221349758518	-0.17218005979439	-0.0384985976781608	-0.240815548354443
