	"ACH.000007"	"ACH.000011"	"ACH.000108"	"ACH.000118"	"ACH.000159"	"ACH.000215"	"ACH.000233"	"ACH.000234"	"ACH.000250"	"ACH.000272"	"ACH.000324"	"ACH.000361"	"ACH.000389"	"ACH.000411"	"ACH.000468"	"ACH.000511"	"ACH.000527"	"ACH.000649"	"ACH.000657"	"ACH.000663"	"ACH.000684"	"ACH.000720"	"ACH.000861"	"ACH.000898"	"ACH.000947"	"ACH.001211"	"ACH.001274"
"10097"	-1.22446825807896	-0.741993174635816	-1.04748806446937	-1.10222824518631	-0.943377725011434	-0.902326765588071	-1.01591340957564	-1.20275167324559	-0.786848110181598	-0.950452811564409	-1.16359701721016	-0.864584449937246	-0.999847578770992	-0.942890676584218	-1.17717692839435	-1.06815501944214	-1.01964239520099	-1.03636115492725	-0.944430814953051	-0.736407063017105	-1.11379811769869	-1.19869236736553	-1.04122151379496	-0.961627275848068	-0.838212701435351	-1.05110564398142	-1.17167168852522
"529"	-0.84671398686924	-0.790091341663206	-0.916925330934119	-0.884756779404482	-0.835511087236891	-0.696722318954958	-0.736544384053559	-0.778551187085059	-0.772185835835948	-0.969704219423587	-0.772890090566497	-0.51436900158578	-0.732047347341374	-0.893349730025585	-1.03898364471682	-0.922157513872027	-0.872270393072911	-0.669809734699748	-0.761634336860736	-0.696348812600114	-0.945543766588708	-0.864373835744873	-0.927702344092518	-0.969649979215438	-0.829532412588901	-0.960400688359631	-0.778546760024714
"387707"	0.0185909488039123	-0.0027510036881647	-0.0535301079233933	-0.0679673761076631	-0.0673996066961313	0.0417731402217994	-0.0182504480556175	0.0222573752649676	-0.0253677789055108	-0.0608964807261366	-0.0817685927243266	0.00141002264677883	0.0044019429905373	0.0691439245576629	-0.00881207360575815	0.0459676037229649	-0.147907681882732	-0.109162761113413	-0.0559299249209913	-0.143628323190746	-0.167989605315778	-0.00542352900623885	-0.166218465663538	0.174284727309529	-0.0954053170918482	-0.0964171650557072	0.00418966548954182
"9793"	-1.08817178798119	-0.906122410623191	-0.94088951895583	-0.98253781872445	-1.11917443879382	-1.11014429872352	-1.08408082479512	-1.09195766677488	-1.02412726094834	-0.989446520879686	-1.22239347325696	-0.986031553438102	-1.17595103494288	-0.969311611826594	-1.4598868165705	-0.947960340043023	-1.11896351187293	-0.809862433124447	-1.01446914221561	-0.870346453277648	-1.08148539512354	-1.22050899771602	-1.06337987003176	-1.05373236239249	-0.913962285462423	-1.08563192962321	-1.09385603945805
"4848"	-0.477156635576214	-0.339853261576679	-0.391531794775623	-0.770739721202595	-0.338351468157314	-0.505590785347395	-0.527261095271506	-0.635071742503578	-0.204394998166634	-0.284623682141786	-0.584541003844431	-0.336691853299314	-0.712536919455607	-0.1096871158889	-0.544418042756893	-0.494385038261297	-0.459371363623986	-0.273838519104974	-0.474634598505792	-0.720974427623965	-0.641708874603163	-0.534005919306927	-0.531861753845581	-0.594990020454249	-0.573719415230947	-0.869249910023569	-0.381685722351716
"9595"	-0.239074637699582	-0.0307235738391916	-0.00491357792737473	0.0409452177076499	-0.082095218262013	-0.0285507857405647	-0.206857716151221	-0.227820247835878	-0.169729459377033	-0.110344673825227	-0.0823614583243351	-0.14838858526041	-0.131639945307766	-0.0209242573131858	-0.0488512944861946	-0.0193620443421643	0.00181889688480194	-0.0689162794711745	-0.0231555080992697	-0.0146192707192352	-0.11600259271392	-0.0856044115548464	-0.165854052437832	-0.0182538047845555	-0.0234680960658236	-0.145246055132883	-0.0878440224778897
"149069"	-0.316099790377982	-0.0943568447759228	-0.233415252296178	-0.264517460305682	-0.230112212264713	-0.234717302248756	-0.16602759021647	-0.225877508783336	-0.297191559858617	-0.176389499345912	-0.300947783986942	-0.0124747612409553	-0.165224897624936	-0.223718045371927	-0.190221080715933	-0.230764711409713	-0.215017963134831	-0.218634063787304	-0.21925122558177	-0.233558175512163	-0.256980404727285	-0.236601872692315	-0.155534598265045	-0.204398955028595	-0.213432041154364	-0.265019800340191	-0.167122037333979
"780"	0.0778277461852134	0.030320491292287	-0.130268127660101	-0.00271769720994183	-0.043828314176857	-0.0797538228429847	-0.0939273918770236	-0.265297169793589	-0.190166502371292	0.0349115529949434	0.0371246083002267	-0.0317616518999634	0.123860436844544	-0.0745126070181893	-0.0983488064153559	-0.133194641623324	-0.0501813962221941	-0.0143970155244686	-0.10077493643463	-0.163672306330035	-0.0532340810756382	0.00821044421768708	0.165043518588547	0.075477848425706	-0.0381929929521164	-0.158959374926205	0.0922450423453079
"64787"	-0.163404329977486	-0.023624237795172	-0.161243831379774	-0.126154519941141	-0.0572300785721649	-0.120607388995503	-0.0461793943292449	-0.123808534457948	-0.117156028462236	5.54437221969776E-4	-0.105234774261655	7.50708615054821E-4	-0.0381855043952706	-0.0729611300948396	-0.0460693231303222	-0.0584410140771231	-0.0679280729090057	-0.0439499466053171	-0.0840841765687847	-0.062800411421526	-0.136730861350711	-0.113913622625131	0.00820975337284369	-0.0157806755719577	-0.0739794205696023	-0.110286642735915	-0.0937861443759563
"257415"	-0.457704554452843	-0.455198989606718	-0.630453946316887	-0.356074991400877	-0.550387560002837	-0.465903378222898	-0.488173424125922	-0.495085947027635	-0.603730873206992	-0.612536685118089	-0.639877231158713	-0.313876129636151	-0.497167000479864	-0.428336725871137	-0.585594235804612	-0.578890022866203	-0.405274975008825	-0.510665290155923	-0.48552508229097	-0.365243621940329	-0.645643073445678	-0.484711644600741	-0.5574727289886	-0.438702325422181	-0.552067130334746	-0.757990111268733	-0.34737984287087
