	"ACH.000012"	"ACH.000017"	"ACH.000019"	"ACH.000040"	"ACH.000132"	"ACH.000237"	"ACH.000278"	"ACH.000288"	"ACH.000312"	"ACH.000330"	"ACH.000332"	"ACH.000363"	"ACH.000374"	"ACH.000436"	"ACH.000466"	"ACH.000475"	"ACH.000516"	"ACH.000517"	"ACH.000520"	"ACH.000524"	"ACH.000589"	"ACH.000638"	"ACH.000647"	"ACH.000725"	"ACH.000756"	"ACH.000770"	"ACH.000791"	"ACH.000887"	"ACH.000936"	"ACH.000973"	"ACH.001391"	"ACH.001496"	"ACH.001735"
"134526"	-0.259292217445667	-0.329705915077791	-0.28577125328492	-0.454825093712458	-0.34591052225158	-0.392021925636142	-0.377564075005802	-0.407267842352208	-0.279697305561893	-0.455153072694401	-0.447879974829492	-0.298976147139213	-0.529363260114287	-0.502020270240439	-0.353724878528755	-0.384567838296389	-0.540044486799099	-0.364124649337701	-0.419812094062187	-0.27050003171297	-0.40602284049657	-0.309455961629303	-0.278670074632423	-0.313388667933116	-0.294622544875236	-0.386779106150472	-0.564538963295058	-0.373460012647988	-0.464210164736957	-0.410410886161892	-0.442306830497977	-0.383393846094954	-0.271936524491598
"55009"	-0.336045658214444	-0.249138359266317	-0.370646669737318	-0.0936870328120834	-0.283865623579806	-0.240247810484448	-0.289961661436928	-0.116908568831625	-0.178672083479551	-0.242542234747844	-0.117961042054552	-0.165402281053741	-0.0821791348016743	-0.261540218522992	-0.176517010673027	-0.134600971365059	-0.139456425344365	-0.181592705194128	-0.153203823990645	-0.303319254528782	-0.205577616096218	-0.168107034415412	-0.10657721858414	0.270247649935994	-0.274313219048265	-0.1418080338943	-0.181534167929764	-0.183823563332103	-0.236368849514566	-0.201509324383322	-0.143917525400859	-0.118394984737263	-0.0845688484131078
"401466"	-0.156076415935841	-0.198999192636175	-0.179840386589333	-0.2669179647058	-0.201289595497417	-0.199219836269457	-0.306195839813791	-0.123575630213265	-0.0994235622042786	-0.138793206672267	-0.149889667034228	-0.111167457633397	-0.0786325047193476	-0.131504911495633	-0.179253927539962	-0.166943066382063	-0.250150594149937	-0.116840685917397	-0.206415744413408	-0.154365400884749	-0.218909061384652	-0.0552972926660056	-0.229098097575701	-0.138406254346539	-0.228055770287371	-0.0909297658185216	-0.172491446757464	-0.0975720158881321	-0.19254053086869	-0.130176466394865	-0.122761334561177	-0.0940055742284859	-0.198947689336596
"51490"	-1.15701681485315	-0.924921342282535	-1.00391902053169	-0.978730907999963	-1.09144527220252	-1.11038986214013	-1.08228471466837	-1.06557625917711	-1.03993073139433	-1.08953708234914	-0.988277201143077	-1.15699280447152	-1.08880188313335	-1.11435467520285	-0.914642877573192	-1.02867075773896	-1.09274343192345	-1.14635257956578	-1.10213717180661	-1.00555135189655	-1.04973537584648	-1.03850565593242	-1.08195983111077	-1.08027807108073	-1.15019738453088	-1.06700157057566	-1.01072633183484	-1.11904943697786	-0.803141403647705	-1.11239757070044	-1.12406198221286	-1.07445438604379	-1.04033916161371
"54862"	0.0788075573676953	0.22314888924851	0.139444219158694	0.0800252882315999	0.0925956053485102	0.0825546442569522	0.0181528578514115	0.154747760599007	0.147412008862205	0.158724480586834	0.155049714027481	-0.0449112974892312	-0.0705470182699818	0.273180684186583	0.0882795770047241	0.0901570468601281	0.0919465952475399	0.0694388181426088	0.0266694919204775	0.154185477273925	0.0357004982746148	0.0261848382664813	0.0592805361210728	0.092767003153838	-0.101514645231943	0.163519900487866	0.161519947987559	0.0248736355108418	0.0429748844542631	0.112189673817664	0.134064908859561	0.0552463042608503	0.0745191317286351
"3078"	0.0535574600229885	0.0743248676377904	-0.0669072106425576	0.095850088346971	-0.188682989332649	-0.117302711891682	0.0321129496040319	-0.0490498400193826	0.13306796740778	-0.0319462589606945	-0.0736035452068567	0.0594626012385873	-0.0990084346177408	0.145269449417479	-0.108551853804324	0.0415937157383964	-0.201093348715792	-0.0452964191811299	0.00718077918217244	-0.0376782765813243	0.082045972046136	0.0512460491528215	0.0346555355415401	0.132704104926878	0.039220206513487	-0.0225395018686093	0.0927430774722576	0.0199125785714646	-0.0177998966583072	-0.0406134282487497	-0.0842275881565234	-0.017272210123266	-0.0253058142167966
"165215"	-0.177944609373261	-0.0830779403200132	-0.0473049840872012	-0.0812912029723913	-0.15024904117875	-0.171063968524458	-0.269717994889521	-0.172371661380433	-0.0852210160846187	-0.215864955870146	-0.10581271942769	-0.0537772276399328	-0.201177721148441	-0.00149582621376577	-0.18248552425123	-0.16677929375443	-0.191123208622136	-0.163004543239657	-0.0499326557080071	-0.100057873227022	-0.190678426009699	-0.0187225311145503	-0.130898413954175	-0.166150882638125	-0.157710813793564	-0.12950829545145	-0.122595742396914	-0.239849842890871	-0.0483544339292629	-0.194642743014548	-0.23874593590351	-0.151375311880848	-0.0720824664652763
"54540"	-0.23809242815596	-0.255227705061947	-0.255180903240383	-0.276102161966813	-0.350322949361639	-0.284305272241251	-0.162871264617598	-0.180704923132689	-0.145055473792431	-0.197587905698567	-0.333911515631301	-0.214017531477421	-0.378248586150863	-0.277784555743498	-0.222645202115241	-0.269844228293763	-0.276582812135433	-0.354190908952576	-0.30642467121165	-0.409031996052255	-0.304115928601168	-0.0802261758783103	-0.184421120555726	-0.123174171236031	-0.0979886855622726	-0.141504968175573	-0.226782951608437	-0.11190690404729	-0.177947101942689	-0.295240977861333	-0.175428304744267	-0.104283250801873	-0.270851022494958
"85395"	-0.325406936162437	-0.323837173882078	-0.420603389163432	-0.44957802652869	-0.486951151876048	-0.371385026609545	-0.429616728181478	-0.340603899947501	-0.412771839216166	-0.403219914195699	-0.456801016772605	-0.497745671973159	-0.439507839251508	-0.561127669211988	-0.378559389250352	-0.390488669998494	-0.419911461386609	-0.485908816296196	-0.751288935544044	-0.475826647692197	-0.373048576999008	-0.237361733489021	-0.314538195149634	-0.327339933031044	-0.435670410889325	-0.428722777324693	-0.371977059200774	-0.406421079044275	-0.424500808223958	-0.395172114397057	-0.422835581921308	-0.471074168406668	-0.351973744222599
"26273"	-0.131384083788784	-0.411048440572605	-0.23146138205942	-0.134391166671057	-0.110021608978243	-0.276121839119754	-0.383034005765034	-0.139930333328618	-0.166760878524344	-0.236851814457394	-0.123248166939246	-0.230411054545422	-0.311599431707904	-0.0753274938419776	-0.205151033891104	-0.209870436695996	-0.362857322463845	-0.217210392419838	-0.238375715886299	-0.277605699636506	-0.15040139132169	-0.0572614687362626	-0.221734487843747	-0.0767433027623548	-0.241188647130252	-0.267610371458964	-0.266959578208733	-0.173908556331618	-0.293258409522665	-0.255269240306153	-0.132567724717486	-0.161515899007071	-0.231492311344064
