	"ACH.000095"	"ACH.000097"	"ACH.000118"	"ACH.000128"	"ACH.000211"	"ACH.000215"	"ACH.000223"	"ACH.000235"	"ACH.000256"	"ACH.000264"	"ACH.000280"	"ACH.000291"	"ACH.000293"	"ACH.000311"	"ACH.000318"	"ACH.000339"	"ACH.000383"	"ACH.000397"	"ACH.000403"	"ACH.000414"	"ACH.000415"	"ACH.000448"	"ACH.000460"	"ACH.000463"	"ACH.000466"	"ACH.000481"	"ACH.000483"	"ACH.000486"	"ACH.000488"	"ACH.000517"	"ACH.000524"	"ACH.000608"	"ACH.000624"	"ACH.000630"	"ACH.000657"	"ACH.000693"	"ACH.000694"	"ACH.000699"	"ACH.000701"	"ACH.000711"	"ACH.000720"	"ACH.000785"	"ACH.000796"	"ACH.000823"	"ACH.000827"	"ACH.000858"	"ACH.000866"	"ACH.000867"	"ACH.000948"	"ACH.000988"	"ACH.001061"	"ACH.001228"	"ACH.001353"	"ACH.001377"	"ACH.001554"
"52"	0.04194295252988	0.176695541432341	0.0539542856588008	0.136084695091464	0.0474403050859638	0.223709777759479	0.0650504588279755	0.0666279750228903	0.213957600991095	0.080511023109372	-0.0532807847167253	0.1149823134419	0.167614081326181	0.214792031529778	0.0853241351761002	0.0622573655947226	0.137165977363829	-0.0505714887786644	0.20712490338594	0.130933983355168	0.0667555033270045	0.15584060886113	0.211446567031345	0.14764880512972	0.201907420449184	0.118861065283335	0.148310697727094	-0.0158177079962788	0.198937819212231	0.156392406421637	0.242300738560732	0.131010985517495	0.190824358444402	0.0772838509039774	0.101006066292152	0.0136558692212666	0.0203585113541473	0.0405165848549916	0.0396017249833104	0.189411310118814	0.140377556336085	0.00213799689457677	0.0717025799060465	0.185446686088195	0.158635405223889	0.182823290979425	0.135526856698318	0.132575752807405	0.108547983238642	0.128290122784783	0.098249692189276	0.00170394535702976	0.204114911300611	0.184690108370491	0.123034149135433
"55860"	-0.655738283924614	-0.697855082009186	-0.635969409924864	-0.607270440944308	-0.686961963889741	-0.735207017227727	-0.644285693767195	-0.628387360699661	-0.481120111437975	-0.965575990650675	-0.660099473996932	-0.850180079224127	-0.517265273104029	-0.6372865435917	-0.706065844782066	-0.512715893032045	-0.613209763366951	-0.4950687647201	-0.846174022407883	-0.695591580905709	-0.758627265383995	-0.691161277855243	-0.619937582239141	-0.664311143791178	-0.703394495497486	-0.955219351789934	-0.655539427139877	-0.716329965619546	-0.58874208823176	-1.01264301401685	-0.683417184821963	-0.48691140725319	-0.872067647772256	-0.642295227558515	-0.724688316804449	-0.611497172422057	-0.577316772669498	-0.732814220251425	-0.625912154897918	-0.760383722775354	-0.665678216261011	-0.624177073141272	-0.676420722329624	-0.576372961107308	-0.71603875944558	-0.64919308163167	-0.843942532036981	-0.761716281607066	-0.746502556504695	-0.853276507468964	-0.626978570646747	-0.87634973265674	-0.604753004581046	-0.73092490684036	-0.752596553476853
"91801"	-0.0122199743260598	0.0661452149122426	-5.710285138626E-4	0.0764739465856899	-0.0748344280461723	-0.0431538108708903	0.0502175320903414	0.05492875126564	0.00466059928808587	-0.378901339485942	0.109768850882351	0.0717908366200515	-0.121903134407952	0.01548224088095	-0.0642882391249017	0.0207742972510076	0.00650867274792056	0.0271624168032367	-0.0306827062195133	0.0534959572472053	0.0240455319041688	0.0133951651792103	-0.222910923809261	-0.135283184943017	0.0407646771701249	0.0770125091095445	-0.00242398032559873	-0.324585555970116	-0.0151695074691045	0.0401860108469835	0.0716412000346705	0.030458409041782	0.0550031119267858	-0.28690127578516	-0.318027105542065	0.112918510829351	0.0234624043280869	0.116897486214631	-0.0427860973557875	0.0542333935319511	-0.420727014811224	0.0253586240036545	0.0998785962072209	0.0227141830719386	0.00581743933885621	0.0210010871777172	-0.175313963021302	0.0849209943151314	-0.0360523630731189	-0.058605915430677	-0.116710013125554	0.106852800101773	0.038396656416042	0.0445738716435026	-0.00875157113860006
"10393"	-0.331596790122119	-0.472957593884209	-0.451878929125415	-0.328635293656662	-0.543897962236633	-0.504247540629113	-0.500713593907579	-0.34565042956409	-0.378672371002737	-0.771856168857304	-0.324848625208811	-0.390096522245505	-0.471538321288296	-0.447773381003822	-0.448789634675098	-0.40109389589925	-0.605304208747614	-0.530129549567651	-0.644579496933597	-0.367425595363626	-0.399388293431086	-0.40403771989584	-0.560111957883005	-0.433475942087881	-0.406723443401503	-0.412035798362536	-0.552122342053017	-0.458516003599205	-0.341960786493998	-0.546709808420726	-0.509578553956665	-0.186312322061757	-0.604544656801501	-0.476102567080855	-0.403081720599733	-0.497611830029528	-0.434935158383176	-0.504564755803984	-0.245668501567311	-0.515580551713846	-0.399989947650033	-0.376334557357846	-0.605072741755576	-0.412829880920424	-0.512561626612971	-0.584864447738454	-0.477884965264384	-0.416539616780533	-0.519067049596875	-0.537896423924657	-0.421591177414191	-0.465833043964924	-0.435907285835537	-0.331906848397153	-0.396792327144373
"636"	-0.131435447616854	-0.140445897135947	-0.0876141285141599	-0.162354553782183	-0.0938416902898883	-0.170127039584467	-0.065378362647029	-0.134992873811389	-0.0436894466420333	-0.26657466905255	-0.0293685946735456	-0.0904074940709158	-0.206544529715863	-0.192989779463622	-0.103638702181308	-0.243258126041097	-0.106400766799609	-0.193430228009869	-0.120305032580658	-0.0250146396598099	-0.126226730520133	-0.143447937707935	-0.127937813251078	-0.1354122898049	-0.202523855044942	-0.0299060295514314	-0.0811439353372945	-0.149604111110782	-0.108593481306427	-0.165544710596122	-0.354877562421259	-0.108422588531007	-0.149731483283234	0.0827814197980756	-0.0748838534000932	-0.187852811230404	-0.195489383860405	-0.13965939361162	-0.129218369908755	-0.150451421830794	-0.110484371045539	-0.12564357078583	-0.161858711321368	-0.0393851013882106	-0.134977722279591	-0.205091225114887	-0.114717835188312	-0.197704253205183	-0.0845595568860236	-0.105256345770776	-0.100205250510554	-0.131264967501506	-0.195482803704318	-0.117641402653879	-0.257300234001023
"10902"	-0.0516439102332518	-0.521882220997553	-0.37359872192069	-0.291101158350656	-0.487886328682159	-0.416785563661561	-0.42830864449527	-0.491966325510479	-0.260281691824339	-0.437757410044651	-0.307724482977577	-0.216233940550416	-0.310538285062133	-0.291780531753463	-0.226220997341709	-0.519384419303142	-0.185310942847134	-0.303355166316266	-0.560953497231648	-0.298994976895063	-0.413018967368509	-0.369231848999328	-0.473796516929651	-0.369773261030795	-0.535802148830502	-0.453584403366868	-0.284640505343624	-0.636909566705049	-0.315041477187316	-0.486707664804366	-0.424400155974936	-0.380789577775552	-0.340314707151568	-0.476346416953957	-0.442930108777326	-0.468638306402871	-0.394539325130488	-0.394630260803206	-0.250314028722291	-0.409220116446983	-0.485028491527922	-0.364470779284127	-0.404962548174915	-0.461560119608585	-0.501487976502489	-0.429185220251546	-0.423983943900536	-0.435852625763414	-0.394862777877824	-0.480975336414864	-0.553969659275367	-0.336277189594425	-0.341988398854103	-0.35532583149848	-0.446136891074117
"79173"	-0.146600735911159	-0.158484733535274	-0.0517705068070294	-0.169988889398085	-0.0478097515744035	-0.101304945599982	-0.213161683723058	-0.0528424884004048	-0.108892677738967	-0.0180003932494658	-0.00132281478766978	0.0102923146930441	-0.0280639459542578	-0.02622188334373	-0.0920641937174618	-0.116307527361468	-0.0101516617435974	-0.0879113823605604	-0.123420035349795	-0.0156406803023947	-0.102751613454648	-0.12089845105692	-0.179086851123963	-0.144345387812116	-0.101865691305087	0.0291448609734821	-0.0642621404270093	-0.0589015388104923	-0.12216409490114	-0.177443593962721	-0.100150429750489	-0.0204806262254542	-0.103507310516315	0.0554946336548935	-0.0251378735496567	-0.0594360525577363	-0.0445367151179104	-0.214446270201207	0.0206277678559155	-0.0724436602350868	0.00813611770358407	0.0730471207750403	-0.0783269336759879	-0.114829517769737	-0.0922548111787671	-0.026319858315017	0.0624306237695456	-0.114531111227294	0.0149046208138452	-0.143859718742061	-0.230574592089139	-0.104270062656595	-0.104950418696809	0.0624436634925588	-0.0462539339861597
"57082"	-0.644705590565275	-0.533963143858506	-0.544139926898378	-0.539148251349762	-0.438879145345841	-0.297035153235499	-0.51842180613273	-0.481760269105235	-0.492721332353426	-0.552343053677535	-0.463621141024627	-0.384668472077173	-0.629237078883997	-0.299638769789296	-0.445343741061239	-0.36719339144916	-0.28298693656934	-0.606303146582119	-0.750693916198159	-0.363616025518912	-0.545988204248807	-0.477106554296235	-0.606539301500483	-0.46093869724823	-0.515933017773931	-0.655586879854102	-0.668880529916601	-0.4826863850473	-0.479853008701697	-0.754418873560292	-0.604302388929011	-0.609000958500572	-0.428913921940118	-0.549203432018788	-0.392724411383761	-0.433424692090292	-0.408669030368765	-0.544044334322632	-0.652323237665027	-0.503855722498356	-0.385263698163714	-0.703391482845129	-0.534613310857579	-0.629802091238601	-0.592658288844261	-0.490265219318386	-0.563514634116122	-0.698901426919769	-0.492278692444682	-0.535087514402889	-0.423491157435729	-0.407697636110595	-0.445150591798438	-0.449770882583239	-0.538616351020842
"51244"	-0.79781814081439	-0.947477574938145	-0.779799413365012	-0.790144601223717	-0.731121076302565	-0.700782672640478	-0.673119386637436	-0.696445123779492	-0.820553947633643	-0.745404667119629	-0.592154995901242	-0.68367590749201	-0.752776648143493	-0.660971115896643	-0.891936699387046	-0.605459291934213	-0.484676333276544	-0.906735819512465	-0.884699016640048	-0.524940457713043	-0.749857584289802	-0.721608516961461	-0.937140589832141	-0.660409714742038	-0.666911896348183	-0.7734323611728	-0.771254707076699	-0.61182257162562	-0.61161034225306	-0.737727732385153	-0.919911825143714	-0.778449937516534	-0.835926996463878	-0.589881019695489	-0.653455146895431	-0.80210929227998	-0.852499306866262	-0.786911194586657	-0.79284762713182	-0.554519998644114	-0.593557185092223	-0.896762950629052	-0.712108650962208	-0.626224256436066	-0.69193053265504	-0.645750988503699	-0.715526721015945	-0.711206864244334	-0.744592903596331	-0.681402826885842	-0.761265010365703	-0.641283603221909	-0.6683624186583	-0.75044007559536	-0.717629406515205
"113130"	-0.660833858660921	-0.890069737492282	-0.81441473862497	-0.776880661477266	-0.716766559386827	-0.665131067659975	-0.741388044980898	-0.790000579351915	-0.961527619211387	-1.04016371436855	-0.71567039546605	-0.905836275770908	-1.19889812233236	-0.955475335361953	-0.80220182790597	-0.666681518954937	-0.823525197261709	-0.930608132812819	-0.748341821204143	-0.80085699168317	-0.991575715260992	-1.04497555718351	-0.872876394219936	-0.972886703171133	-1.03432070179397	-1.05289110838749	-0.921351298566263	-0.849564538189605	-0.750662652469944	-0.915601045264035	-1.20731363374262	-0.664542208398603	-0.861806851223638	-0.817322967473709	-0.819210781820832	-0.774770070653263	-0.730278482659716	-0.738771928556393	-0.643757218261317	-0.826394568472647	-0.913359191349574	-1.00374039625945	-1.06233919201611	-0.852691347669157	-0.864542722567183	-0.853777384277541	-0.837160855548841	-1.01250563200848	-0.852064643238568	-0.371489944253878	-0.864752027806068	-0.950002892329588	-0.796687665968675	-0.92479399883326	-1.03385493488914
