	"ACH.000009"	"ACH.000011"	"ACH.000095"	"ACH.000097"	"ACH.000127"	"ACH.000132"	"ACH.000159"	"ACH.000160"	"ACH.000215"	"ACH.000232"	"ACH.000250"	"ACH.000255"	"ACH.000256"	"ACH.000260"	"ACH.000264"	"ACH.000265"	"ACH.000266"	"ACH.000274"	"ACH.000291"	"ACH.000332"	"ACH.000363"	"ACH.000387"	"ACH.000416"	"ACH.000421"	"ACH.000463"	"ACH.000467"	"ACH.000483"	"ACH.000484"	"ACH.000485"	"ACH.000486"	"ACH.000487"	"ACH.000502"	"ACH.000511"	"ACH.000517"	"ACH.000524"	"ACH.000527"	"ACH.000570"	"ACH.000573"	"ACH.000608"	"ACH.000621"	"ACH.000646"	"ACH.000657"	"ACH.000676"	"ACH.000699"	"ACH.000711"	"ACH.000714"	"ACH.000760"	"ACH.000770"	"ACH.000771"	"ACH.000781"	"ACH.000787"	"ACH.000802"	"ACH.000824"	"ACH.000827"	"ACH.000835"	"ACH.000836"	"ACH.000880"	"ACH.000885"	"ACH.000905"	"ACH.000910"	"ACH.000928"	"ACH.001028"	"ACH.001275"	"ACH.001300"	"ACH.001336"	"ACH.001377"	"ACH.001496"	"ACH.001554"	"ACH.001736"
"130340"	-0.275069350248033	-0.228307022652113	-0.212532838904936	-0.149208509399879	-0.156951378843552	-0.0677051696715964	-0.190532601351325	-0.187301993425392	-0.241578759692169	-0.247711664073578	-0.184554033895703	-0.333476630088068	-0.0983070908397064	-0.124296256247552	-0.196771700514114	-0.211178962788381	-0.172680390316535	-0.196410144263753	-0.165355316725592	-0.205994631230973	-0.147966918462651	-0.153625752695301	-0.108918436318467	-0.143805609256705	-0.234203559151136	-0.31151973856251	-0.213376266355845	-0.209950363070914	-0.185152708262449	-0.182993219671991	-0.148535506751511	-0.119268159761826	-0.200678890997854	-0.235302587895652	-0.0574751846903861	-0.152923451140093	-0.112874782678774	-0.204907003616163	-0.218240523944741	-0.224932102084742	-0.153090939668937	-0.16837836313533	-0.262199667359191	-0.308057732900964	-0.331808880545918	-0.123499817822006	-0.211585719569725	-0.0700947216464604	-0.184555209899429	-0.184372636443234	-0.196888281856941	-0.255984160442487	-0.217950142688539	-0.233578452641988	-0.236437299186752	-0.299381202123837	-0.115383983020144	-0.218262782021032	-0.21638742021351	-0.140327507165933	-0.213545968179249	-0.260652227181057	-0.255000412045668	0.0168090478562404	-0.0932075327219023	-0.0440508957532708	-0.163840252381188	-0.192953753381722	-0.0599387225746285
"55108"	-0.124636181430065	-0.0423739818280592	-0.0339879818459762	0.0245241123523231	0.106893386580002	0.0143062349036795	0.0391003173940362	0.0206220627747154	-0.0630021873200699	-0.115235078210065	-0.0439765898776711	-0.0615213576041635	-0.0771993332933445	-0.022739502346678	-0.0132898364475496	0.0382277763840032	0.11461362686454	-0.1068762277437	-0.0395823020701961	0.00884164539309712	-0.014687726006554	0.0242381896654544	-0.0184625282322406	-0.0322599888037732	-0.0391545838236124	0.106676301724523	0.0917428242003907	-0.219937407426971	0.0150018130948032	-0.111808387088096	-0.122660062797903	0.00476330429177334	-0.00901850302995324	-5.56793606264832E-4	-0.0777117627136587	-0.0770892474411062	-0.16306223383459	-0.0381378249786113	-0.036019507508588	-0.187895509012487	-0.166047422431861	-0.122568544790646	-0.0260207495711099	-0.0982080115372926	-0.08807365643095	-0.112017287343399	-0.0362244276836553	0.0383694511380176	-0.0463547553483603	-0.0565767055631462	-0.205832898457452	-0.044759692270266	-0.0349588712727822	-0.0413412313618944	0.0236365075494574	-0.0332231062993655	-0.104838493839311	-0.00257971358607873	-0.0928144485593577	0.0108848778674571	-0.0157066411568918	-0.104554961417797	0.0523205489285849	-0.0552461156847694	-0.0772381692184789	0.0156986496124026	-0.0998735430468811	-0.0350902534122536	-0.00783396317508859
"149069"	-0.246300813040426	-0.0943568447759228	-0.132699614696482	-0.0745852951641713	-0.156931483132812	-0.27876491834285	-0.230112212264713	-0.226979638197608	-0.234717302248756	-0.165134683633502	-0.297191559858617	-0.188035478109497	-0.32506025803487	-0.148327156650136	-0.161726860585434	-0.251884777442543	-0.174448986940775	-0.273334424355908	-0.285385041113199	-0.276531652603656	-0.289506591903376	-0.307107055515795	-0.195957254879795	-0.227805602762522	-0.208829377450457	-0.228465407104581	-0.3251138689889	-0.182716402550586	-0.168297463845178	-0.269881996581002	-0.168492415019606	-0.27662933958047	-0.230764711409713	-0.1865537268822	-0.182587293676519	-0.215017963134831	-0.241782799828104	-0.305452548251854	-0.161601258594811	-0.298756665236068	-0.372090890894589	-0.21925122558177	-0.317901436360754	-0.384102793755005	-0.295005332172208	-0.253214196939933	-0.261344684262101	-0.252784242784317	-0.185895239268028	-0.210522977619778	-0.202065577278753	-0.252271062360406	-0.262784386639824	-0.188590500170366	-0.130942732637962	-0.174192323895542	-0.130112254351141	-0.245443161463125	-0.257966998663097	-0.195434822083752	-0.27893847230865	-0.225540493449651	-0.19071182124021	-0.187082692330509	-0.329871743546736	-0.1784680473904	-0.259586784193436	-0.218172841569162	-0.208855404526058
"100128071"	-0.307818767192125	-0.164849502865026	-0.313173504097783	-0.273328485444974	-0.324881762447911	-0.332374575499561	-0.218860734205262	-0.163307461320455	-0.331299040477101	-0.310636469978192	-0.220756041657044	-0.335247462731088	-0.14911088173716	-0.307835904735011	-0.248838462890424	-0.284077825763006	-0.280658447047615	-0.401560253072868	-0.248796905721863	-0.295925848115761	-0.140267169009451	-0.184437425584576	-0.232958230055313	-0.164874498440437	-0.193628280962965	-0.296178411739914	-0.375745421702797	-0.185799344149391	-0.28713720266904	-0.269159788937613	-0.238371567134788	-0.306557608832655	-0.156452680508905	-0.247558080916579	-0.442244951756704	-0.354505586886273	-0.203856627234246	-0.44438294439493	-0.191639556786625	-0.391070724813328	-0.456552948037125	-0.32686190182503	-0.200868526721706	-0.248098860159415	-0.365088469917279	-0.105506088312524	-0.348817096583807	-0.222841768200089	-0.311901174186122	-0.264696863391683	-0.271285636589754	-0.377575771747517	-0.278897960696461	-0.263248418092514	-0.181955501167166	-0.180672967165535	-0.258805071813405	-0.343346236912655	-0.315747920438823	-0.323995829871023	-0.4897037549931	-0.335260027824997	-0.30804008427437	-0.178547435489616	-0.132431760927173	-0.316715733664022	-0.240475765088152	-0.347799913428573	-0.256293215149043
"54751"	-0.503755406980013	-0.351640941432517	-0.271124953694267	-0.374453000655673	-0.344287012322659	-0.31700968156489	-0.504189164067307	-0.398738608666908	-0.437167179688001	-0.395231398327233	-0.358078693921473	-0.322235613538322	-0.56449674492632	-0.412142449332981	-0.466247489171287	-0.355122741670389	-0.442977920301576	-0.52420052171658	-0.521576399642403	-0.476893121780453	-0.550650906667522	-0.461081820042068	-0.435905387867263	-0.442034977232385	-0.317828905065741	-0.45439515810556	-0.333153959207456	-0.433814798483372	-0.397859383614123	-0.373421377139079	-0.398265133980919	-0.380120842785504	-0.291526361614819	-0.357115603096338	-0.423450781782276	-0.404378781590733	-0.395897026282425	-0.394231049325627	-0.422664245728306	-0.520908024493122	-0.49530283902054	-0.388511252527357	-0.409784619662337	-0.564289224661039	-0.410618556455309	-0.434248556772713	-0.498513615803518	-0.293517417103616	-0.404267843888605	-0.378240281080785	-0.417673145724769	-0.419583855598632	-0.358049268118183	-0.401404930796812	-0.488728638583706	-0.329673600688152	-0.216059268948444	-0.438685231950949	-0.409541304404861	-0.528365663693324	-0.41142854004271	-0.495897841535601	-0.537686451224261	-0.478551943754986	-0.16612059262648	-0.46520982676265	-0.337529430218773	-0.389619003647087	-0.465787732647228
"252995"	-0.0974778541114569	-0.00451539167413767	-0.058696052400444	-0.0840502442516266	-0.0581948451335615	-0.252825283398552	-0.177101130245104	-0.135344167273474	-0.0957972065045224	0.0326503677273628	-0.105839002057231	-0.00402387547784758	0.0174467734571439	-0.0691147077838705	-0.0950423664770383	-0.0287579342984772	-0.048996035771389	-0.188713029546436	0.102560783616635	-0.0122988367188235	-0.0790652718781876	-0.0538957042797325	-0.025002514260718	-0.00889988398352126	-0.251121576867114	-0.152078310703504	-0.119980829323568	-0.119192388264597	-0.0906673048895365	-0.0493920754285076	-0.10296276223512	-0.0622625110363024	-0.0696233700864934	-0.00711049798932531	-0.117534957016315	-0.0335926665027056	-0.0122500174696424	-0.217631512215276	-0.0521197190104078	-0.155857128097494	-0.165617809143315	-0.0414182281768407	-0.0512344864538542	-0.128013544936951	-0.0830074012126989	-0.0723377711592633	0.042246020227945	-0.0655202533644182	-0.0117516159900138	-0.0888362943136055	-0.0652635875228613	-0.140103657577581	0.00722261030651072	-0.097726129121036	-0.190532650481435	-0.128229125908033	-0.0702173091013835	-0.190568145936856	-0.0278733137177916	-0.152694772724942	-0.145562751576501	-0.0793743983713391	-0.156153393536705	-0.00711548901983623	-0.0497588288472539	-0.124702284637065	0.0589380138161659	-0.099842042227759	-0.0571527535590508
"2707"	-0.121465769671008	0.0530964496228885	-0.0580302036216189	-0.0367068333782659	-0.0987761399410056	-0.0799911324327614	-0.0466113623566927	-0.0974252543772629	-0.0402255500290395	-0.0313268823609758	-0.12899123617284	-0.0792305204174195	-0.164425476343512	-0.0680728029879091	-0.0199254518875608	-0.0292978187296727	-0.0582750484675874	-0.202416392352097	-0.0354621386091235	-0.0449309704072956	-0.0841046670792713	-0.0225785756701487	-0.0254239331684638	-0.0161551019041964	0.0278541637789475	-0.112954700459112	-0.0269137025963003	-0.0289886929336945	-0.0832104067678466	0.00126558805072573	-0.118216654419799	-0.0320511748492823	-0.0802494045712727	-0.0252109134744728	-0.0350552127766564	-0.0465163831092775	-0.0568629439753167	-0.296757487395625	-0.0236836765212671	-0.196797155930136	-0.213965693040692	-0.102535467425351	-0.130036753899584	-0.150304120113156	-0.0544237294969961	-0.0288393969206523	-0.0919892226577224	-0.0928667440080096	-0.0485748172717011	-0.0648836940603038	-0.0817331390431341	-0.0962215458815764	-0.0253388523623443	0.0270954914721294	-0.00171580551660095	-0.0759157910183146	0.0274820624183251	-0.113074738832317	-0.101238979209921	-0.140114898438038	-0.0841763922659721	-0.151386422540953	0.0260779024761102	-8.44189210390929E-4	0.0903917223214229	-0.0596592872142447	-0.0450289643484551	-0.0571780390166267	-0.0360272580205646
"10236"	-0.534887297420754	-0.606708141530052	-0.485772270470767	-0.448102067366134	-0.438717922078913	-0.443445352431664	-0.485697925447128	-0.477567834619285	-0.429932396824947	-0.451144573247927	-0.42173292964584	-0.510030481749579	-0.537986711664372	-0.354295285724601	-0.390691331955633	-0.484333602146432	-0.464061745523133	-0.488904781636482	-0.51538753935386	-0.569821557817146	-0.517628005350972	-0.543237761108813	-0.45714684793816	-0.394697814308615	-0.501207763618946	-0.460514797378539	-0.377887246140398	-0.612165974728737	-0.391580099661373	-0.393904019385607	-0.492997992258686	-0.384906432752455	-0.366750652347387	-0.383157609615657	-0.489388842188462	-0.432913024695407	-0.553050841050873	-0.409725676595777	-0.443103930798422	-0.548573090036369	-0.598460215882523	-0.350917355939362	-0.401541859254501	-0.697252917497942	-0.457527522603053	-0.329325353723041	-0.614762714737448	-0.499464451185672	-0.450042418232859	-0.482474309523437	-0.513372591862531	-0.37501910251325	-0.436800953844372	-0.427570084491908	-0.380884775145789	-0.630974561279676	-0.264480423211017	-0.524315199474053	-0.474764734041045	-0.414208933720426	-0.454814780179067	-0.406348309580825	-0.344851724138507	-0.419968661806389	-0.420108048324234	-0.395304628608472	-0.34192146218945	-0.407541558609276	-0.560855314364317
"51747"	-1.3428822676057	-1.38687413889226	-1.27159378353895	-1.4127121183668	-1.38687210098639	-1.2960308233115	-1.32226316706251	-1.3778776813311	-1.23932055884042	-1.31552466014577	-1.37632344965266	-1.32188344908226	-1.51681205866009	-1.40462845755095	-1.56419471905024	-1.40242415936602	-0.9545596691075	-1.43140742147497	-1.38261561094137	-1.27769664126936	-1.38479749967478	-1.39986574572537	-1.42005274207597	-1.31760991691609	-1.21230218653606	-1.35606160952288	-1.14625760877859	-1.43579384709091	-1.2171460160398	-1.2876073619646	-1.34435765947031	-1.29857337109234	-1.18180325473494	-1.18279736819765	-1.41568931519818	-1.40134851876929	-1.52102605682392	-1.39969174134693	-1.34896671310863	-1.31553478368804	-1.36529150152433	-1.24229550422032	-1.34746152564583	-1.38412202355686	-1.05665394693886	-1.38117016958743	-1.49589911292027	-1.4282357229779	-1.07659128361536	-1.26952914794921	-1.28058144528619	-1.34416402807105	-1.39568223462403	-1.27697414433712	-1.53935694341257	-1.28182461461715	-1.37613413757584	-1.30192762130666	-1.240190106474	-1.1038842854586	-1.15211215192587	-1.32744789760739	-1.33007333198904	-1.31790359097951	-1.1408608420864	-1.26729020782343	-1.2017792895121	-1.42079189199093	-1.39206241858191
"56181"	-0.174980335392168	-0.0690904562564136	-0.122460611666921	-0.157235648070307	-0.0891528810670567	-0.142498018808573	-0.127493080432511	-0.155149835861148	-0.107816033840013	-0.0793966427249376	-0.0802349230723202	-0.120751248176787	-0.240930131922136	-0.178195601227192	-0.0729783930470446	-0.0745335949660524	-0.0618452222842273	-0.231731457225181	-0.211571648014109	-0.0865434292836427	-0.168014032290683	-0.201279614186936	-0.177126645978099	-0.172801677604552	-0.0374848754333958	-0.15369288532324	-0.197025289628898	-0.173501707916553	-0.136183254932017	-0.131052706583603	-0.232638735515765	-0.0342328608614367	-0.233764080441919	-0.0734896461846133	-0.122805732301408	-0.107022051795232	-0.171496499411483	-0.0796623531199455	-0.0455267371201069	-0.175016765785969	-0.13774040493802	-0.10871163987485	-0.0972105374913987	-0.321597258107476	-0.109840620607124	-0.118510727280689	-0.379191331211499	-0.147772918767506	-0.0798804488925771	-0.045337776449949	-0.0758171783750289	-0.0342931261606895	-0.0981671338921023	-0.0743293595790564	-0.101666825707009	-0.0795659707703171	-0.0386341483152493	-0.247396526413952	-0.114315689596381	-0.28135611740541	-0.124059932931783	-0.0659603622824848	-0.124967972499259	-0.160479560809976	-0.146340866354284	-0.0340147536657796	-0.0177497858747566	-0.0263001459033455	-0.0313155399180905
"127294"	-0.13595159376882	-0.0868193567952687	-0.0423778462465317	-0.0434546703119347	-0.0366174845798376	-0.0286848654751832	-0.0363679270591269	-0.0598267460025914	-0.14000726377871	-0.13567436492873	-0.036691563633802	-0.139910026783203	-0.195060797053761	-0.0904592839349643	-0.0404648592708418	-0.0194661985601606	-0.0421569400852227	-0.187864042988581	-0.136620414289107	-0.119631121195678	-0.0745928430930782	-0.115569790163968	-0.114496015699661	-0.0345410898831191	0.00449303987273121	-0.125349044585414	-0.143726929689281	0.0547067775648952	-0.0877785266436038	-0.0200328574434292	-0.153456946184665	-0.159604773705298	-0.113089398120439	-0.0441859703086288	-0.092862695522	-0.0771119346995622	-0.157103223526805	-0.10244430494786	-0.082864170995712	-0.114085076513509	-0.0592467554899791	-0.102487689731755	0.0474421766250482	-0.167741092811469	-0.165968458155896	-0.185766834595372	-0.214914879018813	-0.0529908493745185	-0.124783851534458	-0.0674384737589997	0.0766728566220845	0.0287709981542974	-0.0538652991406653	-0.06679469242116	-0.109526150776174	-0.0584014741027491	-0.12049366526031	-0.136009522678122	-0.105407641060084	-0.14263925082944	-0.0633738789999591	-0.0914782197060002	-0.0651665285389532	-0.0473435459034903	-0.142753763782908	-0.0565480197459883	0.00184673242810636	-0.0686632987450683	-0.00431829416120569
"653784"	-0.45963183616812	-0.131297529553703	-0.227976683571476	-0.194116257831014	-0.284735987438164	-0.207328321967791	-0.279177987706221	-0.263263316859249	-0.224931590823767	-0.285539325840303	-0.202992874658843	-0.212458014368246	-0.14584485502516	-0.312004409755817	-0.204710918284458	-0.168582612435823	-0.231450482224947	-0.273881894451861	-0.317603188856413	-0.20657975635408	-0.219765310538098	-0.234248239241324	-0.34727157664248	-0.196035021724682	-0.290058498792304	-0.284257925825796	-0.214233447064146	-0.23147413340051	-0.252305664804977	-0.232904746217519	-0.219897226580362	-0.101758007567044	-0.266171917768017	-0.197749712114678	-0.158234629044698	-0.15380858285985	-0.260983930758005	-0.24822063019586	-0.264681408176404	-0.200237604457976	-0.289752228808301	-0.187894952514179	-0.308694277937878	-0.420154343725894	-0.198827236753646	-0.25119996513019	-0.288128277888664	-0.25616989298129	-0.215191356492176	-0.196592422558741	-0.288040299940432	-0.249795835944341	-0.143599141732123	-0.257550473578005	-0.320401197676399	-0.222588713198442	-0.117021805495241	-0.232845692682941	-0.257916085573828	-0.230789066187047	-0.19564436868462	-0.265028117758596	-0.232452462415119	-0.213990528392982	-0.278505256033425	-0.106150702096866	-0.259585973398707	-0.184709145399318	-0.166065503139078
"4681"	-0.109996404542508	-0.0931492792282846	-0.0759172705202921	-0.0307891565999167	-0.180938319271531	-0.109271155799156	-0.215565022075035	-0.0450043724828249	-0.0633810470116513	-0.22136418658342	-0.0940447264133193	-0.0818729434507214	-0.105178251758241	-0.11227840601306	-0.157216406552503	-0.0285987512044641	-0.150791146311835	-0.26077935459443	-0.139194518256694	-0.0907700534735772	-0.154211017903791	-0.11773249772271	-0.232528577930289	-0.00224415333639437	-0.0654836927095335	-0.205973591464231	-0.165767554181996	0.0578674815813076	-0.15741321936666	-0.174296660126483	-0.102727819512509	-0.128971661743956	-0.192092917797718	-0.053810193293709	-0.0564300254456778	-0.0969922436019553	-0.0952317378890899	-0.128016333285851	-0.0768479021705021	-0.0507458915554992	-0.0748969545210713	-0.100626845753903	-0.0316406842848292	-0.437060145095868	-0.105473901077304	-0.168037101964284	-0.228540758412904	-0.149304091305077	-0.0529644884907839	-0.0580101753149914	-0.0724356954109856	0.0245939320645822	-0.0547784485763601	-0.0850717237066596	-0.165811217591831	-0.136090669692481	-0.0903231858312817	-0.166403765622081	-0.0837546742510183	-0.210878185202354	-0.020013546191586	-0.17145743542405	-0.0222102706189418	-0.0166520760284554	-0.190697086711507	-0.0251660436394725	-0.0517145175970458	-0.033411407017167	-0.113423753093803
"5901"	-1.85909106246129	-2.12479276708866	-1.98226377298096	-1.91865643543523	-1.71939535014596	-1.75145691631828	-1.44625981978099	-1.60395473738676	-1.6757912469502	-1.94412838461473	-1.600712375175	-1.59985741257745	-1.88274561161547	-1.81829918779531	-1.70996337021598	-1.84369396841556	-1.7571759584237	-1.71602567818509	-1.94982077400302	-1.84283516044735	-1.90595851393605	-2.12723308221987	-1.65871201532209	-1.61027923739418	-1.83854477018396	-1.80725483240961	-2.5252740703038	-1.80261481439797	-1.83669470242335	-1.67388257064	-1.99005535555713	-1.76010640379589	-1.58983785682092	-1.77811448702539	-2.10353919559388	-1.78595185770404	-1.77829289862702	-1.81151911715448	-1.93405948849794	-1.74376566116276	-2.17627308180187	-1.94898439210813	-1.4718902291151	-2.13645904632646	-1.75494931407939	-1.89571219346856	-1.51338716848656	-2.11786780290696	-1.77118999759739	-2.024656829277	-1.76163528711278	-1.78456856809465	-1.90990889850156	-1.84535685436426	-1.6690004082019	-1.56594561164509	-1.91612373022252	-1.66986663993334	-1.82339264219882	-1.83467980251939	-1.85878527677123	-1.74147433048526	-1.62860340261477	-1.5970113643302	-1.70703817914309	-2.00760288431799	-1.64742702664899	-2.0028063164658	-2.29129407737122
"729873"	2.27208714701055	1.96967217161637	2.08188538060367	2.13141194724295	2.0740178666258	2.3201240289875	1.99949878690552	1.78802603461995	2.14155257875886	2.01254836300437	1.95877269162881	1.94168391562208	2.23048332549712	1.93691789776563	2.15435626110999	2.10938409579875	1.90344701679304	1.8943044336644	2.27172997791077	2.03800619409497	2.17172206313999	2.06687401731199	1.9730493770553	2.02052129517958	2.03861113165674	2.2510446577739	2.12075369940437	2.27598304999711	2.24844961719152	1.95563239607761	2.17115659353574	1.96584178961247	2.20659678129989	2.12685980135062	2.01627557180334	1.95564639099017	2.1042936264277	2.25797555166389	2.08380162250019	2.13686235591459	2.09534896574963	1.8980667607905	2.16109779024543	1.9960299872123	1.93009170860575	1.8536837046161	2.23088597421408	2.03339887021624	2.05909488522066	1.97462676429183	2.12006132485201	2.05991840682824	2.05767730443494	2.00505180405655	2.07789621887623	1.93327142244239	2.48860630354911	2.37219187352998	2.04289604856942	2.02423217561552	2.0965951225878	1.96871332699557	1.93419615984165	1.84017501869441	2.14321106512006	2.07195157056707	2.2840155023931	1.96454065421144	2.11291088099305
"414060"	-1.70364456751264	-1.5742300020989	-1.55071170796769	-1.69686273995663	-1.61667593799061	-1.67505073840539	-1.63366401742144	-1.57781518179905	-1.66858695635375	-1.63092355182031	-1.48976882330281	-1.41108761708154	-1.60673797829846	-1.46893178604752	-1.53064997572054	-1.63505621604373	-1.55466288221163	-1.67273640214413	-1.75743045926656	-1.56148800958497	-1.5513036893628	-1.76484172560135	-1.47681235879405	-1.53250730433932	-1.39794503813837	-1.76338196040589	-1.71039600240201	-1.57916327943219	-1.80437649105934	-1.37234272610362	-1.64864609932407	-1.70956150473403	-1.6296731448414	-1.6382214297996	-1.50231101228723	-1.5102850083952	-1.78475423505189	-1.77306239939007	-1.57963190318908	-1.59050623757088	-1.5699250021224	-1.57570325479831	-1.51351581288454	-1.39197120316372	-1.53454023558227	-1.51308212103919	-1.41271245467045	-1.5813375036821	-1.56034015950804	-1.67985877382616	-1.76397405348291	-1.75620923268821	-1.73692938865323	-1.54650940601265	-1.59409460561912	-1.49174701566137	-1.73911068604198	-1.76329422360481	-1.62739139246231	-1.57289535234086	-1.8315510142136	-1.50815555633865	-1.32836021509937	-1.40240793836494	-1.55106557886613	-1.40523783031194	-1.74505554405565	-1.70518124197248	-1.57411049320495
