	"ACH.000013"	"ACH.000015"	"ACH.000021"	"ACH.000042"	"ACH.000053"	"ACH.000067"	"ACH.000082"	"ACH.000092"	"ACH.000095"	"ACH.000098"	"ACH.000127"	"ACH.000133"	"ACH.000152"	"ACH.000153"	"ACH.000168"	"ACH.000190"	"ACH.000231"	"ACH.000232"	"ACH.000235"	"ACH.000244"	"ACH.000250"	"ACH.000253"	"ACH.000272"	"ACH.000291"	"ACH.000293"	"ACH.000295"	"ACH.000310"	"ACH.000312"	"ACH.000315"	"ACH.000383"	"ACH.000406"	"ACH.000416"	"ACH.000427"	"ACH.000436"	"ACH.000460"	"ACH.000481"	"ACH.000484"	"ACH.000486"	"ACH.000487"	"ACH.000491"	"ACH.000505"	"ACH.000521"	"ACH.000522"	"ACH.000524"	"ACH.000537"	"ACH.000541"	"ACH.000548"	"ACH.000570"	"ACH.000585"	"ACH.000593"	"ACH.000601"	"ACH.000620"	"ACH.000638"	"ACH.000657"	"ACH.000658"	"ACH.000672"	"ACH.000673"	"ACH.000684"	"ACH.000694"	"ACH.000699"	"ACH.000711"	"ACH.000725"	"ACH.000753"	"ACH.000767"	"ACH.000781"	"ACH.000782"	"ACH.000811"	"ACH.000829"	"ACH.000859"	"ACH.000862"	"ACH.000876"	"ACH.000900"	"ACH.000912"	"ACH.000926"	"ACH.000941"	"ACH.000950"	"ACH.000974"	"ACH.000986"	"ACH.000996"	"ACH.001028"	"ACH.001048"	"ACH.001096"	"ACH.001151"	"ACH.001270"	"ACH.001306"	"ACH.001332"	"ACH.001408"	"ACH.001552"
"26574"	-0.602959290211461	-0.35601975338093	-0.551227160694678	-0.332145542525608	-0.581117833825982	-0.600968246415108	-0.65451421679478	-0.536679866393944	-0.443370826957735	-0.376608373227061	-0.534190475251629	-0.413304509847137	-0.746050968453914	-0.292220043500631	-0.557088470445398	-0.609140539201902	-0.597259859338606	-0.513533026433111	-0.449826167038937	-0.31842356305781	-0.38385321996088	-0.45883516039117	-0.51261541067394	-0.491499667093546	-0.754635782356169	-0.232062800836944	-0.639996397127268	-0.487444266943933	-0.904051328170273	-0.398657940883449	-0.585168373314128	-0.685635897956123	-0.54926663358437	-0.3951067381628	-0.539986562308532	-0.396642725466693	-0.463497131633423	-0.618506140374848	-0.541691640609706	-0.555728123992834	-0.499567606720156	-0.517784454696072	-0.526928617310714	-0.89624945621355	-0.467467038411094	-0.292883694984588	-0.402795021969559	-0.297891215813495	-0.419888165055323	-0.504770418260524	-0.438263837081723	-0.543086231211528	-0.430756234422559	-0.35135874694868	-0.42562497406044	-0.497583334259055	-0.434124700528779	-0.351727483473084	-0.536462078222279	-0.628554583308188	-0.486156542572252	-0.510936171540454	-0.405580135985747	-0.451234250323882	-0.425923029657412	-0.484964067830783	-0.435965037504181	-0.554284675117597	-0.70221246044319	-0.671362778231249	-0.662347081503429	-0.563283169074702	-0.493777511252934	-0.426128853888	-0.482937533404934	-0.799669265132833	-0.571128745227942	-0.620894351504268	-0.635000572757789	-0.421817136451317	-0.555547441082365	-0.452049216939157	-0.480027307847483	-0.655430415043242	-0.610737384773239	-0.709642021258402	-0.443481463349889	-0.830612550893716
"908"	-0.749770299037325	-0.787497530612231	-0.704800994696983	-0.714856043502656	-0.758253848708339	-0.833244598440988	-0.818155393669569	-0.896617654265388	-0.752874851113419	-0.707987035977194	-0.922750387192438	-0.792401161644412	-0.941944616168657	-1.01265392800719	-0.715639577907945	-1.02631510531811	-0.812982876881802	-0.728358167682274	-0.659802872602621	-1.05625082976118	-0.619377671170836	-0.687526784215269	-0.844153662837805	-0.879901525107025	-0.706659709991253	-0.930159748475231	-0.725678178782298	-0.739018019673743	-0.70042840849932	-0.743791603095722	-0.766164485040684	-0.746004306727031	-0.645534735819012	-0.739706198230714	-0.739352846899104	-0.642130413826822	-0.625916600610603	-0.878790637582867	-0.834367138355542	-0.756995211081335	-0.701683518997865	-0.838153357964976	-0.75762797918099	-0.653349312990092	-0.930834967807533	-0.787906386681558	-0.738424029626274	-0.623383882628501	-0.919696965808953	-0.739250632137504	-0.658244054667017	-0.707346493724481	-0.6232141030755	-0.772335546180176	-0.710945802604897	-0.653570052504516	-1.06910368246764	-0.727602734226924	-0.832816170731464	-0.766912112623168	-0.848668744185264	-0.960910414686212	-0.8615494070689	-0.724044619517273	-0.717334048634867	-0.677600832837891	-1.00480612506987	-0.712342852156405	-0.680727504485663	-0.66714596207502	-0.673511684176872	-0.827706234371119	-0.697009261241783	-0.677375135378336	-0.805289829007146	-0.850366017598007	-0.792833538520532	-0.615771450286926	-0.725928547615469	-0.856382432879746	-0.686029526499685	-0.801385932541843	-0.683104878050661	-0.904745826630645	-0.849063091543928	-0.951223531950112	-0.650907727173215	-0.816008037321005
"10153"	-0.588046598319834	-0.795785583381419	-0.733348218242919	-0.624719657500178	-0.826622191536176	-0.761501443143179	-0.709071761153836	-0.877701594551896	-0.683645999706314	-0.720461541826264	-0.710108812125419	-0.969168884900982	-1.0408837486915	-0.557184358670061	-0.992167176142352	-0.675003314661578	-0.901877353557756	-0.62110376426952	-0.625394959764059	-0.741157950531391	-0.633643568096581	-0.840671683037635	-0.81230903526343	-0.718458492833751	-0.508183274036992	-0.875956885675263	-0.559926302456121	-0.575781497515478	-0.777162723976153	-0.74055099754339	-0.637955745843808	-0.805085025500847	-0.61721929468217	-0.611822473890971	-0.556523155071464	-0.644039663717933	-0.649595445337877	-0.858574532435612	-0.621606304264524	-0.445411509139717	-0.817913068528397	-0.804660988192408	-0.726974693615935	-0.529399573388301	-0.644172728696721	-0.707354210383582	-0.731585004362019	-0.727590023605393	-0.772438598035529	-0.699849207829021	-0.782497179181815	-0.48072623388	-0.574067356662497	-0.697814056014931	-0.63375867023372	-0.891593466902099	-0.843371422072947	-0.879355478996645	-0.685568812431102	-0.64148765201825	-0.504123215283512	-0.388046060859245	-0.723150059559598	-0.479599234147535	-0.725094298216493	-0.435475122467484	-0.839233035544662	-0.577737142180026	-0.970326636074931	-0.592770013968579	-0.694951840593352	-0.603119938028029	-0.665947909763852	-0.609799309717328	-0.630878892185421	-0.818964843589954	-0.733709259113044	-0.847376385187915	-0.755591887539636	-0.744066958800298	-0.739359525900096	-0.662769571417877	-0.732609269138444	-0.886062354221203	-0.92976181699899	-0.613439609334665	-0.72864965404553	-0.790082483505137
"54606"	-1.34350597768773	-1.39396858222258	-1.16649639943187	-1.2764077488497	-1.32305873451793	-1.22858455124272	-1.35133007547937	-1.24653096524385	-1.31469673782332	-1.23050189100672	-1.3087795511207	-1.11855309085668	-1.3389627759617	-1.42103208859876	-1.41019017728025	-1.20456030902121	-1.26682389918614	-1.2613969940641	-1.25037557371231	-1.3095606695876	-1.28399625090398	-1.12253124444878	-1.15034602390129	-1.26026864486242	-1.2432442768914	-1.49126895631708	-1.31426261011778	-1.23541950883608	-1.42036492693036	-1.24343533377176	-1.37408881806971	-1.30564479449068	-0.992933628060052	-1.17800211273557	-1.16840589913561	-1.22015602991995	-1.2883127709395	-1.35051085422596	-1.30224712562057	-0.913497969675354	-1.35623497846236	-1.32298359339117	-1.36755121302305	-1.11820941337812	-1.43607193322207	-1.10536858463366	-1.20782421869719	-1.31424026224742	-1.34488864210095	-1.31947413188455	-1.13566175693464	-1.13542455499864	-1.36548760310913	-1.26726598743707	-1.26388210055174	-1.12275510050791	-1.29415411618225	-1.37771973267432	-1.41907709145413	-1.16369753441554	-1.19305632577646	-1.16704758970635	-1.34893406642007	-1.2912188423769	-1.55102357174619	-1.42004092986933	-1.55446434502896	-0.977867192829427	-1.35797068396115	-1.33427748951435	-1.28739431191834	-1.17853042198311	-1.32327085072848	-1.20486767535665	-1.17007597831166	-1.35813902427216	-1.21453641159329	-1.24652939919163	-1.09095869353395	-1.26118612605952	-1.49147278649133	-1.27391369000322	-1.33562240535366	-1.3619658235709	-1.50321295030927	-1.16530361142888	-1.2447303299694	-1.38729305625483
"57647"	-1.44112492281645	-1.34224053283023	-1.40981146028183	-1.22059495544376	-1.33377695550138	-1.41407960851533	-1.41156929156561	-1.29343115929488	-1.29174965073995	-1.34897048996118	-1.24082528754009	-1.43015127742995	-1.48009585151097	-1.27225215472421	-1.30527171473407	-1.14160541334688	-1.30177380091274	-1.40031883595108	-1.25784574121847	-1.15477219829282	-1.27906184880754	-1.34458035369333	-1.17471702997229	-1.3132671874557	-1.22690324467405	-1.27410658246097	-1.27567791049886	-1.29420581604833	-0.972697395919476	-1.22319213917335	-1.3770912133178	-1.40052010619299	-1.17339305999322	-0.947078309371344	-1.23371755579816	-1.37745436660892	-1.16826605464609	-1.12559775643726	-1.22936298228557	-1.36066947047961	-1.21168617736866	-1.38529149691464	-1.24764316058909	-1.15344308439982	-1.47199681935064	-1.235710192368	-1.31061058184986	-1.37524502836879	-1.34871102766062	-1.35732629073401	-1.27928966733454	-1.45636693381947	-1.19697789111905	-1.36547164289114	-0.925009868706502	-1.4472142007089	-1.26014515900199	-1.29040968566548	-1.49535350565934	-1.34240669802527	-1.27364196638228	-1.20814562326524	-1.27661549350389	-1.25781069171368	-1.43626965946698	-1.48164197070102	-1.31199095014329	-1.38195856832025	-1.41728934489062	-1.3699656240565	-0.983503668910275	-1.25076531810452	-1.26127488089221	-1.25425230510568	-1.25840119597846	-1.10372901634093	-1.18438944404384	-1.15333805746956	-1.23064749067036	-1.29552413056497	-1.27600955538663	-1.35840216103853	-1.25730620430982	-1.35627010231592	-1.19427430853375	-1.46890332197032	-1.24246831683173	-1.51150690312786
"1789"	0.0326611835867795	0.123404147750419	-0.015904718870449	-0.109076444718623	-0.0554799534862226	0.0621561651978554	-0.104010833319111	-0.144861675529683	-0.0596360377408787	0.0889128322286207	0.024553789648868	-0.0798367517981405	0.00673700981257042	0.0813620414901749	0.00939270362522394	0.445818999588994	-0.124542907308052	-0.0131603252545106	-0.0108630191239628	-0.299567185789424	-0.00754432797691695	0.0687626976476631	-0.0458757193717903	-0.135655925327088	0.0595691915120513	-0.158816558737009	0.0671500987694895	-0.0610759735749263	-0.0471869422052498	0.10601164817531	-0.024557007568483	0.078083545756247	0.00781511549599573	0.0089657883712554	0.0288806145064257	-0.0923691583700419	0.245345011917143	-0.0575130198949408	-0.13510607056097	0.129582216698023	-0.0145851898081343	0.0465168459457733	0.0396188702033395	-0.0210911565417373	-0.155260154498829	-0.0591574565502435	-0.122857650160794	-0.126931456902166	0.029594336035864	0.162714236521897	0.0102169716917972	-0.00110458761768974	-0.160099285397779	-0.0464813677193406	-0.0976335649592049	0.242188733209424	-0.105333681394059	-0.181697270699182	0.0127660441648213	0.155204567632744	0.0350313561634327	-0.0566375763027654	0.0825613199056692	-0.155983137121544	-0.00852724412886985	-0.206258573156254	0.0760694465024359	0.0600240561983055	-0.074861779932878	0.0952041063631925	-0.0667236159785188	-0.0372220181215661	-0.11315920471637	-0.102217579215466	2.98541434109644E-4	-0.123595315917069	-0.026165237947189	-0.0673815576858158	-0.117430736284156	-0.111720502436401	-0.00985526499042862	0.00945447386920487	0.0340330850914597	-0.215948018873184	-0.145883456153705	-0.263596811450659	-0.0958575697450555	-0.075303495634011
"51575"	-0.651504949255936	-0.815334788527614	-0.888727412266882	-0.753345370158982	-0.863138461256082	-0.787078983513372	-0.9900169002682	-0.792703085866786	-0.782364450215098	-0.860054919175153	-0.656683536477419	-0.821812743364933	-0.794399598925579	-0.966576116140492	-0.822076656667077	-0.806102418141606	-0.977975962746436	-0.974765467729365	-0.825436956715129	-0.947415921442243	-0.739554196614853	-0.642775382145217	-0.611818572173556	-0.843211885980463	-0.813160943399997	-0.750206881521391	-0.797403979667124	-0.759239433961464	-1.00497650668598	-0.69279876438499	-0.872282314435073	-0.886249194602336	-0.869483410714894	-0.967580139606355	-0.588699029155092	-0.615341202472565	-1.03390272792995	-1.03377813693834	-0.606086745550204	-0.971452633638361	-0.836154500256954	-0.917642284877115	-0.608992937025846	-1.06443863492502	-0.896890558935138	-0.705058699503427	-0.680243887755454	-0.753877232364807	-0.991007823781586	-0.752460444857765	-0.969491812865457	-0.714203500871598	-0.805170672377664	-0.925993806072597	-1.0151055258777	-1.08220672795104	-0.773038434712385	-0.901618428793922	-0.856434727772622	-0.808529792524022	-0.79456251036408	-0.94570050856698	-0.873000032780563	-0.864400009133494	-0.937450959388639	-0.770950666491688	-0.948650450512284	-0.904545809016215	-0.960535271105172	-0.831114628444576	-0.800531234894492	-0.720415361669092	-0.835867529214573	-0.745973337415819	-0.771320824045366	-0.678497328919997	-0.753577332185082	-0.9316001143101	-0.832484731509735	-0.838867867161218	-0.722826181483789	-0.722060786246508	-0.875838831790355	-1.23180692194258	-0.83268770100033	-0.667335427033559	-0.806688128406511	-0.716126486095882
"23404"	-1.03174662128153	-0.941372883801597	-0.92668122086584	-0.932317858278715	-0.957664449673131	-1.09393100298144	-0.950227160155334	-0.827509362878668	-0.89145164309199	-0.865640471928426	-0.831356573422452	-0.932399340381193	-0.893690822155227	-0.864629018119614	-0.934211332434688	-1.09936118631395	-0.919577126702833	-0.975999976812279	-0.755108527098413	-1.05279351541497	-0.729173477375904	-1.00170684623478	-0.785443773492083	-0.835706345308166	-0.980260107478458	-1.04274273945013	-1.01022799786973	-0.928937959314837	-1.22832581791826	-0.839104233353628	-0.904309805503177	-1.05904134933702	-0.671311667759216	-0.828935225304376	-0.833010651726169	-0.897358487560057	-0.776857370114617	-0.727831107191322	-0.791080393127312	-0.9310718393144	-0.878425387982061	-0.962110770886341	-0.870467309020921	-0.663407659690941	-0.951838444806424	-0.878378946426105	-0.834235687047901	-0.887193907446453	-0.867606109396388	-0.923481576703355	-0.868695116775882	-0.764484713432692	-0.887726765899825	-0.892958311286052	-0.807286944304314	-0.945530788315009	-0.868511810386084	-0.76908801769744	-0.985612930807865	-0.787308704632645	-0.789791117482096	-0.777797236783531	-1.07042399904785	-0.892257422175472	-0.816254530497975	-0.853809607448703	-0.810018523101597	-0.780336247553735	-0.853406369081095	-0.978923405319397	-0.749845114728844	-0.938475487480199	-0.846341359663127	-0.783374267707281	-0.882829079971787	-0.944103150172786	-0.732474822446343	-0.827358630709195	-0.875257720278079	-0.925038713026667	-0.917836744279343	-0.903211809642372	-0.880817202565192	-1.11046012066854	-0.867316981416197	-0.963076775972234	-0.885841061299793	-1.08485580277178
"647309"	0.0431282755173491	0.0313084468910745	-0.0112488644777211	-0.0239963138624305	0.0476003528551352	-0.0765818773991523	0.0604418905188816	-0.00272818991195644	-0.0317925213821372	0.017075840292339	-0.0235055670031154	-0.0758008112732496	0.0500596223480668	-0.0416109743122855	0.00268874583452164	0.20479714635624	-0.110309699670216	-0.0660777210285223	0.0330441770410595	-0.200018158956096	0.0169912504543432	-0.0361521265891694	-0.0761615679026919	0.0396200212186359	0.0270873163928854	0.0143212462019682	-0.033755714223633	-0.0466065497362874	0.161923179665742	0.0621088653849495	0.0254592541420157	0.0399426464265344	0.116774464749291	-0.0273270761625749	0.00208348452023203	0.180402796029975	0.053453495732365	0.0890837642770617	0.0586810077898276	0.0133400564313759	0.0759980361105844	0.0684646944096956	0.0901363642383272	0.0285535053732303	0.0974281572158502	-0.16538015352584	-0.0671687009352525	0.00816082826023799	0.0462960734588848	-0.0401569171406992	-0.0507811577063302	0.0779584919827015	-0.0498379477594474	0.0503679603923676	-0.0503470719521797	0.116705941693341	-0.0107855553072437	0.0787957356035228	-0.103744233850124	-0.0442478102742943	-0.0139090420887932	0.0801908297970271	0.0192118548952579	0.0146341653424019	-0.0468645489214457	-0.0453574505864765	0.129088455297508	-0.0534474134799857	0.232610083503832	0.027630665101299	0.0104927338951678	0.105985478195136	-0.0758194623373594	0.0424233796329111	0.0321966025505649	-0.0366949918901517	-0.00600842759246087	-0.0210570744957014	0.0072117131323017	0.0517591152581142	0.0903487961679391	-0.015140628845271	0.107157330714517	0.0218690431953947	-0.0133139062969788	0.251663735402787	-0.110377197549919	-0.0389165452331216
"255626"	-0.0492168557680453	0.105238104835691	-0.00980896474413001	0.123530700176966	0.100490708685083	-0.138294840287824	-0.0349619935597011	0.0420016440427326	-0.0483092921344526	0.058783482501087	0.0544604170717033	0.0234009360398412	-0.00477295399963109	0.20516209934253	0.0569957927939281	0.352127153389081	-0.0460658446835101	0.0783948728271738	0.0215922577236298	-0.149779053013201	0.00749154253060011	-0.0834281814101242	-0.0272809125232535	0.0561722990267893	0.0648837102346424	-0.232641271415084	0.0743176642092433	-0.113654528024672	0.171652726356454	-0.057769726734956	0.0391607303220574	0.119653353499938	-0.0266558042510246	-0.0989553995450906	0.0645822292118608	-0.0487243789816533	-0.0517337275783521	-0.0663833759671474	-0.115732728637882	-0.0371187393691436	-0.0780012979993982	-0.113209717222103	0.117817854139767	-0.179560021689701	0.0272373130318028	-0.107801763554446	-0.0616847482232314	0.117868915395034	-0.0330509204381586	0.0292212582066311	0.0237892557789937	-0.0697030149291187	-0.0171195942832998	-0.0588255164766123	-0.24182274969596	-0.0422035464185156	0.0350486437440254	-0.110451345852265	0.0727416937299039	-0.0631527306173866	-0.0164010654278043	0.0253288991600843	-0.0404605531312386	-0.0381374366050726	0.00881408671566603	-0.0575035184768252	0.00307529627523205	-0.158556327362988	0.101908063305631	0.0623727078526442	-0.128746913733479	-0.0460921364283216	-0.021050791209263	-0.116075008980453	0.0143901270448271	-0.00759184736697461	-0.0386895712195368	-0.0471110387767321	0.0123275707108825	-0.00225427586436957	-0.0166491461868381	-0.0978154656453418	-0.0819257768403832	0.0532127192009378	0.0667754348873971	-0.124788162618425	0.097679011133011	-0.082922984605159
