	"ACH.000045"	"ACH.000070"	"ACH.000113"	"ACH.000178"	"ACH.000198"	"ACH.000231"	"ACH.000235"	"ACH.000259"	"ACH.000335"	"ACH.000362"	"ACH.000406"	"ACH.000648"	"ACH.000720"	"ACH.000881"	"ACH.000913"	"ACH.001554"	"ACH.001735"
"11033"	-0.0462134765236607	0.0888978972464265	-0.244596797326274	-0.179919474455166	-0.107940239060559	0.0165076302934973	-0.217901432561644	-0.263293884779031	-0.159208878332729	-0.106195476418685	-0.0573391947479019	-0.0585816575183135	-0.211277174358666	-0.179102712607478	-0.152710384826642	-0.201174587774979	-0.125406399783373
"113622"	-0.121493879290486	-0.244390097478474	-0.151591825348737	-0.256611957336189	-0.184400248899189	-0.125296789128266	-0.228036235719223	-0.196970571856621	-0.214437348617108	-0.209278800816722	-0.209628277518063	-0.270599274691948	-0.20398451188736	-0.0684763069638666	-0.156502627271032	-0.202866961845515	-0.196908923627793
"79087"	-0.260023586114025	-0.500072842507543	-0.260431282699058	-0.230325757644083	-0.203231361269115	-0.276329171017528	-0.221995639492819	-0.320788757304427	-0.345081507808768	-0.281725411973135	-0.481690581672159	-0.257159479724284	-0.337790865245268	-0.274136001727998	-0.46977350676061	-0.45938939854224	-0.283848459009045
"79915"	-0.0761984624129752	-0.124432635733644	-0.166996003918238	-0.223233735753218	-0.124821477725853	-0.245663082812768	-0.110810175354212	-0.206969955282339	-0.160508580308383	0.0397906041507442	-0.0972394913802547	-0.0562827482462109	-0.118608443218125	-0.0302897166515625	-0.269352963259697	-0.225283982292067	-0.189851115300252
"23130"	-0.360425928150525	-0.262287316828363	-0.354945670612229	-0.396419141373745	-0.231760053069526	-0.224946555609452	-0.265756722859216	-0.270528494094166	-0.270628444653371	-0.266444140113333	-0.292812527254818	-0.341713270645982	-0.363395415148445	-0.288170525133773	-0.239362146438019	-0.233537479083797	-0.237743960280979
"8553"	0.125071107515834	0.0242283462889051	0.130599961154164	-0.145097497324547	-0.218640060878094	0.246156960247098	0.0679332190591702	0.183268474847326	0.130751629589462	0.0348475794866474	0.0776602116939468	0.0122736150312257	0.197904318562725	0.0900387923470135	-0.164115885108854	0.143657156611788	0.11811326075846
"124808"	-0.201842860830396	-0.346916700700314	-0.298862682749156	-0.372887097716011	-0.290749929015618	-0.317240716997997	-0.255103947834058	-0.381935371536951	-0.310004344645983	-0.21888041439016	-0.322017943108763	-0.275626557873122	-0.331528387487691	-0.319063450582436	-0.253054467637558	-0.308104665904882	-0.32697054595815
"79643"	-1.25132621884592	-1.17737857845496	-1.27336155644847	-1.32756150442883	-1.20050995983219	-1.21266663046433	-1.32868218461765	-1.25856966683503	-1.13341058794784	-1.13148187156873	-1.43755679163295	-1.20532547223704	-1.30890920364459	-1.42603124678768	-1.23582252855523	-1.10926342448108	-1.27527291874723
"1521"	-0.0921437602207177	-0.149001645003019	-0.0326588320156327	-0.187670350348459	-0.0211648721015649	-0.0674123038988667	-0.0669031590706332	-0.0370723263679665	-0.138718873405084	-0.0689294396873164	-0.117933865000081	0.0784467983017676	-0.0732955544883353	-0.117262401644267	-0.204397574828967	0.0637224727290412	0.036113804702545
"57834"	-0.334778333847868	-0.479929457252915	-0.278966687313874	-0.364072927201709	-0.417749292579626	-0.317856342936792	-0.344868649723472	-0.31845311429819	-0.420416479944453	-0.532759481118005	-0.391161568782118	-0.41383256025667	-0.296060610084018	-0.516557883035921	-0.33471899018591	-0.294932969459706	-0.466314799197553
