	"ACH.000004"	"ACH.000018"	"ACH.000123"	"ACH.000168"	"ACH.000178"	"ACH.000233"	"ACH.000294"	"ACH.000296"	"ACH.000332"	"ACH.000339"	"ACH.000408"	"ACH.000466"	"ACH.000471"	"ACH.000518"	"ACH.000542"	"ACH.000549"	"ACH.000557"	"ACH.000585"	"ACH.000593"	"ACH.000653"	"ACH.000681"	"ACH.000732"	"ACH.000765"	"ACH.000768"	"ACH.000781"	"ACH.000792"	"ACH.000802"	"ACH.000809"	"ACH.000834"	"ACH.000876"	"ACH.000905"	"ACH.000906"	"ACH.000932"	"ACH.001054"	"ACH.001302"	"ACH.001306"	"ACH.001654"
"23300"	-0.389320773554261	-0.455846952391098	-0.318230636142858	-0.553735435136407	-0.540435557699959	-0.240093296811144	-0.410623410543745	-0.349734592588688	-0.398348736052214	-0.44423469005762	-0.507946151188003	-0.408710555257645	-0.436388437761048	-0.332744194207114	-0.491934467528082	-0.367159540628627	-0.214054554610971	-0.250877028432398	-0.423318509309173	-0.249024250958266	-0.38164671174684	-0.170066056488442	-0.315973506415037	-0.352210544853077	-0.51686855701811	-0.462983410522594	-0.369294862843638	-0.352284208568316	-0.447721718117151	-0.40875458717156	-0.506842257879669	-0.383429058319417	-0.360547281572287	-0.424060161611255	-0.380577192748961	-0.391080021569075	-0.544881269169588
"8655"	-0.502773206548731	-0.599691801732405	-0.664876832828728	-0.464053708021517	-0.761609432860859	-0.612411000978893	-0.826571341447384	-0.477811224378619	-0.539351707357041	-0.616486334571894	-0.561262187202825	-0.498793907668609	-0.659334415947347	-0.559532876902732	-0.59850374842109	-0.443544461441706	-0.527477332646627	-0.474638729811507	-0.612849441711284	-0.577786017345942	-0.571853640289147	-0.399024723918911	-0.645266643929146	-0.427773664751961	-0.736551995297985	-0.680824176284466	-0.444072000114742	-0.487893042188492	-0.707929497696349	-0.493371333781692	-0.6734187599512	-0.610351401229127	-0.374178667197815	-0.61809976931174	-0.447019930303066	-0.623417259049558	-0.696097986811736
"150864"	-0.0860216543546465	-0.163832390649691	-0.0729421620282316	0.0863816095704914	-0.0830683410568177	-0.120242136420679	-0.0729804324874413	-0.117993007623544	-0.0675069868055399	-0.195703096943576	-0.0523641445910408	-0.148042354000939	-0.147938481068342	-0.108313045747896	-0.224374713154351	-0.110029712930585	-0.0523219632851244	-0.0790806966841049	-0.104980128129055	-0.204337582170817	-0.0821623135018225	-0.0399600397152306	-0.0444526674291457	-0.0229111758033804	-0.175434895219229	-0.100793066208564	-0.134978349803268	-0.10812044514774	-0.232334968931851	-0.12481312193597	-0.154394831835433	-0.270414345669331	-0.155755776638054	-0.201036164455259	-0.188247452808121	-0.218283793953869	-0.172692800294842
"2303"	-0.373727646315833	-0.354336193188585	-0.332523050264864	-0.303817830968469	-0.266382708670447	-0.351595690841156	-0.316826273188574	-0.05132770417766	-0.27781358822224	-0.265760203369445	-0.325918634601022	-0.417740911186292	-0.259743988194593	-0.365865125251294	-0.391990696270207	-0.204871866842473	-0.342223606338063	-0.0515962182825808	-0.488621742735437	-0.208858126999262	-0.177844005078725	-0.292483771653251	-0.256068834838071	-0.305048034421541	-0.210757648352925	-0.331309095564122	-0.327975177338618	-0.246649241804653	-0.335457210973311	-0.343834427123677	-0.316838328440343	-0.228445330374828	-0.383081140197808	-0.259972650947312	-0.313659878220597	-0.180502567316366	-0.282632337081691
"10023"	-0.0756625491570844	0.0138927283233141	-0.0895522427187114	-0.0469419337797498	-0.0366876255123113	-0.0232520433331446	-0.0980423691329087	-0.0839073595498786	-0.139573509266391	-0.0565423382495631	0.023090859656888	0.00579774083833961	-0.170333239869149	-0.0705894372796542	-0.173652236880142	-0.0487102454367077	-0.0477908537844822	-0.154879334134472	-0.0513675595872464	-0.120092930131205	-0.0959308626913489	0.0118491796584309	-0.0109518806419248	-0.0797312629165032	-0.140665519430682	-0.0638424155994544	-0.134048207396668	-0.200935582652315	-0.11183974057725	-0.176588289836794	-0.213547126562088	-0.0353616220753005	7.58977827798164E-4	0.0620846940775789	-0.0949861289989746	-0.112720265820246	-0.0259732602062358
"7071"	-0.255046814674183	-0.257419013115934	-0.0831671735665553	-0.203756096812926	-0.336215798328295	-0.381792422113378	-0.151043165448172	-0.263769761079368	-0.323274969125351	-0.258801158442803	-0.340692469667328	-0.0625125925940558	-0.296055509189674	-0.30760243656975	-0.484062466952747	-0.164007167533661	-0.147043846998877	-0.163548770637509	-0.296704358326277	-0.0807350069448644	-0.420662760091406	-0.280890998126095	-0.143548929402413	-0.306627390042769	-0.494991598680997	-0.168358144720728	-0.378124397400118	-0.174589622101614	-0.475522795468088	-0.26518401755194	-0.349173639183108	-0.349482988797871	-0.207225638944007	-0.114999086032292	-0.434696937272139	-0.285323559537084	-0.433063853553026
"65108"	0.0416511016031745	-0.168711087806907	-0.114013571455688	0.00363877601843927	-0.0823934766368074	-0.0727228820529524	-0.125131114093104	-0.138359598829406	-0.219453828393956	-0.0625015417487474	-0.141192659956472	-0.0552415915297996	-0.205318007410715	-0.107052235775796	-0.159037260264707	-0.0772792946781288	0.0335764202386906	-0.260086570905598	-0.247571154301773	-0.153315812227077	-0.184996408302881	-0.0486030635160856	-0.185634163693383	-0.102937463700136	-0.111833063312819	-0.0981760740521002	-0.117007748659282	-0.116342159455302	-0.289206966455368	-0.15939743279016	-0.137333915395164	-0.154617851967119	-0.0738918186615881	-0.0658985607282446	0.116912936169392	-0.32744601980276	-0.128181363335654
"4669"	-0.495492894287469	-0.428088875352284	-0.36300147626602	-0.366836750461548	-0.401503904964268	-0.287535271332275	-0.432378946352236	-0.264491145978787	-0.435061047965286	-0.411646790415624	-0.554521372784619	-0.475199086436204	-0.324526465850008	-0.386777889829042	-0.30898847023412	-0.37703575778258	-0.251378033530695	-0.314449671943415	-0.400103681271817	-0.423180824641155	-0.425699579982363	-0.303931526471562	-0.313545061015051	-0.436786905006113	-0.222956105893744	-0.427800622493884	-0.509749932096731	-0.304314306062445	-0.381026018477463	-0.406645561700093	-0.46729043850849	-0.363218744676633	-0.427662058139123	-0.489244836732944	-0.556698362890647	-0.345993603811308	-0.477690369544787
"6152"	-1.12551073613866	-1.16982396733707	-1.13857661474863	-1.06867172810504	-1.28978415046866	-1.20163429435075	-1.21890821159773	-0.933430985769157	-1.22700343224197	-1.13404126106954	-1.49337308538377	-1.06570811105563	-1.26620973741565	-1.05792798711721	-1.21268300233449	-1.09696382953135	-1.0474184297938	-0.967342669346576	-1.17643443672011	-0.9641205912237	-1.1824061254027	-1.20658674428598	-1.12190276274654	-1.14598244666767	-1.22712879718877	-1.24840194714623	-1.27188655113127	-1.04007960632936	-1.24729424251661	-1.14737256848637	-1.28279555099245	-1.04271777650355	-1.10343685699983	-1.26451920864638	-1.34053292096719	-1.26982136078659	-1.31307719781176
"6224"	-1.50884025056859	-1.40728953252503	-1.50927186371533	-1.45806289984764	-1.4608492165712	-1.37955903443224	-1.56942489181373	-1.57557013992154	-1.42265643892021	-1.54019883390519	-1.2559039040051	-1.5641998009005	-1.39228656537951	-1.60109365107183	-1.35486642270614	-1.55872706926434	-1.54315760450606	-1.4001163232864	-1.56433783256578	-1.36729466771802	-1.48604011072716	-1.69146819701896	-1.54012779972666	-1.54152322958321	-1.53186442418657	-1.44689873650552	-1.49441373637843	-1.38064142404131	-1.53511324988329	-1.53353243015998	-1.51622667544909	-1.58925723100875	-1.47242859577254	-1.39010764184686	-1.38131747731244	-1.44314284444811	-1.37214226275774
