	"ACH.000030"	"ACH.000108"	"ACH.000159"	"ACH.000189"	"ACH.000235"	"ACH.000250"	"ACH.000262"	"ACH.000266"	"ACH.000272"	"ACH.000324"	"ACH.000332"	"ACH.000361"	"ACH.000389"	"ACH.000411"	"ACH.000472"	"ACH.000475"	"ACH.000649"	"ACH.000906"	"ACH.000943"	"ACH.000973"	"ACH.001211"
"144245"	-0.013743106547346	0.144699631575773	0.0267368434715897	0.0445788150638147	0.0061819408056205	0.0524940108506868	0.0572506626288009	-0.0331537172928981	-0.00712962900512793	0.0473423387198865	0.00436291203109001	0.0397834390100079	0.0579518491932955	-0.0697808061147323	0.0836382931493636	-0.00765850331374941	0.0677720260462479	-0.0467378991146195	0.0858937354049584	-0.0925074139993197	-0.14131026416765
"9907"	0.0646400338125739	-0.186020755419544	0.0290071261040766	0.010643920981166	0.010498764367918	-0.0490747495024854	0.0126245236601494	-0.102648431325038	-0.0259033542276379	0.0932981735263264	-0.110321878995086	-0.0199571727724374	0.0485750401731642	-0.050556759511227	0.00326273438348843	-0.0203100923891233	0.00977423476679216	-0.0257847227486692	-0.00347082723265789	-0.0128644808524348	-0.0591461377335452
"9184"	-1.69705116638641	-1.67767122857023	-1.58062797737258	-1.60405734303714	-1.56500872189887	-1.46404610743514	-1.51394723716224	-1.69418052278121	-1.49615643229069	-1.56862347222131	-1.61539343644988	-1.59708019799446	-1.54852799584083	-1.51192859125442	-1.77354788846447	-1.54462625642397	-1.70734700917921	-1.51188995903641	-1.73168980386698	-1.4106819310163	-1.37588991244254
"284067"	-0.224876293127334	-0.173682352388114	-0.181810652292642	-0.100035283316121	-0.25331456716135	-0.274319175178238	-0.142465617413549	-0.270081514049533	-0.192820502768026	-0.287723702327055	-0.233932279828749	-0.113341685177662	-0.158422465318551	-0.24181625001741	-0.245705121460661	-0.226612452111976	-0.241794313445288	-0.234400588584402	-0.222974479841953	-0.220464253972244	-0.2919552734464
"23632"	0.0713284225876191	0.0561180917278132	0.0294049831269645	-0.053572193548783	0.0276564402697909	0.081412303714082	-0.0108798389191754	0.0396876457874576	0.0162172562881549	0.0926662254667948	0.0803832380258089	0.0415268721503927	0.105510244241436	0.0844790634903868	0.103673297521074	0.0995924163218509	0.110745161918576	0.11015275308513	0.0785851916434789	0.0790934378051076	-0.154023238609113
"55246"	0.116668194782836	-0.210447338663688	-0.0977001653110519	0.0318306314596282	-0.114687765673235	-0.255008675292491	0.0467878313864036	0.0928342836281812	0.0541850043264937	-0.147886503630773	-0.0165116500048359	-0.12857606271908	0.0910211225039642	0.122760000488955	-0.0454465847012505	-0.0836274280622235	-0.0484805692543236	-0.0206837571490724	-0.00746108945091476	-0.0185365581620242	0.0306609428614858
"8214"	-0.157597032145475	-0.409449013991364	-0.011966312461206	-0.189764133492545	-0.105551934566987	-0.15101588978341	-0.12894160622293	-0.202406234799374	-0.144256598533515	-0.152890128152821	-0.179341108707966	0.0395681657490355	-0.140403311875382	-0.177242104185824	-0.216603902699863	-0.176881564371184	-0.131301414253505	-0.120033919341595	-0.189924877633211	-0.0810961747633587	-0.273904863344723
"51386"	-0.484818615098382	-0.407431891848231	-0.320669415093518	-0.134667718817861	-0.241453061784402	-0.332557350568144	-0.084561648815962	-0.30838440086382	-0.244773466453507	-0.381295960257996	-0.425384657529049	-0.314003105593691	-0.375144993715865	-0.696909902002409	-0.444396911135879	-0.444679136645141	-0.184735959204955	-0.480538696716823	-0.369728885264628	-0.341215221401793	-0.39042349113687
"2128"	0.0404765134466451	-0.0841261457492789	-0.0528720231690355	-0.0613955021467426	0.0269089535953411	-0.0380263981675224	-0.0969239683826222	0.0153554566319919	-0.023095600254519	0.0731838507384789	0.0278891919517899	-0.0220349018253011	-0.0499654417218031	0.182298428110664	0.0377114759774593	0.103355550603771	0.0588658030676781	0.0170995279474107	0.0857401425462066	0.0203657559816952	-0.111048011302811
"80028"	-0.233858649039315	-0.274846844788339	-0.0490835476915952	-0.0861452654348082	-0.134491688451214	-0.213015533648294	-0.247158677774075	-0.273339426793155	-0.0915040520857379	-0.232533349164038	-0.25576736825267	0.0807065303589694	-0.407874329060061	-0.29147213028383	-0.13339359048255	-0.134602000714442	-0.205069081595952	-0.141215905990351	-0.259278672867786	-0.127246162244695	-0.0385121086070396
