	"ACH.000004"	"ACH.000137"	"ACH.000152"	"ACH.000168"	"ACH.000204"	"ACH.000235"	"ACH.000258"	"ACH.000294"	"ACH.000295"	"ACH.000315"	"ACH.000336"	"ACH.000363"	"ACH.000436"	"ACH.000472"	"ACH.000527"	"ACH.000528"	"ACH.000557"	"ACH.000576"	"ACH.000606"	"ACH.000618"	"ACH.000653"	"ACH.000658"	"ACH.000696"	"ACH.000763"	"ACH.000811"	"ACH.000817"	"ACH.000821"	"ACH.000837"	"ACH.000838"	"ACH.000901"	"ACH.000921"	"ACH.001111"	"ACH.001450"
"635"	-0.0709846013613708	-0.0565713733805144	0.109015619475707	-0.147347348012343	0.00188108929602433	-0.0226770514079035	-0.0432631649784028	-0.103638795281053	-0.115379895968954	-0.0385682879485067	-0.121508108675736	-0.19382756406292	0.0334918089639057	-0.0343522631468686	0.0339130868871964	-0.0368914072665518	-0.0983217396299375	-0.0697660933901741	-0.165385505876385	-0.106921831719225	-0.148453199087017	-0.130128005841664	0.105660616088603	-0.21026730626737	0.0325717259958676	-0.217417975477343	-0.109358405909841	-0.0963470204012195	-0.137579086760661	-0.0254610790764656	-0.096604433814714	0.0176240921754057	-0.171338543252438
"7373"	-0.142913685272181	0.133456966316041	0.0238304203589408	-0.0974037037125618	-0.0304990594229654	-0.0387058877327662	0.0237172195700015	-0.0642784246956811	-0.217887846510193	-0.0522187215858012	0.136256337543532	-0.0874526175092777	-0.11164756177923	-0.0463541486763945	0.101496372764262	0.0455877491806426	-0.140151902311676	-0.172799674729672	0.0647669518661737	-0.10756975492354	0.0669060078601007	-0.21763132470052	0.10559034120557	-0.0282546102383005	-0.0206313103311377	0.0236611320875341	-0.170700527819321	0.0254572714858664	-0.0872725448258487	0.021948397271463	0.0914468936790116	-0.0416423386195784	-0.080593222244316
"440387"	-0.211700205276013	-0.139427669398945	-0.0880786541351813	-0.534215746364	-0.183471642139316	-0.239968526787101	-0.100668986382182	-0.34780701286788	-0.344767099759719	-0.0702774001364938	-0.311404695703223	-0.202682367828492	-0.181812859662233	-0.147791214618108	-0.161508420245703	-0.198803806754081	-0.347610815171018	-0.2719808865984	-0.0486798001491416	-0.130654268034181	-0.193039526766868	-0.283265252009469	-0.296834726603412	-0.0837901656236609	-0.216308062459488	-0.183044656733153	-0.266788427347276	-0.117858917734052	-0.223514200039261	-0.160933343536263	-0.192840564973947	-0.177110918287775	-0.263814673840992
"8454"	-1.22175935418476	-1.10965530572884	-0.920983724048893	-1.07234466981728	-0.762319014539472	-0.89238405760611	-1.02773366087219	-0.715441182927405	-0.931446676755819	-0.943775303801709	-0.911318302942529	-0.880982995049109	-0.801143496625847	-0.867877964041126	-1.23669418779124	-1.12637516783425	-1.00472552682884	-0.845592555632146	-1.07890310033407	-1.06748916917992	-0.898543925851799	-0.867056060882303	-1.11585076671459	-1.00370640642188	-1.07830516577941	-0.774645984549681	-0.699309704296009	-1.17613330722515	-0.690378163788414	-1.05335199618048	-1.01257649965199	-0.638959324098775	-0.867749156721601
"1998"	-0.373487894187173	-0.229228945319557	-0.177056650715011	-0.32076399558863	-0.225485002381641	-0.133288571014422	-0.284989404812895	-0.316572816721371	-0.34447672692746	-0.245591897872898	-0.25989636870055	-0.209394850320014	-0.188401719032373	-0.0062675519820904	-0.0827443423122185	-0.13855353795137	-0.176722026594981	-0.252542390880311	-0.208783684256753	-0.0143605458875281	-0.2820558117091	-0.166856630214768	-0.166862449746911	-0.335418582498755	-0.150318481867099	-0.230742060423094	-0.0920383869979291	-0.0745310303499594	-0.259218335155237	-0.0257584923478886	-0.112186273015451	0.0204056418023103	-0.333541993613417
"2012"	0.254892823455664	0.076252238214057	0.121724838866976	0.245137989471134	-4.36644924673864E-4	0.00849302451429284	0.0579821777895588	0.0359440364812215	0.0828972750909899	0.0861626298508767	-0.02926781463648	0.103111699784022	0.228848089430691	0.128326941018828	0.0663155822594779	0.104428307018896	0.0910800966700033	0.0931500420984475	-0.049902882596494	0.0906076594293536	0.081284697944276	0.217592022673582	0.148200036206086	-0.0861533373398976	0.108384450451992	0.0762094459209764	0.0466897191754082	0.0863895405270507	0.157885019603512	0.0080182923989794	0.0205458237343272	0.0875195905067929	-0.0305421087868743
"55224"	-0.0168014454589034	-0.0860463608922052	0.047286929917235	0.164290249366077	-0.132813540181048	-0.048878083162199	-0.120266496687829	0.0278467402026682	-0.169330771730722	-0.0843305674102648	-0.0103909555901843	-0.0543434201302587	-0.255123588274167	-0.0572785727515182	-0.01928225206135	-0.0939659074892979	-0.019321362113305	-0.231806280755213	-0.0473853960068014	-0.141525922372402	-0.0449944417228376	-0.294355633391179	-0.157555367639054	-0.110948307946177	-0.0492988533173013	0.125415277902832	0.122883157144307	-0.113107744227124	-0.0720903624871438	-0.031902573123024	-0.153909569922358	0.0435831996136184	-0.228643399322127
"51010"	-0.826344048564963	-0.77005332170668	-0.604741576301482	-1.09269488680279	-0.7055762096481	-0.768218414913317	-0.713792267107032	-0.850564022667816	-1.03338198532692	-0.796994588559355	-0.470543466237343	-0.733194958286551	-0.474291646355888	-0.657446457884295	-0.6792170240126	-0.83853665042455	-0.58846800706133	-0.859731528244419	-0.863248966581695	-0.897621793692684	-0.730633314081561	-0.689023673357884	-0.834986359314297	-0.961270691094142	-0.686689704877292	-0.613055147760104	-0.905472585374858	-0.76666677934412	-0.911580026491072	-0.709302330780454	-0.87280160497267	-0.621990499958927	-0.724386475264545
"2171"	-0.274399351981258	-0.231558920662576	-0.140698580098048	-0.388536498098287	-0.0622522919266804	-0.227198456970952	-0.229000709957787	-0.379593563973961	-0.259793206784283	-0.380932629454147	-0.366077840211274	-0.271907518310276	-0.235942340201506	-0.200774812894841	-0.240805643070156	-0.278874264963557	-0.510053958955993	-0.337793441723101	-0.33625044231494	-0.114753237401152	-0.469205702636054	-0.382833763162781	-0.176371128433994	-0.295260545705959	-0.138754662609637	-0.528085556903465	-0.246495868975117	-0.0473215830247858	-0.0960539600384433	-0.348667775148507	-0.231309035666959	-0.189726808996379	-0.276524285497974
"125704"	0.288717330288588	0.046727084209222	0.135620796049674	0.131550548617758	0.108093021171165	0.17939806618201	0.0339660820736325	0.0926890124307362	0.157728977732995	-0.0633535859934681	0.117970342819363	0.227582786756342	0.332490766705207	0.11579309004278	0.123502072713202	0.124556474593174	0.0996208504825653	0.161690551593508	0.0899900967060609	0.134496770887033	0.267279931757989	0.355134011746778	0.0965595844898806	0.173210796247299	0.149755862362255	-0.0439431890618273	0.0793498232550259	0.191912931553031	0.250402197862497	0.125005903876591	0.115998587216739	0.157277149112271	-0.0532284312989876
