	"ACH.000009"	"ACH.000041"	"ACH.000045"	"ACH.000055"	"ACH.000137"	"ACH.000138"	"ACH.000169"	"ACH.000190"	"ACH.000198"	"ACH.000222"	"ACH.000237"	"ACH.000243"	"ACH.000259"	"ACH.000265"	"ACH.000278"	"ACH.000307"	"ACH.000312"	"ACH.000316"	"ACH.000330"	"ACH.000362"	"ACH.000363"	"ACH.000364"	"ACH.000376"	"ACH.000406"	"ACH.000408"	"ACH.000420"	"ACH.000421"	"ACH.000444"	"ACH.000458"	"ACH.000473"	"ACH.000475"	"ACH.000480"	"ACH.000481"	"ACH.000486"	"ACH.000487"	"ACH.000490"	"ACH.000505"	"ACH.000510"	"ACH.000520"	"ACH.000542"	"ACH.000556"	"ACH.000584"	"ACH.000627"	"ACH.000632"	"ACH.000647"	"ACH.000663"	"ACH.000665"	"ACH.000671"	"ACH.000676"	"ACH.000684"	"ACH.000695"	"ACH.000706"	"ACH.000711"	"ACH.000734"	"ACH.000762"	"ACH.000764"	"ACH.000767"	"ACH.000791"	"ACH.000796"	"ACH.000805"	"ACH.000809"	"ACH.000824"	"ACH.000834"	"ACH.000839"	"ACH.000841"	"ACH.000843"	"ACH.000846"	"ACH.000847"	"ACH.000859"	"ACH.000865"	"ACH.000867"	"ACH.000881"	"ACH.000882"	"ACH.000887"	"ACH.000889"	"ACH.000913"	"ACH.000946"	"ACH.001031"	"ACH.001196"	"ACH.001205"	"ACH.001278"	"ACH.001318"	"ACH.001523"	"ACH.001554"
"930"	-7.86501051922366E-4	2.05100973777129E-4	0.0326661598547013	0.163735236113791	0.0279335556248153	0.0576606603973203	-0.0143207980573427	-0.157072167271386	0.125172579062257	-0.163949620538872	-0.0659967851343553	-0.12106424013194	-0.0215391938136198	-0.0274369374823977	-0.0786865144952164	-0.0542681338268119	-0.0661511814308681	-0.0864102891618555	-0.0412161271529786	0.123596587851005	-0.0639646415857764	-0.0595992104828345	0.0381750786355675	-0.0644497309206244	-0.0443392155202	0.0605964947531073	-0.0574857871165353	-0.0731054340950026	0.0169345040247968	0.0175004967955279	-0.019098368742656	-0.0451755675008877	-0.0637004506594997	-0.0502718670746094	-0.00396025281178611	0.0251198775115015	-0.0803984444943463	-0.0713176609962508	-0.0188096001644001	0.0101367548477662	-0.0800367150076126	-0.00957704975697145	0.105921629060991	0.0289135272594508	0.0346810341134584	-0.110804517374221	-0.0808724137897674	-0.0535453667315333	-0.118534828820461	0.101377143549982	0.256276795165329	0.00582674051009055	-0.0481460678371376	-0.0211870042015649	-0.209242086404505	-0.020566845167046	-0.045600698760634	-0.0333029657632303	-0.0249734853808043	0.0120860729344973	-0.0377999328709486	0.057510243218196	-0.0427078761759129	0.0734235667002352	-0.078796338997144	0.0904722965693047	0.0242784721184786	0.0765234604698529	0.170894893092798	-0.0343468017378237	-0.0297497021044589	0.106871432821359	0.0976927650546613	-0.0307740267145552	-0.0458213241354244	0.0826136908027048	-0.0905519519978736	0.0079076739794205	0.0399697060909957	0.180206139652099	-0.0125109796742186	-0.080253855733462	0.0039873063257308	0.0252427891070764
"975"	-0.155986510542545	0.0963003894374728	-0.111680811030266	-0.0718992793455612	-0.121699440038954	-0.0829501980815565	-0.0333962500830784	0.243511373558658	0.035902994686984	-0.16686462043369	-0.0802473549299378	-0.0101504587204416	-0.026581281202988	-0.030472455921894	-0.151308630723921	-0.0923581883234623	-0.0808039027402961	-0.0871160761368995	0.00825853591941035	-0.0342999663519075	0.10767953222035	0.0628104276884332	-0.113513972824398	-0.0400739025637867	0.0407689824143973	-0.122240258944645	-0.0539453841828851	0.0312235991201106	0.103802297309473	-0.0344757653440444	-0.0470040405646871	-0.032572878727237	-0.0638067451848396	-0.0372659330613639	0.100396482645425	0.0455967547848568	-0.00395392475548998	-0.0070070645236165	-0.212327572569431	-0.0323013526167781	0.0315201931855507	-0.0132976145901481	-0.0413071038420018	0.0436586474848913	-0.0520457864549635	0.00832365088029647	-0.0453540921103396	-0.0982964084838658	0.0112422472246964	0.127855079665604	-0.101459962232525	0.0405920121099561	0.0473154030837644	-0.108579806952125	0.0363635554632691	0.070765769250957	-0.200287028718564	0.0790330133952041	-0.0382623044774894	-0.00699566694351066	0.0554854179195174	-0.0421964714596355	-0.0315060331151918	-0.0811962791191751	-0.0507887753208942	-0.0698629830723641	0.00783233612620691	0.041521971206417	0.0283738279718093	-0.0105916753182422	0.0158110046094441	0.0736315882944177	0.0935331107570831	-0.06801738400551	-0.0277139259350728	-0.0288953832159913	-0.06036348971785	0.0272032013906869	-0.040039832676981	-0.053979014398896	-0.0700916596528282	-0.0261345505690653	-0.0189084910042094	-0.0936272623493729
"27292"	-0.326392792447968	-0.319304623483798	-0.412768519420677	-0.646636058769551	-0.624141963148993	-0.437117677533518	-0.518928580389286	-0.597719501906771	-0.529918046243636	-0.490555814968673	-0.429556502228401	-0.618217579109003	-0.332745974702748	-0.403446391683213	-0.601739740623585	-0.469827045900136	-0.458646913754922	-0.586567549249477	-0.408333232796344	-0.405174361558082	-0.488641842350893	-0.729619892375758	-0.45626123558835	-0.538528063252017	-0.737629324454875	-0.439889908372878	-0.470404564646837	-0.647069361897348	-0.476129516766716	-0.48978977683166	-0.437214211484419	-0.510485526815317	-0.51762024775994	-0.651149866835871	-0.342070068701578	-0.514304669701878	-0.489105437226301	-0.429088413431956	-0.331710386200905	-0.537833357929258	-0.419501834690957	-0.506595353020336	-0.516875406042281	-0.370269411345559	-0.604251779965688	-0.583349628710939	-0.607680789457015	-0.290702769140336	-0.732630392242395	-0.432130133806943	-0.571529621467708	-0.434501858885865	-0.491001611849539	-0.314458747251675	-0.409015349432504	-0.66646983245674	-0.605823521413046	-0.500870257649887	-0.339927994469589	-0.428898337384738	-0.521421500610756	-0.501323301232279	-0.522250867217963	-0.517326608111376	-0.241663801327613	-0.672516989856795	-0.502607359804755	-0.584957547915413	-0.640979295516456	-0.648075313397883	-0.739703774838116	-0.48373789855187	-0.492193238822266	-0.550794931837408	-0.477546428278135	-0.488866951567896	-0.447080230104836	-0.289809215659226	-0.45783310402416	-0.596846294593301	-0.250421370195046	-0.525267537649157	-0.645656632248884	-0.452385398640405
"1879"	-0.0751070872907974	0.135006209110024	0.0500494970573176	0.0889602280100816	0.0486605022822143	-0.0948529864338741	-0.0384673163702362	-0.104382843934917	0.338040640674916	-0.15189525798445	0.100134930953679	-0.0658805754807396	-0.135273276412309	-0.0447839571995111	-0.126411759650189	-0.0945043149724943	-0.0425922374410056	-0.113406930435209	0.102686107382197	0.0558652443231047	-0.00352382245536427	-0.140436124513076	-0.0830485970238574	-0.0873115074535725	0.205461252711824	-0.102597052671796	0.0469599730049061	-0.0687293545017826	0.0489260667447719	0.172921366476127	0.0138680221848846	0.0797089185989376	-0.0414564596754829	0.0733632522955623	0.111755407512627	-0.140870246595496	-0.139440078306742	0.0519811114173817	-0.136167955830394	-0.0947508718911086	0.0307992834809909	-0.142705147081107	-0.0484624658742587	0.00605162151647693	-0.0492215706039819	-0.132514767509957	0.0609393609148569	-0.066749586427266	-0.014577137198344	-0.0705877117618576	0.105595396175835	0.00759856487615505	0.00882698941481552	0.0275485829460896	-0.0636521466809783	-0.0756253714365416	-0.337298282208279	-0.0653816635366227	-0.107824606923011	-0.248825410407138	-0.0277190187884787	-0.122164686033687	0.0602397690451481	-0.0254558750418307	-0.193789051004999	0.045845434565384	0.0245909470185829	-0.0240949721548318	0.151031607811901	-0.128087870697847	0.0158016919449001	0.0696448113817497	-0.0510599737978995	-0.0649228183543617	-0.0472739496247126	-0.0894602101372478	0.0317863826298218	0.0691267413280841	-0.228305954720836	-0.186092796618764	-0.150316403379211	0.00466832196178869	-0.0120182188429311	-0.00347145653953445
"1977"	-0.855073188918641	-1.00157012604651	-0.710087216648295	-1.01645412518645	-0.686896535490807	-0.721369555752442	-0.87551830007133	-0.797254763934453	-0.837022109768302	-0.855346884592987	-1.07233018609472	-0.971012581128634	-0.912603136301141	-0.929451639645797	-0.87071312276554	-0.760075419761222	-0.867753052137554	-1.01190793503547	-0.764153020403926	-0.547979308494261	-1.01610023383667	-0.749829860257611	-0.805818355102822	-0.827297821220973	-0.766888642548561	-0.708689729961782	-0.747657853897083	-0.998966360344119	-0.757710857022004	-0.991729323540608	-0.895036830382759	-0.900867262568455	-0.699456341107941	-0.83899583588521	-0.839954268564347	-0.815098853884717	-1.12244406643091	-0.829166450057361	-0.995612897283466	-0.836500565208304	-0.974617189398994	-0.732868245312338	-0.849789720991741	-0.895177483343687	-0.864220778067254	-0.996153598689032	-0.789724447192105	-0.766566652653547	-0.919745081181146	-0.75491094957528	-0.90263441548068	-0.755795576601628	-0.762728566790607	-0.936099347916667	-0.631946119868346	-1.12505845310242	-0.882378569119618	-0.854594131650599	-0.786936054511316	-0.846066227334311	-0.8707470373583	-0.795792068490884	-0.758738949494179	-0.788577586212232	-0.777925771115884	-0.718549847490964	-0.700441961686597	-0.810455663575512	-0.74724983932053	-0.982647137268945	-0.759708295954486	-0.745014189853977	-0.982302606713659	-0.863630173283934	-0.746373608735364	-0.685885148545559	-0.909148043847686	-0.681136865151655	-0.958303297233781	-0.787447205064268	-0.74407706216799	-0.834404986228532	-1.02482544183524	-0.724118870968963
"60528"	-0.911125599118178	-0.868718601150047	-0.744630239461957	-0.859901463759429	-0.748845373776376	-0.756931130581028	-0.578355796369995	-0.739411384932957	-0.638677729707865	-0.786514286314285	-0.617727953142013	-0.776844778822791	-0.754002622436526	-0.669303328777653	-0.764744084820935	-0.637579849068604	-0.811546164005802	-0.590203095173791	-1.12123150056593	-0.572843620539496	-0.522170763479912	-0.89607157353399	-0.730302127245706	-0.671652103469714	-0.93528381646321	-0.699391203207718	-0.921210894986011	-0.771787835576837	-0.980414026029324	-0.817154371206892	-0.625753199321423	-0.755866931865247	-0.614107874624042	-0.6668925268462	-0.755557545417918	-0.68269702961564	-0.776602103314833	-0.747460442685178	-0.560160320007432	-0.602249115837368	-0.805219018230648	-0.833068434098557	-0.613578467940374	-0.789060120881646	-0.717905314816832	-0.709168516030843	-0.800552942728151	-0.715386414330015	-0.788986619762673	-0.74214161833351	-0.856933444845379	-0.848844399728661	-0.610542273759865	-0.555198944841397	-0.701610192713929	-0.937623090446049	-0.827476764977872	-0.691781713506461	-0.567783115102694	-0.483062722537748	-0.692576001742916	-0.654464056592261	-0.774234325984944	-0.826947986459889	-0.438297552282033	-0.646302991705819	-0.968400802068406	-0.870943408611037	-0.656557078504289	-0.896308914857692	-0.526327510505947	-0.719448864477528	-0.742945587944572	-0.478147554452693	-0.737932627787851	-0.768914824456742	-0.786298748056553	-0.811586785246359	-0.785687961859703	-0.656963732562968	-0.855126010262722	-0.802235867841557	-0.751204808333203	-0.726105368693351
"2058"	-0.977862865728539	-0.874870005954127	-1.00248783430924	-0.892489671469009	-1.17084577900272	-0.966129886499253	-0.999935920611778	-0.921743145472656	-0.885980676873688	-0.918695905498427	-0.995166742322115	-0.953796825538427	-0.84556185937425	-0.949846937513565	-0.848058241023631	-1.02285743567909	-0.912180262106418	-0.759329736978913	-1.06633111124059	-0.815023904486058	-0.631537617013342	-0.811629729045499	-1.0840325830542	-0.882813099182233	-0.893998006277039	-0.827448251866502	-0.802344539918641	-0.963167733289524	-1.03250261891491	-1.0188612459498	-0.911015310181633	-0.965258132837343	-1.0379340592146	-0.972143555923923	-0.833178073899769	-0.923021589359264	-1.02022868021185	-0.904585989473208	-0.854871706258865	-0.967491083190151	-0.849440981716797	-0.987859322199723	-0.937038536138356	-0.876339256752254	-0.901781184292037	-0.894211876669402	-0.783826825039618	-0.905452966852067	-1.07605207240018	-0.923128956735915	-0.918368589255464	-0.897522537902486	-0.968502668958302	-0.967910131169093	-0.884736516055312	-0.997698995364493	-1.07777571759939	-0.983328577247749	-0.87121485912428	-0.872459548845403	-0.726153131658657	-0.772100973795742	-0.854656517093102	-0.885868341961709	-0.735836240139693	-0.987038864703181	-0.9413721279537	-0.824891114629811	-0.918577449158626	-1.11626759730907	-1.10009560986856	-1.00456633319498	-0.854998639039218	-0.84171264351973	-0.891264272683586	-0.859645120101832	-0.933480531410167	-0.839778970788174	-1.1050701901232	-0.777325913024936	-0.598803348563259	-1.03786033672193	-0.783424964601069	-0.837131566969638
"23560"	-0.837909792004884	-1.16217478811212	-0.967626279617495	-1.08342677377335	-1.00693493660904	-0.923585563582731	-0.973254867754679	-1.11076103231888	-1.09531418903231	-0.915470548733028	-0.867737264835851	-1.19286895769957	-0.880090490400195	-1.04907883274376	-1.06797149806475	-1.01140826548136	-0.91562441227189	-1.27348073322765	-0.982322584909615	-0.969874108895718	-0.974093330065429	-1.22866723749345	-1.12914261222682	-1.21535530947454	-1.03874468787942	-0.973963471176524	-0.91489903584023	-0.919268943391477	-1.02074929390079	-0.989424888482572	-0.961512260024564	-1.00657102251105	-0.998205462517948	-0.91402511816328	-0.941472841362555	-1.1116613840935	-0.917544157323228	-1.04181539605244	-0.922875809585716	-1.17470762830308	-0.975320605613326	-1.32612920112088	-0.970268604910643	-0.811490564226042	-0.974567221132243	-1.06431367372584	-0.939673267776903	-0.946480207417925	-0.855737148912177	-0.989852830432157	-1.20788868876025	-0.949053122639497	-0.869818399779555	-1.06813504121766	-0.937478408611628	-0.970975298665561	-1.02742973332863	-0.822875706487668	-0.836201889836708	-1.29595076352811	-0.851923797932081	-1.08900055323573	-0.867267527294395	-0.944345340566413	-1.15898281482166	-0.914152761625055	-1.10806035761856	-0.842946694467014	-1.18238483246791	-1.09532186312516	-0.801819910847665	-1.04971507236399	-1.04235131870531	-1.15757485923214	-0.961287345388931	-0.82354966200128	-0.978870466095394	-0.912421228639524	-0.878992745520437	-1.06932094768787	-0.66180227581701	-0.810705228031371	-1.06127828153674	-1.0816973599675
"3191"	-0.640794755320931	-0.636073980193409	-0.663196682419715	-0.732865443183238	-0.715852626851089	-0.761787047045962	-0.613790938259763	-0.698250394741939	-0.539104617514767	-0.546761730874518	-0.774682011453824	-0.770353788717719	-0.65347383597603	-0.608842402209023	-0.668655093472413	-0.514873109476107	-0.648455657506105	-0.730239109923439	-0.707093327000274	-0.564762377633928	-0.637498891042893	-0.599989288781767	-0.750380431856332	-0.735777636910068	-0.805707533954188	-0.730697509898279	-0.696209433976868	-0.854025400898653	-0.682569604245041	-0.585636993139696	-0.660620895323728	-0.670626360606264	-0.704477356802467	-0.643335568561024	-0.522246237661337	-0.648862703331331	-0.963471735521967	-0.52294362706855	-0.685083197508755	-0.817720137630913	-0.697465929797381	-0.634939512832307	-0.855281596210344	-0.590718261510533	-0.78487446884991	-0.878652051072838	-0.759376592515711	-0.607677871239107	-0.781985765450969	-0.628874586527866	-0.481440616245453	-0.623255860188435	-0.7996913620292	-0.536495794622878	-0.606603729673516	-0.838316873487455	-0.585118465731927	-0.658826591417528	-0.639443250688205	-0.803743108864439	-0.559840208698471	-0.71198552484468	-0.494068843393495	-0.666231388658483	-0.743439007615634	-0.876508541577212	-0.505536757592504	-0.602402031214934	-0.647030253929621	-0.734754864873954	-0.74024107018149	-0.596959141290602	-0.857443131193421	-0.645914006524821	-0.671709395921198	-0.68590480596233	-0.754643040945505	-0.625781969235393	-0.540025915600046	-0.751780252144649	-0.403867804430545	-0.552308131546401	-0.584457756155784	-0.592665531364632
"84549"	-1.32218331307967	-1.14921489815946	-1.08883309456887	-1.42530318931362	-1.41955325679341	-1.30032876122666	-1.16143758787303	-1.34121807136471	-1.13753806543031	-1.31460481846722	-1.47224589562557	-1.39905966135406	-1.26668560484289	-1.30028370705264	-1.43662955855606	-1.47590075281406	-1.35934573506759	-1.36041333109493	-1.53319980346862	-1.02722431495833	-1.2763417473973	-1.31819007841332	-1.19974798080102	-1.22466036015062	-1.52426555773097	-1.18484354704538	-1.27842551817293	-1.20116593307652	-1.15875427534756	-1.30032412962755	-1.37739156879357	-1.29559203697899	-1.38219432735916	-1.30725852562341	-1.09909608322057	-1.277775257165	-1.29125636809779	-1.56632789717906	-1.2178324433883	-1.36686649907347	-1.34703874685735	-1.32727650956243	-1.36308737197396	-1.3607028628952	-1.32954104326378	-1.39437385753766	-1.27890442217753	-1.22841452578818	-1.4734392339621	-1.40673505315135	-1.27618024968558	-1.32547739577862	-1.22726940749504	-1.39047346687913	-1.41301033744635	-1.31198851482728	-1.35566584635914	-1.08673781993581	-1.34515228054065	-1.46208703749561	-1.25016690526154	-1.34136433996238	-1.26467947832636	-1.28813030566844	-1.28732459174284	-1.18248252527182	-1.4252015581576	-1.37610846474727	-1.56812332383629	-1.35320162862262	-1.34189125197581	-1.46325298166043	-1.38173915955108	-1.29218511001773	-1.13700603383157	-1.36228236054855	-1.08887023608159	-1.29383897246771	-1.26926135690461	-1.39064262922706	-1.206866205281	-1.35186341954221	-1.53808386326824	-1.27072849855163
