	"ACH.000021"	"ACH.000035"	"ACH.000036"	"ACH.000047"	"ACH.000052"	"ACH.000053"	"ACH.000108"	"ACH.000127"	"ACH.000150"	"ACH.000160"	"ACH.000222"	"ACH.000226"	"ACH.000233"	"ACH.000238"	"ACH.000243"	"ACH.000255"	"ACH.000261"	"ACH.000266"	"ACH.000272"	"ACH.000280"	"ACH.000302"	"ACH.000307"	"ACH.000317"	"ACH.000319"	"ACH.000331"	"ACH.000335"	"ACH.000352"	"ACH.000356"	"ACH.000364"	"ACH.000397"	"ACH.000407"	"ACH.000414"	"ACH.000427"	"ACH.000444"	"ACH.000448"	"ACH.000454"	"ACH.000469"	"ACH.000472"	"ACH.000475"	"ACH.000476"	"ACH.000490"	"ACH.000505"	"ACH.000511"	"ACH.000518"	"ACH.000528"	"ACH.000542"	"ACH.000545"	"ACH.000549"	"ACH.000573"	"ACH.000622"	"ACH.000627"	"ACH.000630"	"ACH.000638"	"ACH.000648"	"ACH.000649"	"ACH.000663"	"ACH.000681"	"ACH.000694"	"ACH.000734"	"ACH.000735"	"ACH.000748"	"ACH.000762"	"ACH.000764"	"ACH.000766"	"ACH.000773"	"ACH.000777"	"ACH.000783"	"ACH.000787"	"ACH.000788"	"ACH.000792"	"ACH.000802"	"ACH.000811"	"ACH.000817"	"ACH.000834"	"ACH.000839"	"ACH.000840"	"ACH.000848"	"ACH.000856"	"ACH.000861"	"ACH.000862"	"ACH.000881"	"ACH.000882"	"ACH.000911"	"ACH.000936"	"ACH.000939"	"ACH.000948"	"ACH.000974"	"ACH.001028"	"ACH.001075"	"ACH.001183"	"ACH.001278"	"ACH.001346"	"ACH.001380"	"ACH.001523"	"ACH.001550"
"55207"	-0.139591963175762	-0.0912763265695731	-0.480153379258946	-0.260078513150364	-0.152001875899881	-0.446387146831452	-0.143502443458417	-0.259705589196193	-0.317945526552278	-0.252978359228012	-0.0720997253197765	-0.204522312411422	0.0110283690013042	-0.284528783388994	-0.0370236903167465	-0.0288994063382017	-0.0819424865596024	-0.0567684109629771	-0.404914846367683	-0.33482430907568	-0.150487217123252	-0.249972797360869	-0.0964337885005068	-0.145740837303296	-0.263465653447943	-0.179972362795364	-0.0898849614792702	-0.0921653150444794	-0.00206327668774556	-0.144618961684067	-0.0724618949266315	-0.299189069570931	-0.274700293378539	-0.275935244652156	-0.135012624496236	-0.318312085610273	-0.248306862943893	-0.181291988588154	-0.166278743905022	-0.208231168103068	-0.200215578815267	-0.129075323425345	-0.165702505696807	0.00626785276362557	-0.13724650923524	-0.27782639053555	-0.0892833564402138	-0.280333011397155	-0.180964830654938	0.070062968976197	-0.268674244675905	-0.291789607423278	-0.269038493423764	-0.0384700408484788	-0.421960846984684	-0.213408733987464	-0.142036525121837	-0.116319301529573	-0.197144736787328	-0.239988781406693	-0.0469999241886849	-0.271797146677159	-0.182002162944969	-0.392804787135496	-0.23868051273077	-0.0517518353746149	-0.129042393131846	-0.199490547799799	-0.144997681366369	-0.482708975747202	-0.229890138493882	-0.182810411991409	-0.165010291451463	-0.169498900464076	-0.206007877491642	-0.11120962564862	-0.207194238174307	-0.32562546366296	-0.0390148571974167	-0.200216000128108	-0.126130472350898	-0.34050505531238	-0.118805282984528	-0.0741090711637224	-0.0595487044082413	-0.134416905588985	-0.0810047168791783	-0.191089198536474	-0.138301449820251	-0.0850923334745498	-0.330150436157113	-0.216815154487413	-0.218452301831592	-0.415897568320703	-0.193571042103922
"119032"	-0.136471055369619	-0.208208328191665	-0.324583383956783	-0.0997785489164059	-0.21379335916798	-0.354234392447953	-0.348299250414082	-0.191512304935067	-0.19675306334589	-0.198738420544051	-0.319719938634052	-0.221052602105052	-0.296815669383414	-0.338540616282151	-0.225010325982314	-0.309837347953896	-0.192474937398826	-0.167879467766214	-0.313194342998727	-0.174340944450016	-0.188165507297801	-0.29517008657272	-0.236999536273457	-0.224797240043824	-0.414637339499071	-0.308200195098121	-0.319984070273955	-0.209000438476324	-0.214044229962635	-0.216667258473158	-0.309393755854902	-0.26050512180399	-0.0520652193233102	-0.321105350254691	-0.297291703737056	-0.32372446698411	-0.242320948188073	-0.314238572281615	-0.277491221864504	-0.27231666146195	-0.288312430317436	-0.17501190330924	-0.14704098915764	-0.39935935300822	-0.195956907865298	-0.144234214927443	-0.324549829187834	-0.220361707576866	-0.165909772563332	-0.316591259697191	-0.337940697092756	-0.362740680764141	-0.217918441860103	-0.318314321607003	-0.285641182719394	-0.251659075279671	-0.348288956846515	-0.249424102939472	-0.159368073780258	-0.27245596609785	-0.312980243037133	-0.485809268684459	-0.244485931720669	-0.436638603096524	-0.25250297525334	-0.232382796387277	-0.263754015478306	-0.196790453371578	-0.214952880185716	-0.323410967604442	-0.266063986045304	-0.293917375036066	-0.407172248589601	-0.388470933746519	-0.11670071482291	-0.251175443886112	-0.150682275158783	0.0365718181684791	-0.20922841987126	-0.11577019459422	-0.164373851462347	-0.261639950160864	-0.165510973015301	-0.275439689049272	-0.232003043188623	-0.0895134715024015	-0.208671403755602	-0.202959808886702	-0.265490189158176	-0.330449574849057	-0.31288804094883	-0.269901187254901	-0.176279862712107	-0.300658005070714	-0.287194572118634
"81545"	0.0227873991963022	-0.0240673643622469	0.104942793738935	0.100848039331301	0.164046741829958	0.0966575355972962	0.049670680682824	0.0464270760605785	-0.00455472248403919	-0.0146038557805582	0.0149174737919032	0.157576381392765	0.17828630507633	-0.0139318009929248	0.0346002744158746	-0.0171446037525784	0.00587008789719724	0.00865027636969483	0.135775737760947	0.00394414568912287	0.105807065277559	0.175501130700358	0.157791942918527	0.0121842386044679	-0.00261993521984344	0.206274129337748	0.118516214803192	-0.018891746640222	0.0479763294819665	0.00170201249245136	0.0246474717589788	0.0914370318900436	0.247743228745508	0.106924647183556	-0.0010714856090228	0.211692126405531	0.094607296836553	0.0602345633368214	0.089280676018552	-0.0676856178454134	0.0374158825042938	0.0334179567697495	0.07487711551616	0.108657606504449	0.00692571955043005	-0.0422355010034528	0.0612605526131347	0.121009274119636	-0.0690389874777246	0.0495810310827274	0.0414668923507668	0.0188906113305972	0.0373529740300434	-0.102963327775802	0.0640243745279985	0.168848629413962	-0.00163546963938401	-0.0784056300441512	0.1091397669428	-0.0451655282644458	0.0635337884909141	0.137434343277497	0.274963321955837	0.126187674113295	0.130043960622951	0.0282742896430404	0.0145780046888923	0.190080259066776	0.045328583443272	0.0292052671462381	-0.0757057746232419	0.0046893321097485	0.256508944682808	-0.0589096466253185	-0.0416037596299951	-0.116437063105834	-0.035681800527191	0.00948208094400465	-0.0281901706247737	-0.0672907813550799	0.0440008388338856	0.098829368935795	0.0482798784062413	-0.0122225066777266	-0.0328453554662634	0.122622245613703	0.0829226910089221	0.0424701796751502	0.038512025150105	0.028801680115646	0.0231553381127824	0.0925719871986978	0.0881638820771012	0.154025887630357	-0.0496195591458812
"96459"	-0.0971270415927119	-0.0561901689590937	-0.0504859450434546	-0.116846617498815	0.0721588052141726	-0.0852822862290101	-0.0280869745691699	-0.0265791514097111	-0.173913393134017	0.0390580158661373	-0.0730758450343066	-0.0291522804800636	0.0440677271276657	-0.142182326298358	-0.164264125391452	-0.138655074355059	-0.00247373807790703	-0.15338572292466	-0.246302619603225	-0.0445003111158271	-0.11443137666654	-0.22155597102191	0.150028447111426	-0.0716022285317717	-0.124395370312918	0.155245957046151	-0.0711832810308641	0.128250280642048	-0.179837499927909	-0.0624032626055038	-0.206966519699811	-0.140225385219132	-0.184753456916589	-0.0203185544333501	-0.0377258268423539	-0.00701682689107609	-0.0135779854540971	-0.124394955811828	0.14283826128777	-0.266616605007421	-0.138527886083387	-0.369557786844657	0.0284602505856082	-0.0479446937793964	-0.0493279703938374	-0.0765861901408156	-0.263267462381328	-0.0192732569419103	-0.00313938007164769	0.0771732338401942	-0.219670535336812	-0.227857976938352	-0.048721196317049	-0.190544473920786	0.00717468380609867	-0.125117882442279	0.0508582850210923	0.126717689283934	0.0584215277553687	-0.253698877459993	0.0718598196872931	-0.206710567881041	-0.173693597652487	-0.0472004980102329	0.113351671529153	0.0449374100232331	-0.0595255916638782	-0.107538135176156	-0.0318466356782136	-0.12211344083619	-0.143233780862865	-0.120167454328905	-0.0593157480457813	-0.0255124459900408	-0.137421114917534	-0.382294001716972	0.0435648013167149	-0.106005296741752	-0.151540028079315	-0.0528708638450832	-0.0980777464778425	-0.161418134871113	0.00885198704846528	-0.19201733088923	0.0570221524102708	-0.104261893656503	0.0238785318018982	-0.0972529501447019	0.202884190878933	-0.194766801634143	0.0782059964245598	-0.0907985726177767	-0.0622731356293425	-0.0273077526996905	-0.00359675609472359
"10020"	-0.122920086742452	-0.0358703367964034	0.196915480513979	-0.00940786296746556	-0.109270072463497	0.00322954918314487	-0.0398553781545768	-0.0124611663574006	-0.035141210502816	-0.190927511843077	-0.118878035379577	0.0276320186517176	0.0555119676657363	-0.203396524002228	-0.12681440354504	-0.104892459653385	0.0834833707526298	0.0803724181769326	-0.199684801784081	-0.00686240854951064	0.0433425705553879	-0.0504852299561189	0.06802894710181	0.0728347286754569	0.069840741138828	0.0693894266014166	-0.177787298922702	0.125160820271397	-0.194845089968736	-0.138950764415607	0.0695663467021427	0.0100918720013219	0.00262605354389172	0.0610508402770822	-0.0147187228255919	0.304291006487606	0.0585114927803908	0.00171735346400002	0.00219661531001794	0.109461339305899	-0.00271435690510747	0.035154410603972	0.0410607262942898	-0.0668155998500336	0.0996881990861552	0.0330150769994949	-0.099642013831468	0.0127363415461874	-0.135054015924242	-0.0895679667593626	0.0775007017111022	0.0941431362890468	-0.0598764315269988	-0.030669201111383	-0.0626837522634739	-0.00377133469605222	0.0598455010900696	-0.00492778321948691	-0.0268813131857827	0.0782621532176073	0.0532715730104783	-0.147907997644178	-0.0778838633849343	0.408529226662268	0.00920609637329045	0.141918520152171	0.0102675179370129	0.0921835667627517	0.0384930486089582	0.0564991566417228	0.0638850113503813	-0.132079776579974	0.351826349514773	-0.224118018166303	0.0801048140167132	0.158550041556158	0.103092753091648	0.0304860640041585	0.0405981278539808	0.0153805407345262	0.0245253273306778	-0.0484584014731105	-0.0271748980402555	-0.051492217721726	0.015430095247485	-0.0228621505770423	0.0577354554333388	0.0879265902486069	-0.106157797636219	0.0176042319635372	-0.172868580065603	-0.214590537089648	0.121019966802274	0.16540602572745	-0.0296649090617513
"79158"	-0.115045545965381	-0.116166262913912	-0.132813240572521	-0.196723067638245	-0.267397453187332	-0.215711957375866	-0.118981982345302	0.0226676278529111	-0.125809631430547	-0.0457210926222217	-0.188146554288606	-0.0630353159123707	-0.125156121575677	-0.341392329391626	-0.140694701942997	0.162966563411212	-0.173946087466405	-0.144203113732305	-0.0976069239091681	0.034251377915031	-0.0816508962042006	-0.127251977765958	-0.0744768836973312	-0.178691416784745	-0.239901829007604	-0.0323680809938161	0.00147956223287657	-0.0695174569949082	-0.135466043577441	-0.0822772265083952	-0.128292516904952	-0.269950378666168	-0.31270747339853	-0.244341017921982	-0.151907779383531	-0.30783178676388	-0.212247545250295	-0.128548077123567	-0.129228955160754	-0.170335901671356	-0.195251312767267	-0.152317537564746	-0.0606909574292942	-0.0878371826007369	-0.117280111113677	-0.235770724569791	-0.108312939639713	-0.0986058587976882	-0.0753950832165708	-0.0993221968062906	-0.0995284371317949	-0.0568660257265303	-0.129582352192661	-0.105133834150205	-0.192327377842311	-0.110637381716371	-0.107837939440112	-0.164519202577649	-0.0849709097789271	-0.22533877769876	-0.0272571668552827	-0.283144905706986	-0.234874376186923	0.118560852450445	-0.273445392162779	0.0228880121359514	-0.224677717872287	-0.189399580358747	-0.143187981958684	-0.179304356473758	-0.215776277788544	-0.109725313308907	-0.0102719771930883	-0.288195219823947	-0.0129776616472824	-0.12918963533206	-0.187083741833741	-0.162160384159582	-0.12959557866276	-0.120382395182293	-0.0641173694638072	-0.263229534692767	-0.285510538238033	-0.0551981232302639	-0.0843855674295293	-0.136577186938569	-0.0990129175915635	-0.199613934925994	-0.0348797028442885	-0.0962570306374608	-0.216116138361737	-0.235794767379824	-0.0458023836508051	-0.307815535643939	-0.173401473585523
"55004"	-0.388997879432376	-0.308624184952238	-0.505937225539424	-0.383316280727882	-0.399303779904164	-0.580723114201755	-0.396213284785081	-0.33273406770454	-0.547693341658592	-0.366639601727447	-0.24812616276152	-0.543629816702211	-0.568317555541934	-0.207885385238644	-0.505472507378029	-0.586796063424865	-0.380402005859179	-0.396305622635494	-0.629016606811648	-0.404489310388065	-0.468845045877847	-0.510419332645133	-0.509776802379515	-0.442660374480081	-0.626005582357113	-0.440992530956013	-0.391432412089611	-0.184560443988488	-0.350905359478655	-0.49839768119939	-0.443943963661196	-0.158787878379115	-0.416402575272952	-0.585150603740193	-0.447914976678856	-0.367465194559222	-0.198190207563406	-0.261014341494311	-0.473799102214338	-0.491987693509602	-0.566244033785142	-0.621463804166619	-0.545022033903456	-0.344024423396954	-0.371847498139178	-0.608915918633877	-0.582223968625291	-0.277291022678347	-0.653562887466651	-0.413280340871969	-0.367778068394055	-0.492498320870524	-0.152207049278453	-0.413019045692942	-0.584593985759235	-0.269486651884207	-0.271622270310269	-0.360313807164686	-0.394992840836557	-0.38761597292451	-0.50155002217149	-0.381178012469408	-0.479283351838145	-0.443386378597359	-0.231901260301895	-0.558251015017211	-0.544667525178969	-0.432280422069567	-0.475644332636727	-0.399455590604942	-0.312958900760406	-0.396331713540221	-0.614600731483713	-0.396981045835661	-0.398643623712124	-0.463497471467697	-0.502725339003129	-0.392456501176649	-0.427282255576794	-0.419707243834527	-0.230298405554219	-0.320156773528014	-0.407167476308518	-0.314575987059553	-0.526489515852037	-0.332644719256605	-0.309443367189313	-0.410953886331343	-0.470228728895042	-0.455356606719649	-0.43306449694287	-0.253705670996642	-0.544865753203318	-0.399341297706984	-0.427743190102584
"28956"	-0.724704396208558	-0.551285045755745	-0.548186429763068	-0.487285748120423	-0.846502072235899	-0.745759760715112	-0.573434671729818	-0.483439196580489	-0.670864643686039	-0.337155343483585	-0.632637218158523	-0.404134935377464	-0.723370413814854	-0.386048132404593	-0.950911371548619	-0.805801962530267	-0.135680599441782	-0.62428255352166	-0.921165427647047	-0.890586187571413	-0.760718554211957	-0.66370979929198	-0.69655333230813	-0.590480382259523	-0.936676163534801	-0.711211017312038	-0.724910912093869	-0.458140767210648	-0.694687690437004	-0.718628650308108	-0.677532027331328	-0.429830664099021	-0.381718625258647	-0.738902346559514	-0.517973933109534	-0.731844594265205	-0.458821678948217	-0.504178954747762	-0.628105234798247	-0.655030046048279	-0.640371648595213	-0.845373829871641	-0.535494747634356	-0.422640069446428	-0.528471927660278	-0.857570463718353	-0.562424147152393	-0.794195169302026	-0.823640625254525	-0.806846721344896	-0.737744032693184	-0.844241188351666	-0.523522690025145	-0.856791997152469	-0.611570554588483	-0.730321365251903	-0.385612368659646	-0.575421879035265	-0.67546838841248	-0.714829516453604	-0.668796672890234	-0.595506630649408	-0.812713395328604	-0.516136218646356	-0.397619608551861	-0.642702499252124	-0.522462980443074	-0.78389718067755	-0.62868500100211	-0.930405287996981	-0.61287047526714	-0.515465192821703	-0.796070443220491	-0.519679369805221	-0.724327841854394	-0.746538661349932	-0.653318969778472	-0.820699320354981	-0.446838939742344	-0.454686821884872	-0.462030249863044	-0.641519299264775	-0.734144567141728	-0.746231001255008	-0.684149710784164	-0.699701740771467	-0.550361504597587	-0.564730183370993	-0.693424013628507	-0.547275247450187	-0.576937839465723	-0.548644759026825	-0.672013667091692	-0.639468039775655	-0.415620185101389
"8649"	-0.56912917594051	-0.548871484422684	-0.69300861697094	-0.618826511196534	-0.613978391052609	-0.739157164139243	-0.618120764713415	-0.717421781278588	-0.795040807224155	-0.593100285723403	-0.573801777533626	-0.868895868245915	-0.464616524727117	-0.570531121533224	-0.812037204264729	-0.777490764351517	-0.573535617098101	-0.442089028904092	-0.93025499277857	-0.592181272429052	-0.763104660717003	-0.607427426218912	-0.793415255312586	-0.679712731623573	-0.779023415510572	-0.467852118388292	-0.422756517859065	-0.601849086500312	-0.700724818907541	-0.654168671030175	-0.459237110761119	-0.346893104452289	-0.489943312704098	-0.680017571711134	-0.419774937157333	-0.706655070092748	-0.380296995070308	-0.448490889797953	-0.576628616062606	-0.501519282938647	-0.862064020842089	-0.852276554427251	-0.82753215205883	-0.418014805250697	-0.62482184225305	-0.752471866485143	-0.698687561822332	-0.677056442750075	-0.835134017756337	-0.789667289446465	-0.917255503454666	-0.85786897812669	-0.473359903962303	-0.967883063309171	-0.765652734595334	-0.608616014177319	-0.459559463074553	-0.598297222912562	-0.553465569138587	-0.674058582745568	-0.639135034413399	-0.887005943748322	-0.466538385036039	-0.599656727846851	-0.506464440690131	-0.831219589644846	-0.500585513761088	-0.707959901360359	-0.480049013251297	-0.820021693025648	-0.444682819519236	-0.562832450527257	-0.91117382595909	-0.489709370843644	-0.623957564346309	-0.732534848502495	-0.560805421452058	-0.790877614270653	-0.439605658767132	-0.519205945100208	-0.372457087175709	-0.542255914194934	-0.699848320291917	-0.799414322695697	-0.549436821387224	-0.517484707615246	-0.381342531662871	-0.506610430293891	-0.458211278991917	-0.807359472916599	-0.650623234510429	-0.539989278234756	-0.818210818576795	-0.73093728093223	-0.546894800218491
"389541"	-0.789306489727706	-0.624284646355116	-0.613014266659006	-0.571148707568557	-0.502611191307621	-0.778357900079809	-0.643711793619227	-0.724422522768146	-0.656709671848791	-0.72104113761954	-0.708602524183824	-0.580539590466947	-0.707716701280506	-0.6954398729797	-0.836494112685029	-0.931174543730212	-0.594817045759939	-0.448670379489069	-0.802588954164961	-0.862416416883176	-0.828854223048419	-0.812686291151839	-0.68311398821654	-0.743173558216057	-0.931213364120376	-0.471758005546378	-0.816194290792182	-0.672119747285032	-0.551745761163425	-0.706765496208189	-0.508935898030486	-0.627341756763419	-0.754953010711198	-0.961250629222696	-0.7606553516148	-0.633586435246117	-0.410751160851006	-0.56088160045489	-0.612998915379506	-0.625489868144255	-0.682573118642291	-0.869607534075576	-0.710652249938934	-0.674177286474565	-0.55821092079815	-0.892668302154336	-0.674255462280881	-0.796668681585307	-0.877985076996347	-0.743004258998794	-0.518473564776692	-0.926610061910839	-0.53426286104446	-0.794839571553957	-0.621556630288787	-0.843839949618887	-0.643075327544362	-0.619627265441075	-0.691471848504082	-0.760289119833275	-0.528777721515454	-0.828233593358349	-0.596529724110606	-0.776033678308003	-0.363993119297772	-0.598946349047981	-0.67181716698576	-0.940280697565098	-0.575159909404695	-0.494501464587291	-0.64024605633478	-0.866789132619328	-0.692317050448314	-0.691282586630138	-0.85035333590706	-0.448363125942218	-0.910358686389096	-0.727008464503484	-0.739306749611148	-0.655217395203211	-0.588464504331824	-0.495859472486564	-0.614215848153003	-0.831629489640684	-0.623912909900953	-0.71937060226602	-0.496278467254963	-0.512493387722488	-0.568140191305251	-0.802180076345964	-0.860957764047335	-0.629159138635953	-0.661705229645358	-0.627559112753593	-0.674387299783994
