	"ACH.000054"	"ACH.000099"	"ACH.000133"	"ACH.000178"	"ACH.000183"	"ACH.000231"	"ACH.000232"	"ACH.000253"	"ACH.000265"	"ACH.000279"	"ACH.000319"	"ACH.000324"	"ACH.000406"	"ACH.000420"	"ACH.000425"	"ACH.000458"	"ACH.000468"	"ACH.000483"	"ACH.000486"	"ACH.000487"	"ACH.000507"	"ACH.000521"	"ACH.000570"	"ACH.000657"	"ACH.000683"	"ACH.000735"	"ACH.000760"	"ACH.000769"	"ACH.000781"	"ACH.000787"	"ACH.000858"	"ACH.000866"	"ACH.000882"	"ACH.000889"	"ACH.000905"	"ACH.000906"	"ACH.000907"	"ACH.000924"	"ACH.000946"	"ACH.000947"	"ACH.000948"	"ACH.000974"	"ACH.001028"	"ACH.001163"	"ACH.001300"	"ACH.001336"	"ACH.001380"
"3267"	-0.0286138538327096	0.0746981571460843	-0.12164869643546	0.0294563482141827	0.109225913472948	-0.0805935412898744	0.103807301612859	0.0387726283470234	0.0435609810625619	0.0267406811619248	-0.0875342711328959	-0.0595732499333943	0.0718712098501262	-0.027521727142822	-0.0407436166815428	0.105257665442494	-0.0636266182728352	-0.0565779856772546	0.153902214477231	-0.125576061335619	0.0607717119142195	0.119810457905174	0.0557310787685761	0.0888524802477779	-0.0654751790792984	-3.47491721451161E-4	0.145232541625091	-0.189913013695116	0.105329167140404	0.0510703926548028	-0.0202017893790618	0.0287963055557247	-0.0150826992865016	0.0383938995775543	-0.0931754599139665	0.00675798965714206	-0.0380486020033008	-0.0162085319566786	0.0592994528842051	0.110634983608592	-0.0293585392999242	0.00880612621338809	0.0472880955945535	0.110248272093122	0.206345801860009	-0.107743924389606	0.135555757171993
"56172"	-0.0287875085875144	0.0416145407785185	-0.160297414258798	0.101538762805948	-0.0724742314499173	-0.0422229367028457	-0.122576912877515	0.0546713552946173	0.0373407494704587	-0.266774896897842	-0.287413910911995	-0.0818665184994891	-0.0357480476144622	-0.0352970506276284	-0.110275267756446	-0.0852168436182975	-0.140806948818811	-0.113470964482278	-0.0722846813862164	-0.0150364741704408	-0.246905464400683	-0.14756881784402	-0.116552676585214	-0.0670843699485961	-0.0499577683599059	-0.123258541428523	-0.0872424972004814	-0.0501222134891381	-0.045385698019667	-0.0816916484609803	-0.0709410867886407	0.057434263446346	-0.101912500931966	-0.121112736142094	-0.0351744996343413	-0.0546303562003493	-0.0479255485612261	-0.0985384872746501	-0.071994314431075	-0.0317677921602647	-0.0689922251841792	-0.113066146617475	-0.0711337909171267	-0.0626847055510496	-0.00446614155658271	-0.106975378526027	-0.209899942540505
"160"	0.0636188464328362	-0.113190626324401	-0.075397122572216	0.00503413713866946	-0.114767370214062	0.145331583132485	0.104914957928074	-0.0428269570337536	-0.0366321212644279	0.0205357506947246	-0.0864075805184123	-0.11451667514966	-0.0468408998393405	-0.0141852929092101	-0.0497266676648731	0.0535273263195432	-0.0218554249164096	-0.00339897082542848	-0.153363019561724	0.0471191976729209	-0.021305477933812	0.0546502304139388	-0.0376406517358661	-0.180061055309375	0.0176670986434826	-0.0563379328648703	0.00277010725752638	-0.075114965115884	0.04548001668555	-0.0587593046107865	-0.0902303820894827	0.0859898428658619	-0.0368103645693516	-0.0686429928917267	-0.0563206329659744	-0.0787206460745086	0.0741581410802315	-0.0363428284974431	-0.0638369582574046	0.00747065787545761	-0.136431429637673	0.0148915952955479	-0.120722720407148	-0.0347164997909668	-0.109857015153758	0.0366804228101507	0.078290356547097
"163"	0.00939656573564165	0.0525509190963243	-0.0320255909255536	-0.0138282910893168	-0.0363637088302618	-0.246398977103928	0.086227481393971	0.0223586187446487	0.00635781950380876	0.129288165260394	-0.254799152699893	-0.0978492350126121	-0.181616318487065	-0.0699890955821937	-0.0517491568274094	0.0411680667176063	-0.0597881119425078	-0.158022217865949	-0.0120820588463814	-0.0320735676119391	-0.0579527721129066	-0.0153242215439069	-0.0285938089766077	-0.0574848315028902	0.0697203890862158	-0.0754701827565087	0.0183075215017137	-0.144248289160773	0.0367493116850284	-0.0951111273775005	-0.00450698894530667	0.00490529054690147	-0.0869932607433091	0.0442329637370555	-0.203876649260506	-0.0436497349900595	-0.0257447400454821	-0.167182915086666	-0.0592111407151234	0.0613838032665513	-0.0217181197415473	-0.0129199172186964	-0.126292241629445	-0.220019791326547	0.0296102966175945	-0.253338000355927	0.0690927665554863
"533"	-1.0577528398416	-1.06134522082111	-1.25215851420566	-1.08431569467061	-1.25506554336348	-1.056343491267	-1.11596814774653	-1.10999757130897	-1.09050185368966	-1.11255284135747	-1.23723898446864	-0.956570706175796	-1.25738066278884	-1.06037978695133	-1.24678947322843	-1.25740623889925	-1.39393534560383	-1.1108318762361	-1.00819983163288	-1.1378840759338	-1.11147710194554	-1.29770051849285	-1.23174327176832	-1.22338442851077	-1.15587179294876	-1.14507167427527	-1.27555742667192	-1.15358235252058	-1.17056298743604	-1.25429939436997	-1.2743507714597	-1.11577124065663	-1.02176059188987	-1.1411846781694	-1.17737710780881	-1.00572636339178	-1.44033170770233	-1.10827470126753	-1.00741741120213	-1.04897123445382	-1.19479167196621	-1.07505968424248	-1.07565201202804	-1.12138652262512	-1.07398000588521	-0.976558247612067	-1.05982904593783
"527"	-1.47715308196236	-1.16784696545389	-1.59631006738056	-1.37822519049423	-1.39503481098706	-1.36225985793839	-1.42273950644449	-1.24708585600315	-1.37541052799942	-1.53588778080933	-1.48305738806931	-1.37709600557196	-1.57372878649744	-1.16044492648055	-1.46108287211369	-1.39631451361261	-1.69329637027878	-1.12877812572058	-1.25301168359376	-1.39034801354127	-1.50058687042605	-1.6611456662726	-1.49424246249142	-1.36722622886786	-1.33251361442155	-1.34178989662952	-1.45437379825193	-1.37219832384044	-1.48465860099178	-1.51058856535372	-1.44305000908356	-1.55172272957484	-1.35746181345798	-1.54267375420521	-1.46540532618249	-1.430353791721	-1.36733271459811	-1.29289495114361	-1.17962787112069	-1.48285874504285	-1.431305090921	-1.29982065787504	-1.28353159480206	-1.42602899353392	-1.14872572968187	-1.25747542277492	-1.30657116452492
"523"	-1.1814893108034	-0.921103783348192	-1.21804303354479	-1.26819603412875	-1.21432584642547	-1.06316718887165	-1.27518661491944	-1.23976784325864	-1.0440238216696	-1.174157709029	-1.25649137772301	-0.985387318003072	-1.21918140022303	-1.13324132454717	-1.1419686501292	-1.10215607065374	-1.26349425400396	-1.35494448092447	-1.13874298604173	-1.09463285197158	-1.20529272545639	-1.18978819589533	-1.17415022450419	-1.21438387747958	-1.02320975077991	-0.968382190353625	-1.22592241450992	-1.30887041711141	-1.1620853983982	-1.26687652454267	-1.19667162400556	-1.28934676291082	-1.11067742296515	-1.22929111559595	-1.15602732445229	-1.0687613044676	-1.30491464630005	-1.11480293393201	-1.24413265931068	-1.27684378668481	-1.22809506356726	-1.11941701855894	-1.11014127353056	-1.34436637585194	-1.13317169412274	-1.09526429952685	-1.20674801223732
"526"	-1.4679636771018	-1.13736471595367	-1.38242739051344	-1.38312413116558	-1.42121918570447	-1.25444737975855	-1.38709307491681	-1.29606962833094	-1.28493092068835	-1.29382774997523	-1.3858869991274	-1.16409954477086	-1.34714522431638	-1.32329710443738	-1.49370500819045	-1.18850558826616	-1.49637936913406	-1.3664950366054	-1.33896596958144	-1.33530377835007	-1.29648685618501	-1.45365226740732	-1.27609545438584	-1.36493264456797	-1.4584642309864	-1.33934606551546	-1.44150695652801	-1.51352333085456	-1.48529453612111	-1.37223524093437	-1.4128199286537	-1.32036124879542	-1.46909769589784	-1.39455094079611	-1.31062303036728	-1.44666801809367	-1.3849249861076	-1.28339743270468	-1.30771521425112	-1.43870182219733	-1.34659571058575	-1.47492781410919	-1.41930901045533	-1.4822101764163	-1.43281542174221	-1.35891759390079	-1.39691537135732
"51382"	-0.696943793822859	-0.310593558365905	-0.650660083619686	-0.76843669220389	-0.638848325485254	-0.667697297823921	-0.586983165381978	-0.644503933192037	-0.44794126714982	-0.631453845696663	-0.611192641433326	-0.513331354715466	-0.567465106076689	-0.520576382881805	-0.515411129415682	-0.380087190107518	-0.430789636939707	-0.483308768886997	-0.660753865341245	-0.582638054734928	-0.714002901132767	-0.594237266422439	-0.897710339001765	-0.450842780569157	-0.60961880511184	-0.681578710022544	-0.732498157677887	-0.617788566991618	-0.697985098360312	-0.625590444077986	-0.650781091705518	-0.495654791524348	-0.542111142398674	-0.543425944235216	-0.574806137735575	-0.657485882880578	-0.653289092491412	-0.587011104914073	-0.63344369803363	-0.376155060381188	-0.620952471055798	-0.333642244687149	-0.598229193997034	-0.767776374899269	-0.368730100518369	-0.533235737300232	-0.62935306761279
"529"	-0.737665912257673	-0.703306532178461	-0.846862631424213	-0.778291707061508	-0.806872107977592	-0.658509248912542	-0.706420071543829	-0.735748901567065	-0.755017929460092	-0.692203436143088	-0.912355484210203	-0.772890090566497	-0.881028341998126	-0.799898513745739	-0.881264527165842	-0.690120103320752	-1.03898364471682	-0.781645252056605	-0.717049119099026	-0.711495858441922	-0.801106772519062	-0.836709382874829	-0.823748778619377	-0.761634336860736	-0.782422784860209	-0.635448443862591	-0.836115031218684	-0.810240745394236	-0.780047294018945	-0.833140494375861	-0.765093748978753	-0.744966799754505	-0.755885940271428	-0.799453026133354	-0.799335551006459	-0.713574236993842	-0.979043745455282	-0.835567820352612	-0.708419236609428	-0.829532412588901	-0.915062371535489	-0.70675344150578	-0.643028972534925	-0.9256704899246	-0.661540555247208	-0.893742156245859	-0.682920896485043
