	"ACH.000012"	"ACH.000015"	"ACH.000025"	"ACH.000028"	"ACH.000035"	"ACH.000040"	"ACH.000086"	"ACH.000116"	"ACH.000127"	"ACH.000133"	"ACH.000148"	"ACH.000152"	"ACH.000169"	"ACH.000188"	"ACH.000207"	"ACH.000211"	"ACH.000215"	"ACH.000231"	"ACH.000232"	"ACH.000238"	"ACH.000253"	"ACH.000255"	"ACH.000261"	"ACH.000265"	"ACH.000288"	"ACH.000319"	"ACH.000320"	"ACH.000331"	"ACH.000332"	"ACH.000337"	"ACH.000348"	"ACH.000352"	"ACH.000374"	"ACH.000376"	"ACH.000390"	"ACH.000395"	"ACH.000410"	"ACH.000425"	"ACH.000444"	"ACH.000464"	"ACH.000468"	"ACH.000469"	"ACH.000472"	"ACH.000473"	"ACH.000475"	"ACH.000486"	"ACH.000488"	"ACH.000505"	"ACH.000510"	"ACH.000511"	"ACH.000521"	"ACH.000522"	"ACH.000527"	"ACH.000528"	"ACH.000542"	"ACH.000549"	"ACH.000552"	"ACH.000556"	"ACH.000570"	"ACH.000573"	"ACH.000584"	"ACH.000593"	"ACH.000623"	"ACH.000627"	"ACH.000632"	"ACH.000638"	"ACH.000647"	"ACH.000663"	"ACH.000665"	"ACH.000676"	"ACH.000683"	"ACH.000706"	"ACH.000713"	"ACH.000720"	"ACH.000732"	"ACH.000734"	"ACH.000760"	"ACH.000765"	"ACH.000768"	"ACH.000769"	"ACH.000781"	"ACH.000784"	"ACH.000788"	"ACH.000794"	"ACH.000802"	"ACH.000819"	"ACH.000832"	"ACH.000835"	"ACH.000837"	"ACH.000841"	"ACH.000847"	"ACH.000848"	"ACH.000859"	"ACH.000861"	"ACH.000865"	"ACH.000866"	"ACH.000873"	"ACH.000881"	"ACH.000882"	"ACH.000884"	"ACH.000887"	"ACH.000896"	"ACH.000901"	"ACH.000905"	"ACH.000906"	"ACH.000912"	"ACH.000917"	"ACH.000921"	"ACH.000947"	"ACH.000950"	"ACH.000973"	"ACH.000984"	"ACH.000986"	"ACH.001111"	"ACH.001232"	"ACH.001239"	"ACH.001306"	"ACH.001318"	"ACH.001332"	"ACH.001336"	"ACH.001380"	"ACH.001523"	"ACH.001654"
"64343"	0.0571911411251994	0.103644334605106	0.122108747256339	0.0866049435147349	0.233603436377847	0.00390877539241999	0.137024632432537	-0.0531643193901925	0.150771616447951	0.0741263049861066	0.139114291656151	0.106160648949015	0.213285661305709	0.134080372586787	-0.00465903331765945	0.0148943447151297	0.078124602069683	0.140304502344751	0.0163949424505554	0.0520681439125319	0.108849515594812	0.0617639959007269	0.122794005959085	0.165357460051499	0.167215133131708	0.200641015699846	0.130658152298003	-0.00375716806624684	0.0590622705672792	0.11426989487205	0.0681489678909591	0.136269667866302	0.0844071236960829	0.142171888783799	0.016907220998851	0.0320701637541978	0.027047334913078	0.134957718903648	-0.00935842170123173	0.197316348425407	0.111503145567923	0.100852154468298	0.116880620824337	0.172472996630594	0.139788765250607	0.103156259949136	0.0762871471669616	0.0884961017367757	0.136669891732931	0.262869849333264	0.0674183083962314	0.0468695844870642	0.123519368889283	0.187998021246327	0.135987578059257	0.0774866661915372	0.174035670581109	0.055691556987333	0.047932667323313	0.128956039206278	0.129608240414186	0.0727942033615659	0.0413402331824542	0.0848974387763023	0.125286348798209	0.0450029723714629	0.118090578618661	0.188288982338544	0.0749014473027233	0.0846672550333963	0.0927842769220174	0.165777448967289	0.0183233871176254	0.131304570830606	0.00820969643977607	0.195789822462847	0.057813191535507	0.129694537987482	-0.0273238275988727	0.0519575103124007	0.0873138454333159	0.204907571678505	0.136558633005899	-0.00267784325984372	0.050710088859513	-0.00774170699793575	0.176286061039041	0.0502075171502854	0.101475057070286	0.0742652837153601	0.193238988442535	0.182439158436975	-0.0138852282222112	0.0893424786683776	0.149478447007744	0.0912742623858982	-0.0142381392311988	0.136092628467451	0.079139326573613	0.188600987587689	0.0884058344272609	0.0992397101252612	0.0807560910196003	0.0516268312841046	0.104522277802581	0.117815902216986	0.171862505696612	0.0820562427869522	0.138861184442651	0.148536205153534	0.0717033971759708	0.0725216147084728	0.0890460021414909	-0.0177564264872435	0.0472867166138497	0.017777805516421	0.143272954257972	0.15413747533928	0.0907016981445776	0.0487887941840348	0.0164364069896678	0.113639009548768	0.12467002994429
"332"	-1.24443328583112	-1.04785546703226	-1.28266384114153	-1.22931949853983	-1.21769813095586	-1.18090394856396	-1.19632463117811	-1.15385410470227	-1.30712596421877	-1.16226396376633	-1.38570943891002	-1.26571166453956	-1.21636976813814	-1.10071009192177	-1.04677357602248	-1.3078147743474	-1.16547013555194	-1.26625067543879	-1.13041740599713	-1.29098451516843	-1.01092791517137	-1.11811887025824	-1.14032074572453	-1.11819495096611	-1.19251162825778	-1.11044866072456	-1.33625728256784	-1.23007940650957	-1.22707210659576	-1.23133650038919	-1.02522677455104	-1.0341653100732	-1.18976767856416	-1.13033506835949	-1.31691737188597	-1.11699742777607	-0.872978190153611	-0.909833566852345	-1.18819259339573	-1.15775843827743	-1.13248270065005	-1.3705311136075	-1.22698506333409	-1.26086094581743	-1.2781864377541	-1.14240718025909	-1.15077513976026	-1.22251668940713	-1.30177743839782	-1.09401636699249	-1.21515415470928	-1.11604618344207	-1.13683151872405	-1.16642058721215	-1.14892077636754	-1.38850275266635	-1.04482057944236	-1.30315500071278	-1.23335013854908	-1.0477945802715	-1.19844034869375	-1.23708535339151	-1.32052037881486	-1.11673029870697	-1.35364413359644	-1.08716254833127	-1.13361233872224	-1.21875675941448	-1.20068156296284	-1.3220711324392	-1.17662118105474	-1.26485943111421	-1.15439516083428	-1.24366564357902	-1.18107407716467	-1.08243434514037	-1.22402553521613	-1.16275168140449	-1.12641505457619	-1.19942578910366	-1.31005751343632	-1.25048626171355	-1.27113803244872	-1.32941766364612	-1.18364104086658	-1.29445793413979	-1.27587950524925	-1.3269716904376	-1.15578223783055	-1.27395399179984	-1.25759067458682	-1.25632461106381	-1.17511903121725	-1.19086596523359	-1.26351128148929	-1.33816104448632	-1.12787131821903	-0.994008899538839	-1.25676954338647	-1.32518010493657	-1.35947466353202	-1.26658708461585	-0.959609732136885	-1.15030584682877	-1.19274179032037	-1.20457800827333	-1.10399605940528	-1.43284477796056	-1.24804734246557	-1.21826759859601	-1.40074646897096	-1.2384042768425	-1.36250678744041	-1.17490160690537	-1.18283921888349	-1.18969564382345	-1.18065098682138	-1.3097515177899	-1.40551514470546	-1.19055877606128	-1.17353554941398	-1.1818949091979	-1.18289814424418
"1967"	-0.777430002775758	-0.672474504519655	-0.853217005106865	-0.728411274967375	-0.700955322020166	-0.736916867431053	-0.959087147874446	-0.641897605669837	-0.75214159873363	-0.620088994923486	-0.769781632752752	-0.872282306246453	-0.780327139961731	-0.639985376583937	-0.749905014808946	-0.66041538827964	-0.871426516319265	-0.890916283986069	-0.670209500818737	-0.891373336729385	-0.582083880344632	-0.859441567514026	-0.938763652811211	-0.685802857361194	-0.96286693011804	-0.808082833823944	-0.773584265382065	-0.86017090486642	-0.844101956388568	-0.844015100697101	-0.818753253298319	-0.690788814294638	-0.86392427525971	-0.847440895193006	-0.853269228914736	-0.773003844294568	-0.804067325398223	-0.848182849029596	-0.509949364617104	-0.800974933813785	-0.794032839557348	-0.632077509912393	-0.687212095483832	-0.572664328340309	-1.05642932978241	-0.591085701832875	-0.816823879596222	-0.744990964238684	-0.840446193886618	-0.914556430606982	-0.957727545112782	-0.635396250765568	-0.816081461872994	-0.795100821052252	-0.833397407074267	-0.772646893084447	-0.862857036609847	-0.885825912728871	-0.9777033096607	-0.813481631878179	-0.758205049992865	-0.793608269593306	-0.815740903702561	-0.72112877671655	-0.914227733988586	-0.648862409101721	-0.794142705096815	-0.681596148345835	-0.723430590563784	-0.861517796280903	-0.730024420393761	-0.798395840903429	-0.726274048613759	-0.812162516642712	-0.909983218281904	-0.672937069095555	-1.08216409642945	-0.752340042846134	-0.672110830767327	-0.783822428356079	-0.748786654980571	-0.753007310037187	-0.836017913492695	-0.766678913257619	-0.73919686580006	-0.559084953507621	-0.835511425242861	-0.827917600815149	-0.705359299350914	-0.773539454895267	-0.906616613663649	-0.656518266375414	-0.884762647062841	-0.595319094206603	-0.688067118866818	-0.816568481628483	-0.673352490012487	-0.690043332533598	-0.732719149470854	-0.950374462962039	-0.869465789939879	-0.705726146930188	-0.966035781822089	-0.776549543525254	-0.811293378457602	-0.803802978720428	-0.893684705901139	-1.01914006127561	-0.834591536422846	-0.814598224958787	-0.67711407035216	-0.687544905033324	-0.743138425853899	-0.860800959973348	-1.1058581619554	-0.793192313308093	-0.628417752971952	-0.798411013913985	-0.948055226421744	-0.930201224192153	-0.953106817584246	-0.717005882022959	-0.670556140937621
"2193"	-0.779269056772973	-0.784617514384872	-0.804778088828274	-0.782321148156091	-0.866828202651094	-0.595050613309598	-0.6448618335838	-0.656496871181989	-0.829361862281767	-0.747269990866882	-0.61528920469169	-0.677885702890165	-0.848540648510111	-0.461803750880405	-0.739148428049857	-0.610159905270048	-0.765745798039425	-0.811989429901562	-0.745154923697603	-0.68751575153152	-0.709919614720592	-0.811867802369866	-0.779986598904652	-0.765934455122553	-0.806983063851669	-0.652110355051471	-0.711024242460444	-0.78484322914758	-0.673624551326684	-0.703382723572532	-0.851877222541053	-0.798879847934269	-0.82380483313424	-0.776744163172009	-0.757002014371117	-0.641695855986658	-0.77216863028519	-0.711698436447615	-0.512969675530117	-0.689611358718607	-0.747838718042204	-0.610542733033033	-0.658639521858653	-0.637126556847581	-0.783379879845981	-0.597049929689695	-0.634310156422357	-0.761699024693118	-0.700931260488548	-0.804499296806915	-0.674726207637179	-0.800414564274625	-0.610922729656949	-0.646593910058502	-0.674741553223452	-0.749353231645557	-0.829072074913983	-0.621133367640935	-0.7545283914088	-0.635159112783537	-0.771614595425246	-0.605891296907142	-0.782498650499911	-0.639308105735456	-0.781457087169515	-0.714249133376521	-0.756808204967752	-0.602514167144855	-0.741523567186814	-0.621306808350994	-0.602540164828625	-0.784682528305631	-0.627660882466739	-0.779031920431757	-0.834592677355614	-0.827155755826922	-0.889699977040675	-0.715772798497093	-0.815574109431691	-0.754514666475167	-0.825894542938692	-0.728904643594024	-0.830075092327986	-0.720316786010666	-0.602549889182942	-0.744216394008971	-0.777598116873762	-0.632527859450019	-0.647253215292485	-0.894207386172534	-0.66962795524873	-0.826500056075726	-0.717563396738116	-0.677769648201681	-0.818875606794682	-0.649821264337	-0.660597223017044	-0.905142560179788	-0.643330757716008	-0.868421723725829	-0.70752916252312	-0.828136601522945	-0.627056244467121	-0.543424280264089	-0.651427563939177	-0.626088680764435	-0.786094363206113	-0.742068237618981	-0.718085927391471	-0.588685526214153	-0.775972606961561	-0.693117074020562	-0.770800818576518	-0.678654976780487	-0.758250250310574	-0.623300578595582	-0.782758678952275	-0.916983044992432	-0.923054118662528	-0.566623193724276	-0.721906768214995	-0.645905306761987	-0.621541045363078
"10642"	-0.0465045096920232	-0.251074326286378	-0.0409532401418246	-0.0701310580680297	-0.156195098675812	-0.0633134340950648	-0.209295271733797	-0.0448241063037056	-0.0834141663892479	-0.0248906279799881	-0.00730095596335932	0.00880995966649003	-0.215874749891223	-0.0889857749880798	-0.0982983521962173	-0.138755504400289	-0.0639596397403687	-0.0948297711052991	0.0464224019217801	-0.198746420164711	-0.00857313279376633	-0.0652783878862802	-0.0489281544961992	-0.0216950002173148	-0.19948482328127	-0.0649217789269771	0.031541954379086	-0.0254290828894647	-0.0826378825888535	-0.124158450563569	-0.0321829786784736	-0.194956868075765	-0.161572664520941	-0.0145912374789238	-0.140656540198376	0.065825719685327	0.0306434687415203	-0.0872443217686993	0.048825665774828	0.054603117410956	-0.10224317978267	-0.0106760026705709	-0.103620546464949	-0.027720538581509	-0.183873010856198	-0.00996349683696367	-0.0571076501904687	-0.0151047248575414	-0.201206886429617	0.064443735734802	-0.101887249292507	-0.0520952052211098	0.0649753161884056	-0.0618612675899265	-0.0146272427680385	0.0307803423735865	-0.237633731431058	-0.0924768617237463	-0.0670247368008136	0.0304817114329488	-0.0523260159942296	-0.0925197012785564	-0.146966677282623	0.00623930186513988	-0.113942151409203	-0.00434556411673726	-0.144082032581765	-0.122742932862558	-0.0439069873676305	-0.119416882932555	0.0427863326503528	-0.0899064800887044	-0.0730709455272707	-0.0946962777653906	-0.226880383231328	-0.210776332189936	-0.0582349358054981	-0.13475078160046	-0.0108129357447233	0.0197102778632291	-0.094132794121118	-0.147984871781258	-0.0885743040786165	-0.00577244871913987	-0.0857040233330894	0.0341853686835482	-0.0929504813778931	-0.103276926024575	-0.0174091969955589	-0.0935046193576096	-0.0391580330353662	-0.0439475485787202	-0.0642120844729006	0.064526393160896	-0.0528296532215361	0.0129753370731686	0.0388598973852288	-0.0302942778577067	0.0756480680047161	-0.0278971444836844	-0.122674666633276	-0.0383160936999803	-0.0519181381258201	-0.0197436723671322	-0.00650762348722226	0.0364442899029278	-0.0857037118384757	0.0269665260883325	0.0336562422054586	0.0149099719152938	-0.101351505031984	-6.91501725160181E-4	-0.181745150975454	0.0361234015815918	-0.25570407066935	-0.0844228643830262	-0.00248002386962786	-0.0593471635197768	-0.0626054571794251	0.00522881406905666	0.0134849368082463	-0.0460885624846189	-0.0723600162873783
"3858"	-0.427794619316653	-0.436208023470581	-0.324125782381081	-0.498892684866797	-0.61035307864739	-0.500827231012651	-0.537849546747172	-0.504822727724682	-0.431196339056662	-0.514406148374095	-0.416032203968241	-0.518354543572205	-0.400274895332809	-0.611857468741488	-0.565923954340128	-0.526499296014542	-0.418414200041501	-0.485376157125877	-0.671374530641896	-0.679481388564889	-0.326006176095236	-0.542726787912837	-0.395759124024568	-0.510031928223999	-0.533941674639433	-0.420080695721611	-0.30281872346915	-0.562503775042613	-0.497938927345538	-0.347932425482976	-0.465121045566584	-0.568009863594231	-0.606213691087171	-0.506321996915145	-0.601624666649977	-0.624287445373895	-0.357743823704217	-0.558363136139765	-0.408991379731691	-0.324646969772733	-0.404715029489448	-0.45293818052416	-0.504920393573706	-0.538576239887248	-0.599946699961169	-0.442003080369428	-0.489307495929873	-0.36810383405058	-0.397544302027281	-0.551170555325646	-0.490888149406073	-0.486657720402984	-0.485901182982241	-0.451239586222289	-0.370895128756924	-0.464952169647441	-0.381901068962821	-0.500696963063223	-0.589520268695798	-0.503157290814349	-0.396738499764076	-0.536167208153381	-0.557496385468622	-0.437007127875436	-0.483704970632424	-0.479847706679723	-0.418135325277651	-0.276079009117528	-0.324049061757334	-0.378346636507073	-0.393333259435404	-0.439495152084849	-0.415524951074831	-0.505451694905865	-0.268975376783951	-0.354984611960007	-0.412195892283563	-0.321580246194844	-0.503905687385133	-0.485915785572608	-0.509604639259078	-0.434599136930397	-0.590342618862269	-0.464386631532672	-0.448857104763271	-0.378158006781666	-0.429389779651653	-0.489915792229779	-0.49828154316739	-0.563601543288259	-0.466122437632263	-0.500524946842339	-0.478968711189297	-0.46763327111004	-0.532452290646692	-0.466703619672684	-0.386246946252749	-0.481663309204936	-0.295824769331626	-0.354284963289171	-0.527106823409809	-0.485615047250102	-0.460886785460228	-0.421069128396768	-0.523983080344781	-0.427391361073522	-0.536938588516065	-0.47426665459086	-0.378325408868386	-0.511940065371815	-0.544107404949715	-0.670799052395231	-0.674696057037824	-0.550662653547532	-0.38638001654188	-0.532695198807201	-0.40893355097851	-0.596482519569758	-0.556958924016936	-0.406965559067816	-0.578323122484143	-0.534898680965999	-0.384303947106569
"9489"	-0.779849469332733	-0.93318968131798	-0.735660889407721	-0.810122172974382	-0.998810813162939	-1.08073720772598	-0.96751830516499	-0.746356091442474	-0.826689194201193	-0.95158656570796	-0.920397760560183	-0.991233681708409	-1.05058925854298	-0.917432691047588	-0.847119908182718	-0.911916399081752	-0.99712459536667	-1.16016374723232	-0.916161497352914	-0.852286942408719	-0.557989347871333	-0.82773414575861	-0.842102495246344	-0.931397336387069	-1.10418944906239	-0.757779611718648	-1.15830228086006	-0.981489273323536	-1.03617099068423	-1.17451508553638	-0.789252510263937	-0.695005080330603	-1.06162922405082	-0.958458238032208	-0.867461659557164	-1.10495453200206	-0.635938340029201	-0.897149928847962	-0.764122682192194	-0.814347829288436	-1.01427429302385	-0.94741876504609	-0.533566449673552	-1.07466244226971	-1.0095016823703	-0.899603723490354	-0.841414580929231	-1.0044871867397	-1.0125581371214	-0.925722055696208	-1.05861697811634	-0.800852644525362	-0.961678160261034	-0.604871498247194	-0.899864156411704	-1.07982771033454	-0.946311898915492	-0.885003091523165	-0.986753643218139	-0.869926638125594	-0.725795354288399	-0.989092061408683	-0.874941955556866	-0.99406385366014	-1.08702109239892	-0.872000744242267	-0.922947857707602	-0.894599775163234	-0.663090472040991	-1.08486752182976	-0.647904679680195	-1.00610283196971	-0.735229882915559	-0.979369754456024	-0.854427024893765	-0.904974912108836	-0.983183092726107	-1.00684317580116	-0.91520575339226	-0.816102363262416	-0.969267989497324	-0.946174122212763	-0.96805641094847	-0.897265797274216	-1.02373072805726	-0.805903739855435	-0.959703041371552	-0.953940978273424	-0.982466874607711	-0.924411517601872	-0.878204782987558	-1.06138448324088	-0.978309677850212	-0.81121670789862	-1.05365603747871	-0.940227194656504	-1.02083419706953	-0.755947957400489	-0.887778178673236	-1.13653134678274	-0.912360957889259	-0.784159791976258	-0.696349768372914	-1.07767594169133	-0.854104074359122	-0.91646375414352	-1.21456016104027	-0.989969811713389	-0.955153608710767	-1.16616382447135	-1.01287568557042	-1.03753937070706	-0.853595016348243	-0.858320475166824	-0.799971798411028	-1.0704719083938	-0.940419911853971	-0.992620368596184	-1.19086042574367	-0.804621128884587	-0.768355503666019	-1.11465361657765	-1.00647831015983
"11331"	-0.99168020706499	-0.867944429295436	-0.916417791013322	-0.722728281481973	-0.949278453686186	-0.759544470244038	-0.759353588677454	-0.93010312015424	-0.894861631830193	-0.944151986926296	-0.900947069317895	-0.935330849915998	-1.09174059995357	-0.687914113623522	-0.778695939138241	-0.785922048682841	-0.778783624412946	-0.913482772049847	-0.983836045592585	-1.01213707494627	-0.893159602275805	-0.853208438424959	-0.901165199403761	-0.800816218109039	-0.925818066009298	-0.846949466135909	-0.744868866080872	-0.757742182569321	-0.898615850313556	-0.836890412420293	-0.933929658965832	-0.681367346112913	-0.936841166900585	-0.78600689377548	-0.994740821357094	-0.855315561575878	-0.823513135276258	-0.710226066146109	-0.710727098380521	-0.718744630756009	-0.816448456338223	-0.833666643012841	-0.69154432972962	-0.793341334161805	-0.901051572765204	-0.683653781399025	-0.86241954423371	-0.739446095711158	-0.9189907549907	-0.878728948667508	-0.740719955700527	-0.908797760780626	-0.895115309813808	-0.923778269234751	-0.778675850374628	-0.995952306773105	-0.878331188762321	-0.899112694281823	-0.79184380953387	-0.894476556740101	-0.984180613373063	-0.831999431881728	-0.879224452980806	-0.777644225365742	-1.07501642999466	-0.828107556550206	-0.876028597183196	-0.777036505410693	-0.728621769150866	-0.877742201477558	-0.859257105418841	-0.939965573495652	-0.733045336921355	-0.791767317173426	-0.763565626695452	-0.890792668065298	-1.02035046767932	-0.865273422831981	-0.673640017788603	-1.02534581375327	-0.965460492582699	-0.792880761255392	-0.870225350990292	-0.801723417691881	-0.865999577612709	-0.8448668658266	-0.862199166807122	-0.936225281207916	-0.602338422456709	-1.12312203744548	-0.675418363703464	-0.74284121703691	-0.907904639624736	-0.921456464032058	-0.909066835623024	-0.809509240636314	-0.690778379744648	-0.782233156540102	-0.742506103572834	-1.18069780397861	-0.762338733725218	-0.912756245796465	-0.856480150560245	-0.802713215621913	-0.862224839460899	-0.944448338670742	-1.09355545308237	-0.751920624577086	-0.939877399155336	-0.782997225657269	-0.833393421884736	-0.892757673129029	-1.02102398725622	-0.930378799608178	-0.772840193569902	-1.07821344140533	-0.774286444134958	-1.15049047491603	-0.659405676856558	-0.789286246186544	-0.715219697377634	-0.874926454373358	-0.938321807516387
"57521"	-0.644379806460765	-0.642991617550671	-0.750124996657125	-0.804765147238657	-0.802464660504008	-0.838670897253796	-0.972579350811004	-0.693816343015946	-0.976394746029306	-0.754271995153422	-0.992958804301656	-0.847606173203734	-0.666125738327001	-0.668492882130615	-0.637240412765437	-0.986067290990537	-0.973548148642471	-0.905115049884064	-0.885048008249889	-0.63681483211728	-0.661244227783607	-0.896819269797516	-0.661221781480876	-0.799881805313405	-0.966907340388083	-0.678058286014263	-0.80125674974826	-0.746086149128054	-0.67921800012001	-0.613418394173173	-0.533415905319167	-0.860104369065169	-0.714488972091269	-0.902291875267127	-0.728534919705391	-0.774170931165457	-0.619170096417021	-1.05008819136814	-0.516619637659225	-0.865879272367965	-0.691859749472825	-0.804858749110385	-0.701044907512526	-0.6540102685617	-0.805005541986327	-0.74730294087402	-0.744279910978156	-0.901632623985177	-0.69732233618243	-0.713368338132879	-0.869397132225301	-0.83242828633338	-0.698745989171285	-0.697381690177552	-0.822426101807766	-0.941404486851988	-0.635077749456198	-0.69089260125434	-0.760991314018984	-0.698180484487105	-0.574412987672063	-0.889165286766347	-0.819415756890236	-0.783041844844306	-0.778892816166689	-0.686728511286779	-0.805427856808558	-0.720246898526559	-0.648857809924547	-0.90648077428181	-0.674680391145607	-0.722827762518957	-0.798266924110752	-0.824010248845663	-0.625479937525622	-0.520405395151475	-1.02493724188254	-0.892933799814622	-0.637986890234925	-0.860692538394682	-0.743190302682692	-0.773396675177314	-1.07460665934953	-0.722015663379332	-0.731019157700315	-0.759103343369745	-0.722074424256175	-0.798939750840374	-0.61802322886311	-0.915120594418736	-0.803145225957962	-0.79300550231768	-0.75029188839736	-0.722837257347816	-0.862113431406568	-0.7013042565395	-0.467477389502451	-0.711228966580939	-0.734127609644038	-0.846611737645603	-0.904343160844266	-0.715572214215411	-0.675063122232352	-0.69291602156238	-0.69576153677661	-0.711616597368504	-0.881252406346507	-0.82553365614395	-1.03723271616826	-0.743372012626344	-0.764001160101945	-0.793157113695951	-0.889049234743335	-0.565611490019786	-0.94191793111448	-0.790010289178725	-0.694970047750898	-0.963163410220927	-0.61442588508933	-0.852392071055755	-0.744824415796173	-0.833087414409548	-0.816386236762571
"10801"	-0.0852935302999174	-0.20810998369209	-0.259311212882712	-0.105747675472878	-0.358842565195863	-0.296546930287642	-0.278083046045601	-0.105538016127803	-0.302344900662018	-0.25344752673396	-0.190869414878682	-0.133414697250495	-0.263651531907469	-0.168664818405404	-0.145330851508494	-0.218809249053017	-0.350333280645746	-0.205640628357315	-0.131608464751893	-0.227814863043807	-0.127296843160924	-0.373316849873993	-0.0870426889820221	-0.233527805259763	-0.301353560829245	-0.230171701960114	-0.215595781375604	-0.0255298094888051	-0.312772027144664	-0.210029382942572	-0.142946702395187	-0.20739253085315	-0.10359294923381	-0.254279482606657	-0.16968968717784	-0.311424905828547	-0.0405562736647016	-0.195098146149664	-0.0587196633697998	-0.234235902200145	-0.293081558755838	-0.187428703058344	-0.161589678334227	-0.161016467829529	-0.207191771243079	-0.0700476864764214	-0.220824012388832	-0.267939105574547	-0.143430550883671	-0.426605361536777	-0.255305463215579	-0.181472497751342	-0.162251564966489	-0.108422111467368	-0.166781008782643	-0.352424036626183	-0.134746057630652	-0.230016986854838	-0.246672321565681	-0.164422129082033	-0.0841161493735641	-0.195081808250765	-0.0457560454148254	-0.205248641691638	-0.19937490097347	-0.116285570920003	-0.203333458591233	-0.135723146877053	-0.0694359711554557	-0.176342737255655	-0.0226440366919689	-0.194812389854683	-0.136849461864338	-0.159898221556237	-0.083538513480352	-0.0126541724980639	-0.157781004428637	-0.0811389979701005	-0.117468770453184	-0.362411487605412	-0.147692559393032	-0.199843409378017	-0.23304905161708	-0.128191984576527	-0.131252071545694	-0.196187874882873	-0.0112431115069138	-0.15500046290908	-0.207749702178698	-0.403207437845511	-0.0555325484307612	0.0341189662681	-0.0748978758494022	-0.132352683927092	-0.139436800460811	-0.252704523431175	-0.0022108957419226	-0.220396818737253	-0.195037427099463	-0.170578185038821	-0.240157128182824	-0.207872689302337	-0.180025393939865	-0.195525791506896	-0.144654171867056	-0.19569725124996	-0.151137599423986	-0.162163914713208	-0.151559372129157	-0.104421942127104	-0.122459710764218	-0.06115871507201	-0.32834640715881	-0.0395390644221103	-0.0881512889143547	-0.158875036648119	-0.095562228944161	-0.24677173806671	-0.0803208097625242	-0.00135106085096587	-0.0733120204272419	-0.172894485962189	-0.175219762217283
