	"ACH.000017"	"ACH.000041"	"ACH.000067"	"ACH.000098"	"ACH.000108"	"ACH.000116"	"ACH.000142"	"ACH.000146"	"ACH.000159"	"ACH.000160"	"ACH.000169"	"ACH.000198"	"ACH.000228"	"ACH.000232"	"ACH.000235"	"ACH.000246"	"ACH.000248"	"ACH.000274"	"ACH.000278"	"ACH.000288"	"ACH.000307"	"ACH.000311"	"ACH.000316"	"ACH.000329"	"ACH.000332"	"ACH.000348"	"ACH.000414"	"ACH.000416"	"ACH.000469"	"ACH.000488"	"ACH.000518"	"ACH.000550"	"ACH.000585"	"ACH.000600"	"ACH.000618"	"ACH.000651"	"ACH.000652"	"ACH.000684"	"ACH.000694"	"ACH.000701"	"ACH.000706"	"ACH.000713"	"ACH.000720"	"ACH.000736"	"ACH.000738"	"ACH.000753"	"ACH.000764"	"ACH.000777"	"ACH.000781"	"ACH.000785"	"ACH.000787"	"ACH.000805"	"ACH.000819"	"ACH.000836"	"ACH.000837"	"ACH.000846"	"ACH.000867"	"ACH.000869"	"ACH.000880"	"ACH.000912"	"ACH.000917"	"ACH.000924"	"ACH.000937"	"ACH.000969"	"ACH.001211"	"ACH.001278"	"ACH.001280"	"ACH.001283"	"ACH.001353"	"ACH.001550"	"ACH.001735"
"238"	-0.223729306603295	-0.167853776736081	-0.313450996567055	-0.113881798918767	-0.0550750529257378	-0.0592868132150355	-0.1769670719288	-0.185463534711323	-0.161915299185432	-0.11090795363551	-0.14886933266689	-0.128872821092059	0.026927883328704	-0.0933480012330744	-0.130261260491369	-0.0940201501044528	-0.113939785377068	-0.122447784378113	-0.179723579107692	-0.117098155685962	-0.103946094432842	-0.00621321194008662	-0.00689842875026843	-0.0584005949907231	-0.111622635488216	-0.184520486696212	-0.0165283339255598	-0.147462674524936	-0.172972750888811	-0.151579501591002	-0.154247107258193	-0.0981810888264248	-0.189827481423519	-0.0422498070607665	-0.0719064447486348	-0.219469216448358	-0.0200537155102085	-0.178541618966307	-0.140994353263273	-0.0865585570895118	-0.0179464168055418	-0.171106810102402	-0.0836116108223827	-0.102754329031049	-0.16991136298441	-0.0788880915251851	-0.17986147358734	-0.185054576596896	-0.0437119310140707	-0.125687486848595	-0.146688591375518	-0.235249874661853	-0.0209886408361541	-0.132116103948057	-0.158813553536971	-0.175560295596779	-0.069094012200903	-0.103894156050275	-0.0260222022079125	-0.1378260786858	-0.017439620109274	-0.234094175822866	-0.147429242562102	-0.131526581469499	-0.193106557135377	-0.182266094582148	-0.103635871066129	-0.0990308501699363	-0.126875747153268	-0.122330702185281	-0.0926420681676242
"57018"	-0.30617560252032	-0.206612676663579	-0.44032553493223	-0.330709459205896	-0.438411427435388	-0.342202669981519	-0.395597887672688	-0.111441173830077	-0.437252015144162	-0.446310030242	-0.252363565214885	-0.343121127831324	-0.349096137264845	-0.456642123203639	-0.441470162498388	-0.526432047287319	-0.128804545477791	-0.347139967021168	-0.319573616867756	-0.370540417659318	-0.149607183247455	-0.320615115416539	-0.324624672777512	-0.456794329655289	-0.357538922842707	-0.527347142462213	-0.377263949250978	-0.396803772997508	-0.433399254295069	-0.406425279765768	-0.075204098536955	-0.286508893725552	-0.623250888593665	-0.453061155794472	-0.193555878445108	-0.31759718881307	-0.50942268878652	-0.832101882078277	-0.410167747678941	-0.528971255760851	-0.307326790775918	-0.371708154833352	-0.291776938192013	-0.484670040969187	-0.309952088600423	-0.303188876182973	-0.385852145060303	-0.478052903068549	-0.34455595788332	-0.325262870213691	-0.390072705474162	-0.446484850127655	-0.362003524017602	-0.435803374877824	-0.407849195018516	-0.65537882180726	-0.413954949043474	-0.322044009707363	-0.24859478389075	-0.262331636835493	-0.198609786972079	-0.457565512793939	-0.388268560103418	-0.452084038562629	-0.218594626149457	-0.385306469005174	-0.463544916499831	-0.418001705996902	-0.503024353991433	-0.43425076851396	-0.305137080172658
"728642"	-0.50282196614903	-0.642438682140069	-0.560363961439685	-0.536356111852185	-0.738017735650765	-0.628809248642299	-0.755965906580056	-0.583492959764298	-0.548259495999781	-0.648197233885707	-0.809709033746972	-0.505748588675058	-0.426839756972828	-0.584609920596077	-0.663848242461921	-0.761104394784963	-0.729004076958245	-0.662711144996527	-0.713392960219336	-0.738397622625813	-0.649024514246237	-0.648802464456787	-0.663427702494708	-0.679371037510837	-0.734038722776326	-0.664146350941961	-0.653152715448973	-0.715150464030197	-0.690822396797451	-0.601906835154862	-0.564727294808833	-0.693487897228518	-0.878009141553569	-0.744264837645248	-0.638255144682734	-0.682223331756317	-0.937776891429795	-0.559419664143904	-0.617757200987248	-0.496351921357703	-0.632392218960835	-0.549540682274621	-0.64034990909443	-0.699467557480138	-0.648977667547529	-0.540830534191449	-0.718800658686162	-0.680937323101934	-0.603423654667669	-0.637457843532217	-0.717884342171449	-0.593846891715706	-0.751780037105704	-0.65759738012101	-0.681189173996572	-0.760848751425747	-0.60256583868445	-0.879608897844196	-0.848216684750796	-0.661333720028303	-0.591561473885894	-0.680840688233994	-0.584847901932248	-0.614257870123867	-0.669985899270585	-0.788901394673614	-0.936509739219763	-0.71797932512172	-0.764374303752199	-0.743834167987292	-0.598321669522543
"100132463"	0.00462598400640684	-0.037193030028826	-0.0708071200744331	-0.0148468350325371	0.0355802060212433	0.0592890723336563	-0.0188290447795561	0.00350866826366678	-0.0764147541479492	-0.071568932456673	0.0102640480382149	0.00212075369651719	0.0155731129138864	-0.047239927234624	0.0397421199456524	-0.0687316367728973	0.0282431032155453	-0.0010665782481379	-0.0497087459049	0.00503719955047247	-0.0323503324733321	0.0479010959341816	-0.0805881720301324	-0.0524429835453979	0.0467606352353444	-0.01949118025593	0.0889450337429907	-0.0377141993980772	0.0625119394548213	0.0016863527548558	0.051930297145366	-0.012204701181886	-0.00685000731349534	-0.0187281874296377	0.0381814826598868	0.0350476037110764	0.00756241976029567	0.0746842626943943	0.0427573517324411	-0.00951239340198053	0.0855664600428997	0.0157153499930333	0.0251622741229904	0.048510999729996	0.056164251594696	0.0262669571059007	-0.116834872207108	-0.100109797513385	0.0482484514399481	-0.0692484959598178	-0.0506556174835857	0.0804693797662587	0.0348555861468263	-0.0506342497681296	0.0464930796089617	0.0168920371615852	0.0554142365279026	-0.00876114819985064	-0.0238144074341513	0.0811420759429091	0.111247333093889	-0.062949716695009	0.0768345441607806	0.0324896676531582	0.0500991175800801	0.00160393417263015	-0.0814140617238648	0.0410377930588116	-0.0191636133226128	-0.0386790150577366	0.0858663317915005
"1315"	-1.40131544601269	-1.49387466010103	-1.1962688864105	-1.25424695177442	-1.45969284574148	-1.60019205805265	-1.27416624525393	-1.44521275528027	-1.34700322992679	-1.37304778323403	-1.29180162719042	-1.30620594418334	-1.43149376070829	-1.43192884529395	-1.24489376140359	-1.3188252444792	-1.44319177469081	-1.35265159843274	-1.61449402714592	-1.30229356184879	-1.21942570457469	-1.4737949915422	-1.3289284345117	-1.49312831512249	-1.18928577113164	-1.53905505921212	-1.59944016049741	-1.38238644967085	-1.56974871133661	-1.17780966592614	-1.44801998937478	-1.46039508811638	-1.47781910242655	-1.58680883787938	-1.65295539812792	-1.32834867422997	-1.47362757404554	-1.20284306557666	-1.30848737278492	-1.46826153479993	-1.40062099808529	-1.35616000646747	-1.26672854478416	-1.49458437042949	-1.38900362504304	-1.47229469255383	-1.3997842177189	-1.28079169212814	-1.46188032376276	-1.58141599977846	-1.2502576766585	-1.53399107911132	-1.42704116263877	-1.47164009010293	-1.14147602041325	-1.29932719180455	-1.53286240259125	-1.40807319398792	-1.36775137828393	-1.22278510295419	-1.41915586599502	-1.52892767263831	-1.38155375930969	-1.44085022694423	-1.39727603316868	-1.37966153210514	-1.61387680284559	-1.29245898778112	-1.18130156903542	-1.39488869547531	-1.48804067304915
"1615"	-0.944649462218443	-0.916480956381256	-0.853202319545783	-0.982089079290274	-0.877982907241907	-0.904334439738303	-0.774532963703258	-1.01393233884995	-0.957827756623065	-1.14220210749045	-0.94332615350661	-0.709841595007496	-0.804857826917552	-0.881036412769294	-0.901526294972186	-0.812930515164464	-1.07557013986634	-0.923741894221435	-0.91643498182386	-0.865457190378037	-0.868411290291039	-1.20206471325327	-1.0078497046912	-0.846000538245647	-0.866201737233368	-0.861685860289548	-1.01899647953358	-0.706938735479944	-0.848240048393354	-0.930029953204588	-1.08720044227073	-0.837793244109576	-0.919177773114691	-0.936433502301191	-0.72677142040328	-1.00669086538125	-0.778426087635891	-0.71574003492497	-0.854639950018305	-0.82597038575307	-0.914814914426483	-0.62185667570852	-0.922764871620548	-0.879392410935317	-0.894197958650956	-0.761365638794694	-1.08294792981019	-0.802237416632196	-0.84735539528433	-0.888631878346246	-0.825718710941649	-0.935911922239747	-0.904915605969523	-0.953357168886244	-0.969438701623055	-0.771643265891613	-0.755135437909004	-0.934312411750819	-0.706691801410669	-0.783340846751129	-0.900113681180675	-0.893089302351218	-0.753382950886478	-1.00228453882723	-0.770404275419921	-0.755216899995364	-0.98567034254987	-1.01501279421459	-0.721027634483836	-1.13925405191861	-0.908741567806847
"1665"	-0.930986768916403	-1.15656022608978	-0.96882334018924	-0.71189717166648	-1.04676819748903	-0.960294785562512	-0.991236863964798	-1.11269721143175	-1.04509874430733	-1.22010580009067	-0.919678013413776	-0.669856886128602	-0.886336346523685	-1.20606458202518	-0.945839201030067	-1.04329569094349	-1.00811956471073	-1.11759094453402	-0.979114467107735	-1.00732103138893	-0.860741751084144	-0.817916014256378	-0.893128330725372	-1.09104783282002	-0.93173890015894	-1.08510510091692	-1.12472235506963	-0.94981067233141	-1.22706894704954	-1.04272311271587	-0.961465185999723	-0.958826622050065	-1.1478095195646	-0.899438175397397	-1.11850701585141	-1.21573297335076	-0.984307076548589	-1.04224997420234	-1.0907543162154	-0.885210179614048	-1.16738266681185	-0.925870302083034	-1.10884009306899	-0.941588303457732	-1.07392211518648	-1.08453045150257	-0.908717613661047	-1.01605800959923	-1.12718525340274	-1.28103255101385	-0.969464601516847	-0.900381437142681	-1.12315836572809	-1.15488552731616	-0.828914095152099	-0.863640916010568	-1.01950054510722	-0.944455552169876	-0.938377748245607	-1.0312237141382	-1.10881800742408	-1.047603141505	-1.04651526817393	-1.02209816425332	-1.21083639767959	-0.910545792747258	-0.987223546418703	-1.09410094916264	-1.0220704593949	-1.20965784820138	-1.09676706606546
"8892"	-1.04020086221787	-1.22654730848507	-0.887722563496484	-0.908230928238189	-0.824091909082762	-0.908693705801839	-1.01080821093184	-1.02135143415277	-1.00936380441708	-0.983423534634028	-1.10049886642609	-0.839686051203587	-0.920701922364013	-1.00511107820244	-0.867336034109357	-0.985886255381663	-1.0394527932428	-0.879642263441766	-0.853034922063094	-0.990162980156533	-1.0209719312349	-0.785436544205707	-0.997256417065949	-1.01671000695244	-0.845962531446687	-0.96676807919559	-0.743344332318496	-0.889070442505922	-0.887418310329523	-0.870472496920846	-1.04208552922468	-1.00062979884034	-1.07290340503237	-0.903818961214168	-0.837361292402844	-1.00462615188706	-0.94543431822895	-0.718082716971121	-0.976236532340226	-0.837967646964963	-0.892251015898406	-0.866187410714323	-0.946356460552039	-0.863903967494655	-0.984018124065173	-0.869550150494287	-0.86403204730237	-0.888246643863547	-0.924325812336022	-0.815389408688889	-0.952626080174917	-0.96564679688549	-0.837034117723788	-0.929088668429675	-0.901216749165641	-0.576873180505907	-0.890901604654738	-0.991108598972289	-0.714113898794682	-0.89047367089595	-1.07342060724348	-0.752050973727445	-0.82674294307075	-0.856500079202447	-1.03936692359764	-0.682618188030487	-0.904565149202211	-0.965462698619746	-0.899443779571676	-0.965408345444043	-1.01875873903861
"1965"	-1.4326333131572	-1.66670556717833	-1.5797374075798	-1.57588962867737	-1.5492128251464	-1.32934358790738	-1.44815969391545	-1.63174690718304	-1.57132142298161	-1.41220915514853	-1.43704661770877	-1.46586503815786	-1.25549243824856	-1.60982671469426	-1.51205559015695	-1.4933329081548	-1.39078503115436	-1.57174842768612	-1.50885774284176	-1.57274258975547	-1.37944899130291	-1.49361751245924	-1.3631604811495	-1.47115797584318	-1.37506100817594	-1.53543731279288	-1.52657788060797	-1.4874352833624	-1.44957044354091	-1.39633833141832	-1.49399294115482	-1.5020537524562	-1.54147986283475	-1.45583096628504	-1.48759997128916	-1.56700158409984	-1.66161370048649	-1.67180438678682	-1.26185677844145	-1.62344825487174	-1.51969623544335	-1.27053446796543	-1.52408564388689	-1.70442994612587	-1.36162003737186	-1.59336588891873	-1.57003471979021	-1.53260865409845	-1.61618603867044	-1.37473781351975	-1.45910497326826	-1.64753256117791	-1.31864979424283	-1.56380581069186	-1.40253107825465	-1.42198636209492	-1.42908819289584	-1.36622074830571	-1.3439598651883	-1.50588782654822	-1.47782784242537	-1.25278251848984	-1.54511496046466	-1.4466942876587	-1.67877762171804	-1.5581093780738	-1.67129418440271	-1.5029590249046	-1.44651685463173	-1.43098795459378	-1.56142528211344
"1983"	-1.0360052554093	-1.28854784117762	-1.2270907319383	-1.14940471325427	-1.14451193610102	-0.901180916377185	-0.989429271049864	-1.28571801604443	-1.05440613149393	-1.09777719894607	-1.19555841377306	-1.11047304872915	-1.05608724521789	-1.37822441964785	-1.05978982689239	-1.17320579301772	-1.07873441411675	-1.12801282609874	-1.0510478374896	-1.17249664567869	-0.999731693815635	-0.976230207328444	-1.03920078456222	-1.02876390847139	-1.00071776093593	-1.00882653512332	-1.17539450166096	-1.04387734808794	-1.02110719176939	-1.11575765710202	-0.972756697897172	-1.13853508906297	-1.02294882882738	-1.02033002825841	-1.14958969691348	-1.11453140068798	-1.04726804366165	-1.13492902639658	-0.971697403594258	-1.35502374958263	-1.13743372305031	-0.934656902569168	-1.28096813781116	-1.33809568081897	-0.858420736144025	-1.19251513659187	-0.748995125672667	-1.25247960413229	-1.21471902565183	-1.1088739242599	-1.08915990310723	-1.19039785366332	-0.922750093179547	-1.21311047910075	-1.16380478391956	-1.08532485159942	-1.14814453748023	-0.970505545138518	-0.858269715201247	-1.1378054534056	-1.01693922585464	-0.805847982979039	-1.07143920205343	-1.23666753146164	-0.995541958557997	-1.14684042054655	-1.30453921774721	-1.10989470158616	-1.11491488530944	-0.975326235350194	-1.09142254429024
