	"ACH.000021"	"ACH.000178"	"ACH.000261"	"ACH.000288"	"ACH.000307"	"ACH.000312"	"ACH.000336"	"ACH.000421"	"ACH.000445"	"ACH.000487"	"ACH.000542"	"ACH.000588"	"ACH.000647"	"ACH.000652"	"ACH.000696"	"ACH.000736"	"ACH.000747"	"ACH.000765"	"ACH.000770"	"ACH.000777"	"ACH.000788"	"ACH.000805"	"ACH.000878"	"ACH.000905"	"ACH.000935"	"ACH.001048"	"ACH.001054"	"ACH.001332"	"ACH.001654"
"262"	-0.382736910691134	-0.308536738094983	-0.100274052151367	-0.265045213489011	-0.213076820134707	-0.0470159477610431	-0.105397518442172	-0.326500595572448	-0.180099392254821	-0.317993135908822	-0.21555451018505	-0.247029105402409	-0.329035080718169	-0.495499567761001	-0.210529977259145	-0.0440841160167888	-0.393284725180808	-0.443300523141353	-0.164947206574422	-0.180853867276989	-0.22892727881992	-0.429279744894708	-0.259815172946662	-0.202079023376021	-0.253626907404009	-0.348370673481975	-0.360727025140641	-0.121408213817445	0.00182481232601006
"23780"	-0.00934465202375894	0.00333985099149203	-0.012039686069348	-0.0903389288443307	-0.087395378482376	-0.00898097771385194	0.0391947351366458	-0.034922016045306	-0.129907242471155	-0.0661375018978997	0.0838289265325678	0.155725343858416	-0.0634142787569498	0.0690990107784581	-0.0565808204526768	0.0147075822691153	-0.0119735586954521	0.0109619119662863	-0.00721832677890715	-0.0474743088959369	0.0040213630819905	-0.014765462191442	0.0673978989461282	0.00302867724175823	-0.128781612255117	0.0339992342565683	0.0665752802695738	-0.209752325510839	-0.00369009741038296
"1047"	0.0539729346103917	-0.00578680390344014	0.00528717237343284	0.0621034655137763	0.117170387721048	0.0517543863303949	-0.0569403305888391	0.112891214908892	-0.0189504174370489	0.0289384616261161	0.0481517100714302	0.150193980857934	0.0712698433704949	0.173154480777931	0.0367337415261789	-0.00337761747562039	-0.0607624101083515	4.7029255496175E-4	0.0463903928576468	0.00834828657205314	0.0629569479364269	0.0456863422357776	0.0710874135151081	0.0470499654186439	0.106635253881295	0.0708496293137834	0.122104999783273	0.208611225537627	0.0436911315671881
"1719"	-0.281748780807872	-0.552903637124645	-0.371810487864881	-0.331960152532227	-0.686932901348504	-0.508228596493845	-0.288248737189933	-0.73025228507861	-0.134993992437308	-0.482518992508582	-0.528465480306857	-0.612599236509783	-0.608039040102087	-0.738505820217147	-0.432146162825931	-0.489608700546357	-0.779101414005178	-0.596177922305919	-0.545351866837202	-0.44753705619433	-0.324021624596884	-0.651791321031692	-0.663950938854377	-0.441207537165024	-0.389169869727045	-0.529418146611591	-0.594909670075552	-0.647769489928637	-0.406628460614476
"200895"	-0.227796540286764	-0.268100901042068	-0.200189983239173	-0.102958339759521	-0.339922863532816	-0.199988680128331	-0.262627755401449	-0.27104309671134	-0.0436331021286073	-0.245463100423892	-0.307916124412339	-0.12630328270141	-0.205774761094314	-0.393791700478444	-0.110976924784559	-0.159757108080136	-0.275084410647801	-0.264710859724436	-0.314072207543528	-0.0956115461533775	-0.184809948967623	-0.353982259039395	-0.0679039960405679	-0.27946238833922	-0.133299567832603	-0.249194303256385	-0.31597066527394	-0.131437875010391	-0.0401843591428321
"1841"	-1.31071542333281	-1.32072647079452	-1.21954596448668	-1.41456173116181	-1.48567499472029	-1.21059768892712	-1.40521637354176	-1.2765784651137	-1.55825187382766	-1.3114190065127	-1.10943840561511	-1.16406285864758	-1.47076508863358	-1.35851777924377	-1.19815002113706	-1.1457370968672	-1.05173138119563	-1.61062534700205	-1.47550934517417	-1.61381297561054	-1.44323289201989	-1.18897875473118	-1.27581637788856	-1.24617662511032	-1.31099942661088	-1.25259221128808	-1.1152115959666	-1.53592951329127	-1.1321824628961
"164045"	0.0396311329669015	0.0418960500156135	0.0480481917430987	-0.103727901601677	-0.053046228234351	-0.0137934132775741	0.0246760181093659	-0.0835205914644962	0.0560744646382079	0.0419683246019502	-0.0698180372398053	-0.10157216726668	0.0716802987069533	0.0410562398826445	-0.0130129913793475	0.0284535738841376	0.0127758999343448	0.0333293995543965	-0.0180008242521876	-0.0390171781328391	-0.00175668297979808	-0.0827878266670685	0.0367144381398829	-0.0278908615925222	0.0531968423538778	-0.0736090009414963	0.141153163191891	-0.237676756382588	0.00961686953986649
"3156"	-0.514007757955879	-0.686925798349261	-0.794537559414151	-0.454040848947917	-0.550217137391735	-0.537645969021762	-0.477113283037903	-0.494148381530146	-0.588041203634369	-0.698654836079889	-0.577928220490948	-0.409477303302399	-0.575603708983853	-0.716197903587617	-0.774743019606589	-0.530004994624238	-0.571930818621059	-0.530790332751979	-0.59242448644446	-0.473189325155102	-0.62455785133558	-0.658500377435179	-0.44563011243423	-0.621885261476497	-0.590969383676604	-0.67604270439146	-0.504744496410203	-0.659744704020117	-0.652791770557293
"3157"	-0.706067503651839	-0.711051955690664	-0.806543868521505	-0.87816128358113	-0.842429651129183	-0.793918184844186	-0.931210219149397	-0.757122157587222	-0.801219084775166	-0.966160688427587	-0.670472208886733	-0.718660292879665	-0.814469330297822	-0.821073175706457	-1.04889538364949	-0.883258228925659	-0.8716114216519	-0.855361517048198	-0.897686848859	-0.862544276864345	-1.03318172390157	-0.746374962693484	-0.674922009419486	-0.829067250203763	-0.839517327571726	-0.85829566448077	-0.71423822286443	-0.804259813283549	-0.971717660211588
"3336"	-1.66864567501128	-1.63591933033995	-1.63777048797484	-1.65878963185116	-1.86013012623283	-1.59142199797901	-1.57748983441738	-1.60276219916681	-1.39808211368705	-1.81812975950728	-1.48157027633559	-1.69927848084035	-1.57191349868838	-1.6170848363122	-1.5631732541246	-1.45422130057268	-1.66054159957001	-1.77888314879122	-1.60277306833211	-1.44311716597337	-1.65709956351111	-1.63313911033406	-1.81269374680682	-1.56458014214446	-1.51246836498319	-1.59263824842835	-1.38597094517891	-1.72618418859712	-1.71917323296318
