	"ACH.000004"	"ACH.000013"	"ACH.000017"	"ACH.000025"	"ACH.000040"	"ACH.000060"	"ACH.000070"	"ACH.000086"	"ACH.000092"	"ACH.000098"	"ACH.000118"	"ACH.000120"	"ACH.000127"	"ACH.000159"	"ACH.000163"	"ACH.000168"	"ACH.000178"	"ACH.000211"	"ACH.000259"	"ACH.000264"	"ACH.000265"	"ACH.000278"	"ACH.000279"	"ACH.000281"	"ACH.000302"	"ACH.000307"	"ACH.000311"	"ACH.000339"	"ACH.000350"	"ACH.000366"	"ACH.000368"	"ACH.000381"	"ACH.000389"	"ACH.000397"	"ACH.000410"	"ACH.000414"	"ACH.000421"	"ACH.000467"	"ACH.000471"	"ACH.000475"	"ACH.000499"	"ACH.000507"	"ACH.000520"	"ACH.000528"	"ACH.000537"	"ACH.000548"	"ACH.000552"	"ACH.000606"	"ACH.000614"	"ACH.000621"	"ACH.000623"	"ACH.000633"	"ACH.000648"	"ACH.000651"	"ACH.000677"	"ACH.000693"	"ACH.000696"	"ACH.000699"	"ACH.000706"	"ACH.000711"	"ACH.000736"	"ACH.000746"	"ACH.000766"	"ACH.000769"	"ACH.000782"	"ACH.000788"	"ACH.000792"	"ACH.000796"	"ACH.000804"	"ACH.000809"	"ACH.000811"	"ACH.000829"	"ACH.000832"	"ACH.000835"	"ACH.000837"	"ACH.000840"	"ACH.000855"	"ACH.000861"	"ACH.000869"	"ACH.000900"	"ACH.000957"	"ACH.000969"	"ACH.000974"	"ACH.000984"	"ACH.000994"	"ACH.001031"	"ACH.001038"	"ACH.001048"	"ACH.001183"	"ACH.001192"	"ACH.001196"	"ACH.001283"	"ACH.001300"	"ACH.001353"	"ACH.001377"	"ACH.001380"	"ACH.001408"	"ACH.001552"	"ACH.001740"
"25819"	-0.109675354335651	-0.0821358923264485	-0.268282380692159	-0.150121566230415	-0.318086949478322	-0.333661303951274	-0.204645435208937	-0.335849377274671	-0.277474362463431	-0.335947494137452	-0.179815546040126	-0.282076097164419	-0.331741876881128	-0.269445533251035	-0.28539916193992	-0.481821433860775	-0.223393277673473	-0.343755494356938	-0.2477338458945	-0.212578143307295	-0.275064680860921	-0.270704039670909	-0.354434063456648	-0.206069026654352	-0.347784266065898	-0.334057080551961	-0.427382138345828	-0.167068603192012	-0.20989362704373	-0.238820456914463	-0.330398289870998	-0.178779902170475	-0.386831578980414	-0.202889213421625	-0.301094566375904	-0.409817549510095	-0.304953590435188	-0.236974543473259	-0.198986982167923	-0.292421178056157	-0.239668073407383	-0.267833855931678	-0.394948971241479	-0.240073955037711	-0.357294118904775	-0.169227979292429	-0.238425281704038	-0.190108859564284	-0.258082409930244	-0.219488607391727	-0.280537353114548	-0.139978251232502	-0.275911435925051	-0.212826196048226	-0.254294125779348	-0.273401804109572	-0.334173063125178	-0.218918257677962	-0.147134951825991	-0.266574260425621	-0.320331974712382	-0.15544463953534	-0.499103265912502	-0.25434463696033	-0.197873155971143	-0.265919866699854	-0.271682265303916	-0.290973675792543	-0.136932671134948	-0.257682086354728	-0.340900660254119	-0.215803374448585	-0.154990998347705	-0.280094346150802	-0.22301880406411	-0.420702537544429	-0.317958664150805	-0.228785317071191	-0.246646668052276	-0.28054159611867	-0.348023705866747	-0.43670848176793	-0.190941465001451	-0.280349571178542	-0.16921243075132	-0.268279569455818	-0.32592687939456	-0.271128907267041	-0.190255790399304	-0.461922788739682	-0.358511169301194	-0.318254221240572	-0.142194460006385	-0.241340660176039	-0.300926288564872	-0.272034997684276	-0.266407684945716	-0.307977019251219	-0.245315798062889
"1265"	-0.37731086262749	-0.379651993949068	-0.36899086808968	-0.502872421838274	-0.383774264502441	-0.559498404501492	-0.415776612647285	-0.667658304230731	-0.447715502490474	-0.673913996943184	-0.443080750474996	-0.573076607001218	-0.624234133162316	-0.517752182697082	-0.546185726931659	-0.567125448785894	-0.540775477909876	-0.559643254993739	-0.434681800179827	-0.657208181958001	-0.346857025538001	-0.496099328173565	-0.477787922356809	-0.687534350537429	-0.468880696624356	-0.411498039412474	-0.351905049165932	-0.52037718217559	-0.367925567259775	-0.508625964548697	-0.485478440840745	-0.438742639546467	-0.507880093226788	-0.39800404462145	-0.399960806614471	-0.499457273431379	-0.459848217366707	-0.422831993036607	-0.555393876595323	-0.65227016903234	-0.567873079474127	-0.398816262754185	-0.420682672653459	-0.455307633228165	-0.439390651786267	-0.586651216404413	-0.551471326336249	-0.346847753921292	-0.410098506339722	-0.390927896526845	-0.50419917922948	-0.596807436110045	-0.427830230132488	-0.455822973071946	-0.4532282311894	-0.416111304830274	-0.4908041941245	-0.398724389432379	-0.540936030985217	-0.579295012716966	-0.568273745172607	-0.606626020491132	-0.600222563265567	-0.630850151982651	-0.359408191144634	-0.640159705740533	-0.393990247850114	-0.615231370736616	-0.54823482808006	-0.464113320151188	-0.564379910669087	-0.28832366171518	-0.500388969515433	-0.707462290903051	-0.282372801963485	-0.527888290820717	-0.777375956810158	-0.575379367075611	-0.478683681822739	-0.410808745480954	-0.44721449828462	-0.528777455929615	-0.595992502425984	-0.539034372108541	-0.398080882434042	-0.494758806868921	-0.577677495824736	-0.510546899772456	-0.406821607873314	-0.402104460536198	-0.4103423267931	-0.351707794818792	-0.52742134939007	-0.627028900275433	-0.546022363554797	-0.604886151464036	-0.475215256251478	-0.384721575115703	-0.489677436823758
"51596"	-0.130702813129667	-0.158640897651678	-0.21912106366771	-0.0989404827609455	-0.298911008999758	-0.13209416451457	-0.0443614238254121	-0.0990341001200836	-0.0797399288887974	-0.13938567893402	-0.0791733038016523	-0.20764278114409	-0.0809119997742382	-0.0490147363967808	-0.0666940157375309	-0.0806993019573791	-0.0680739506172629	-0.0737834662120988	0.0396748330409812	-0.0571710217984191	-0.119018784760019	0.0369937442697545	-0.00915876905085901	-0.023688372523806	-0.173026251414977	0.0908475838166517	-0.186598338874031	-0.0744433032166905	0.0276876140447328	-0.0169982268571473	-0.285274988578363	-0.00320837912921995	0.015863388137243	-0.13474510199994	0.0394702523876349	-0.0995998014650953	0.0427023528297479	0.0404028933060997	-0.176510356104526	-0.100510693635703	-0.131864778691384	-0.188854423633367	-0.115972871139586	-0.0504088067837976	-0.0600995511201022	-0.0865324986385998	-0.012053416995216	-0.0219607044798075	0.0529436891999263	-0.104251600645375	-0.0286880138092175	-0.118844522341058	0.0627836349627192	0.0152177533345262	-0.186993079357432	-0.113211286954292	-0.176505850170065	-0.144270627319992	-0.13743025767766	-0.0753941946618177	-0.105132032898505	-0.00592584995257117	-0.111058925077428	-0.0308456857276513	-0.0723426732342617	-0.0741568356001641	-0.130979402565293	-0.121834197195553	0.112864795407818	-0.0829975198798551	-0.127272592322801	-0.00467243993877592	-0.0831694240744577	0.0540497426760672	-0.0610223419263978	0.191699054541319	-0.00465101427595154	-0.0320235498731344	-0.00375988605710926	-0.109922026569062	0.0778921511828517	0.236184079382568	-0.177156833279501	-0.0183297002970072	-0.0867703071489212	0.115127389065351	-0.124020636154691	0.112416494206976	-0.114221434744708	0.0728792740071697	-0.294724296114044	0.00164501343855733	-0.0981553318710974	-0.190132198061539	-0.116024789719588	-0.221085004419122	0.0428958492932765	-0.258574304029107	-0.288615560812503
"79901"	-0.218199253495185	-0.208320667410967	-0.191550998797938	0.00423948508948589	-0.213291069097105	-0.159245178886009	0.0821818905221782	-0.222333381611667	-0.254739049862865	-0.273284864829168	-0.168978811903667	-0.346824270144579	-0.105579454437265	-0.205090617321023	-0.163973349974615	-0.215113861357418	-0.140993051318763	-0.111524486823126	-0.0946814916725005	-0.21508636243254	-0.210410013536192	-0.18597394943544	-0.22645218031534	0.057137974663634	-0.106545137594507	-0.179140787690713	-0.117250489201472	-0.141563001071459	-0.0851439869569692	-0.110280851946549	-0.198140429065562	-0.0423300926092766	-0.237242856336667	-0.164476295637933	-0.108676358747207	-0.161765172405026	-0.168198266613675	-0.188588729736102	-0.191770672138705	-0.223888970725311	-0.313221644643707	-0.0649062535138708	-0.17905304553555	-0.153971797004318	-0.100725197254959	-0.103380440915821	-0.309412804762742	-0.241525309181931	-0.108458189411524	-0.112126362971507	-0.189534162883454	-0.141173694562311	-0.0305131756636965	-0.228614762147168	-0.348190576481451	-0.152731624960129	-0.196509304019724	-0.207055358415664	-0.146965755089125	-0.179786300758453	-0.198281546452921	-0.0653304128466861	-0.17199911731322	-0.297848917156764	-0.178177136823134	-0.114937817742922	-0.0940390564310877	-0.126896896267945	-0.390867907595451	-0.192709316344281	-0.199644156883447	-0.283582782474341	-0.168106366090828	-0.0389483828530091	-0.232805430963457	-0.281519974475346	-0.203215718750378	-0.284361356979786	-0.133607730503898	-0.159425061682338	-0.30275084938407	-0.301601655060814	-0.23280076022287	-0.118647789268373	-0.153195198785033	-0.0516209273170374	-0.134996694573665	-0.187964363052516	-0.140875812747388	-0.236403734925657	-0.135224086273639	-0.158085930999549	-0.245795085595519	-0.241810965048337	-0.0788563399725651	-0.195260253555581	-0.034640316174609	-0.228222966104304	-0.298876011723474
"51473"	-0.113351237894137	-0.152149597542262	-0.337505671879536	-0.238223762528617	-0.222353127817978	-0.152439733174196	-0.191148997836101	-0.11720315035763	-0.140110789463207	-0.121642969014304	-0.220524859917991	-0.338392091644663	-0.168714571090609	-0.0939812711938746	-0.151741454032549	-0.195290958779494	-0.135132172444538	-0.148527577137849	-0.155828400909426	-0.160008618772106	-0.292768968158854	-0.0305377917780218	-0.189849983683826	-0.21479532574336	-0.100768527433423	-0.137822327904647	-0.287405646468886	-0.140731021690809	-0.196998500159319	-0.163169286740107	-0.204744007217035	-0.19355161224856	-0.227951730363363	-0.145776842356855	-0.142098620114146	-0.149449158330484	-0.202930579865658	-0.0439892064589167	-0.325097779481568	-0.122036784814239	-0.261692400006166	-0.1618567044921	-0.157667540898255	-0.13238732515883	-0.209895841956986	-0.104659432452675	-0.287518079659407	-0.169573780223025	-0.0878742094059532	-0.227821820044263	-0.156661526136217	-0.0796696965279428	0.00588120659932341	0.00508550395430862	-0.122718662051595	-0.173663400867426	-0.0803693124529546	-0.114680675465439	-0.0943150076096023	-0.133711278081745	-7.3741919454706E-4	-0.0925030643660857	0.0294659931373671	-0.0488100215744076	-0.167679574246041	-0.132692102843134	-0.118313548722467	-0.145091921207571	0.0313646795335852	-0.153585531645113	-0.0624273494341376	-0.0456101454151186	-0.145259593881128	-0.163006696060119	-0.0794353296248277	-0.133532456034422	-0.0415782618160377	-0.148158774074774	-0.147792786002125	-0.0535441066826696	-0.146703930420134	-0.071865475660706	-0.127193756291292	-0.09683974411925	-0.131926482873736	-0.203551355136026	-0.13940538695445	-0.188429313411486	-0.232065694996618	-0.177928856059103	-0.050937368156473	-0.0264678528284525	-0.179325479003072	-0.161474732643848	-0.0711926337948744	-0.138069485135537	-0.084573858322578	-0.251377655616714	-0.225079172790477
"3133"	-0.12550782992148	0.0118569059704287	-0.249578025755525	-0.218466350952178	-0.0564879419828297	-0.376036225661098	0.138719297120179	-0.202969930522403	-0.141635130446464	-0.10235028047268	-0.0151368394701681	-0.0542885967726147	-0.218467670592951	-0.0915245320646716	-0.0688709577525286	-0.206429658597653	-0.0293543359060699	-0.185815629787749	-0.0457921922730703	-0.227408057429666	-0.229509030238818	0.0338412108607949	-0.196273846632189	-0.150330469925724	-0.0665655249079099	-0.141798187980657	-0.297328098960665	-0.128536327400638	-0.0182556067713399	-0.263928031456764	-0.158098878502495	-0.281470444139004	-0.140793953145002	-0.237361522100897	-0.064483545720734	-0.230005495797732	-0.0207355014691754	-0.0478061027158345	-0.188470196069395	-0.0818281226181859	-0.127770385545895	-0.0889055147628826	-0.0300843661317648	-0.0683556419000543	-0.239285582710749	-0.147020260820152	-0.0821572766884369	-0.112882805177168	-0.137838391207444	-0.109278133748429	-0.153986178258077	-0.137800182666734	-0.0318678029534166	-0.0374385534722604	-0.125650036120299	-0.0991937670663159	-0.102399977246438	0.0249178687035887	-0.104896377991566	-0.152449776888676	-0.212789714578301	-0.0473084242431333	-0.216548954817392	-0.266378557319412	-0.164581500906699	-0.102768596234175	-0.145621098304837	-0.121854426801841	-0.0676164370448519	-0.138635122615645	-0.114944095941144	0.00632944246688647	0.00924138547889023	-0.00109552540531372	0.0151283768093409	-0.0266549364451724	0.0148734365688712	-0.128719657343317	-0.227763372538366	0.0209354937971667	-0.0567218467328166	-0.109651495046918	-0.103994852090504	0.0300294390988528	-0.155431075781417	-0.067775535714444	-0.160990312273608	-0.116416159053232	-0.102419547486716	-0.0865181184990364	-0.103701716012967	-0.214846331771649	-0.0811594708901649	-0.217046004956188	-0.05376086282025	-0.125106868724537	-0.135199636000683	0.00744355602069705	-0.084632135972163
"3159"	-0.739974349075071	-0.462387081142927	-0.391502889734162	-0.765757852627126	-0.504704231611739	-0.593068562102631	-0.487352272625479	-0.637666773448625	-0.515643334666618	-0.382269598223286	-0.525626595438735	-0.593696130427194	-0.528536109967223	-0.585131809696615	-0.412935742313866	-0.517060513602977	-0.456980441818188	-0.479572926733515	-0.39960361471733	-0.605370190750079	-0.394545088925399	-0.499288608429573	-0.510965115518999	-0.412599027906224	-0.393900744214582	-0.472699565881621	-0.556731868780388	-0.441271294097487	-0.528048868739639	-0.530872178977153	-0.552593447606957	-0.502250390372906	-0.546757410919081	-0.526197594036278	-0.51696827214159	-0.490468790049292	-0.476724730318918	-0.424122205483427	-0.31972942754061	-0.427701156769184	-0.694827328908526	-0.472146255328471	-0.512584483181784	-0.499992794324072	-0.483797642973557	-0.632235314181586	-0.613052753811352	-0.557296971090838	-0.339556651798999	-0.536265054548353	-0.502392630708698	-0.380689987440344	-0.395528477358477	-0.589216524105847	-0.443856358846241	-0.52186407594705	-0.533257917594709	-0.471758805172824	-0.503530778596018	-0.449556687277719	-0.459648179255612	-0.416082510651014	-0.582821446548166	-0.574871286362829	-0.562921736416205	-0.44642936909578	-0.502252890091549	-0.460245131682339	-0.603755592865365	-0.456259324183542	-0.508682040041914	-0.353000763943909	-0.395593324080363	-0.392883329421533	-0.494836687709775	-0.451414478272348	-0.500388766955345	-0.453318331683451	-0.513569069492913	-0.535541900060002	-0.549490326605924	-0.5884199458119	-0.491278775851561	-0.535862984501025	-0.460772741604879	-0.57828432653389	-0.516059072759771	-0.502190645291765	-0.481363938107028	-0.542736153163977	-0.392141269477872	-0.572335509510575	-0.588774080846039	-0.550181329097044	-0.46667822548884	-0.425196383752815	-0.627425046620017	-0.468721753770336	-0.724935657388782
"10581"	-0.530166290426473	-0.345024402914789	-0.693439375877355	-0.571852838395987	-0.667115561099541	-0.75089480970767	-0.343885826548966	-0.541219487246749	-0.505439668750168	-0.545923946529464	-0.501549780517214	-0.651832155465718	-0.612087841811498	-0.559898680286317	-0.648124342604898	-0.525055873643884	-0.475472099266701	-0.515475595637174	-0.617368258198937	-0.688374125804898	-0.627712973263185	-0.495745528884676	-0.606568251956271	-0.477807103514442	-0.484821430464248	-0.484547355007579	-0.591743235272988	-0.61321136041253	-0.722771219836066	-0.714848604884207	-0.525112261293192	-0.689977203769171	-0.439361822939536	-0.703084876702388	-0.399102602429398	-0.737367951234769	-0.700859895184824	-0.584205692844782	-0.733887524394786	-0.689746290231308	-0.523223476824156	-0.569405890455001	-0.586298549476216	-0.439136945194591	-0.615600781932478	-0.600958234322184	-0.657051154450682	-0.408260286780897	-0.756982587973001	-0.530005762575698	-0.677921086139431	-0.799576947328547	-0.596180287666033	-0.307684855636768	-0.578908095415253	-0.571811782151666	-0.651992159492703	-0.565219565537678	-0.56023958303727	-0.519125673929473	-0.608016460744464	-0.660208326484811	-0.629091619576047	-0.594153974967473	-0.358251873933145	-0.546121755062587	-0.516767945181518	-0.788819384911758	-0.591319235720721	-0.691351304855149	-0.595593139997807	-0.814262654349428	-0.503084021709555	-0.453323318046414	-0.48151779122657	-0.537916709417699	-0.509923154422467	-0.659602665217197	-0.583003170233608	-0.765351084011555	-0.617505088400638	-0.534885874800159	-0.591449052851811	-0.468042937692738	-0.595724987669517	-0.762762284496125	-0.524337512111958	-0.65116670093138	-0.536413891026269	-0.62264989247971	-0.661587714908622	-0.601258830885093	-0.627032468833852	-0.646986657625126	-0.550239849266237	-0.604085888495986	-0.616433583961994	-0.680570959444015	-0.676692555303644
"10410"	-0.859129898618319	-0.570300370031375	-0.823064740728294	-0.796652499463644	-0.75051039881133	-0.73769879133905	-0.714532666508858	-0.586309847415862	-0.660290575725872	-0.744368442185323	-0.720186415321607	-0.889645070235883	-0.695433651886804	-0.721009651248453	-0.453205753745377	-0.817633881377714	-0.589570579134992	-0.653551876756101	-0.654107876922352	-0.886157341230603	-0.747242298217891	-0.690315221477991	-0.748057191433624	-0.841161607030345	-0.619400090327782	-0.760215873005334	-0.747792628309004	-0.847582729046999	-0.71539164863051	-0.816497807802496	-0.935842140269151	-0.847933780968424	-0.732788178763098	-0.966764081680633	-0.714522286693226	-0.693064088328416	-0.775440817791423	-0.648641159531002	-0.640542677869774	-0.760397380178534	-0.987659804011935	-0.476558162461778	-0.728798313968107	-0.650754395607979	-0.643524821949092	-0.765894969183982	-0.702663072948184	-0.806484615265656	-0.624705421254071	-0.769356172365393	-0.825304996621513	-0.80161955169684	-0.519414312764048	-0.708930552355291	-0.701517505639507	-0.705304712925606	-0.799902978585826	-0.606721994120015	-0.617219490449143	-0.766328610729646	-0.701713872493468	-0.871125403831032	-0.836801983873607	-0.708815762393546	-0.709963347724079	-0.614232526055999	-0.648914820368761	-0.86666955647434	-0.725748118095389	-0.667330213096058	-0.630949417867387	-0.807222095238634	-0.370918115537564	-0.770951141716313	-0.515160018185313	-0.76292182676919	-0.757945808781334	-0.705250580841964	-0.626276544054835	-0.742215486238842	-0.773601038158472	-0.841868862730953	-0.635861586652517	-0.935545074882513	-0.631784237971678	-0.503501822361541	-0.783873382126573	-0.788867123859319	-0.787318287718381	-0.621259819942765	-0.51278675356952	-0.758010404456202	-0.706856713808296	-0.702652625786068	-0.781428648339839	-0.674774527225125	-0.642027225449795	-0.482254241576705	-0.670058775452166
"3875"	-0.0434440651172103	-0.325700640618669	-0.266720652402795	-0.259824038345424	-0.210132967351379	-0.326125402089744	-0.0450047586563532	-0.434051539475885	-0.329917401189526	-0.30214832970364	-0.257057350563682	-0.39993695209628	-0.273056289351179	-0.325693072135027	-0.0809765757558045	-0.359292758145733	-0.283694824852625	-0.203841298836849	-0.300723667477732	-0.340636795470565	-0.233915856525702	-0.285609921264906	-0.172727649369963	-0.264147328042833	-0.223387898042727	-0.165472427066447	-0.280026048507578	-0.225491829119256	-0.236023875679255	-0.225238277502917	-0.193613697250622	-0.394661733539273	-0.198349028560869	-0.310119787356019	-0.263221507872228	-0.389071634827346	-0.242334312101338	-0.366860086475765	-0.257826649264988	-0.232541695126759	-0.101676560400699	-0.173767829483253	-0.350829913772883	-0.405887806595235	-0.163399190767118	-0.175353593468342	-0.383251187889001	-0.154345188442291	-0.218409348084351	-0.358517754940439	-0.248335598897211	-0.498414257171762	-0.12874432420662	-0.403780804677822	-0.309713712882007	-0.305246347652878	-0.346426461156317	-0.178157348949097	-0.20227153939222	-0.407681639050693	-0.33399896527786	-0.346231874929962	-0.235752666002701	-0.20781743680177	-0.238516598742822	-0.129500674865137	-0.0255976441685195	-0.391496222335611	-0.0256511724672835	-0.227635441073902	-0.119518939733818	-0.261710799260348	-0.306932191265899	-0.248373151850274	-0.29142880391663	-0.392645145039442	-0.312203706291491	-0.123313315504433	-0.50852230770169	-0.291134634571683	-0.296454453686052	-0.181110275003909	-0.369625468406149	-0.379862743436252	-0.260588420279439	-0.34924052744074	-0.312930947244927	-0.229716043319444	-0.346023828064527	-0.160787342082894	-0.283743687756444	0.0630465772772795	-0.310361429569094	-0.36905660667349	-0.326321154149328	-0.314330130738643	-0.184763355373364	-0.16237828041583	-0.17645283186886
