	"ACH.000025"	"ACH.000132"	"ACH.000168"	"ACH.000198"	"ACH.000206"	"ACH.000208"	"ACH.000259"	"ACH.000260"	"ACH.000278"	"ACH.000304"	"ACH.000311"	"ACH.000316"	"ACH.000335"	"ACH.000411"	"ACH.000452"	"ACH.000459"	"ACH.000480"	"ACH.000505"	"ACH.000548"	"ACH.000591"	"ACH.000632"	"ACH.000683"	"ACH.000724"	"ACH.000881"	"ACH.000920"	"ACH.001346"
"79866"	-0.747519268616565	-0.658692039023067	-0.824573443661602	-0.721191522313471	-0.587425693109037	-0.855880892783142	-0.690149381368576	-0.848807494614085	-0.716178207183105	-0.609754919111952	-0.771947742510297	-0.833685862185417	-0.676679909923499	-0.611328960461179	-0.788887322553587	-0.368667123239767	-0.61403943214127	-0.707569363115251	-0.603392238002018	-0.910794291714897	-0.849633212999155	-0.462696876047698	-0.644609703875477	-0.779777527902516	-0.503168859421355	-0.900601113640692
"64798"	-0.0754483374170678	-0.0708755874102119	-0.115577596900287	0.0271030143194571	-0.120050124573299	-0.14027150725336	-0.106751326509418	-0.0926962414303637	-0.0514356227277457	-0.0550490852229141	-0.0519895690500995	-0.0165373402749758	-0.00964980461765352	-0.0660823305836971	-0.0237286357231039	0.203526376368466	0.0539567182429585	-0.092294376105793	-0.0994670419583427	0.100997202259424	0.02809188843873	-0.0806110692193739	-0.0813483066996415	0.0287011597718312	0.130219642166993	-0.112653574972127
"22894"	-0.832506564438196	-0.70881532329634	-0.66142450470066	-0.75566101677659	-0.731371037674202	-0.932911898689585	-0.805654736311875	-0.820406135031414	-0.909846154158587	-0.600197458903618	-0.821962059318575	-0.999995198970715	-0.800945746136727	-0.787367523343274	-0.855888806362903	-0.770456679176607	-0.83341028912957	-0.827746034278619	-0.730953072263591	-0.932150539251688	-0.868497652336907	-0.690768918281239	-0.610907293386958	-0.871526064495806	-0.745088870848066	-0.792241466227121
"11340"	-1.18315378930566	-1.04600032397975	-1.04321288436757	-1.03626230980013	-1.3191650221289	-1.16017697646055	-1.0841697678677	-1.23570657481793	-1.25401856702958	-1.53456092515123	-1.15242396697958	-1.21164300548673	-1.14384633783316	-1.14021816959644	-1.25584996246194	-1.01013050103125	-1.15031490773665	-1.20387324462165	-1.1307815707913	-1.44737703201888	-1.25143373235147	-1.09897758588093	-0.930910788112404	-1.38471292729085	-1.10607883745488	-1.20451267586928
"2971"	-1.15656113540459	-0.743169657460391	-0.758157158157953	-0.89862844741855	-1.08526903236084	-1.13933875593909	-1.06972352096895	-1.09782273823252	-1.06805359154955	-0.9111506225107	-1.13077958399885	-1.13182754743196	-0.903993138942538	-0.596942698359601	-1.07516641998896	-1.05056018973006	-1.2414818860259	-1.11474196182633	-0.964625395975141	-1.02857077654019	-1.10137021241975	-0.903060273736805	-1.1590180354312	-1.28113421418374	-0.749589839617214	-1.14727469575196
"27076"	0.0174890703398243	-0.0150770152368887	-0.106566034884725	0.0785786621584809	0.0365975842584392	0.0671242646898568	0.0630740757678399	-0.0352501691658237	-0.0825084459233783	0.0038868679310105	0.0962730824331303	-0.00311000448116727	-0.0260235865234906	0.0528415525451338	-0.0728157798069733	0.112894349927861	0.0183442708287435	-0.0192536897995154	-0.0824119725920489	0.103446971904668	-0.0221640531273687	-0.0189639182921685	0.00139473967423885	-0.0618552222347546	-0.238323533048579	-0.00769615768532689
"440145"	-0.424018481869607	-0.56860901072386	-0.507467144907112	-0.376170330754093	-0.526031745120074	-0.711687811316943	-0.603234392806767	-0.549708697930895	-0.634983016971226	-0.151048047297459	-0.534232486996636	-0.717274152640033	-0.498180643262926	-0.466122920241436	-0.638874240900434	-0.432836355410534	-0.517778147673122	-0.544144879022061	-0.403628914095472	-0.495376948139033	-0.570164398659061	-0.34512275836308	-0.553913275363292	-0.668986650555134	-0.282877220974212	-0.461292800974566
"10718"	-0.0473006318509009	-0.0797821004487424	-0.0401414482629355	0.0118332840120319	0.0668107448093636	-0.0768002273017719	-0.0265194865321913	-0.0971534938878574	0.0962580328530367	-0.028425761394863	0.0408826420352241	-0.0369316978319647	-0.0256834564320596	-0.0289756391355213	0.0159441150916904	0.0886693194914973	0.0229883226960721	-0.0313419562376702	0.0443955636167537	0.0234653277620021	0.0515535448000927	-0.00744234165656719	0.0194246117802543	0.036589593211014	0.101629425563127	-0.00137900474192921
"26747"	-0.303218245136445	-0.507279287764017	-0.324817414308408	-0.408339819131873	-0.129770756978488	-0.701475906566719	-0.386728671809126	-0.429170362241041	-0.496268927389565	-0.643302252875133	-0.377168593685426	-0.46452786698792	-0.437749467332333	-0.455917594163904	-0.374427876396754	-0.304918096719105	-0.801204117238771	-0.361140651336864	-0.375020772566692	-0.549907394984947	-0.283014193971949	-0.4308456084904	-0.352039039238509	-0.43933521345096	-0.322883365864089	-0.290699704048271
"117583"	-0.059512876593128	0.0135078740372321	0.110044966305944	-0.0581268817571826	0.197592292624453	0.0827387783864358	-0.0950423744882391	0.0676991096235428	1.57994086809931E-4	-0.151363143263404	-0.0243924766923851	0.0476835326574424	0.0966060641677119	-0.130821814677263	0.057604775157649	0.082427354956833	-0.0804597484328195	-0.0123756620276383	0.144622416753941	-0.144030833869884	-0.0857647222680618	-0.0195402271792133	0.036555938175937	0.052315819253943	-0.0994609604150134	-0.0517657464489253
"5890"	-0.177363360311565	-0.229057269343813	-0.145681803990842	-0.0209960529064916	-0.00264406931677411	-0.449037151414649	-0.141157272213823	-0.0773572211136151	-0.145943006977902	-0.19570450427033	-0.0752687639130689	-0.17708846392437	-0.0447556025509506	-0.111404952017418	-0.0375983753833183	-0.156274645791787	-0.163536561628107	-0.103363135711648	-0.186309233963147	-0.149873834564639	-0.11536148908793	-0.0496560447836729	0.0453703629890517	-0.0627154964898714	0.0696919675944306	-0.0857520168017487
