	"ACH.000007"	"ACH.000025"	"ACH.000030"	"ACH.000041"	"ACH.000054"	"ACH.000060"	"ACH.000092"	"ACH.000133"	"ACH.000163"	"ACH.000178"	"ACH.000228"	"ACH.000262"	"ACH.000316"	"ACH.000317"	"ACH.000331"	"ACH.000363"	"ACH.000364"	"ACH.000393"	"ACH.000401"	"ACH.000470"	"ACH.000487"	"ACH.000505"	"ACH.000518"	"ACH.000521"	"ACH.000541"	"ACH.000544"	"ACH.000589"	"ACH.000620"	"ACH.000648"	"ACH.000649"	"ACH.000652"	"ACH.000653"	"ACH.000665"	"ACH.000676"	"ACH.000706"	"ACH.000720"	"ACH.000721"	"ACH.000735"	"ACH.000748"	"ACH.000758"	"ACH.000771"	"ACH.000794"	"ACH.000799"	"ACH.000832"	"ACH.000837"	"ACH.000851"	"ACH.000878"	"ACH.000898"	"ACH.000917"	"ACH.000929"	"ACH.000973"	"ACH.000986"	"ACH.001061"	"ACH.001374"	"ACH.001500"	"ACH.001736"
"283643"	-0.828552669711359	-0.419940385294316	-0.429029244946439	-0.476157432728121	-0.399726841110625	-0.719943139927096	-0.283008567019767	-0.531529618464605	-0.526987302668487	-0.513395222611177	-0.338095157234099	-0.601339920851302	-0.516450001757735	-0.755544176655804	-0.679054779258494	-0.534828637407437	-0.701236982820436	-0.430966504250935	-0.400561608412343	-0.534823942128493	-0.542700497247755	-0.396100881838723	-0.587232166621891	-0.447891829327587	-0.57990976679008	-0.679899813471103	-0.369722253407142	-0.638992688790549	-0.67300871130867	-0.568657105392724	-0.323165748789209	-0.428436436994759	-0.412139198019847	-0.450717472867919	-0.462953232702916	-0.441761957299249	-0.573784065179098	-0.594685663790296	-0.51122843312523	-0.271767854641128	-0.525738672437728	-0.644674501674542	-0.469542587494274	-0.628896501639102	-0.55826809897738	-0.403597149744833	-0.445711413895254	-0.589242019477855	-0.755855263187881	-0.483372636458579	-0.271732117973168	-0.863348182812443	-0.532081988923292	-0.880715859228283	-0.498154335601495	-0.569815734091674
"22995"	-0.559268520889386	-0.486975433155573	-0.24675185634889	-0.623619850549952	-0.258486218215446	-0.363556097718439	-0.296707203606545	-0.274011718431439	-0.264093466806527	-0.416363293502167	-0.380152147576314	-0.475250129747788	-0.62657517252125	-0.373868214431788	-0.510393034159866	-0.263246550875562	-0.613015443403751	-0.170892653563988	-0.265294387974578	-0.585464302950752	-0.305972523952467	-0.303540938180301	-0.507630602044636	-0.220913070745191	0.00483559745549524	-0.500084133415629	-0.273896236572296	-0.500040532123278	-0.300963777423564	-0.461153951981378	-0.460293531450545	-0.301215520506969	-0.446711600253009	-0.439204580133965	-0.489208480780277	-0.327786789377755	-0.348155176319228	-0.558868487081303	-0.279320259395367	-0.426361739296049	-0.563418289083053	-0.37252036686776	-0.257564354803211	-0.343674087091444	-0.405479105579155	-0.417683538080213	-0.157165090563601	-0.222488742643197	-0.336973805209919	-0.503795020202501	-0.445622097871772	-0.453260513457497	-0.482384201829893	-0.362658619620595	-0.418692269949778	-0.149054150021669
"79598"	-0.327050114243165	-0.441720225050772	-0.26081191478278	-0.493558203405391	-0.277772755001548	-0.569618674312437	-0.429794690575787	-0.378289891146927	-0.416131811538635	-0.491253517528554	-0.361747654647164	-0.202538783332716	-0.189130486006958	-0.479801129967578	-0.435534872532809	-0.322701795819097	-0.531203785500474	-0.500653958633538	-0.267642631915753	-0.530929625137936	-0.133639398315304	-0.278108590177789	-0.618680980316631	-0.275137988622525	-0.322052745965863	-0.524588055456671	-0.238098387669623	-0.289700224250017	-0.354962768661618	-0.320404482094414	-0.367646980554784	-0.293502961915846	-0.428978425190632	-0.506704725201079	-0.352440394200218	-0.42836369236127	-0.263067127765625	-0.427443647552344	-0.355892572137743	-0.197122044980933	-0.333509241193892	-0.375955189437484	-0.47117014484818	-0.549084760822089	-0.301968992065064	-0.347299472060164	-0.598482078982668	-0.529524748399374	-0.587596902368189	-0.411815417980579	-0.28287448439731	-0.527029023186224	-0.254876847403579	-0.250839976119854	-0.384549496220705	-0.341781146625643
"8562"	-0.928024512086807	-0.700235861375334	-0.63596454467494	-0.872672513285351	-0.637129029249927	-0.664023425735713	-0.766154410364922	-0.818204001139378	-0.560124724463717	-0.583245169556273	-0.641530178005464	-0.552756966267669	-0.879845196967425	-0.747309859790022	-1.01463675020824	-0.643609784160516	-0.552286307816678	-0.701076663492607	-0.866721262035009	-0.831397274518641	-0.784551838058141	-0.733241150788903	-0.753939426149525	-0.807057240738605	-0.795327174263186	-0.773696443943385	-0.765451334116684	-0.910790593280953	-0.862235766962994	-0.605685378249541	-0.660283139002497	-0.683136608788921	-0.520214037444296	-0.794218044072801	-0.641204892067598	-0.589567076389819	-0.621704931030653	-0.743209941605619	-0.515855291405733	-0.678061937354183	-0.728199510951976	-0.671462989950309	-0.496464737908436	-0.890076140491685	-0.723650899160141	-0.773974737942831	-1.00905758067438	-0.682117605966908	-0.760138351220204	-0.864678502966575	-0.649568010087411	-0.895075792379269	-0.73457908539787	-0.918940579195071	-0.87013847247965	-0.708140902306372
"2339"	-0.874341872365206	-0.67892603107786	-0.57992763154835	-0.383138366719891	-0.497334685157732	-0.791594189655106	-0.612543945998713	-0.396694405319466	-1.03075678071052	-0.630792430189017	-0.542531718595172	-0.66733427510732	-0.653455544694273	-0.58931554591664	-0.700755227363173	-0.310039650790295	-0.649996842939278	-0.622648835886868	-0.560473255133738	-0.718950505680441	-0.567299954769029	-0.671972027465913	-0.720428738593956	-0.661830765524614	-0.674296232210147	-0.692652746196803	-0.752851666952249	-0.353732505089814	-0.538573361131501	-0.547565788613465	-0.430573572543296	-0.484083506556374	-0.895072776232954	-0.574597507786412	-0.519808732595622	-0.716536764792843	-0.350956503279107	-0.682105009795417	-0.528566249931085	-0.624706437755216	-0.849213369351076	-0.776698334426102	-0.571383770787668	-0.727168139060102	-0.515201024218716	-0.741841305305156	-0.715067795788022	-0.614981500567375	-0.799146151638965	-0.602753409289245	-0.518884279946524	-0.722627394015217	-0.612291266964669	-0.670579219494198	-0.523230986004703	-0.488185772727037
"2342"	-1.03782589387625	-0.942068915521044	-0.964426834809061	-1.07858262960236	-0.829735362513791	-0.894256327404122	-1.04681860588637	-1.04502011825981	-1.00569931294315	-1.00988900747447	-0.835001456402447	-1.0255898892539	-0.976663179035556	-1.43515125809748	-1.01878509888345	-0.662771531538141	-0.779613138613217	-0.924482494336406	-0.880435537177125	-0.883263407312817	-0.862916062506817	-1.04804436223641	-1.01874666955993	-0.971511938645918	-1.27702401944673	-1.10685087447692	-0.592071478114786	-0.808420083208123	-0.886498270655315	-1.03950313330724	-0.940915036911133	-0.763901900240805	-1.08366440499094	-1.04858050127867	-1.03870258016331	-1.05223734177521	-0.948897787381152	-0.881921681365648	-1.02856639000997	-0.828689225133956	-0.942649049851576	-1.01661805166086	-0.61997350848685	-0.947785597323672	-0.975814427024165	-0.88757600491536	-1.42452941098257	-0.721928997029651	-1.08959862576854	-0.92398243319287	-0.974678959377926	-1.03982620855538	-1.04252998100148	-0.818120502070113	-1.05887940323926	-0.897603739211766
"7184"	-0.684447953067458	-0.596320919599975	-0.66296688053836	-0.381611172738081	-0.537442562837918	-0.602729139393783	-0.553589943013183	-0.686414682420626	-0.699026457340084	-0.657742101019502	-0.489694666911402	-0.474637221908713	-0.506602103897302	-0.43849223215103	-0.850774430480371	-0.552144026391699	-0.735378512319847	-0.327020993128917	-0.713063013727241	-0.609911501464049	-0.438617106577625	-0.480872768858284	-0.427642082019853	-0.607479886233551	-0.913948969654793	-0.494561500615054	-0.460171074948611	-0.592563535392388	-0.502326626673613	-0.495154605593558	-0.784562160471839	-0.491204143163567	-0.602816813309218	-0.25304873827199	-0.56354867618368	-0.773831894660226	-0.353635953358257	-0.558978741344534	-0.353364527507937	-0.490256847220463	-0.232806004094026	-0.440200131331375	-0.472371035324879	-0.435885124651916	-0.426430232416877	-0.474663075897834	-0.674087010660264	-0.545997401505438	-0.66716291283016	-0.50286952601172	-0.44708502874169	-0.491162592682687	-0.382979387197411	-0.553512047718238	-0.548391264030687	-0.650236958720999
"3336"	-1.71463849110211	-1.49434342097845	-1.72628305784649	-1.77198707434647	-1.23413802168659	-1.62355787917863	-1.51899289483896	-1.66752971639386	-1.65072325753774	-1.63591933033995	-1.79774311312018	-1.47773471805922	-1.8998541014534	-2.03108018366745	-1.71434377959135	-1.60503794231326	-1.29770721990718	-1.37843252507564	-1.80965282252801	-1.70941107318407	-1.81812975950728	-1.60311361915379	-1.64756250891436	-1.60061133866966	-1.85854561468302	-1.62991117755317	-1.62842154812333	-1.72974914898209	-1.51686579384046	-1.49688459572662	-1.6170848363122	-1.48724023842467	-1.43692424807462	-1.70163045588077	-1.74957445088167	-1.73948795122067	-1.60485943178926	-1.50042945831216	-1.60945383496463	-1.52536988897136	-1.6625979425854	-1.54354314946748	-1.49175873586881	-1.420677292345	-1.5937884177274	-1.57766059400179	-1.81269374680682	-1.40523816547419	-1.486129205716	-1.62028384896905	-1.56586545672687	-1.5337200627134	-1.51697064047667	-1.36993815921916	-1.44364985111355	-1.68474419019864
"100128731"	-0.701501522089562	-0.543529366615313	-0.34093875329849	-0.307269105562139	-0.428947610145714	-0.443428009830997	-0.336799797167258	-0.498060581469919	-0.452041535713666	-0.53001533295987	-0.451772936430995	-0.815164867773076	-0.507003625846603	-0.959464070170401	-0.767918982897663	-0.403512047853624	-0.633535214998777	-0.351765706690447	-0.41658134256628	-0.448119772365102	-0.558834500507734	-0.414085215019847	-0.588865953518892	-0.426585399210614	-0.671382865427036	-0.689701129601365	-0.312747756264852	-0.333634773757117	-0.60195509796003	-0.39785325566093	-0.355845805984941	-0.479289238636667	-0.735982098910373	-0.243460043361719	-0.786149647083404	-0.514458522672987	-0.513345301936845	-0.564957694447232	-0.474063983972564	-0.210452942234398	-0.802716634684038	-0.738892323674856	-0.543481705535537	-0.729257508952738	-0.381853816379255	-0.475310043451515	-0.341522111992645	-0.365856096631497	-0.305008748171783	-0.519111915817363	-0.199238342084668	-0.4493778005454	-0.519534953736514	-0.638153626839319	-0.343247980557687	-0.314133807511213
"58505"	-0.709233157233315	-0.579443995999266	-0.640117553111793	-0.758504972753609	-0.622968078734801	-0.825348922802809	-0.723884667538821	-0.744900159007075	-0.647906630840515	-0.723802390837532	-0.787107193155493	-0.600641390844175	-0.789183361066892	-0.820584186021901	-0.951368183386219	-0.631866830161268	-0.973709014797508	-0.615003413527921	-0.612040060597427	-0.881339336875545	-0.740193648278588	-0.767156734565664	-0.742696385991693	-0.704513528983466	-0.815187490844243	-0.839525846916597	-0.697117610384815	-0.82995899083762	-0.640060719814729	-0.600127876372782	-0.724253515870142	-0.608555905546961	-0.753693733937449	-0.643595690616955	-0.772735047341427	-0.726885071167324	-0.579172159376601	-0.796588939927159	-0.716790522581186	-0.672831245527294	-0.916701266265372	-0.965834732990388	-0.634998248733651	-0.807496953930093	-0.613918957295107	-0.517309745131381	-0.639054318181996	-0.729894194612358	-0.846152693042598	-0.724752824803222	-0.589345379493342	-0.839481100661465	-0.601669469159373	-0.858633635579446	-0.842618234531184	-0.561563913615873
