	"ACH.000015"	"ACH.000021"	"ACH.000036"	"ACH.000042"	"ACH.000098"	"ACH.000127"	"ACH.000128"	"ACH.000138"	"ACH.000148"	"ACH.000163"	"ACH.000235"	"ACH.000250"	"ACH.000264"	"ACH.000266"	"ACH.000288"	"ACH.000291"	"ACH.000302"	"ACH.000330"	"ACH.000383"	"ACH.000387"	"ACH.000393"	"ACH.000420"	"ACH.000464"	"ACH.000481"	"ACH.000505"	"ACH.000507"	"ACH.000545"	"ACH.000557"	"ACH.000570"	"ACH.000584"	"ACH.000588"	"ACH.000601"	"ACH.000608"	"ACH.000619"	"ACH.000630"	"ACH.000657"	"ACH.000663"	"ACH.000676"	"ACH.000683"	"ACH.000684"	"ACH.000694"	"ACH.000696"	"ACH.000706"	"ACH.000760"	"ACH.000776"	"ACH.000781"	"ACH.000783"	"ACH.000784"	"ACH.000785"	"ACH.000819"	"ACH.000834"	"ACH.000836"	"ACH.000880"	"ACH.000896"	"ACH.000898"	"ACH.000911"	"ACH.000926"	"ACH.000938"	"ACH.000969"	"ACH.000984"	"ACH.000986"	"ACH.000993"	"ACH.001028"	"ACH.001031"	"ACH.001067"	"ACH.001119"	"ACH.001151"	"ACH.001228"	"ACH.001368"	"ACH.001380"	"ACH.001408"	"ACH.001532"
"126767"	-0.00263201812448752	-0.00253594858627236	-0.0489127472122253	-0.0214841812349202	-0.15430041816007	-0.04430484548703	-0.18783756826963	-0.00865784204755825	-0.0110585691231412	-0.0224750941366989	0.0590069801971429	0.0415459573047234	-0.0411739859366513	-0.0870676382766841	-0.154910609088027	-0.0482453744447811	-0.108216268419456	-0.0854910787691014	0.0193910429719277	-0.185543570488527	0.0055685517447395	-0.115540059398748	-0.0377979615752393	-0.0294897786952422	-0.0427316739834869	-0.0451867443497876	0.100140071985471	-0.0138682966955851	-0.187904556123842	0.0148668016065776	0.134571585168311	-0.0422828390679749	-0.00827798358224192	0.0180854025609144	-0.0153569344707335	0.0241131290621863	0.0192099960019231	-0.0391594650489725	-0.0564848731893708	-0.0680467926455676	-0.0285945135437331	-0.096670930380377	-0.0170256882110673	-0.0888954090104064	0.142297510578204	-0.00750248248593633	-0.0547925312395831	-0.0719156430713165	-0.0704445419409317	-0.0539999993680984	-0.045192173768435	-0.110511244935272	-0.0295573958829527	0.00655429522844112	0.0879256662931791	-0.0598938913736577	-0.0112764810897287	0.0235245189046042	-0.0797560074692461	0.0143562192854518	0.0913971407695047	0.00368116383308772	-0.0668824088451561	-0.0524826334057135	-0.124023338741689	-0.142785220454723	0.0164498091995845	-0.0599028868010594	0.0327152294104036	-0.061801945791288	0.0254927155044566	-0.041739045445959
"26574"	-0.35601975338093	-0.551227160694678	-0.580718929226738	-0.332145542525608	-0.376608373227061	-0.534190475251629	-0.445457736378869	-0.446636620186578	-0.516836745408157	-0.675411569774327	-0.449826167038937	-0.38385321996088	-0.631183801985861	-0.475248928087427	-0.506889994998457	-0.491499667093546	-0.50968774873999	-0.517707881022545	-0.398657940883449	-0.628974768644947	-0.300802528549252	-0.662293445640257	-0.465123323592831	-0.396642725466693	-0.499567606720156	-0.574326671773885	-0.474920934924377	-0.404655813384676	-0.297891215813495	-0.400582425429618	-0.692252343575787	-0.438263837081723	-0.542374608499397	-0.37593146535055	-0.393299477877996	-0.35135874694868	-0.565116375189703	-0.650230806585846	-0.363470501580371	-0.351727483473084	-0.536462078222279	-0.696023860384359	-0.538384622630567	-0.547319577429727	-0.423472457516917	-0.425923029657412	-0.354233065380701	-0.500828667621728	-0.412751666938327	-0.627737466510583	-0.507883110540642	-0.418555796326238	-0.481750193300352	-0.501499156375929	-0.440386466111131	-0.437430392296158	-0.426128853888	-0.495555337661894	-0.645021712615826	-0.660521400895046	-0.620894351504268	-0.581582963025548	-0.421817136451317	-0.485080896359981	-0.506055802222719	-0.568102196844256	-0.480027307847483	-0.342572958168612	-0.437982426214851	-0.40231340854051	-0.443481463349889	-0.433132197846241
"908"	-0.787497530612231	-0.704800994696983	-0.621033534785576	-0.714856043502656	-0.707987035977194	-0.922750387192438	-1.0002166581559	-0.643500272500774	-0.889388299795986	-0.699620183014149	-0.659802872602621	-0.619377671170836	-1.06045423582384	-0.718728096548198	-0.950857044267632	-0.879901525107025	-0.670532595879492	-0.814149952909344	-0.743791603095722	-0.89149418291044	-0.86100397407692	-0.948833580981966	-0.943344700178767	-0.642130413826822	-0.701683518997865	-0.544398009323386	-0.693109564159334	-0.829346288097357	-0.623383882628501	-0.736748415798035	-0.627054770787922	-0.658244054667017	-0.779955620886315	-0.745009418318069	-0.787455498233502	-0.772335546180176	-0.592654308515588	-0.708899002429697	-0.703150579138989	-0.727602734226924	-0.832816170731464	-0.802605242785493	-0.707889415314949	-0.759184510760429	-0.719930218018059	-0.717334048634867	-0.790361680092746	-0.678955126528713	-0.651011097410939	-0.712779273038886	-0.749832302942898	-0.745785230724673	-0.739400227750081	-0.564578519186849	-0.540283422220675	-0.694010711084549	-0.677375135378336	-0.600755471304941	-0.582886366529965	-0.941291385930421	-0.615771450286926	-1.0739228834816	-0.856382432879746	-0.823595942621769	-0.845124475950665	-0.805161789223023	-0.683104878050661	-0.770745858985057	-0.910825403827802	-0.799122968550526	-0.650907727173215	-0.749744941993094
"10153"	-0.795785583381419	-0.733348218242919	-0.762574880909938	-0.624719657500178	-0.720461541826264	-0.710108812125419	-0.705946189081472	-0.652133684655493	-0.642302891064533	-0.83288993873232	-0.625394959764059	-0.633643568096581	-0.588791468503907	-0.74290424929466	-0.8088577886529	-0.718458492833751	-0.630763720614024	-0.714031503569873	-0.74055099754339	-0.676517653301239	-0.744453100293507	-0.762069171207598	-0.672750598543127	-0.644039663717933	-0.817913068528397	-0.654612457062905	-0.709199429555153	-0.567328373101485	-0.727590023605393	-0.69397320811604	-0.784464410587164	-0.782497179181815	-0.504137497998301	-0.736516991117316	-0.726889774779228	-0.697814056014931	-0.775842486730849	-0.779497759112172	-0.623066767962774	-0.879355478996645	-0.685568812431102	-0.855737619953591	-0.800978423216808	-0.653198836402257	-0.660284670203742	-0.725094298216493	-0.561891461307563	-0.734065422015659	-0.564830109210016	-0.711329801575236	-0.622301443077407	-0.72589001332559	-0.622611372783895	-0.750421271223898	-0.651411599825072	-0.708355475389089	-0.609799309717328	-0.648803614539424	-0.728525440440292	-0.777171754700872	-0.847376385187915	-0.830911258811091	-0.744066958800298	-0.626983380166317	-0.616569680152788	-0.560139367172361	-0.732609269138444	-0.542903624425164	-0.596690740304626	-0.761494537134034	-0.72864965404553	-0.584632921594702
"54606"	-1.39396858222258	-1.16649639943187	-1.21026917497835	-1.2764077488497	-1.23050189100672	-1.3087795511207	-1.34922169976564	-1.30596148828551	-1.33973946994081	-1.16061646211814	-1.25037557371231	-1.28399625090398	-1.09109981818014	-1.21672371951067	-1.12089715689861	-1.26026864486242	-1.39134312289073	-1.29496347414723	-1.24343533377176	-1.45122628047834	-1.19301693308756	-1.07605571884165	-1.2436459442166	-1.22015602991995	-1.35623497846236	-1.04965620208002	-1.22903883246185	-1.30309476982281	-1.31424026224742	-1.01658517525425	-1.37438639145232	-1.13566175693464	-0.894448420862938	-1.21174326432053	-1.3181143748083	-1.26726598743707	-1.33860826908299	-1.41643367512444	-1.19022567369518	-1.37771973267432	-1.41907709145413	-1.23323528691857	-1.15342296270624	-1.41267525593245	-1.21172807714411	-1.55102357174619	-1.10861931511474	-1.16461091128017	-1.06130595963595	-1.19044521756385	-1.06355451095284	-1.37136310244534	-1.24713665999428	-1.06358709760431	-1.17488103355314	-1.19647461058395	-1.20486767535665	-1.20209163929401	-1.40575622988263	-1.21653041797799	-1.24652939919163	-1.29556786731964	-1.26118612605952	-1.17524960362514	-1.18493382223101	-1.08673026420414	-1.33562240535366	-1.16024737053952	-1.56296965953716	-1.10247073572852	-1.2447303299694	-1.11535115465009
"57647"	-1.34224053283023	-1.40981146028183	-1.31753916094161	-1.22059495544376	-1.34897048996118	-1.24082528754009	-1.3015456679057	-1.25368203601887	-1.18440895164528	-1.39149874677191	-1.25784574121847	-1.27906184880754	-1.34259774425179	-1.40272382654036	-1.3191807160291	-1.3132671874557	-1.39731502290855	-1.38135648021802	-1.22319213917335	-1.52368995124283	-1.30882806021389	-1.41853253422434	-1.44125167166173	-1.37745436660892	-1.21168617736866	-1.2759881659666	-1.26130109089242	-1.43214204592572	-1.37524502836879	-1.30954101186115	-1.43302593189003	-1.27928966733454	-1.26921276596318	-1.11040985297378	-1.37689808820998	-1.36547164289114	-1.16362383298279	-1.29756437812173	-1.20767379167809	-1.29040968566548	-1.49535350565934	-1.38399267862653	-1.32903989238224	-1.51432848610431	-1.50436543137903	-1.43626965946698	-1.56743990345327	-1.36695136465942	-1.34759266968944	-1.4340703075387	-1.3697725506414	-1.37261710437281	-1.20635842556166	-1.28241030180201	-1.29552295431018	-1.22078992985914	-1.25425230510568	-1.18521579266307	-1.17326258839053	-1.27932653694129	-1.15333805746956	-1.42927779865366	-1.29552413056497	-1.51116403372232	-1.14871046903446	-1.35011901512399	-1.25730620430982	-1.28839629696013	-1.54671600722519	-1.24383684409196	-1.24246831683173	-1.26641929825997
"51575"	-0.815334788527614	-0.888727412266882	-0.677533168750178	-0.753345370158982	-0.860054919175153	-0.656683536477419	-0.808423018273215	-0.760223962886635	-0.812937995340988	-0.893873419270354	-0.825436956715129	-0.739554196614853	-0.937841171730996	-0.810628476270075	-0.613922142903083	-0.843211885980463	-0.855027030921116	-0.74597685910042	-0.69279876438499	-0.915805373708903	-0.774505111685584	-0.892688580305608	-0.766914067108047	-0.615341202472565	-0.836154500256954	-0.583641894262678	-0.838574978312723	-0.845335896624565	-0.753877232364807	-0.662087363240919	-0.905912601776501	-0.969491812865457	-0.69165039111765	-0.64208463260223	-0.699194483004837	-0.925993806072597	-0.885255879532835	-0.793792719029825	-0.690918777842444	-0.901618428793922	-0.856434727772622	-0.911139906644131	-0.969789564344331	-0.73086307692041	-0.687140893360272	-0.937450959388639	-0.829798307117885	-0.739651174831584	-0.767304711026215	-0.944333600855169	-0.604253995410089	-0.809752361431601	-0.836056524729432	-0.655109945715193	-0.63352567329499	-0.647636276172472	-0.745973337415819	-0.932943673957528	-0.707703684696196	-0.913348897424566	-0.9316001143101	-0.854471791019686	-0.838867867161218	-0.826973152913417	-0.883165861685966	-0.79530079668375	-0.875838831790355	-0.766025534655129	-1.00886392637651	-0.831991138233386	-0.806688128406511	-0.759320221189667
"23404"	-0.941372883801597	-0.92668122086584	-1.12001372589713	-0.932317858278715	-0.865640471928426	-0.831356573422452	-0.819257077246459	-1.0058481300453	-1.05376296409939	-0.956718913721465	-0.755108527098413	-0.729173477375904	-0.971258691482529	-0.835131208040247	-0.875628007326031	-0.835706345308166	-0.854308123469369	-1.02179768334002	-0.839104233353628	-0.774782901711217	-0.755757257031202	-0.735401777627664	-0.915998183551736	-0.897358487560057	-0.878425387982061	-0.91126355824391	-0.856367743157375	-0.714447901327042	-0.887193907446453	-1.14811334039441	-1.07153029836204	-0.868695116775882	-0.853690786643338	-0.713593177609015	-0.899808117416838	-0.892958311286052	-0.995109464821467	-1.02137055911264	-0.884699998588915	-0.76908801769744	-0.985612930807865	-0.906568483684614	-0.859878913011761	-0.996148610330751	-1.05967209390596	-0.816254530497975	-0.859704773514698	-0.820373461570454	-0.582485110304339	-0.976982172303908	-0.892727692468629	-0.908102259043196	-0.736333294770908	-1.05047182334475	-0.957551039988093	-0.655956355323542	-0.783374267707281	-0.721073409828953	-0.835450001514728	-0.91663573652666	-0.827358630709195	-0.792073559896616	-0.925038713026667	-0.654497360921211	-0.56791880590788	-0.63650841291631	-0.880817202565192	-0.819132592937707	-0.856873902723285	-0.922550619371658	-0.885841061299793	-0.674523289734004
"9464"	0.0899557594324046	-0.0537687493189505	0.0178037192404358	-0.0398188363059095	0.0602355040735261	0.0702041377387992	0.0826163546436525	-0.0478209996879427	0.0835938552346397	-0.01539374136425	-0.0541676809784763	-0.00644111758340008	0.0546479863279652	-0.028961157924848	-0.0461426449408207	-0.0217167402241659	0.0678034196926867	0.0293531806505815	-0.00497851818615196	-0.0501668909446708	-0.120493020693791	0.0548825243447815	-0.0524295225285605	0.0279973679185892	-0.0252225675975794	0.120962141993866	0.059871971194592	0.0124511946653793	0.0839060570058672	-0.0463343950288708	0.0909467075693656	-0.0459207678990619	-0.0577297030463635	0.0714005041578508	0.0125119912711669	0.0599612131866289	-0.00272977477086858	0.0131601151714054	-0.035424635288198	0.125091139078102	0.0502471345344843	-0.0410268389073584	0.0396910751725354	0.0373319119832763	0.0531932159235991	-0.0154896528730324	-0.0147242185633811	-0.0201390699169057	0.0186749808374089	0.0684409316852217	-0.0341067415539932	0.0820960786328953	-0.0214281486044655	-0.0991800691727067	0.135185164163873	0.0845549206294805	0.0721416837500931	0.0708782852569341	0.156904447549933	-0.0190597614543471	0.0781556751346421	0.0612768395693158	-0.0663890323228459	-0.0898668662563942	0.161806104369618	0.0360043254576814	-0.119955177137548	-0.0838907759996185	0.0216776957736546	0.0971319873320314	0.047940990745448	0.0251509881371579
"25804"	-1.01537175537451	-0.871883295479263	-0.725085743629304	-0.697150317866477	-0.919244287991313	-0.706473399543349	-0.806399573407458	-0.628136411059915	-0.546716765168318	-0.710818134461608	-0.803261240855933	-0.873196575099243	-0.848404601807949	-0.794100886410976	-0.724266786561765	-0.939525608152395	-0.91241790866875	-0.771826620865029	-0.728017146170424	-0.707772891355589	-0.832190812095971	-0.75161024109875	-0.53655915129641	-1.00046455836498	-0.754068502484811	-0.896639568835469	-0.913918162700415	-0.475601265956583	-0.670901675313593	-0.689705819658509	-0.600170161033663	-0.81179730927049	-0.927023488488153	-0.808038638787251	-0.673999015801981	-0.691692798231147	-0.645242093259544	-0.834907855928696	-0.826474990474416	-0.772161453849704	-0.947278780845669	-0.893760352005677	-0.800655252826704	-0.7264497525405	-0.926255244217914	-0.823010414782405	-0.691824626364853	-0.760775938420464	-0.893670462238727	-0.868523564644008	-0.764588983115108	-0.800039204931018	-0.834729607887721	-0.901302595190408	-0.736734218764714	-0.755990925234704	-0.73073751080202	-0.890163800255362	-0.734782057957825	-0.822053509504758	-0.713834209561199	-0.732531620540622	-0.714609157450359	-1.01995093789158	-0.946596650460722	-0.957370737949905	-0.818643340164323	-0.76209824217279	-0.871058768815094	-0.749059835501252	-0.733948239355141	-0.673144483626721
