	"ACH.000009"	"ACH.000012"	"ACH.000013"	"ACH.000022"	"ACH.000030"	"ACH.000042"	"ACH.000082"	"ACH.000085"	"ACH.000108"	"ACH.000127"	"ACH.000148"	"ACH.000150"	"ACH.000190"	"ACH.000231"	"ACH.000246"	"ACH.000250"	"ACH.000261"	"ACH.000274"	"ACH.000278"	"ACH.000308"	"ACH.000331"	"ACH.000332"	"ACH.000348"	"ACH.000350"	"ACH.000362"	"ACH.000366"	"ACH.000407"	"ACH.000448"	"ACH.000467"	"ACH.000483"	"ACH.000487"	"ACH.000495"	"ACH.000521"	"ACH.000606"	"ACH.000630"	"ACH.000647"	"ACH.000651"	"ACH.000657"	"ACH.000673"	"ACH.000758"	"ACH.000784"	"ACH.000785"	"ACH.000837"	"ACH.000862"	"ACH.000865"	"ACH.000866"	"ACH.000901"	"ACH.000928"	"ACH.000932"	"ACH.000941"	"ACH.000943"	"ACH.000968"	"ACH.000996"	"ACH.001151"	"ACH.001228"	"ACH.001354"	"ACH.001368"	"ACH.001377"	"ACH.001496"	"ACH.001765"
"9255"	-0.159421048684478	-0.142694101866998	-0.0289900610407827	-0.0846304209541099	-0.0349416565023146	-0.0910209819697247	-0.208372205483172	0.0906074675129762	-0.0537122239463943	-0.132574535270608	-0.043001671982276	-0.102372865685817	-0.166181168615025	-0.145553790632941	-0.0993416390894893	-0.0506037956929723	-0.0978296978315183	-0.135800100772546	-0.086218151612441	-0.107098045842377	-0.218697181578805	-0.105304602895755	-0.133535751950972	0.0247825295417669	-0.110118900953973	-0.0908029230404132	-0.190956530701441	-0.204354859180515	-0.0516750169399921	-0.217965299503853	-0.015559796296302	-0.243732120040363	-0.0930915219313283	-0.0933455904908382	-0.0363080568291347	-0.0679763476921411	-0.160579127406755	-0.332625970354424	-0.0762282057886388	-0.191115928280105	-0.0869263943261483	-0.173671023236588	0.0419267762050622	-0.0831496490536771	0.0222113540387383	-0.166062941028717	-0.199673162729791	-0.101369786862751	-0.0795389263929292	-0.0597194416287511	-0.0137833243172612	0.0173430582470405	-0.343301199922443	-0.146075589851749	-0.0775913418463956	0.160974113403722	-0.171259277346682	-0.215100492059952	-0.0150794788414508	-0.111270114015771
"51433"	-0.861734410934271	-0.815121585093757	-0.805340933296417	-0.946684563997044	-0.786730754097533	-0.815054194817246	-0.908094303564146	-0.771819700848218	-0.73115026096359	-0.717146541800766	-0.742348493083151	-0.86400177500356	-0.720279841082453	-0.794409520981625	-0.737852044568877	-0.680401008500259	-0.821350305703631	-0.848425404913989	-0.927150754228967	-0.801396063417949	-0.842596820222627	-0.602259126887591	-0.805644746770839	-0.704585415392422	-0.892259564373455	-0.744474076555142	-0.745166656592099	-0.775932951410615	-0.676970978969465	-0.885325692592408	-0.825063882696441	-0.860299265331096	-0.748334369356728	-0.751222497578625	-0.739925074332453	-0.643094868162258	-0.82871567443318	-0.788012160295803	-0.77830319276006	-0.977238825323875	-0.711642254769243	-0.997799693282722	-0.9090680709388	-0.760996462271941	-0.833199281745919	-0.72707397868329	-0.862610350109621	-0.742595675986712	-0.806813459297287	-0.673831716652049	-0.687782210339795	-0.726510895840397	-0.853377951211393	-0.759641202991526	-0.626443397780981	-0.832839735339017	-1.04629580339314	-0.96675245093535	-0.83492594609507	-0.816871262986376
"54897"	-0.17491748588464	-0.376749319342211	-0.235909026304646	-0.169886415244262	-0.102429322218208	-0.189960820274014	-0.099750898970889	-0.372523937387498	-0.169623933505002	-0.223221890977158	-0.239283548586241	-0.227205565350055	-0.217128763518083	-0.14814493667335	-0.135387854398844	-0.283317026217836	-0.147679242775758	-0.313641281212334	-0.170219543104474	-0.103006674341186	-0.207531758553265	-0.261010608875074	-0.244596431000698	-0.30452296011208	-0.360865012995233	-0.255811800113121	-0.201563023202257	-0.13393732181262	-0.316841981322935	-0.282011097733109	-0.157553121922658	-0.244432431168616	-0.272528526305479	-0.220283956009303	-0.25751178401742	-0.134392196008607	-0.256821918744367	-0.290458096467793	-0.192807677983862	-0.303832572068577	-0.188413575069425	-0.166675591319289	-0.318946271200814	-0.16230683500732	-0.242366920666438	-0.18765258648703	-0.193435071780365	-0.232617989302875	-0.203674240732481	-0.152184537023947	-0.198729938105346	-0.073133636255672	-0.203679015587034	-0.199130854089692	-0.0848332711569385	-0.168493690389238	-0.210062514125324	-0.209641125684089	-0.147168226251062	-0.0711404068056307
"995"	-0.310927438384871	-0.123455355881151	-0.0892543304221254	-0.207633078746671	-0.274973769775949	-0.303134476036484	-0.135658551128636	-0.234169992309032	-0.242841167629593	-0.256709816252613	-0.143205433247772	-0.318763827348996	-0.382049840752425	-0.246158037099818	-0.172875010372693	-0.294955815276199	-0.275902090637297	-0.150161744731395	-0.125434585665922	-0.250574300597038	-0.191068080522763	-0.278929567218732	-0.218283669309638	-0.269062935838888	-0.16215074903095	-0.231820417141456	-0.307493973297982	-0.117625574514168	-0.211018859868818	-0.160414586949926	-0.277596615960225	-0.224367924816771	-0.073165741629597	-0.192800310777109	-0.264943943401491	-0.245494843446146	-0.186642761660885	-0.234970265594192	-0.253614119117771	-0.30248607874115	-0.264162157690807	-0.266982103551781	-0.17722525482264	-0.256949280773707	-0.24697114159802	-0.163320431116565	-0.272959400636978	-0.296475294263278	-0.275830840090376	-0.286225177627821	-0.225660892379539	-0.216758564141276	-0.0848005114473747	-0.185665174972054	-0.130583957694379	-0.210407198601178	-0.253533086766519	-0.157648463543631	-0.193625072222844	-0.232777046844049
"1525"	-0.187498446791615	-0.187689875220544	-0.0396683802402068	-0.00973811066574417	-0.0641800254954364	0.0491197784692299	-0.029265836697278	0.233940201256208	0.0405538011698291	0.0458719584814224	0.0393511845480055	0.0587744427420948	-0.0296092048415438	-0.111051404870499	0.0170527496637159	-0.0576948878828097	-0.00274190666667241	-0.100262428362035	-0.0106213165206969	0.0336166791179203	-0.387469986682525	-0.0544972149715355	-0.00672479088911333	0.02935626571476	-0.0227721565564264	0.0847321584209783	-0.1638168890154	-0.0035058354852285	0.0815711785859153	-0.0747497671577248	0.0741171529892184	-0.337169975008007	-0.12026178064863	-0.0629210330010005	-0.143440624679653	0.0490722490863617	-0.0711547724243638	-0.146503347946905	-0.0612573865642648	0.0874535634222868	-0.137380743534403	-0.147507970943377	0.0862673206241315	0.0169839026792468	-0.231360655838592	-0.0203007386384368	0.00475831844584349	0.0168778869734291	0.00573845514364071	-0.120005373767	-0.0178327775512447	-0.0705675425557867	-0.0178813575656589	2.85262934079871E-4	-0.256625224330809	-0.151559938419397	-0.167904580893179	-0.257155696711305	-0.0395484596864995	-0.273676347105974
"83939"	-0.115491786448313	0.0370310192015947	-0.0421158415058238	-0.0626823684352874	-0.198732202400171	0.0754010848977069	-0.0609824486350631	-0.183309768131774	-0.122722845629151	-0.108630811028255	-0.149325466204214	0.0380434944799096	-0.23478318742601	-0.112737861635186	-0.0299370443250484	-0.136618878265737	-0.148276706227575	-0.246610927027328	-0.179002567941655	-0.0880523739141563	-0.362740194438434	-0.0459755166490709	-0.0915739139114104	-0.042902191921717	0.0265123024508172	-0.120454562495541	-0.116859648714952	-0.0849734240579895	-0.0562122795655751	-0.110312096184486	0.143848722161581	-0.264865686214111	-0.0468055366933952	-0.0697929556678367	-0.208803905435158	-0.070888645325297	0.0179285829365439	-0.142164462382194	-0.128639257303382	-0.13392821431199	0.0409215815794398	-0.0815175088100603	-0.0609558639747975	-0.11253792122002	0.00339487112746159	-0.164396293786182	-0.140264017646335	-0.098214733130594	0.0291565957670975	-0.0323422878800464	-0.106880721241104	-0.133886918773971	-0.0637121698081789	-0.00564644709724441	-0.0828538046217955	0.0501437959507811	-0.111482223543115	-0.0674261165395789	-0.152617276079667	-0.180047637864871
"27232"	-0.0415998122075482	-0.0691853016590485	-0.153067609008184	-0.0610321895529303	-0.0401796040799466	-0.0521965352550594	-0.0892966525251513	-0.270831534994111	-0.0359493885486224	-0.0738043827085427	-0.00703854144927596	-0.0470210623707618	-0.087064210486544	-0.124557653944643	-0.0140444424423163	-0.0785596497559996	-0.101962210452496	0.00549591783861105	0.0426145813585669	-0.0228601732085978	-0.114719737602883	-0.0543245759257538	-0.0784647717756326	0.0574130085243164	0.0128442659673763	-0.045885780709769	0.051979290776097	-0.0620524439842731	-0.0628128975087517	0.0272227252095662	-0.142493772403756	-0.126272813360567	0.062104198362483	-0.0600892256964441	-0.140807070256099	-0.130966174186333	-0.0436981019973724	-0.123479989537075	-0.131085501684058	-0.0265038794246779	-0.0833384259808297	-0.101976802368082	-0.041283719580834	-0.0419544778159518	-0.113221189502688	-0.156196438775942	-0.0712688682894688	-0.213932439027277	-0.0823278174026391	-0.138528173943743	-0.077617082645558	0.0209255751258247	-0.0553282369890723	-0.156840869420123	-0.084393282662533	-0.302757808131089	-0.107346609414239	-0.0622681341152914	-0.0377887465649558	-0.26166475210989
"1839"	-0.123084473561785	-0.0660627482577341	-0.0488560597724305	-0.0134708353011612	-0.134523314205222	0.0613495901974581	-0.166959168778394	0.0781884170254419	-0.0193565969873488	-0.112660768839725	-0.144246365376283	-0.167001832310581	-0.00576500525532619	-0.140345351891979	-0.0812544472258356	-0.180031033597314	-0.160679867622188	-0.0704160255696793	-0.0749535198998491	-0.102229727701147	-0.157330688105953	-0.160648276825096	-0.108236543187153	-0.212361648532386	-0.0509337544219692	-0.0801714805749089	-0.192387668590531	-0.128577906779649	-0.131331368554347	0.0135477113893957	-0.0493038536696287	-0.0916266869532461	-0.0580452167717784	-0.155208728584775	-0.136534770514416	-0.0949335921666399	-0.110236309037139	-0.143121904515486	-0.128621922269794	-0.125906440124245	-0.1194710221946	-0.133370446192519	-0.0283098579656586	-0.134869838632458	-0.126225749921484	-0.0395409786411119	-0.130925591312554	-0.0834937612788553	-0.0257139986336927	-0.027093592907327	-0.110305115800721	-0.013862453570095	-0.0391426124593524	-0.0325932292230908	-0.152027879863232	-0.0685599632330539	-0.10347316922325	-0.16012077020891	-0.115595562531577	0.00350391719879163
"3856"	-0.593090150783807	-0.551984894011093	-0.447794816463784	-0.504452919448186	-0.440003796659351	-0.377007525901656	-0.522260824819542	-0.282724520202012	-0.520582379571759	-0.383952261035475	-0.372276466254514	-0.347352940559915	-0.325137435807654	-0.36449906417529	-0.392237985633414	-0.456417380510404	-0.358664531995369	-0.450924391559987	-0.44035205997208	-0.464856759766353	-0.522749816782546	-0.45816954936208	-0.352016180594845	-0.327309486738111	-0.372208952775409	-0.319489016542513	-0.516871744503689	-0.406485383868607	-0.472614216040753	-0.531753078716608	-0.301921153718269	-0.433746107854088	-0.277079926371166	-0.523743711082392	-0.395525075924005	-0.450985672776085	-0.408027504521572	-0.444435087136932	-0.359345900923506	-0.5050195926474	-0.459023596571284	-0.592886448129875	-0.328028723860385	-0.462217894596952	-0.384425618754549	-0.280326316210123	-0.348124462209547	-0.456474166352856	-0.324770856190121	-0.191476864441968	-0.276644737307354	-0.274807455289326	-0.591890242144188	-0.465254463819341	-0.181067049274288	-0.158256643335833	-0.443875628293287	-0.436940192064927	-0.587640750207831	-0.434439156307393
"51520"	-0.7390446478757	-0.798371522533784	-0.490515156485499	-0.750483907432831	-0.585355450325359	-0.637853903706876	-0.711772982440226	-0.836564550198749	-0.819134711279861	-0.838717599988158	-0.733715804627547	-0.430406665197615	-0.597345416618677	-0.608064019764428	-0.630898044791914	-0.689181785214002	-0.622970584232816	-0.72411380970845	-0.623339394270751	-0.826158442069419	-0.701855052501025	-0.695554347650904	-0.68687969620187	-0.756881821181214	-0.658887479319575	-0.57235325887243	-0.889417478787794	-0.61092831014214	-0.760195352632009	-0.577099283022681	-0.618809620837181	-0.70018217508585	-0.681267852553989	-0.80951612724532	-0.661324455216072	-0.833878445216782	-0.80301748529679	-0.659379736391655	-0.738531253031991	-0.806753251553445	-0.578568359534842	-0.665635286952315	-0.6939164247105	-0.779463602006675	-0.580908882619206	-0.736145103970836	-0.650733807458168	-0.657180967919711	-0.677850804686228	-0.639019625185181	-0.61440819453474	-0.87024024707988	-0.782240527906198	-0.655683042556268	-0.636875967383355	-0.505781029608069	-0.713713274896076	-0.567377749360795	-0.842067514528215	-0.565525018659654
