	"ACH.000004"	"ACH.000028"	"ACH.000060"	"ACH.000278"	"ACH.000295"	"ACH.000332"	"ACH.000339"	"ACH.000356"	"ACH.000395"	"ACH.000448"	"ACH.000503"	"ACH.000544"	"ACH.000573"	"ACH.000584"	"ACH.000768"	"ACH.000796"	"ACH.000823"	"ACH.000841"	"ACH.000917"	"ACH.001274"	"ACH.001353"	"ACH.001532"	"ACH.001735"
"3267"	-0.00229145340682673	0.0761968802267229	0.0523473187300005	-0.116781044354517	-0.233712431066105	-0.154505944246765	-0.192007153120963	-0.0243756095735868	-0.253462579225291	0.0170892698801071	-0.274942487548978	-0.0429210896287785	0.0199291703623354	-0.0221376180957968	-0.0226149272543769	-0.162373348425943	-0.0647388790135646	-0.253676937784566	-0.133650799141796	-0.050673071381509	-0.425587165197011	0.0926171963402042	-0.104606627069247
"56172"	-0.135720754683929	-0.359066158015038	-0.178095036146752	-0.437704659562957	-0.381334211359849	-0.101548771009009	-0.126856645277213	0.0875358100478491	-0.364275902563517	-0.171413363109132	-0.0183136166310844	-0.192466967444316	-0.25639877402791	-0.0948456822541253	-0.0468767591490785	-0.0950051014646143	-0.199244030134576	-0.350407994461465	-0.238320468314127	-0.302154768753242	-0.400089153394121	-0.0961026894484805	-0.125514251676835
"533"	-1.21844184789092	-0.993373375014924	-1.12419435211041	-0.958209378252004	-1.19225282446062	-1.14922720407168	-1.19307273119543	-1.28702119451787	-0.925531701314643	-1.08198281178883	-1.05252939149737	-1.26446249392595	-1.30659480397128	-1.16179203073368	-1.05836408016501	-1.30559066321633	-1.24486933541111	-1.20849531791298	-1.23414339415561	-1.1788393696306	-1.2762969961711	-1.15410411281164	-1.21416791187587
"527"	-1.48649447905498	-1.3348929959513	-1.1881937325073	-1.49697759048518	-1.40036713398922	-1.28939638112532	-1.47020706462148	-1.40652105648935	-1.37662566343313	-1.17161823671354	-1.50492743602068	-1.39141989391941	-1.54378861012585	-1.57354657798879	-1.43732781910132	-1.46174429763896	-1.30712454199711	-1.40212881885482	-1.26784933410706	-1.39361972073833	-1.42126027884252	-1.41166500170059	-1.49894301866537
"523"	-1.50549362293202	-1.13761742984835	-1.15302907744751	-1.61490731026106	-1.15542623572467	-1.12268514679325	-1.26496797924587	-1.38986301351122	-1.16486131564574	-0.927815650002899	-1.03818704286775	-1.17940194199414	-1.2523623631066	-1.30045411748158	-1.18022127372912	-1.3318799961675	-0.981932523596587	-1.09164697560497	-1.49480978556791	-1.42493438731765	-1.34585737195347	-1.25472497895801	-1.25735329981067
"526"	-1.71842684660625	-1.42304171311041	-1.28839369963467	-1.68789731402756	-1.54651486478408	-1.41766821222997	-1.41308625291788	-1.38559578543963	-1.31735949709008	-1.34443494041023	-1.35357061003901	-1.50720896831997	-1.53707779532822	-1.57625367951341	-1.32135487555458	-1.48698140895704	-1.3093392542547	-1.66703999711823	-1.71107676318518	-1.75662772742755	-1.4269720663729	-1.46102595493841	-1.35249175142112
"51382"	-0.654188623526078	-0.567362814314044	-0.854573043693554	-1.05382163646322	-0.753942741720301	-0.515638854494312	-0.493585407952283	-0.658028906107591	-0.490947500935552	-0.477400198532235	-0.77426593535924	-0.642115968444499	-0.539694533883874	-0.598069143975376	-0.604763487536763	-0.581481477211468	-0.581292318794643	-0.662231752996164	-0.79954378806517	-0.575438325696007	-1.06968622737828	-0.699382795980928	-0.652829184673474
"529"	-0.939844846675051	-0.921298392624877	-0.885019129123441	-0.992204071426571	-0.741668345246823	-0.787313415059703	-0.916488857503765	-0.608880325448106	-0.697786423695886	-0.85547799740104	-0.80696989922192	-0.774950953457621	-0.943740594734891	-0.985299986221723	-0.891581188433288	-0.793006492625728	-0.701238963729829	-0.67858981855697	-0.865187031599011	-0.778546760024714	-1.09859787117075	-0.946271314240887	-0.761752834677751
"9296"	-1.60128412109484	-1.31389331429185	-1.24480455890586	-1.43977197752111	-1.36669465447016	-1.28300835846612	-1.50786980819149	-1.39107247234332	-1.40101434025604	-1.28696974952029	-1.43822896749574	-1.36037656895211	-1.63767439868022	-1.57715219989372	-1.38113411196973	-1.51566736037297	-1.28986607478612	-1.44250233402763	-1.34794494452749	-1.26029442585053	-1.33727722434474	-1.27478069995243	-1.36060294871991
"51606"	-0.598442770164905	-0.574019922229975	-0.706861099985867	-0.617911557919608	-0.523268475298015	-0.531626600764015	-0.638461675742813	-0.919016064153855	-0.629501869043723	-0.403844442005855	-0.655178499740995	-0.44410075452889	-0.656009357706762	-0.576243977884291	-0.65112781311627	-0.742283204220308	-0.486606634844642	-0.490473396796706	-0.786019726763591	-0.673316714919616	-0.667360412495276	-0.61810156364109	-0.493883266461347
