	"ACH.000041"	"ACH.000054"	"ACH.000055"	"ACH.000060"	"ACH.000078"	"ACH.000082"	"ACH.000098"	"ACH.000099"	"ACH.000120"	"ACH.000132"	"ACH.000137"	"ACH.000163"	"ACH.000215"	"ACH.000246"	"ACH.000253"	"ACH.000255"	"ACH.000259"	"ACH.000265"	"ACH.000279"	"ACH.000308"	"ACH.000312"	"ACH.000316"	"ACH.000324"	"ACH.000348"	"ACH.000364"	"ACH.000366"	"ACH.000393"	"ACH.000416"	"ACH.000420"	"ACH.000463"	"ACH.000471"	"ACH.000475"	"ACH.000476"	"ACH.000488"	"ACH.000521"	"ACH.000527"	"ACH.000537"	"ACH.000552"	"ACH.000600"	"ACH.000694"	"ACH.000770"	"ACH.000788"	"ACH.000866"	"ACH.000872"	"ACH.000907"	"ACH.001053"	"ACH.001054"	"ACH.001096"	"ACH.001192"	"ACH.001196"	"ACH.001277"	"ACH.001283"	"ACH.001300"	"ACH.001301"	"ACH.001431"	"ACH.001554"	"ACH.001740"	"ACH.001745"	"ACH.001765"
"154"	0.0278095642493194	-0.162120992117569	-0.0861667270565773	0.31625652827865	0.0742791952720377	-0.102794592343624	0.0424839966878276	0.00989565839966206	0.0399800090055931	0.0869241874884178	-0.250370627433056	-0.0628247547694196	-0.008376983046742	-0.168759088156699	-0.0706042176404665	0.0919826735133824	-0.0506280855640134	-0.144443495578585	-0.216795241246057	-0.0540736967087597	-0.124568910564353	0.113777936524631	-0.0263141657958345	-0.0802454263507079	-0.210241803775527	0.00330367329301464	-0.199022749383047	-0.0897383940401281	-0.113145626126814	-0.0648388848169296	0.00455535093283455	-0.0616153696574067	-0.0471547591433973	0.0237601896142099	0.179750079376205	-0.0194200322087156	-0.0495352681603137	-0.0695146139163554	0.00799432253843298	-0.0221150988121238	-0.0799547774123061	-0.0242881939135737	-0.0927842649747099	0.0418174430312596	0.00585659456670153	-0.0584605442619845	-0.0699589915268853	-0.161400381585036	-0.215111297942201	-0.0535873614363293	-0.244718030507425	-0.154797425059806	0.0244151861694351	-0.0820368452909185	-0.066931973093977	-0.0330678911170621	-0.182353245387553	-0.155451866381228	0.00595159740318038
"527"	-1.22337002514716	-1.47715308196236	-1.49042839640062	-1.1881937325073	-1.40435002410486	-1.31940454841383	-1.45231404694045	-1.16784696545389	-1.29087324235289	-1.35875175935925	-1.07462656188471	-1.20807842220595	-1.36161016988581	-1.31706245185222	-1.24708585600315	-1.25881017402755	-1.4448218983038	-1.37541052799942	-1.53588778080933	-1.48180001845795	-1.40832884479348	-1.20905337693166	-1.37709600557196	-1.65372174950089	-1.36404396442652	-1.24023509710431	-1.52479261738413	-1.28646017620469	-1.16044492648055	-1.10107643427615	-1.4524789378296	-1.37468559157687	-1.40939169057108	-1.3254039577385	-1.6611456662726	-1.34949503194925	-1.51115281577922	-1.3550944349919	-1.35509498430742	-1.30396466224506	-1.40244592144011	-1.39309767341743	-1.55172272957484	-1.41597703251814	-1.36733271459811	-1.44120209143967	-1.5700461682607	-1.29522635990935	-1.23459130776477	-1.32868315051788	-1.31071057459788	-1.39125523786167	-1.14872572968187	-1.18850579923464	-1.15052445619988	-1.40679920796871	-1.72137830541775	-1.65012757201496	-1.47091007754575
"523"	-1.11495155116319	-1.1814893108034	-1.23509447962376	-1.15302907744751	-1.09942652080595	-0.928434346315001	-1.04204401420427	-0.921103783348192	-1.24527166655998	-1.0517162385397	-0.954553368777078	-0.917323857354516	-1.23659394162207	-1.32488174421024	-1.23976784325864	-1.0702556537548	-1.2815041379056	-1.0440238216696	-1.174157709029	-1.24710102787954	-1.12319818357041	-1.26330119296496	-0.985387318003072	-1.29676331032989	-1.0014253714802	-1.12581324270068	-1.30920620254076	-1.08267651386015	-1.13324132454717	-1.19411701653484	-1.12421305969021	-1.05803989537803	-1.33441226317767	-0.8302810714085	-1.18978819589533	-1.2649035745389	-1.29092408000328	-1.12418922991595	-1.16741561177347	-1.0969758795577	-1.32502995271229	-1.08543952565563	-1.28934676291082	-1.13790352342282	-1.30491464630005	-1.24709335048089	-1.03341583434101	-1.1060969575392	-1.43802611379786	-1.35024096985308	-1.01788085578494	-1.48525016205335	-1.13317169412274	-0.875688968837133	-1.21016863272217	-1.32258039313752	-1.32471877826525	-1.18034121417687	-1.18458730806699
"526"	-1.08893096736869	-1.4679636771018	-1.40439073405088	-1.28839369963467	-1.28416560197355	-1.08617150944968	-1.28415396774808	-1.13736471595367	-1.2043070013535	-1.49195839499325	-1.31954881482544	-0.970837948050441	-1.41347682119845	-1.3018719353671	-1.29606962833094	-1.25738350655601	-1.54372361333777	-1.28493092068835	-1.29382774997523	-1.55433239203669	-1.3479875836176	-1.19710781780168	-1.16409954477086	-1.90899369999663	-1.42233127251053	-1.32067391787917	-1.27327802735915	-1.35884921708179	-1.32329710443738	-1.27697925501206	-1.3598820834638	-1.51314045262217	-1.58088898875131	-1.19094654500337	-1.45365226740732	-1.37840742034127	-1.59910191986893	-0.853595274060213	-1.50330968503483	-1.13214512771888	-1.28775660080286	-1.44237814592481	-1.32036124879542	-1.8356574476938	-1.3849249861076	-1.56755977432227	-1.26772473929314	-1.43442490963656	-1.34978476789985	-1.3714904663425	-1.54422453352219	-1.53225088119595	-1.43281542174221	-1.10275761922548	-1.40020692972341	-1.44331456572781	-1.59889398556112	-1.55306879222713	-1.43838102766826
"529"	-1.0498974733816	-0.737665912257673	-0.870782675881343	-0.885019129123441	-0.684835017341499	-0.803333386590803	-0.826991086457534	-0.703306532178461	-0.723271476423163	-0.822087023780838	-0.644421053370543	-0.602497513327734	-0.696722318954958	-0.643845348063678	-0.735748901567065	-0.92412507500108	-0.774539226047059	-0.755017929460092	-0.692203436143088	-0.949768649120742	-0.766626414564935	-0.816270120365058	-0.772890090566497	-0.942476251974274	-0.711641016622411	-0.798261797618097	-0.973584872264385	-0.677928356561057	-0.799898513745739	-0.61547677518228	-0.75431042793694	-0.894992908518036	-1.0390647254868	-0.56311792732386	-0.836709382874829	-0.872270393072911	-0.87798682998074	-0.818753512114561	-0.943868592253674	-0.79834702229343	-0.826258779195629	-0.770318191036148	-0.744966799754505	-1.12415294407232	-0.979043745455282	-1.07958751096063	-0.685751514383625	-0.897468192649799	-0.884407994834315	-0.995025069815314	-0.825200544202486	-0.973970125562701	-0.661540555247208	-0.705629923767391	-0.88361193716891	-0.854349459379685	-0.798076328515814	-0.91648437719573	-0.894217150502935
"9296"	-1.19143533767303	-1.2997603774455	-1.42657815621476	-1.24480455890586	-1.41023539000644	-0.918541397594482	-1.12867134802963	-1.34494562587811	-1.15695363559099	-1.25720045249905	-0.870750611858218	-0.985395550760594	-1.28267372985014	-1.3240791960646	-1.29549190178257	-1.3714177744967	-1.46527056668655	-1.12422359193485	-1.63321725948526	-1.40935349274525	-1.35408201536444	-1.38957678185728	-1.2633246136712	-1.52736868717114	-1.30978724922133	-1.31078021206859	-1.30919069642585	-1.2604023326955	-1.28259366250429	-0.85475000511607	-1.444644565493	-1.35683029268996	-1.52738081536839	-1.19341708086797	-1.37799985328656	-1.31650973226194	-1.56301098141109	-1.15097444427662	-1.25640810372517	-1.26762785522684	-1.21214943328887	-1.38515452633766	-1.42453542602637	-1.23655264943273	-1.37397179038718	-1.38821230010883	-1.39863716495076	-1.35386174562105	-1.36927771381223	-1.48772333264645	-1.34822542896544	-1.21057950618441	-1.39201025824495	-1.19156814904863	-1.2624127660807	-1.30850878262602	-1.71681618120872	-1.40240394211034	-1.22385456127631
"128346"	-0.0371527007348394	-0.157285717187567	-0.173700569453369	-0.236199091281462	0.0267839054643562	-0.116055091083534	0.0192010482551873	-0.132147822954478	-0.0558834145679315	-0.0246857548078165	-0.0484301508858835	0.0219009948993134	-0.0711410026260381	0.018261670729946	-0.0257626811972498	-0.0979650015803958	-0.181530295674861	-0.00950200215944847	0.0345607310975982	-0.115565739052235	-0.110624221911231	-0.00212046724022775	0.00589638092416588	-0.0766828503754132	-0.116802566445055	-0.150915093998192	-0.203337645902436	-0.143973699050558	-0.0140680392555099	0.0273650694411281	-0.0487839920010655	-0.0411293653689308	-0.178896880288287	-0.0671297704917323	-0.109983599269035	-0.0898369655632823	0.0848208140879291	-0.113817317078137	-0.103848319751292	0.016499916115425	-0.114747105204006	-0.0564699354607235	-0.0863275883803004	-0.265423274933329	-0.176067631000925	-0.220765466283747	-0.203367423917074	-0.00121324937213775	-0.123591307217619	0.0721352768529796	0.0521713473723096	0.0310295268585367	0.123595629476225	0.0501557288784506	-0.10407622807473	-0.0505672624025225	0.02056250419251	-0.132320095412321	-0.025011360677696
"79680"	-0.0859924695676332	-0.114067341558614	0.0471314381699611	-0.146485698307986	-0.021750746738272	-0.0368314998188246	-0.00803396091168548	-0.0171606681550752	0.103345513207173	-0.00232971609010738	-0.0538089252443967	-0.143478980214199	-0.036843312627094	-0.0361609029066034	-0.00642252989283066	-0.12539387700353	-0.0217744435602624	-0.096185932511792	-0.0579686927734569	-0.036836863024458	-0.00833022090710371	-0.0284225604818082	0.032396274425319	-0.111559931538715	-0.0578360951034844	-0.0644742113494799	-0.146099602119665	4.02980898618677E-4	0.0379178736222835	-0.00468095690505725	-0.072256741233237	-0.0601715916135516	-0.0267895340133046	0.0259660444419205	-0.0260946344840334	-0.100626691729006	-0.0380522024765223	-0.115200019332564	0.0892160662615415	-0.0975718542026991	-0.104781163624182	-0.0755609814408617	-0.0422393127013423	-0.265004610587042	-0.15297324175512	-0.137140120365646	0.0668955329865546	-0.0690741071372106	-0.160721759746361	-0.0501728535525415	-0.104448446066406	-0.0832294548760098	-0.0801097281159819	-0.0474380712359381	-0.148925146195711	0.00545649620817073	-0.10150369706922	0.0305581023238044	-0.0294923619523183
"1237"	-0.111432456371609	-0.0862870895363979	-0.0788221336244525	-0.0984466579023901	-0.0630017519724388	0.0215573962348743	-0.0290923815459608	-0.0271639699772237	-0.0750219340589729	0.0760855999872087	0.00730180779515422	-0.0324634234706031	-0.0838514829086175	-0.0433741969436138	-0.117857876373752	-0.0820685074921646	-0.0783067068233832	-0.0544086156534645	-0.0832886711454846	-0.0427820524993812	-0.00257803110330124	-0.048846876497188	0.0699055953655641	-0.00961706914155612	-0.00758002954153816	-0.00961970593043953	-0.148298228004997	-0.0544820186139907	0.0283620550235231	0.0693833742827822	-0.00904562678002257	-0.023266395858225	-0.0657136600595405	-0.0285584513414897	3.34481512646516E-4	-0.0134605276450837	-0.00672416812836547	-0.165038325669865	-0.0585911949036779	-0.0489578040916966	-0.0810433223027484	-0.00901630685518214	-0.0224902552533753	-0.100888742711194	-0.0202425553373429	0.078456084479804	-0.0886384555076858	-0.153430633880474	0.0266615220680746	-0.0064135838263727	0.0504693754642617	-0.0492080272064727	0.00252754102876344	-0.0181838550530523	0.00579075006247089	-0.0993416947021922	-0.162464869523006	-0.0135453841967615	-0.0532373878236462
"10576"	-1.03519888829993	-1.02692832606038	-0.710646408550523	-0.930585170613688	-0.93776568874023	-0.895463419671887	-1.06437440962466	-0.857791192590835	-0.748213116848438	-1.10988470714886	-1.03412640623366	-0.984274695634246	-0.961275057150171	-0.931646235359896	-0.933781368712562	-0.837046604049357	-0.952571817396454	-0.971116528912203	-0.956722263366737	-1.10275619049675	-0.918880949224655	-1.05069662873946	-0.976514728756906	-0.919284527175662	-0.881744913307904	-0.998673292265501	-1.11880044983819	-1.06974522597018	-0.97493466690212	-0.879176439566302	-0.922211594579651	-0.895795115512465	-1.12557490602763	-0.905828909363004	-1.19257294986209	-0.882965881246954	-1.06210707282865	-0.858718504586112	-0.837897528420026	-0.945950805757223	-1.01017418624658	-0.980863822922513	-0.844856594973497	-0.858244825527381	-0.989948908374233	-1.01650505014047	-0.846172737648002	-1.36762173362501	-0.987479191015612	-0.499288334714915	-1.03411703864791	-0.977907267993239	-0.917598076083014	-0.877286081566662	-0.95284000971827	-0.945621873792989	-1.01924725757455	-0.840598361164343	-1.00564253731718
