	"ACH.000005"	"ACH.000082"	"ACH.000098"	"ACH.000123"	"ACH.000146"	"ACH.000148"	"ACH.000163"	"ACH.000169"	"ACH.000210"	"ACH.000244"	"ACH.000274"	"ACH.000318"	"ACH.000334"	"ACH.000362"	"ACH.000464"	"ACH.000469"	"ACH.000476"	"ACH.000484"	"ACH.000524"	"ACH.000618"	"ACH.000713"	"ACH.000720"	"ACH.000792"	"ACH.000823"	"ACH.000837"	"ACH.000865"	"ACH.000869"	"ACH.000901"	"ACH.001001"	"ACH.001277"
"23300"	-0.728171927696864	-0.380210148402154	-0.354790044281631	-0.318230636142858	-0.253173686155285	-0.477869471717749	-0.368120220483634	-0.284374842815477	-0.326591866380011	-0.486274442435792	-0.164681814612814	-0.353297829044488	-0.808783446644599	-0.330834063552378	-0.516719132620916	-0.202689961343865	-0.242161494659835	-0.493188665947729	-0.349298422376522	-0.354154836563346	-0.421685459505923	-0.267608345050425	-0.462983410522594	-0.359155828357206	-0.278308082234608	-0.418461656052686	-0.378316415010906	-0.458804678781618	-0.354136816398537	-0.293266788393483
"9184"	-1.98840309862095	-1.30754499288157	-1.55428861448834	-1.49227702186107	-1.80057820014603	-1.7829718629626	-1.68798217389957	-1.55232865624548	-1.49470354322816	-1.50266559382433	-1.31473125375893	-1.8671596925031	-1.59408598351641	-1.48826328229281	-1.27753000446771	-1.67301241480505	-1.59519360134269	-1.37259624490565	-1.57871339890317	-1.74883092363034	-1.63721972950321	-1.78410242795012	-1.73488891834219	-1.62075213283856	-1.71165312057789	-1.67411421401899	-1.01626012877506	-1.5847226490609	-1.55158463473531	-1.39480058890253
"10898"	-1.49410066580021	-1.16505615525146	-1.31635414034135	-1.19849090866397	-1.42347292172028	-1.26188944719358	-1.42413397367857	-1.22679729865584	-1.07169098928445	-1.16742042507941	-1.10056237451691	-1.55707024397137	-1.32397534068553	-1.36917724290907	-1.18102076015069	-1.31760025187756	-1.17950619061788	-1.3063990549668	-1.08602596163634	-1.40459459440175	-1.34690546670423	-1.27554156988771	-1.31024843796797	-1.21728373008506	-1.41097898442434	-1.2755839505889	-0.945335037742764	-1.34715314756056	-1.25833282237794	-1.2106735914437
"8655"	-0.3749435578941	-0.603106553727303	-0.398805130023913	-0.664876832828728	-0.467747987147963	-0.63427603433958	-0.601348345769855	-0.507712387022759	-0.310273074217109	-0.702823469239295	-0.297489517130803	-0.438638263301212	-0.654106926206216	-0.52698090040022	-0.557318968009808	-0.335629733882953	-0.486337597029881	-0.565273199073958	-0.577445577675771	-0.439305375184393	-0.374499320788283	-0.529580166432852	-0.680824176284466	-0.52560214149216	-0.430091944287299	-0.660423278636807	-0.52703787399347	-0.728855508311706	-0.604828374277491	-0.478502823796798
"150864"	-0.0924739521483346	-0.194965233688116	-0.191603454166288	-0.0729421620282316	-0.0595498220240122	-0.084261724495295	-0.199186400841044	-0.115029551655389	-0.144094545785386	-0.245618106907003	-0.170148400506933	-0.0982178740196594	0.0611691911935261	-0.175591573141005	-0.0633490796748711	-0.178943401587969	-0.108630573068847	-0.113900308607448	-0.157945425683825	-0.0978974341619112	-0.0966211242206406	-0.0148978720320671	-0.100793066208564	-0.15158253268598	-0.105146733971641	-0.111815917010236	-0.0602607846304345	-0.0618718402082559	-0.147808141671049	-0.0594242167796738
"3359"	0.2253071641476	0.226012808773806	0.185697072201253	0.186691127917568	0.147640290514136	0.164106667934446	0.24051734410044	0.170518430017781	0.224547947010789	0.271827611141108	0.170810084140593	0.142304164174592	0.0847456453395408	0.149424845495832	0.292292109791752	0.166357729270075	0.191726127728791	0.159584731540817	0.216317114889267	0.153439483451223	0.0789354445934284	0.134096008024696	0.137842382392028	0.223887223394246	0.193021374588903	0.200520398668514	0.186809626747839	0.245637234179611	0.216436422274833	0.081023066941984
"7071"	-0.309290332770528	-0.0361898698472455	-0.0927955231024536	-0.0831671735665553	-0.121883190461704	-0.167674374150366	-0.226354297586138	0.124827419458387	0.105179858479064	-0.0809685097826536	-0.022074346185133	-0.18831036570756	-0.30850974693234	-0.193722900377551	-0.395221378253362	-0.0997327699657701	0.0333229312850388	0.270101397078764	-0.0633277070770147	0.0875688172073976	-0.109168958778328	-0.0668342855135061	-0.168358144720728	0.0342778841971788	0.0438112457350843	0.0503996353903705	-0.137103040329251	-0.15823520747227	-0.0529788736325994	-0.101373089640463
"84190"	0.0562821215304495	-0.112337947381947	-0.149925534660218	-0.218788611561158	-0.219977565246855	-0.235508698689553	-0.2476365958832	-0.162134691419583	0.243599747131405	-0.0288821558806445	-0.185038685886886	-0.194384338181089	-0.29477211412484	-0.199044165408501	-0.186744207574073	-0.112019580736538	-0.269616238591688	-0.285907789005431	-0.252475413476534	-0.170904535708629	-0.261811180686237	-0.198192854167391	-0.13581029275543	-0.121317954132697	-0.205248039343566	-0.196870864606817	-0.200508568432171	-0.232072052982633	-0.169987432026766	-0.111132337337771
"4669"	-0.292201357937062	-0.437560406470489	-0.349521502314046	-0.36300147626602	-0.296811383262098	-0.428322137396864	-0.357457850061082	-0.454616597985013	-0.448799232776273	-0.394526244269183	-0.507296527221593	-0.367686543275484	-0.413407700138475	-0.346008634809505	-0.58855839679756	-0.359372015631847	-0.460412299095343	-0.158336152461345	-0.460050936545355	-0.330513833796307	-0.337666920040994	-0.478211238764373	-0.427800622493884	-0.396679982655931	-0.388651253498921	-0.447161304739216	-0.458419309151724	-0.422410569482102	-0.494880885934394	-0.199257305503691
"6152"	-1.11047627686875	-1.23472697627818	-1.18323070584703	-1.13857661474863	-1.10325127560543	-0.913091526853129	-1.38687455392545	-1.29903775391729	-1.13069691167858	-1.14653521447083	-1.19858317373254	-1.23375853353528	-1.02290921893663	-1.32596463178917	-1.23563976740449	-1.2042430964716	-1.36793927636219	-1.16381982781968	-1.14664997266644	-1.15211978539924	-1.2078354184868	-1.19622460645103	-1.24840194714623	-1.22277647120868	-1.16373855340164	-1.08115615101533	-1.38656831533865	-1.17482412972223	-1.13279488682466	-1.12553355072479
"6193"	-0.767924158142361	-0.847387213950862	-0.444797764383992	-0.857957235428241	-0.709490685641208	-0.648847477512553	-0.551096916736843	-0.881099351172824	-0.696948522654733	-0.714771311441676	-0.549128891610792	-0.753887344479968	-0.687355875883887	-0.726184619210986	-0.89991415893301	-0.699351127490635	-0.648149329939699	-0.598097130450204	-0.755688631738479	-0.757635488857886	-0.713137390577824	-0.786237915974858	-0.936156625184348	-0.858999399202486	-0.658981615945852	-0.896135521888934	-0.847821316848917	-0.814238810031569	-0.798213371804551	-0.455936235355434
"729873"	2.2369212716855	2.16919886032556	2.1656073677229	2.05451976038957	2.03663833654169	2.00434691949025	2.37872130871471	2.06606636581429	2.45182658748362	2.21120128534973	1.8943044336644	1.86158031800933	2.17031246336582	1.91694688088116	2.24841868339244	2.15586629989041	2.04234415984606	2.27598304999711	2.01627557180334	1.74117998197552	2.01738259056367	2.06089039976949	2.02794031798696	1.82115518787607	1.92363543999338	1.95248479773545	1.93232449039235	1.95488276017265	1.96767660727504	2.24182174042744
"414060"	-1.75291150269598	-1.60003728620701	-1.69288527686159	-1.58129489572814	-1.83529327836527	-1.81872929364502	-1.67575014052574	-1.63225192996726	-1.9868286910659	-1.75699896045708	-1.67273640214413	-1.59494933395405	-1.98918333195905	-1.65184750458973	-1.58874500463329	-1.76469283504251	-1.53924942449157	-1.57916327943219	-1.50231101228723	-1.67682213173724	-1.55938550038082	-1.71544953550728	-1.66729562317723	-1.50188548524786	-1.50649324428052	-1.65562563190798	-1.59466366722084	-1.62030478939386	-1.56126281951672	-1.68699690912077
"7007"	0.280166370386292	0.224657265273952	0.288037334641546	0.193684765114875	0.226297784724016	0.185957501750722	0.219058230241053	0.26644556522165	0.32762259520167	0.25933881650924	0.104258808266361	0.147364851835379	0.281934459171171	0.200195909844216	0.228759919789326	0.221287273398079	0.289106037152278	0.159331965256371	0.217158524056248	0.121841336043931	0.259840638071071	0.200767677764195	0.174849818167434	0.170181160166693	0.191825712892221	0.240074881104024	0.180737404951636	0.277449622359385	0.12598373338119	0.0795449776684125
"7410"	-0.125279584505368	-0.155825958177222	-0.219192965828669	-0.142766489493497	-0.0856620514858029	-0.132421075307838	-0.297935181713952	-0.130168033962018	-0.0163683387697566	-0.106288037908408	-0.17096234092171	-0.203016980140887	-0.120691424294737	-0.0729274781758819	-0.235483248104089	-0.0335676065496046	-0.205728419880778	0.242621257765217	-0.146072182739286	-0.0687186089219306	-0.186840473380075	-0.0979268749024834	-0.16314743267755	-0.101126720959986	-0.144637809264836	-0.177032270985419	-0.0841996812307787	-0.200751235136767	-0.168223507110146	-0.0378164314983015
