	"ACH.000042"	"ACH.000082"	"ACH.000123"	"ACH.000232"	"ACH.000237"	"ACH.000274"	"ACH.000470"	"ACH.000516"	"ACH.000584"	"ACH.000622"	"ACH.000706"	"ACH.000718"	"ACH.000880"	"ACH.000924"	"ACH.000986"	"ACH.001151"	"ACH.001532"
"25906"	-0.945730662013547	-0.892786032916465	-0.758617503960727	-0.807336200797572	-0.929425672114577	-0.565165356705038	-0.718930055101883	-1.03304975019161	-0.7530187411122	-0.677352403313342	-0.774295131676358	-0.846584667854798	-0.719088152922575	-0.85373584786895	-0.852063560551752	-0.773806338793364	-0.826511667209541
"27077"	-0.20446297734462	-0.0901510813455206	-0.0608698630597249	-0.0323989302204309	-0.0403602627701931	-0.146609972189161	-0.065869959227471	-0.149032927863304	-0.118716574854276	-0.0967650645015662	0.0430206555314425	-0.187306829631401	8.58701261301402E-4	-0.0361484744947216	-0.152687871764576	-0.0483732323062406	-0.0893527279749542
"144233"	-0.168528370627455	-0.299271533392045	-0.253055110119324	-0.35014256242393	-0.119475912489451	-0.286997576839328	-0.291904837626568	-0.390849145776413	-0.254618171104774	-0.206788363737024	-0.153376819822596	-0.300288018284248	-0.168760740693095	-0.177309272715027	-0.116004060965443	-0.335553293919304	-0.217415197848404
"389206"	-0.138541634233153	-0.148966339189525	-0.0629387219211953	-0.00947341964979028	-0.208232731508507	-0.153749747316371	0.0251884593313909	-0.10466364948654	-0.0584300638686807	-0.105021164571096	-0.18337144268442	-0.144940493589333	-0.0112802769446057	-0.0466819946330951	-0.128882264666349	-0.146095869247523	-0.139975868993438
"284546"	0.180855978833012	0.123110153399756	0.0350596144368005	0.0989060852130292	0.180554680487208	0.0422957214917672	0.0509571198737496	0.128642281813823	0.153476686609404	0.0171114089928084	0.088351014739481	-0.0509916384997643	-0.0180819653701854	0.0683699062837363	0.121572590735262	0.0613188807547093	0.0918916675233881
"90355"	-0.301557838242362	-0.360408255846028	-0.147328457024118	-0.236516833855692	-0.241325628295922	-0.242823963787449	-0.255445782664399	-0.356461092590179	-0.190966885559753	-0.207855200025525	-0.191355494652948	-0.235197468346652	-0.121068062983102	-0.262310742412001	-0.268502866895218	-0.126403362392768	-0.294430859129382
"55602"	-0.234041216683359	-0.244779432546223	-0.129654712016744	-0.289967010102459	-0.22392995879724	-0.141044534059721	-0.206897368716331	-0.327222485515306	-0.264983554418602	-0.152831342892392	-0.209006743552084	-0.175543556116988	0.0136247157043651	-0.243148617545173	-0.104217630042878	-0.11640684112372	-0.229412260155853
"91782"	-0.642272649739827	-0.968813464092334	-0.397503524016417	-0.790690965247469	-0.626268728375742	-0.550150795944643	-0.726453104340761	-0.814816610199679	-0.969184780963976	-0.804678455685851	-0.747364419022284	-0.367350183444613	-0.588583899897896	-0.501057913367589	-0.574480239106066	-0.754740656055412	-0.790628452951428
"23127"	0.115829030849129	0.160170955630837	0.0597396908183402	0.0833077245212131	0.127833171380691	0.143315109961506	0.133984161183897	-0.185680306566746	-0.0116593143660934	0.0553107512686118	0.0520194826173387	0.0500694307737097	0.0493393943468202	-0.0109799270307892	0.115293877946755	-0.00911270611333058	0.154726635806781
"84699"	-0.0329120229586226	-0.105602576469575	-0.125266314633993	-0.0518603890628069	-0.138021699674034	-0.246740461427552	0.176479061370227	-0.20865776385112	-0.154197039152827	-0.156973836830932	-0.137131719815127	-0.0707332801762611	-0.0915061241357637	0.0120156304946598	-0.00629850825371337	-0.0364412538889946	-0.0952773506617154
"8454"	-0.83077516870393	-1.07327507733814	-0.87088742755793	-0.929195093698368	-0.956425958806029	-0.940815737293582	-1.04005763598051	-1.05270475208606	-1.0036387646926	-0.966191722699712	-0.996950780054775	-0.702253166019368	-0.908871113614628	-0.99598767513733	-0.822419817226758	-0.882426404697099	-1.09695034144273
"8453"	-0.836068188918603	-1.07287219757096	-0.775259615915601	-0.867485611331914	-0.868379634749668	-1.00585860484191	-0.637528254145072	-0.924043242074647	-0.691969041577726	-0.808990021260952	-0.834232867710593	-0.678595830046894	-0.857561279250524	-0.636548994735648	-0.944427575178143	-0.93738862785443	-0.666029627542312
"10540"	-0.878286399141372	-0.877636968852238	-0.660638225987467	-0.716655234463405	-0.781970210578665	-0.681425646038954	-0.666540028712548	-0.819090946241373	-0.735924173043469	-0.619970215150024	-0.768907604268639	-0.739566483045396	-0.56814567271023	-0.604839442060566	-0.789377776170438	-0.764650360373054	-0.712091044334094
"94240"	-0.273252175256187	-0.375338845605301	-0.180469491059617	-0.321265161643074	-0.221642169645369	-0.446530535177104	-0.275719663228029	-0.480540334418533	-0.339432448663318	-0.273824906678382	-0.234788998433773	-0.316521129064243	-0.204044972579218	-0.184386647383942	-0.1626348477639	-0.188864021038195	-0.310791191763186
"2110"	0.145373021815444	0.181533852701926	0.113082803590987	0.122629721851113	0.0853421939279171	0.18310243628344	0.0320633782540093	0.225869346732359	0.142065678126511	0.19911069499007	0.172391173204505	0.215819815070516	0.0709314021089032	0.0869658989586594	0.222091574715075	0.164438972125214	0.171194028730754
"200350"	-0.245923679139699	-0.270968490195884	-0.166897586863181	-0.191342241295162	-0.0904921627061465	-0.130347678474978	-0.213280824370227	-0.29714610083778	-0.064619294228837	-0.135328092712666	-0.153014402827119	-0.217593887883333	-0.0466629001857325	0.0532469178788989	-0.226797986419963	-0.0632629264803412	-0.229394072214962
"53826"	0.150664521195639	0.134789967203288	0.0994974395331312	0.202238995330824	0.216320422820696	0.195721191209532	0.107317223397928	0.223514835936405	0.151175994692374	0.128880413651932	0.150002634285615	0.304111592564012	0.0615494452186615	0.116638817433766	0.280252810094277	0.055412218743931	0.153685709657289
