	"ACH.000012"	"ACH.000098"	"ACH.000132"	"ACH.000138"	"ACH.000148"	"ACH.000159"	"ACH.000198"	"ACH.000208"	"ACH.000215"	"ACH.000226"	"ACH.000231"	"ACH.000232"	"ACH.000233"	"ACH.000265"	"ACH.000278"	"ACH.000335"	"ACH.000387"	"ACH.000389"	"ACH.000495"	"ACH.000542"	"ACH.000557"	"ACH.000614"	"ACH.000618"	"ACH.000638"	"ACH.000661"	"ACH.000663"	"ACH.000676"	"ACH.000782"	"ACH.000811"	"ACH.000824"	"ACH.000827"	"ACH.000905"	"ACH.000912"	"ACH.000947"	"ACH.000974"	"ACH.001322"	"ACH.001377"	"ACH.001532"	"ACH.001554"	"ACH.001740"	"ACH.001745"
"283643"	-0.438046607049415	-0.778251151222848	-0.597921377372727	-0.493451055847902	-0.575652354893763	-0.725014590138661	-0.478423712881304	-0.33631266815682	-0.508023354143338	-0.484548781199105	-0.532093799607837	-0.675727705727775	-0.442150803683047	-0.491664972560684	-0.55574849118299	-0.59752410063478	-0.47873195547774	-0.819179201526045	-0.892940632441246	-0.532676340269397	-0.403309486430129	-0.533016593494358	-0.696851886966707	-0.534315121423492	-0.541463299704555	-0.628342773957263	-0.450717472867919	-0.430843406248115	-0.435163231807593	-0.342462440124146	-0.670756781089956	-0.602662564170803	-0.691019592666033	-0.725620172047679	-0.53962812542737	-0.854632205263474	-0.456591149343289	-0.470944030008799	-0.598579345320572	-0.707031576876779	-0.657983743391023
"80178"	-0.366856194691185	-0.512637999712815	-0.638119486082764	-0.56777112269108	-0.465127725806169	-0.613055890836679	-0.298659263360831	-0.499050558289656	-0.512400711737286	-0.532299725419777	-0.441720160339662	-0.546263741889434	-0.563704564019172	-0.555350019308568	-0.473957833309672	-0.554944930053755	-0.425920860012516	-0.575680433354746	-0.724562722278461	-0.426760264906188	-0.514898595089589	-0.373475128291345	-0.42278763013517	-0.48396598092883	-0.480227163754555	-0.573721937685687	-0.379065694814031	-0.491816949347581	-0.42452651362473	-0.334541410627427	-0.54528582680984	-0.695525784036532	-0.518928681357501	-0.552708746386821	-0.408149542800055	-0.515553754391501	-0.65311742397325	-0.498970257203967	-0.560229659278929	-0.777548256913543	-0.590233516247868
"9738"	-0.490263849475185	-0.336738905658433	-0.25767275287561	-0.267438039292548	-0.378611987246849	-0.339586900833576	-0.294759191705884	-0.549491387461373	-0.444750715574381	-0.445001112198666	-0.456441378942604	-0.44415270111501	-0.390037543514446	-0.454146564378158	-0.260631659898574	-0.362437584126319	-0.273454725310409	-0.359148411037733	-0.380594886444292	-0.423756262880331	-0.207746813555723	-0.367651457663844	-0.439282373980884	-0.382908905669034	-0.573144880550959	-0.426142114513461	-0.405384605955611	-0.355441834457091	-0.365656341164067	-0.249327860191973	-0.498764946577378	-0.601967966192064	-0.375715426552735	-0.331230201728388	-0.220137586218415	-0.488788038212092	-0.534774195725794	-0.584594105861593	-0.590746549832862	-0.530464566659939	-0.553400088300157
"8872"	-1.6708276459662	-1.67609234497312	-1.76715746795074	-1.45978202259565	-1.6940960959066	-1.40604448828859	-1.43365343323418	-1.30425168427166	-1.5701161714854	-1.50869603728666	-1.46616755284117	-1.60442530276161	-1.5542197449975	-1.47764908068742	-1.5853030052157	-1.51133598281422	-1.30842246111559	-1.55960388584214	-1.568873764085	-1.44781043943578	-1.75283827622748	-1.84552104564048	-1.52283661127546	-1.56885062905084	-1.98615228918184	-1.48414812808577	-1.50866761489547	-1.44913711855461	-1.52299373366923	-1.68405163870274	-1.55857481482519	-1.35285299037852	-1.51258132983453	-1.49554705906851	-1.42098612590291	-1.44663460255338	-1.42448817443092	-1.42092952456688	-1.71685911734826	-1.71470092256415	-1.60339271825175
"55835"	-0.358843744130657	-0.299055878024381	-0.326526693784106	-0.326453651042001	-0.278435945940645	-0.373196925829982	-0.251004807465208	-0.43691281500532	-0.271366272153639	-0.386569702961424	-0.30780783880557	-0.448634445552186	-0.326396829792541	-0.377942575572916	-0.462550684274366	-0.199530256487574	-0.258166238284582	-0.355249322705055	-0.0486420802090363	-0.28247605237753	-0.153629642753429	-0.274008639173025	-0.387139703939232	-0.303187992640671	-0.247479691730259	-0.558472370566646	-0.13314544042434	-0.452745847619656	-0.364358236587134	-0.214871399106035	-0.552735583735592	-0.372354502807391	-0.445479750398673	-0.46050197885666	-0.370005423250549	-0.618237938696954	-0.424804324019244	-0.276349665075984	-0.326249349780955	-0.470062307741658	-0.361820587374881
"22995"	-0.444334664902634	-0.256206276745086	-0.402238870118546	-0.295441661083994	-0.515135373989003	-0.357922674008957	-0.196523404562022	-0.541169138056705	-0.336532898453833	-0.430581943792351	-0.324045572852426	-0.361540814068395	-0.575755956497765	-0.434261819254367	-0.414252200508038	-0.263421547871958	-0.343371892361143	-0.323743016353521	-0.45574397914916	-0.460408692640656	-0.256321500037083	-0.321224361770299	-0.318786710513823	-0.378028315565798	-0.272752172410542	-0.641118614545217	-0.439204580133965	-0.563665445757969	-0.37039015361472	-0.357050724583785	-0.520776589615012	-0.446866605699167	-0.546530200256193	-0.60857952539901	-0.471749643450914	-0.457217577808229	-0.372900675994481	-0.45653101610016	-0.316741378170504	-0.378372310379494	-0.452469327251196
"79598"	-0.523822696507135	-0.260150015576008	-0.401804974398577	-0.22890014106296	-0.223337863049782	-0.265046316015881	-0.435305010543287	-0.569420319721176	-0.261590571704911	-0.495490604612129	-0.374796930287961	-0.377020348702396	-0.398246485396468	-0.350864234159834	-0.383382456354781	-0.327574442853243	-0.272335437751381	-0.321314051441457	-0.426548449354296	-0.417993279072935	-0.29724312291347	-0.413870387670203	-0.384199447427788	-0.414183973316492	-0.380725032837	-0.398270163589038	-0.506704725201079	-0.210858095960717	-0.3402091539385	-0.363887197995868	-0.44365502445317	-0.554929327229271	-0.3890467407307	-0.238307024222027	-0.282884113596484	-0.186556750866728	-0.399199859869967	-0.38591377600059	-0.325058984325861	-0.21253893825103	-0.234845566802405
"1650"	-0.905579163973935	-0.703690980484617	-0.996142019844843	-0.730244918993345	-0.737856385877875	-0.637945068578866	-0.746957400688928	-1.01605345511386	-0.803360694003447	-0.721763526486867	-0.803650252947674	-0.802693573174218	-0.819903661002904	-0.766584085846226	-0.929152909945021	-0.718548202078462	-0.664252309845059	-0.718124208509751	-0.85814843510306	-0.719501955190473	-0.712593494598776	-0.5906826525233	-0.757438814379086	-0.608550129794547	-0.674913841772964	-0.653259717900337	-0.591657751556065	-0.604542054823513	-0.805060308119505	-0.550130667702831	-0.87742714708673	-0.732240762329068	-0.751612359576117	-0.571181865963547	-0.701688859422896	-0.902514407804701	-0.788484363428917	-0.641218699841583	-0.714873396496767	-0.876533247644538	-0.77593488756369
"8562"	-0.652737938130604	-0.509701324419388	-0.73788861846006	-0.367734633717568	-0.875250481223454	-0.501639820784343	-0.612793511215421	-0.581659636623289	-0.524520408665912	-0.518106229562755	-0.60963291670238	-0.620025994897876	-0.495117654507399	-0.703906308644176	-0.589108727671092	-0.651316658825098	-0.60554907300855	-0.49358546301303	-0.491148713235676	-0.649350383628394	-0.598432287530224	-0.65039722023501	-0.596649301899436	-0.661899818383459	-0.705081017438062	-0.671204396805099	-0.794218044072801	-0.58371327507492	-0.577572709954549	-0.602779840613608	-0.590831061066161	-0.780476292117922	-0.962491491226758	-0.551521935620105	-0.608280075833143	-0.51839999054883	-0.472983685701015	-0.808734172938445	-0.719399118219054	-0.840561384702903	-0.774607725520416
"1938"	-1.38698702973789	-1.69430909216279	-1.59721516971094	-1.57451264358084	-1.42740239910955	-1.54660435944148	-1.54079479024119	-1.08349693240299	-1.52567967817405	-1.35845220960071	-1.3781181923996	-1.37132601424149	-1.77017555816708	-1.72252021777607	-1.64327824753792	-1.74491174478397	-1.61588716988801	-1.64081397129618	-1.52834882501746	-1.61825907508567	-1.78876182341032	-1.70784929019561	-1.24081086139148	-1.56812987460345	-2.08611586269883	-1.52022796261803	-1.42187636532745	-1.69635683980286	-1.59367922719154	-1.6929419669668	-1.53543848637643	-1.38201257808498	-1.61085645713353	-1.71573540572785	-1.45452233827831	-1.44282170725202	-1.2560134845549	-1.70836621933825	-1.62991400100534	-1.70058304868337	-1.80887968609225
