	"ACH.000009"	"ACH.000011"	"ACH.000012"	"ACH.000030"	"ACH.000039"	"ACH.000054"	"ACH.000078"	"ACH.000082"	"ACH.000092"	"ACH.000108"	"ACH.000127"	"ACH.000153"	"ACH.000188"	"ACH.000204"	"ACH.000222"	"ACH.000232"	"ACH.000238"	"ACH.000243"	"ACH.000246"	"ACH.000253"	"ACH.000255"	"ACH.000265"	"ACH.000266"	"ACH.000311"	"ACH.000315"	"ACH.000317"	"ACH.000332"	"ACH.000337"	"ACH.000362"	"ACH.000420"	"ACH.000484"	"ACH.000486"	"ACH.000502"	"ACH.000505"	"ACH.000507"	"ACH.000516"	"ACH.000517"	"ACH.000522"	"ACH.000528"	"ACH.000556"	"ACH.000569"	"ACH.000589"	"ACH.000601"	"ACH.000651"	"ACH.000673"	"ACH.000676"	"ACH.000683"	"ACH.000693"	"ACH.000706"	"ACH.000718"	"ACH.000720"	"ACH.000724"	"ACH.000736"	"ACH.000747"	"ACH.000748"	"ACH.000785"	"ACH.000798"	"ACH.000799"	"ACH.000827"	"ACH.000831"	"ACH.000834"	"ACH.000838"	"ACH.000839"	"ACH.000841"	"ACH.000851"	"ACH.000859"	"ACH.000861"	"ACH.000880"	"ACH.000885"	"ACH.000901"	"ACH.000906"	"ACH.000911"	"ACH.000912"	"ACH.000924"	"ACH.000946"	"ACH.000958"	"ACH.000968"	"ACH.000973"	"ACH.000974"	"ACH.001048"	"ACH.001151"	"ACH.001280"	"ACH.001332"	"ACH.001336"	"ACH.001377"	"ACH.001391"	"ACH.001408"	"ACH.001500"	"ACH.001523"
"990"	-0.888522373807685	-1.1512718726411	-0.943733798229694	-0.889943889718286	-1.04703949444839	-0.88490610132871	-1.03637950325609	-0.991126116559615	-1.05997917261254	-1.01243450304149	-0.892300764189985	-0.905651017608146	-1.06926242959461	-0.992168635296842	-0.978219628920579	-0.933906025518823	-0.827501912900765	-1.06888615525304	-0.974177627883931	-0.898613979236127	-1.04065124482744	-0.855251049723252	-1.04508630993362	-0.935504410133155	-1.03730488177479	-0.897275434835524	-0.968660073616206	-1.30486343375301	-0.855830850018816	-0.997425440898115	-1.13021193201013	-0.934483131617671	-1.01563174265589	-0.893336142723028	-1.01189800441452	-1.0520770641291	-1.0167471464744	-0.826683945184657	-1.00818156121083	-0.9634383657554	-1.21861199706936	-1.07379897418795	-0.996976591191224	-0.912594224948597	-0.953726372466657	-0.848288219482698	-0.820516476979121	-0.983001240102602	-0.920829112862774	-1.03307537399762	-0.881052680105225	-1.05961976589841	-1.15378072583513	-1.04372552005035	-1.04567532080338	-1.062718003393	-0.872664378181448	-1.1159824077615	-0.983050419959288	-0.978336504160461	-0.923200572715578	-0.66541003227474	-0.756282946266251	-0.936926164558825	-0.833652910198624	-0.989748366049979	-0.967268718320494	-1.0638763442611	-1.05173865683632	-1.08145651273322	-0.921465104671049	-1.05707855666174	-0.969956748134673	-1.11451683521918	-1.02629115520711	-0.890436242479523	-0.516264636574231	-0.853598281698104	-0.926999666621179	-1.03161730971241	-0.921113336049368	-1.09009380775845	-0.802884943696857	-0.748348551716232	-0.902973032206817	-1.10704579843871	-1.06716673360928	-1.114708995396	-1.05088113608762
"1004"	-0.0219661291297516	0.0792484573973787	0.0676913164944186	0.106807982625291	0.0355870827957181	0.104036427286439	-0.0848412831325577	0.0685358168756308	0.0841100213576905	0.0319770073205648	0.0464269413308363	0.0124043921008388	0.0330557956934861	-0.209388279580761	0.0902434059198874	-0.0694250842745076	0.0202044315807386	0.0842269249767221	0.064159694779809	0.073757836589053	-0.109816801344907	0.0202785567295635	0.0160808428566715	0.096943444969354	0.0203620186985225	0.0111090156938666	0.0266030735783928	-0.0365600730715059	0.0135646653814922	0.0347806438021205	0.11763500214746	-0.0216319180587618	0.0764583126634956	0.084950876679311	0.0197155336721616	-0.0398932340184008	-0.0148471719674806	0.00328151483941541	0.0373087188144182	0.0839470223288879	0.10680957874971	-0.0586337408994314	-0.00806716789484026	0.0344288574570503	-0.0276648918507972	0.117628582557718	0.111814609709995	0.120651604048239	0.00453791841954956	-0.0514275373314321	0.036237063135199	-0.0407337433399695	0.11191629991138	0.195455081797865	0.0827962552748663	-0.0326091496150294	-0.103617399611059	0.0709896046478351	0.0791721658022003	0.135702193948643	-0.0389161176308749	0.10213990084242	0.139193020733802	0.0562433767232332	0.26703813481407	0.168704952819891	0.153659700552533	0.0543674313149881	-0.231129763434102	-0.0156461554780608	0.0586266119878138	0.0811131383177085	-0.0766655765446216	-0.0212217181224576	0.100789550957215	0.0129231874281455	-0.158068359990974	-0.0121358888077979	0.0199747354901809	-0.142600644108092	-0.0511785474793663	0.107943460918508	-0.224937002889981	0.127551939818555	0.0177055113064362	-0.00456345590146663	0.126141206694784	0.0572899240697927	-0.027481460346827
"100132463"	-0.0568111002157097	0.0116616963209942	0.0176493831944036	-0.0101364723958353	-0.00659853681218454	-0.0687355499953431	-0.045354158696299	0.0123035966339082	-0.0696211030275445	0.0355802060212433	0.00832861582699732	0.0479168242877344	-0.0678602760717056	-0.0779018713104351	-0.0499461004802486	-0.047239927234624	-0.0613699406025877	-0.00590347639026722	-0.0687316367728973	0.0641051629963494	0.0540344016799726	-0.00974962287976009	0.0254405967256918	0.0479010959341816	0.0453538798417981	0.0997098672332118	0.0467606352353444	-0.0584783077562556	-0.00451422048893341	-0.0608902791553719	-0.0228579095160006	-0.0445439143133541	-0.0178214239466007	-3.89162166693365E-4	-0.00946788300000767	0.0821206400962494	-0.017552586387282	-0.00359103179875337	-0.0148490425174897	0.00871426705679591	-0.20867315551769	0.0760082092157684	-0.0488849756117823	0.0350476037110764	-0.0285006172933772	-0.0041549872072018	-0.002926546976889	-0.0383328927455313	0.0855664600428997	-0.00867495005573759	0.0251622741229904	0.0813352450530564	0.048510999729996	0.0203793100405675	-0.00151803360187413	-0.0692484959598178	-0.0543508031807183	-0.026660127838514	0.00337608866620112	0.00226339979605373	0.0298331589867038	0.0404484907110172	-0.0626941229185116	0.0457977968853704	-0.101605127575109	-0.0534958232134385	-0.0304431547451901	-0.0238144074341513	-0.081620105729792	-0.0371389562473227	-0.0456384276292244	0.0116750222723589	0.0811420759429091	-0.062949716695009	-0.00218216210294682	-0.0105875035531389	-0.0218223271384388	-0.0101848636966307	-0.0199367667651425	7.1456918447831E-4	-0.0317191990467129	-0.0814140617238648	0.039455126436628	-0.0203156219943638	0.0299744518592505	0.030882997172224	0.0599116271719599	-0.0387930311460264	0.0238265260211346
"4848"	-0.517823193783138	-0.339853261576679	-0.372808898345537	-0.536104721735619	-0.485472989993045	-0.550794742794504	-0.574187596417562	-0.438330321008399	-0.281345881917033	-0.391531794775623	-0.41285492192134	-0.582590145919869	-0.349624703022746	-0.338575545466934	-0.584738571091454	-0.29565870327775	-0.562726000007045	-0.631081714583664	-0.532987815452825	-0.413020336098311	-0.301741577659396	-0.0445390810390953	-0.69632924026529	-0.558090908213904	-0.418167938225128	-0.603491322858686	-0.356187379792791	-0.475396075400076	-0.627776041119885	-0.424685360235187	-0.342014005091015	-0.558173536242998	-0.110747087561021	-0.331816371656004	-0.48410105837657	-0.407148924565763	-0.580490754466104	-0.445444698556751	-0.625293238912405	-0.24472268418095	-0.626447083082198	-0.506615885447666	-0.427425152123531	-0.471255580442679	-0.261821038431517	-0.430909966861728	-0.389099141028235	-0.447153639089981	-0.301857655928612	-0.515800950766789	-0.534005919306927	-0.441663018013173	-0.428736074946982	-0.342327619170811	-0.516574256734817	-0.484265493746909	-0.380750584179832	-0.655819730791014	-0.60883778613467	-0.288303666012845	-0.577673026312436	-0.454717253914519	-0.358240884251326	-0.383649580739999	-0.459010820047123	-0.225398892352964	-0.531861753845581	-0.590320831204853	-0.387755129067268	-0.486187036505533	-0.34956511236319	-0.51682750775124	-0.342113721824409	-0.352598797511986	-0.500684451607219	-0.432103662661192	-0.657939094814896	-0.242799487930837	-0.457036721391696	-0.182554384427762	-0.31005839966482	-0.455622795606455	-0.176659605062446	-0.440088731185138	-0.515629936252632	-0.556655992257066	-0.475431715732996	-0.30184115570334	-0.59612526487236
"4849"	-1.13552536014743	-1.00591916842034	-1.0694868557399	-1.13731087049369	-1.14265100700941	-1.11723376993586	-0.996028891793188	-1.25724694131552	-1.08561264406149	-1.04626070455221	-1.00812227879381	-1.38359799904689	-1.13483463500076	-1.26550960626949	-1.12240172746171	-1.05403419842983	-1.19543255069994	-1.15968295618696	-1.13292620777337	-1.07705344138175	-1.13499595899897	-0.998960027090513	-1.10473326602362	-1.07455624686445	-1.18922801931126	-1.3597188542017	-1.0517545866858	-1.32679199186649	-1.16466181995222	-1.01604652412827	-1.10935635234242	-1.10888574615962	-1.08640554662149	-0.967700125180897	-1.25116585901665	-1.00519444900855	-1.29017914270407	-1.14002216164528	-1.28032347409557	-0.922513613531183	-1.11320300699712	-1.11264589292305	-1.0194364782615	-1.09673962357742	-1.05233806716189	-0.994328844099688	-1.09206546906139	-1.11008392115449	-1.04249998283687	-1.27005780196472	-1.31488017562471	-1.43139519686696	-1.00748308387231	-1.18244449950767	-1.10525888044076	-1.11995687382098	-1.26618074705547	-1.10374849288495	-1.069817969584	-1.11245722093896	-1.06249670763377	-1.19321533932567	-1.10851124211899	-1.03724023803573	-1.00836772152462	-0.85182326565788	-1.25770759169361	-0.965735909584957	-1.22198214768469	-1.23078365373929	-1.07821472438314	-1.13862331134028	-1.3198554699329	-1.15808300318118	-1.05990959367726	-1.26248635086409	-1.13884119068664	-1.00759054480247	-1.07125420731077	-0.946594917992724	-0.924730641103429	-1.11666728635997	-0.900033813502261	-1.06120650237938	-1.09804781891123	-1.16680369883977	-1.23440031230173	-1.25859446889303	-1.1911567935001
"1982"	-0.677921177535075	-0.576247869229376	-0.78089596647525	-0.50719298622017	-0.728437733146951	-0.52348152080126	-0.665404824674703	-0.882441299680958	-0.576641616372961	-0.450564649738816	-0.518630264570143	-0.656288585404468	-0.575223788923185	-0.551334680833783	-0.32191444068173	-0.385917213821371	-0.660661096665765	-0.699944234113402	-0.639103038550978	-0.662722246040578	-0.580437720411428	-0.481154570317923	-0.591019979465413	-0.615369767257183	-0.66078239175037	-0.714599626104411	-0.447717717572463	-0.613508530743985	-0.992253867187975	-0.439207597062695	-0.690194087143401	-0.725285237491106	-0.63609002401064	-0.613552083944008	-0.57237481416742	-0.51724783534001	-0.545835792886176	-0.624517143487574	-0.512863960523016	-0.457809628561795	-0.266763543024979	-0.86250310208404	-0.638011755090881	-0.625266704355722	-0.515611766332505	-0.484776776532147	-0.649922637220705	-0.609412669284889	-0.773744155430989	-0.635287428802476	-0.695267208159731	-0.52094253736406	-0.601182880074513	-0.820571059745723	-0.595162470080157	-0.770242605099361	-0.623887421956537	-0.773417891185402	-0.754056350903196	-0.522430576152651	-0.537262088114363	-0.892448623691629	-0.421907197329629	-0.512715513695781	-0.622015230689789	-0.500582090767877	-0.623869977265258	-0.00436628116205194	-0.648388718533717	-0.257854003183091	-0.609239544792352	-0.521950824097498	-0.750365488509407	-0.359435499974545	-0.76455955963798	-0.809100320574076	-0.477783831532707	-0.501061761704119	-0.561793718467247	-0.44102006674522	-0.859903547844947	-0.751326414991891	-0.584358961324977	-0.579007852957678	-0.743305019154553	-0.815191775787156	-0.885419939152886	-0.75456829287854	-0.606349983535058
"54856"	-0.34584529890755	-0.357819699612173	-0.520962563390863	-0.311727247830034	-0.478318561337946	-0.335252750356501	-0.317648865571604	-0.488977740381048	-0.528496005480054	-0.311424202124785	-0.279575923026155	-0.457763850039878	-0.364647268519809	-0.559372848332972	-0.368515061833628	-0.36135865794784	-0.293006732668374	-0.538520785735343	-0.386050614603608	-0.367441891664853	-0.295008161708516	-0.268968913369236	-0.465972704403974	-0.393689262434816	-0.30363495049725	-0.484205880093537	-0.34131426121421	-0.629766313396745	-0.391113491657454	-0.16531453373721	-0.276854145303351	-0.327521112668222	-0.287794957277346	-0.405364725567849	-0.310231142186127	-0.462346117706416	-0.378419909751642	-0.300884211068495	-0.452715635920627	-0.43790666867083	-0.266575774342648	-0.515207940114099	-0.334065519863838	-0.324000743286166	-0.36312325041455	-0.494215425425627	-0.37247157498066	-0.311922040720216	-0.406355447557862	-0.250767290824987	-0.32933621654124	-0.412648315969432	-0.349332097594167	-0.427298766625773	-0.457509651497942	-0.634018713320475	-0.288517365419679	-0.386278311245292	-0.343958592356713	-0.223291655296913	-0.266482162592049	-0.455714047662121	-0.336211292835051	-0.134015286770103	-0.290437794279771	-0.283628273956026	-0.367075800425735	-0.329413939886366	-0.426262288455723	-0.266244057890425	-0.226641346218097	-0.243437678108864	-0.468052624204239	-0.185287153689775	-0.330259937731995	-0.582196194947881	-0.377951760075267	-0.362736330608488	-0.332610688271559	-0.347974369144142	-0.415567978111825	-0.475920303972623	-0.279915212275033	-0.357071994410016	-0.31678496195815	-0.361244625119406	-0.327358927032139	-0.318634705517882	-0.447597810749257
"354"	0.0356379068433706	0.105255434931486	0.0177995161549454	-0.106167234104402	0.120348505622384	0.00660168600381906	-0.0254040858439339	0.0618136246194268	0.00599804649306245	0.00851452247718704	0.0457726254652814	-0.0180766861854601	0.0797779513961676	0.141383198057607	-6.18589629367799E-4	-0.107752053360301	0.0228444745380901	0.0171243588873298	0.0101895522155994	0.0681105741779613	-0.0109138149884469	-0.0386501637042599	0.0753888300921615	-0.0316842144276516	-0.0574453995264372	0.0819159892563154	0.0328249071692125	-0.0595409575479675	-0.0220875560303177	0.050105833699452	-0.0732832794167965	0.0425313445774658	0.0997380086783514	0.0217431940368236	-0.0387955202482252	-0.050604441874085	-0.022264678856043	0.0465716013941758	0.0667629469759951	-0.0145635515940764	0.024703383987323	0.00167131262526434	0.0257164454465711	-0.0418718602036783	0.0455264975580429	0.0017160173636443	0.0637833110469636	-0.0201990474438405	0.0422012235361519	-0.0285444602076556	0.056699007282077	0.0535543680306719	-0.0112160266927939	0.0787181535907626	0.0663741613976423	0.0604023313414845	0.0941714880090728	0.200276449275906	0.0434724591161916	-0.0221408368387376	-0.0167497015381788	0.0232157580105512	-0.0337432578764817	0.0188029180957603	0.0242752783021887	0.0221514803491099	0.00893096418045587	-0.0116904850924345	0.0230561192430443	-0.00313508504423249	0.0156062652543388	-0.0158666962461573	0.118676319787419	0.0432227980209654	0.0673830460473049	-0.00397872316332974	0.0176411180410582	0.0132226686444053	0.0429180020870645	-0.0111683752152796	0.00286666183888744	0.0133534946297454	-0.0207764449449452	0.101433282966214	0.0254455234553471	0.0308739624141623	-0.00262486645587743	-0.0671104340982678	0.134911943987293
"5546"	-0.417086388962974	-0.187837416496722	-0.11780905726733	-0.319463158195633	-0.518598121085899	-0.232355094119512	-0.243737461595515	-0.25573479187658	-0.343054321501843	-0.314820865860771	-0.13857045078339	-0.397409133605925	-0.250981658556954	-0.383112752465076	-0.129536050550224	-0.221227584868294	-0.247402078229273	-0.304340968321209	-0.244787169982382	-0.308639657631234	-0.376546218273051	-0.307167805496435	-0.368304654973555	-0.0895328473896169	-0.541345093347867	-0.307932533163019	-0.321971332350006	-0.290977317731025	-0.314137126109169	-0.305036281578065	-0.540964711781959	-0.253576428549256	-0.272404366828438	-0.303339059815307	-0.368708019209384	-0.458358829408639	-0.253939221871751	-0.19811789309688	-0.282401680566113	-0.325870227972857	-0.278036412137973	-0.347813098356899	-0.188696308233454	-0.29657873540345	-0.270405213271991	-0.392770157191615	-0.25465325871301	-0.249579742437872	-0.223951150551494	-0.353979143526544	-0.337677930716974	-0.319810563897913	-0.185580025019128	-0.348230845320305	-0.451387633455385	-0.406846466437676	-0.524232367480579	-0.268635886095019	-0.265511359473243	-0.216638871526878	-0.28399250966006	-0.185191100822409	-0.186514358261621	-0.177124319450146	-0.234434841226366	-0.183162759951877	-0.349363558397273	-0.204739099626372	-0.165291824748912	-0.286777148969255	-0.277206409097776	-0.19192846829427	-0.184845248134671	-0.419560775935257	-0.418941253612749	-0.402718990728306	-0.31477960928862	-0.312285916602613	-0.265385630364053	-0.274212460681882	-0.252303090241597	-0.22499370002181	-0.489622483219242	-0.32882785444081	-0.255500002099522	-0.0634642410722244	-0.346196547161592	-0.0768552660907151	-0.243144091938202
"7916"	-0.794555621092948	-0.337664880459399	-0.543152415942921	-0.562784063338845	-0.712995278612544	-0.508378276560453	-0.547890620894456	-0.549510180269385	-0.494702475284762	-0.763214875753794	-0.573590124395343	-0.458436230109857	-0.553886287592192	-0.607141414162914	-0.406883121793053	-0.520282563013672	-0.512492543005802	-0.376805574508363	-0.43174344511398	-0.433972789675544	-0.740907615322528	-0.576319679695629	-0.625521344591978	-0.767263762440892	-0.796780407293402	-0.660137310258268	-0.585541453394558	-0.731783285644477	-0.55750434565636	-0.47120511088881	-0.290079222982985	-0.452775085790031	-0.633005846675399	-0.576094580691334	-0.511710281311974	-0.600444754424576	-0.78035297626898	-0.396506904293437	-0.490572532684267	-0.525718171080017	-0.649781014445234	-0.427256132734376	-0.682639322587605	-0.378316391052017	-0.598766072030082	-0.478162654677027	-0.555464104369654	-0.537590800514196	-0.576063370799302	-0.655122513965903	-0.44961506083229	-0.616395438385453	-0.755302786152895	-0.711021381233193	-0.376168640321029	-0.568492359939447	-0.449217434997543	-0.512937047369925	-0.755107067914079	-0.44043485526389	-0.35491976219773	-0.420761800034823	-0.615025310753343	-0.527592233258452	-0.559711815180494	-0.61694035646248	-0.667408117313157	-0.55674442894063	-0.47791808370577	-0.506498749010799	-0.476346712791858	-0.589336796891629	-0.682764534132959	-0.404692490767045	-0.576009529366635	-0.6310136938799	-0.452393170912574	-0.660813399095374	-0.523393357685836	-0.587338786591904	-0.505537845540274	-0.314100285773009	-0.526996033402258	-0.648154784910191	-0.568569130357652	-0.694735611824405	-0.562620024411151	-0.437803736275395	-0.423624388590679
