	"ACH.000054"	"ACH.000082"	"ACH.000092"	"ACH.000108"	"ACH.000128"	"ACH.000132"	"ACH.000163"	"ACH.000222"	"ACH.000233"	"ACH.000246"	"ACH.000248"	"ACH.000252"	"ACH.000255"	"ACH.000258"	"ACH.000259"	"ACH.000295"	"ACH.000308"	"ACH.000319"	"ACH.000331"	"ACH.000348"	"ACH.000352"	"ACH.000362"	"ACH.000415"	"ACH.000416"	"ACH.000452"	"ACH.000475"	"ACH.000485"	"ACH.000488"	"ACH.000490"	"ACH.000511"	"ACH.000516"	"ACH.000528"	"ACH.000545"	"ACH.000576"	"ACH.000584"	"ACH.000588"	"ACH.000589"	"ACH.000618"	"ACH.000624"	"ACH.000647"	"ACH.000663"	"ACH.000665"	"ACH.000671"	"ACH.000673"	"ACH.000693"	"ACH.000696"	"ACH.000697"	"ACH.000699"	"ACH.000706"	"ACH.000735"	"ACH.000765"	"ACH.000768"	"ACH.000781"	"ACH.000784"	"ACH.000788"	"ACH.000794"	"ACH.000824"	"ACH.000837"	"ACH.000838"	"ACH.000841"	"ACH.000843"	"ACH.000846"	"ACH.000862"	"ACH.000866"	"ACH.000887"	"ACH.000898"	"ACH.000929"	"ACH.000938"	"ACH.000946"	"ACH.000948"	"ACH.000950"	"ACH.001001"	"ACH.001061"	"ACH.001134"	"ACH.001151"	"ACH.001164"	"ACH.001336"	"ACH.001523"
"55290"	-1.02136414545893	-1.02010136297493	-1.0120447590435	-1.36481135431438	-1.34572926071706	-1.31112564208078	-1.0595543550325	-1.10897422620801	-1.32862963173647	-1.15442855192644	-1.32312399428149	-1.27241776226242	-1.08410789144252	-1.07269766013291	-1.39639038555775	-1.42946455962362	-1.37033860156847	-1.29827203380047	-1.28911100736914	-1.16644410925649	-1.41322348795855	-0.989357122755884	-1.21305028502195	-1.26140771084972	-1.39484031471277	-1.20817501083857	-1.08567482590017	-1.20466756444389	-1.04724471191653	-1.24222761864521	-1.17741237759541	-1.3529411326361	-1.16331688626437	-1.27528401681536	-1.35866511236681	-1.35872478136576	-1.31747490746006	-1.48985258116633	-1.30599234241377	-1.24287183143946	-1.03218259062456	-1.28092727593677	-1.36220486415812	-1.19157722085016	-1.17948571008694	-1.17865731010734	-1.30633012350793	-1.53214630846958	-1.40124108342991	-1.2091839066627	-1.17153315866975	-1.09555060720315	-1.34719428236988	-1.2137661624227	-1.13295639723104	-1.18987940362359	-1.0377386249646	-1.52227491280769	-1.00463268569737	-1.09813618660914	-1.33326146235211	-1.65814819725153	-1.3833505405727	-1.22264763251949	-1.09942520964277	-1.46349545211629	-1.11995353321958	-1.16428067023045	-1.20330759648343	-1.21456835168439	-1.22168810467967	-1.1460097193603	-1.2754882348324	-1.40601995590607	-1.40319331416953	-1.3153434100607	-1.24124343799142	-1.33009152985905
"11140"	-0.740550557482558	-0.970418018179808	-0.697671736544654	-1.02742051585432	-0.884195748568421	-0.710955761083728	-0.789653850700201	-0.923678973649268	-0.955688730862367	-0.744568820841638	-0.970887038329673	-0.770599255877746	-0.871186907354617	-0.802470961566016	-0.916701937861351	-0.667652906376285	-0.798819284348798	-0.958268021976137	-0.916054318115113	-0.947531840357224	-0.812373583758601	-0.781339040890687	-1.03871442912646	-0.913689085298897	-0.945041643003761	-1.02905608102904	-0.844538262919322	-0.942428151917224	-0.736882525128174	-0.76939851886171	-0.832873787036202	-0.909045251766856	-0.931076049900841	-0.74762735725643	-0.839543964828	-0.82562951208521	-0.979730300262708	-0.870929948660058	-0.956488792901738	-0.980410591659753	-0.907931623465569	-1.01695210331746	-0.729803238149704	-0.80072386814954	-1.06931938206531	-0.989464795799679	-0.735010401842484	-0.991086183731585	-0.856161616561428	-0.775613169311247	-0.875302714583077	-0.708068212871413	-1.05554642381729	-1.04637068493021	-1.10327043682104	-0.942671451667214	-0.980130180468575	-0.914029376821918	-1.02064149031361	-0.877111185242608	-1.02982170088302	-1.15061327196466	-0.895854624956969	-0.846276719970355	-0.947623696909629	-1.03342218737041	-0.882308421450434	-0.875170336089834	-0.89128381988098	-0.987446531292612	-0.813891919293786	-0.701357284642648	-0.947088584922019	-0.918282550005814	-0.902406852950568	-1.07616007674311	-0.833764598307996	-0.771506672916372
"80152"	-0.522596790842407	-0.74067350988527	-0.58020312973466	-0.690165322344375	-0.749031840099684	-0.703256663828747	-0.644465684824503	-0.636960318242387	-0.736364123494612	-0.663704642466869	-0.813930219209835	-0.762313984378881	-0.587115047882647	-0.813190999463648	-0.700017533224656	-0.425449869744601	-0.80476613582188	-0.806642646277137	-0.772244563659896	-0.605860797190611	-0.597695782712678	-0.559998363069878	-0.560019196022659	-0.637440352464868	-0.704934122621934	-0.780061428787985	-0.77142941421825	-0.651394108306904	-0.57517945304755	-0.88421877225959	-0.690273515247753	-0.767647312276374	-0.723019297870685	-0.638156165880428	-0.968702995612461	-0.547869469558442	-0.855995899087783	-0.896110399921844	-0.716182828831111	-0.939973828375641	-0.656183565000365	-0.643866808066529	-0.534774848472715	-0.479271350959335	-0.709929666282598	-0.634829984625202	-0.806607741621439	-0.742971881059221	-0.544451980299295	-0.795824726557214	-0.725828599606577	-0.758087250102202	-0.849548454939316	-0.858918421835571	-0.649182424770938	-0.55025494114763	-0.5650219042336	-0.590440887063239	-0.531755678339868	-0.779328185333419	-0.508060822672085	-0.718921043723514	-0.746520876736776	-0.976543426681693	-0.570720317205187	-0.743054920142481	-0.908169976945589	-0.530511494096595	-0.752793679543253	-0.77033811930603	-0.709233258445174	-0.739362699502259	-0.629600715464878	-0.781657443470337	-1.05279422450322	-0.730599259875609	-0.688261804547717	-0.711103837440208
"387103"	-1.17294164118478	-1.08473889557973	-1.10352654905189	-1.30912776910106	-1.06026757931975	-1.2670649418855	-1.06233934971469	-1.13050638937413	-1.40312988689323	-1.15512774213749	-1.22161281609835	-1.09547733051637	-1.25495351855599	-1.11471550165028	-1.13835375741926	-1.17106201032759	-1.17679720416746	-1.17267820890656	-1.27323937906446	-1.22587350404036	-1.32458974265114	-1.28071658680632	-1.08926451657443	-1.29263605283202	-1.19454767320826	-1.12360098664412	-1.16894072680464	-1.19265901826069	-1.09977055231973	-1.08640399104392	-1.22027384051417	-1.15293212993781	-1.28913954690694	-1.15096110246325	-1.30507057346261	-1.15478745393286	-1.36734096335843	-1.3559180001682	-1.31896607367398	-1.16040222690604	-1.01376821193954	-1.1640367667278	-1.18820372778808	-1.1865897145553	-1.27089617588052	-1.26299232119282	-0.868231621750521	-1.3423113175372	-0.978311011418731	-0.992185093533426	-1.23526690130491	-1.0883003366091	-1.41565317442376	-1.31629616687239	-1.26012731360913	-1.08584942100936	-1.06521840255184	-1.33920061501151	-1.00167276551302	-1.25771265234732	-1.36921262981282	-1.18072547318202	-1.23396894259658	-1.28708390032936	-1.09451590796447	-1.46816173719937	-1.39617046447966	-1.01845311523693	-1.11603973898675	-1.10025587942997	-1.11340121782616	-1.16650334721536	-1.07555116382337	-1.19385193393478	-1.32464232690888	-1.06291302952366	-1.06162666497451	-1.1268181793953
"10980"	-1.12472541458268	-1.22689695411474	-1.43401070297098	-1.54012074657216	-1.43290273636959	-1.47998494889444	-1.35754429104442	-1.4059440387264	-1.26621067125896	-1.32587160549403	-1.44018816232604	-1.47597398963273	-1.29810317386612	-1.40591517628833	-1.53598706829931	-1.42661359019195	-1.46326790355038	-1.41565741603125	-1.40256317222608	-1.29887379073382	-1.35567792441365	-1.20312036119714	-1.38687320205416	-1.31986501573225	-1.53324569161341	-1.37073199939134	-1.24643240232642	-1.28013401767399	-1.13038443291979	-1.30736173992405	-1.19847772694267	-1.30941455742799	-1.40942525618742	-1.31715230207046	-1.46559364616465	-1.32391877048338	-1.48695917634615	-1.50758764865512	-1.19403045994212	-1.31993727253941	-1.56529372221947	-1.27481681145253	-1.37775344098233	-1.1097625642963	-1.19294448933027	-1.4269106209884	-1.19015715796537	-1.36950279462356	-1.20581544867867	-1.39244096485135	-1.37751273432472	-1.38346214752706	-1.33251903887497	-1.25435903934224	-1.11271443922473	-1.21149403427488	-1.41143141858566	-1.43583522573711	-1.40891760544096	-1.27327753766598	-1.44980984861021	-1.40227542454264	-1.44019871850411	-1.27029009678874	-1.2096959779694	-1.22695166833574	-1.58512367926943	-1.08091250327096	-1.49416877759101	-1.39915605801724	-1.41190811271432	-1.18390255162512	-1.18282319779356	-1.48578607369753	-1.24667821865939	-1.59011480873591	-1.13830692261617	-1.40333679666522
"10898"	-1.29130241059869	-1.16505615525146	-1.14216881783365	-1.29454553718594	-1.31806017761166	-1.45085756587528	-1.42413397367857	-1.21039114647087	-0.962383081370878	-1.2188796229679	-1.26406677816896	-1.35410493943062	-1.27301046253603	-1.32099249273705	-1.11959337043126	-1.23143107477306	-1.45481407169385	-1.21961331793336	-1.41583768480942	-1.34128374990534	-1.3705337541467	-1.36917724290907	-1.23320111231288	-1.14261496655964	-1.57119453558479	-1.17024892395302	-1.2168731779593	-1.08962790904374	-1.30498847864211	-1.45448272162914	-1.40559180123134	-1.16723104288769	-1.17759710337815	-1.22933753426945	-1.1792603892649	-1.31680843845906	-1.34639846282273	-1.40459459440175	-1.21879401239509	-1.21056424214736	-0.75870931903546	-1.37976987462998	-1.16401107561313	-1.30817809403151	-1.21447246380028	-1.27384914899488	-1.02342971464842	-1.16751504313187	-1.23131531524338	-1.17435562099085	-1.31451062111226	-1.26486493317561	-1.3756111604217	-1.1400257573569	-1.27989597019951	-1.2771964959091	-1.2361528409865	-1.41097898442434	-1.31250878023131	-1.25701904598608	-1.22739916097865	-1.16483449984051	-1.23996947720976	-1.39040990722988	-1.24911865976692	-1.13361451728242	-1.14864097759126	-1.21727150647723	-1.32711428000171	-1.2630805544295	-1.12802377747896	-1.25833282237794	-1.15854716655885	-1.24921706768673	-1.28530253417365	-1.21033236372974	-1.26166275310395	-1.15847387700623
"27297"	-0.944082436117816	-1.14856249165931	-1.01787643417048	-1.28057579294068	-1.17598928689411	-1.12948513149057	-1.20502471822713	-0.841695375232651	-0.799416847623146	-0.903200120714834	-0.976825036539522	-1.19425166050044	-1.17397572707445	-1.26082922300086	-1.13283640198693	-1.18783696037451	-1.20816099274516	-1.25571093013145	-1.16905504839498	-0.979607580871545	-1.04966874046875	-1.02699210466855	-1.36606599345375	-1.14542760855481	-1.28356754500825	-1.06786683394755	-0.922809920892866	-1.03497522920156	-1.01923196766137	-0.888980852374851	-1.22039630877938	-1.33926492192561	-1.10770048730341	-1.1594164084602	-1.18066277486759	-1.13632712981808	-1.15975275662524	-1.07645405269432	-1.05848827855901	-0.986487360069373	-0.960577968957194	-1.01751874585783	-1.17955106317802	-1.05699401581282	-1.02308172876747	-1.24224899118546	-0.807336097226063	-0.947049268289032	-1.01713829639825	-1.110718632764	-1.03909886609832	-1.13503940859474	-1.16458477903256	-1.12244458842403	-1.03346904056507	-1.0449948014764	-1.01592037148815	-1.17416888540198	-0.94269762408546	-1.04511636227753	-1.40150921840284	-1.11967159518216	-1.04657854575444	-1.21545800046551	-1.06507404000283	-0.855876373458632	-1.34435670747049	-0.828430723647747	-1.03905463787469	-1.21894163425555	-1.02808869935841	-1.04516079232148	-1.14938816831899	-1.01456905058587	-1.18434438781412	-1.10457193791893	-0.891418337203653	-1.1661442788998
"51428"	-1.03141480025117	-1.1439041136243	-1.09525462725452	-1.17743855960581	-1.12881949240148	-1.12123969062698	-1.08532530259559	-1.21237293778239	-1.22939052754558	-1.02261069033542	-1.04209899076264	-1.1406199022415	-1.11750267308722	-0.945573706492356	-1.1524547179851	-1.39813417023941	-1.15739758977717	-1.05407660780588	-1.157214257657	-1.28604719086984	-1.27105492524143	-1.22132361858525	-1.12979183118628	-1.3139524967338	-1.03061770184811	-1.11580980593797	-1.01463132374861	-1.1255646693738	-1.12090536102576	-1.30636760441362	-1.25712360900915	-1.18664884080336	-1.29285503832658	-1.25763960784822	-0.957766328662019	-1.0554536531745	-1.07116585027874	-1.33300763296464	-1.2481382563044	-1.15762937316588	-1.24850576250144	-1.21443539228034	-1.31206546158993	-1.04102544310403	-1.20912580594199	-1.16667946814994	-1.20461923964242	-1.31898703360093	-1.25663017163737	-1.08091803496939	-1.25759840356144	-1.15581627074219	-1.31811519819208	-1.20366959264737	-1.20206705892458	-1.28375878034481	-1.21686163637378	-1.30290473145181	-1.06253263958938	-1.14033028670334	-1.14434636343725	-1.19602707301168	-1.16924978391317	-1.11029081752307	-1.23776755457284	-1.17728287122438	-1.21754856250846	-1.00360374488486	-1.03221083210567	-1.23908631492775	-1.19378254259206	-1.18773075476506	-1.17644783877569	-1.08367172459307	-0.966226175871302	-0.947812788310254	-1.194037807297	-1.20996355866831
"85002"	-0.664052295922084	-0.622587469373359	-0.70231357235165	-0.722425273095896	-0.757483630941726	-0.805144696688579	-0.697237064443207	-0.700524174552685	-0.680901685846835	-0.697938908596987	-0.381236767166273	-0.463833901482621	-0.753360609950786	-0.43148746083632	-0.806585957777598	-0.646281824683951	-0.735980879273639	-0.844339351993075	-0.702515024947028	-0.686297038976167	-0.778812542700777	-0.683057283208309	-0.689041759628214	-0.651711463731094	-0.692589109357889	-0.686582458368678	-0.776033977643223	-0.748657555348438	-0.698611291177792	-0.632354189800625	-0.573508797862808	-0.850506575518033	-0.701936152815625	-0.639289566908248	-0.645113248191262	-0.726885342590983	-0.889160455689991	-0.738443505705831	-0.629976746016017	-0.674707104793424	-0.661156764893548	-0.743956491640794	-0.842337661033412	-0.660809777193452	-0.66188403827299	-0.737269000983534	-0.684972250636516	-0.838470716683105	-0.78911122071644	-0.654459764223474	-0.640225536090571	-0.707378948779112	-0.765706097618381	-0.681647925160607	-0.628448871754148	-0.745878106894449	-0.685146985462287	-0.734650116786077	-0.482399434563111	-0.717475069113166	-0.798139800244637	-0.823634489897573	-0.701995229457408	-0.724074323780983	-0.725296246022383	-0.743213799807375	-0.613341752712979	-0.673720023102058	-0.63977697617002	-0.625509013583285	-0.58809005650244	-0.649105979459146	-0.76504598996904	-0.670983799253699	-0.650891042393913	-0.73050145902877	-0.731150981155409	-0.829091416489022
"55199"	-0.259948010858757	-0.129224458211992	-0.0762655217756143	-0.391479169869646	0.0173311937083882	-0.218319158179051	-0.300445997812431	-0.00695262756980465	-0.116298641144091	-0.23495278279935	0.0374142413550616	-0.258587106598567	-0.420288107257305	-0.0822830084691623	-0.238255551459431	0.119688710847775	-0.152037780753635	-0.156769629131717	-0.287782021935653	0.0483001550972131	-0.122711788245235	-0.0727879280917786	-0.178777966672422	-0.0108693954053777	-0.0476122498205124	-0.170402233808144	-0.169899570239032	-0.214939495068098	-0.149579876299338	-0.180410728045102	-0.136738884061741	-0.178662796335564	-0.184705678119733	-0.38145957959512	-0.381484219942591	-0.058199048397546	-0.210996472836177	-0.190497996971599	-0.142926501514499	-0.242006397788889	-0.201731688632102	-0.257950667337409	-0.239013781259501	-0.195558353646432	-0.14371599060214	-0.139508761429278	-0.201058885254189	-0.208566438956366	-0.29539012448725	-0.214616121965453	-0.176666713259521	-0.179883620889204	-0.163535362790128	-0.171139635365594	-0.0892641869779391	-0.0648474459368004	-0.0530854338902856	-0.237531986967004	-0.253472904139614	-0.108918738118958	-0.0766697727987231	-0.221666536278136	-0.0931470865011504	-0.228445839818507	-0.199154866945812	-0.132218038432298	-0.0182147959842195	-0.109524546408188	-0.125690271243874	-0.245961623929936	0.176652400710684	-0.0839460137080389	-0.320607084871366	-0.142828972379058	-0.12673904575482	-0.471163437386331	-0.244430677739112	-0.203585319588964
