	"ACH.000036"	"ACH.000040"	"ACH.000052"	"ACH.000067"	"ACH.000075"	"ACH.000092"	"ACH.000178"	"ACH.000237"	"ACH.000243"	"ACH.000260"	"ACH.000278"	"ACH.000322"	"ACH.000331"	"ACH.000332"	"ACH.000339"	"ACH.000352"	"ACH.000366"	"ACH.000368"	"ACH.000407"	"ACH.000433"	"ACH.000445"	"ACH.000464"	"ACH.000468"	"ACH.000472"	"ACH.000473"	"ACH.000496"	"ACH.000502"	"ACH.000510"	"ACH.000520"	"ACH.000522"	"ACH.000550"	"ACH.000591"	"ACH.000616"	"ACH.000649"	"ACH.000665"	"ACH.000673"	"ACH.000711"	"ACH.000756"	"ACH.000766"	"ACH.000781"	"ACH.000792"	"ACH.000811"	"ACH.000823"	"ACH.000827"	"ACH.000839"	"ACH.000848"	"ACH.000851"	"ACH.000881"	"ACH.000901"	"ACH.000906"	"ACH.000911"	"ACH.000924"	"ACH.000928"	"ACH.000993"	"ACH.000996"	"ACH.001028"	"ACH.001048"	"ACH.001050"	"ACH.001075"	"ACH.001183"	"ACH.001300"	"ACH.001322"	"ACH.001654"
"10061"	-0.200052766872121	-0.205708031434637	-0.280884436612508	-0.200997450147697	-0.152174872883583	-0.222097176496036	-0.246043281793135	-0.13081560935727	-0.0658170826804148	-0.220168636256454	-0.159305735374447	-0.150038030893427	-0.0942513015027723	-0.0540576231731347	-0.114757087007334	-0.067036583774366	-0.122221926725727	-0.148008310064696	-0.147321284232754	-0.100293766725337	-0.277968289417115	-0.287486006638667	-0.244125838912665	-0.208274666566875	-0.145217926860578	-0.142394671345494	-0.0783237620601294	-0.0841836060456968	-0.271892628009817	-0.183831093292378	-0.248534048764084	-0.0872922339494296	-0.0877432883101695	-0.265081679722997	-0.0748173653218214	-0.0390935300226275	-0.0754986983008572	0.0252953795947838	-0.0164865666808858	-0.148223453425401	-0.163996851123684	-0.170287628404677	-0.0713682667987194	-0.0852879780940937	-0.0789855529453	-0.214473165788972	-0.0497552757539483	-0.295321005304424	-0.168041146989355	-0.240644619446456	-0.161167725934712	-0.0533917347668817	-0.0309338689762401	-0.0368429781432291	-0.147713162460846	-0.132298289715451	0.0112239025075812	-0.112365393749827	-0.263550058553244	-0.193060580202475	-0.242994620485745	-0.281970326337737	-0.119284212893262
"192669"	-0.32993177498458	-0.202264998552377	0.226939321403832	-0.187979679328679	-0.232350100076297	-0.312974952563174	-0.0488435284626448	-0.18889274807859	-0.0637542542023529	-0.0607085491081387	-0.256580969109393	-0.16631733384342	-0.104806846351512	-0.0562609948832449	-0.0289251788144933	-0.0519052576366987	-0.206560452719074	-0.264118608696607	-0.0335928215643577	-0.128263714169387	-0.283433398741782	-0.196838190376032	-0.0686887094952378	-0.0945785439976229	0.0667726470153842	-0.168556601665934	-0.018552660923198	-0.127145209539089	-0.0929447915013704	-0.139089031498534	-0.257508189622659	-0.235196031516494	-0.105281679790348	-0.118697255556509	-0.106461923201232	-0.126936948873913	-0.111268452921522	-0.291676568602304	0.0191734219399157	-0.149207044271338	-0.131857301888029	-0.182561188106623	0.0117653913770419	0.0194729365404763	-0.208748927115167	-0.0633026431665339	-0.122173786212312	-0.0260504173073205	-0.112059782650958	0.0315279800350274	-0.142150173589637	-0.0433820898596297	-0.0447315506262247	-0.139235064827017	-0.294085442916317	-0.0898101248639838	-0.177920148645835	-0.10059188650706	-0.151616862965973	0.151212817731852	-0.0296892336380309	-0.12667081670747	-0.0350201181261654
"983"	-1.42433462941285	-1.36821230825725	-1.50381565739973	-1.4930420319576	-1.48386223196386	-1.49951614771166	-1.31953821463365	-1.26563635455644	-1.34056659582949	-1.36922061968978	-1.18970975256532	-1.42974400928827	-1.39952337968606	-1.22023908296628	-1.34860290691105	-1.1786453828765	-1.29460268804321	-1.2950237637055	-1.47005979529686	-1.19009645546781	-1.37211103771768	-1.6110482129719	-1.44721650088423	-1.46252323375275	-1.32319986342889	-1.48901394210435	-1.41155386993698	-1.28570319509306	-1.50407657478153	-1.4679538614188	-1.33170520684862	-1.22311816732051	-1.2708572359476	-1.32112948338477	-1.3745500741787	-1.30463248489366	-1.3372110508621	-1.23554156443827	-1.40334589155741	-1.35874822484346	-1.42077613035306	-1.45610524827059	-1.22363521849814	-1.36463500781485	-1.23038745654963	-1.42769623830504	-1.36390199786053	-1.27782660491964	-1.53650543766534	-1.31611651879632	-1.34493798373274	-1.33661141746881	-1.29218516039458	-1.33177326380727	-1.25722319455259	-1.4296020052308	-1.33760759924788	-1.29418666774872	-1.31419345702518	-1.28913580926064	-1.30698870550607	-1.37976928517474	-1.43895175541375
"55839"	-0.807870160075863	-1.11250634663848	-1.21366973882971	-1.13963525961226	-0.827277338721822	-1.10172381750725	-0.982421947794778	-0.951712830025175	-0.92220349405203	-1.07702263455591	-1.09416202006983	-1.13994113511237	-1.01708111934553	-0.912641916914424	-1.05887139128109	-1.06859393150754	-1.05144126007598	-1.26086693361227	-1.0767987476224	-0.894505718547589	-1.01855867897568	-1.10326056029309	-1.12901620012352	-1.20425379382039	-1.03726967079266	-1.00926868400236	-1.09126073291352	-1.03329244903033	-1.26115936868418	-1.30098883864207	-1.12713078180692	-1.0743354012878	-0.919282871677323	-0.918966759890194	-1.19990359581886	-1.21195953929115	-1.0759056738993	-1.1297325067367	-0.705431211748589	-0.95856029917988	-1.1115192669461	-0.990131469446436	-0.950036525822608	-1.02446033731639	-1.10815083142011	-1.17058058842696	-1.07632895100211	-0.92235703523942	-0.93363167788928	-1.04097969082261	-0.995406749758258	-0.899692843147893	-1.19413039325402	-1.01419743366034	-1.01899422416422	-1.16157153335451	-1.01984200183236	-1.18288770850932	-0.822065268696288	-1.09779633873302	-1.02530208546435	-1.07115777675728	-0.998301442848418
"1284"	0.0645417864034714	0.0781004002731925	0.10076847543305	0.127312462197731	0.145947362639405	0.0972309026759135	0.108121902565381	0.160479328526275	0.0806915375939005	0.081320928749141	0.16995184225229	-0.0210552607614603	0.0166099812152491	0.0386745208041276	0.141334162517428	-0.00972287741811554	-0.00374394291112371	-0.0441198881864531	0.061333732827011	0.00191730273484033	-0.128059704790354	0.22690026347647	0.0606152415024137	0.043593995974289	0.128705383484401	-0.0839642035600129	0.0553706746236032	-0.101963818240531	0.0914209711022096	0.00502968675776813	0.072684398857952	0.130766511766824	-0.00938471313310611	0.00819003885326842	0.0728768624505229	0.122556593127866	0.0618916262486144	0.0838239994134698	0.0927053485705561	0.0363071156806704	0.0892447949102023	0.0577543970021772	0.0718213917656398	0.0493771765215239	0.0209435173162735	0.189390586807247	0.111864181673769	-0.0405313928327762	0.0939735578698991	0.00662825737306546	0.0092284713781034	0.0542264256184413	0.0072027617287002	0.071378393428929	0.163335291934977	0.0587946529641303	-0.0354676459717008	0.107107332135723	0.0721817120958488	-0.0429493364770086	-0.0407173215142639	0.206073844368188	0.00907788010047498
"10920"	-0.701651259146847	-0.793965991805068	-0.88531641430021	-0.976450359401728	-0.699083893574297	-1.05051819344799	-0.753125403747587	-0.826152485022231	-0.777799088839368	-0.918929967889844	-0.930891834723852	-0.920535193939453	-0.831130637166502	-0.742830687009768	-0.907390876138963	-0.737273919407124	-0.807286525294695	-0.912935318539208	-0.728574533549816	-0.761533439050286	-0.796038466669921	-0.929034065367323	-0.729754597450464	-0.695231131059631	-0.75320518746412	-0.705936757904181	-0.871075592658969	-0.606286839887325	-0.859581650513757	-0.759426773356061	-1.001979228376	-0.831763238391744	-0.582379572203346	-0.708994844640111	-0.815044058512183	-0.938698385345946	-1.01680982904842	-0.538843523498173	-0.86516435340115	-0.635794967788621	-0.556775423068421	-0.579197622619731	-0.772660041207781	-0.802367995665387	-0.836480797232592	-0.836166514583491	-0.977674356425655	-0.672345015310904	-0.62733915893889	-0.752565821936909	-0.709739199332887	-0.871293722762243	-0.77100377811604	-0.824692001741683	-0.72736470897451	-0.703376470883487	-0.839344349347165	-0.727265301979877	-0.761553261848038	-0.587000223027403	-0.72805048502552	-0.828853956769502	-0.725574970401811
"9377"	-0.383267178250894	-0.490852184070165	-0.619082787779998	-0.510531217140114	-0.352186517696623	-0.675318679011123	-0.476289985690819	-0.313318053646131	-0.54786742265078	-0.466518545720642	-0.549929879336883	-0.644170316718734	-0.473202564183737	-0.361457361522615	-0.578002145928954	-0.52845133616373	-0.475268334437017	-0.569289153279577	-0.410662912029111	-0.475209091492614	-0.484280724823546	-0.617948324638556	-0.409796060969086	-0.471973092974611	-0.524027059968473	-0.528226632639711	-0.387745864322183	-0.485356186064536	-0.618726529923755	-0.529031681935041	-0.517792722333595	-0.593852721069981	-0.452365980495192	-0.454882241161144	-0.527764990045047	-0.436737226562946	-0.429864151630092	-0.51835226297207	-0.508144204515768	-0.429610263537169	-0.5378617232765	-0.393420775763066	-0.590034750811393	-0.47742995966659	-0.399032710123648	-0.55877218089357	-0.589384558887531	-0.634522989090497	-0.517454356184666	-0.59085709092741	-0.720466170119225	-0.538955924565187	-0.49740497012997	-0.427939442622878	-0.536007317548481	-0.482839229692482	-0.534744761797847	-0.564236569309851	-0.43520217260068	-0.49304118549832	-0.473231430712009	-0.51287790975643	-0.502967039604779
"1376"	-0.167286559657342	0.00620905407285553	-0.278078634001883	-0.178103733021897	-0.169623469247214	-0.273571690132498	-0.171981596909813	-0.288660864914441	-0.136815566719066	-0.238295063943906	-0.140361768975811	-0.122674520199234	-0.0742665184478367	-0.17558735612934	-0.177054503480574	-0.10198679109031	-0.178540367249627	-0.307657471394473	-0.126797979571398	-0.251713923533992	-0.448006892747447	-0.165946729987637	-0.102475734371136	-0.137111500534123	-0.0673154564692093	-0.238633231988068	-0.0532422547846064	-0.20045649973743	-0.130863548256453	-0.322301767926405	-0.262357089102326	-0.258200079460094	-0.112164589231631	-0.13865439250807	-0.19469929081333	-0.211054934372548	-0.232776363066591	-0.185809732616992	-0.217439687459742	-0.0717234892661191	-0.0484999991857039	-0.173664341370161	-0.192376417118465	-0.0214718662598393	-0.27773445142808	-0.174367273777746	-0.190472711929698	-0.167282636341776	-0.127412126793699	-0.198630561216599	-0.205698240854775	-0.171317277720059	-0.182474055005891	-0.320611546771455	-0.165337805865579	-0.160675613962307	-0.0970334733320943	-0.275848663634429	0.0672078134599916	-0.206477025452571	-0.125271528224545	-0.375066366100862	-0.0965960702323208
"8452"	-0.443210225160752	-0.394540874302669	-0.514539877021491	-0.192865831629112	-0.645706074180427	-0.197504556486346	-0.5132836111822	-0.435688168713718	-0.517083607798876	-0.463965866688418	-0.501197194356936	-0.555620554106041	-0.469048135370302	-0.350280321025887	-0.446261897809541	-0.579266078410903	-0.503451137510389	-0.477235855214576	-0.341894291260466	-0.133936567552993	-0.277788123593161	-0.813997397407626	-0.436299051262243	-0.598662700368411	-0.335830454593314	-0.470186345703858	-0.371633741597254	-0.48473317183132	-0.645524551722364	-0.561064120294733	-0.389044805614802	-0.274979585812955	-0.461634852958529	-0.388564372486532	-0.478789342264183	-0.405900302709393	-0.538719398336275	-0.263995426626593	-0.561888393352498	-0.433123573798887	-0.216289703702052	0.0617356002727261	-0.486882623640956	-0.708368325409929	-0.255068405185984	-0.511179326813374	-0.598010384290311	-0.442599324617624	-0.419222253022237	-0.390282172814937	-0.494053851529307	-0.441183829112754	-0.272315431486101	-0.550636709524418	-0.649202947640571	-0.547438222027398	-0.0438239679668369	-0.0987723772636242	0.409047352012151	-0.224137436956255	-0.410423150210797	-0.418254902781744	-0.388737156846982
"1580"	-0.0750179598557516	-0.205525606175437	-0.295670477444529	-0.171143398586469	-0.0795181634028235	-0.202733669318322	-0.116347350799547	-0.298797063874762	-0.194883596509303	-0.195654146573689	-0.210642206902194	-0.251551350856927	-0.285156758899971	-0.185052493368559	-0.104429488854771	-0.10852945281914	-0.0492501047079593	-0.227115750976493	-0.145333339654889	-0.208547337549131	-0.17044740909808	-0.21143068577695	-0.107599391936704	-0.0533411785497589	-0.0116292144115399	-0.306135225303234	-0.154854977078676	-0.0326858240745251	-0.26648375807395	-0.110550748628725	-0.167510246207695	0.0487445060413313	-0.154060775437439	-0.103136327750254	-0.157940865924272	-0.132694354341141	-0.0960873948836238	-0.1759266850327	-0.212267680696723	-0.0906897938802699	-0.114895087228744	-0.135145821563154	-0.193154930177821	-0.233652672488986	-0.150454546395109	-0.147762115779285	-0.188965452222206	-0.209106271655441	-0.0952424172887971	-0.174711178586938	-0.0558846574616233	-0.0315557633294235	-0.0896848775179673	-0.152125376125115	-0.182544093485729	-0.0940322163134955	-0.013534713215137	-0.166005079131715	-0.00125728009970802	-0.0114471457546204	0.00578078165923661	-0.184898162117537	-0.11845833310173
