	"ACH.000012"	"ACH.000015"	"ACH.000018"	"ACH.000030"	"ACH.000035"	"ACH.000041"	"ACH.000042"	"ACH.000113"	"ACH.000116"	"ACH.000211"	"ACH.000221"	"ACH.000238"	"ACH.000243"	"ACH.000266"	"ACH.000307"	"ACH.000331"	"ACH.000365"	"ACH.000408"	"ACH.000415"	"ACH.000416"	"ACH.000421"	"ACH.000426"	"ACH.000452"	"ACH.000454"	"ACH.000461"	"ACH.000488"	"ACH.000490"	"ACH.000499"	"ACH.000518"	"ACH.000544"	"ACH.000545"	"ACH.000548"	"ACH.000549"	"ACH.000573"	"ACH.000585"	"ACH.000606"	"ACH.000618"	"ACH.000630"	"ACH.000651"	"ACH.000665"	"ACH.000671"	"ACH.000673"	"ACH.000677"	"ACH.000711"	"ACH.000735"	"ACH.000738"	"ACH.000753"	"ACH.000767"	"ACH.000776"	"ACH.000778"	"ACH.000792"	"ACH.000802"	"ACH.000819"	"ACH.000823"	"ACH.000831"	"ACH.000834"	"ACH.000837"	"ACH.000843"	"ACH.000847"	"ACH.000873"	"ACH.000906"	"ACH.000911"	"ACH.000913"	"ACH.000921"	"ACH.000932"	"ACH.000937"	"ACH.000938"	"ACH.000941"	"ACH.000943"	"ACH.000947"	"ACH.000960"	"ACH.000984"	"ACH.000988"	"ACH.000994"	"ACH.001096"	"ACH.001192"	"ACH.001328"	"ACH.001336"	"ACH.001346"	"ACH.001408"	"ACH.001500"	"ACH.001554"
"51326"	0.06927478501019	-0.0248250565588376	0.0602850844677544	0.0870518120385001	0.0967861173485788	-0.263795244488129	-0.0337008949448072	0.093668026993561	0.0488075253628571	-0.092909507600097	0.0966246665488879	-0.187999280449659	0.0584596882823692	0.0580522387314759	0.0712872393366858	0.0723974147552535	0.0107492466339787	0.051867098950687	-0.157715801191987	-0.0931005086562197	0.0403750234668048	0.00983176580682503	0.135439072902006	0.280982302889248	0.124172918601458	0.155694144384076	0.0159049527007646	0.106597133764702	0.17492083511005	0.0693906025899757	0.101656030346186	-0.122982484272494	0.106542787963183	0.0932782919614206	-0.0232461500370851	-0.0669800997503509	0.0817509093068527	-0.0707963587143024	-0.0296945090960574	0.076068419330534	0.0957989525484663	-0.00666511948765182	0.0257802921906191	0.0572556308642381	0.0319991389962034	0.290984386605786	0.0904484458035176	0.114109744194811	-0.22820570613745	0.0418614662370228	0.0138817155007129	0.171928624287115	0.115182469389945	0.0386439831217167	0.13499733043532	0.053296747421247	0.0778085285973919	0.00735815585057775	-0.141274639690062	0.150593603893951	8.12794764951165E-5	0.0888922633837474	-0.0065581089017649	-0.14296230447379	0.240473846383227	0.189475013498981	0.143230278114525	0.249912094944991	0.159203885822158	0.103679538232269	0.199391054550613	-0.15758642934127	-0.0232115986822496	0.0641752870211297	0.117469368853792	-0.23311469182751	-0.0114464132340551	0.0459775866709124	0.0291211261675608	0.0347771728917818	-0.054469880380517	0.0853267634751764
"10776"	-0.251336513955816	-0.284908508508666	-0.118873062088022	-0.230857008225488	-0.229404332184751	-0.232536932787084	-0.231561994871857	-0.213033776333935	-0.210201560912286	-0.159305058796779	-0.254730068473938	-0.210617980118878	-0.270707616978479	-0.266949372820204	-0.313077424006556	-0.352956724131274	-0.206980712126101	-0.112298021389381	-0.204721394692647	-0.227713927156625	-0.278481824674406	-0.463412272766022	-0.195982247954419	-0.285902764696475	-0.319710345912737	-0.177834890239016	-0.391481061181394	-0.519455237196063	-0.0168463637989815	-0.273580772562115	-0.332831217294033	-0.188747609769066	-0.176148596072313	-0.306292182692842	-0.255076750903836	-0.333083079387637	-0.139279451287918	-0.181513820224909	-0.205833801624791	-0.25227845587036	-0.152122837222641	-0.401047281293452	-0.257732531465398	-0.258604862808702	-0.222804800168944	-0.253866499963533	-0.223022651243743	-0.185874821200106	-0.339420685212555	-0.347392750094143	-0.182108451242855	-0.363679468074531	-0.102258984505623	-0.18903895831309	-0.242955946301146	-0.294236252959143	-0.245082839811214	-0.133403384771082	-0.120292903615061	-0.445736386740326	-0.201174428245242	-0.278609439948906	-0.213356461738415	-0.362349015912034	-0.261998357865572	-0.227911623520396	-0.350260666708497	-0.195478561981107	-0.216366046390481	-0.109099693032566	-0.399843226126054	-0.22272576932162	-0.219149210653389	-0.304441909679632	-0.180885252683768	-0.33028541217222	-0.23611768074204	-0.300445977887487	-0.260994661248012	-0.259461040012703	-0.135068457996521	-0.339677861230787
"488"	-1.098217479889	-1.16522522321439	-1.18214742164381	-1.12319847670321	-1.03376164811247	-1.27154272926837	-1.24784827199554	-0.905589074723345	-1.18986996541179	-1.08937888701442	-1.24787159816147	-1.21231422078878	-1.15767726123409	-1.32838477219865	-1.02136991076779	-1.1449242603306	-0.891232452144619	-1.21918953855577	-1.22093873345534	-1.24278712505544	-1.13794584286635	-1.27289941174633	-1.13952166839319	-0.958917538054039	-1.19362679634239	-0.978335743293425	-1.00878425605417	-1.23815339726801	-1.41085833031623	-1.21340131146682	-1.16244033116856	-1.14254108105631	-1.22997418878473	-1.3036068801151	-1.16978536282626	-1.29881760787705	-1.09459377494417	-1.16491635975777	-1.34724911801696	-1.21108239837957	-1.17546589756129	-1.09245429610368	-1.24949414697616	-1.04984809575105	-1.22622387297135	-0.983844319106132	-1.40793748583217	-1.13698907695162	-1.173511283014	-0.976551451058748	-1.20785897603472	-1.13728281014143	-1.22196105475863	-1.11866559435118	-1.13608099285951	-1.08540242313543	-1.14763745602969	-1.07972583935332	-1.28196780223351	-1.26793330852456	-1.14166428782719	-1.20536945701982	-1.23939131860179	-1.21556205912003	-1.02625916724394	-1.2489936914292	-1.19932364052582	-1.03919904740974	-1.18347986052826	-1.1467188191409	-1.06631350377063	-1.22270752418387	-1.45103625016952	-1.33405441084043	-1.09261558042266	-1.24562769345408	-1.19860489102569	-1.15656008636836	-1.13294353685095	-0.986315772148422	-1.05925227039298	-1.10778176892762
"11119"	0.105208932078767	0.194165889020252	0.202137912213842	0.0701416843338901	0.169127933284582	0.144893708911845	0.102995908841966	0.139723742012427	0.114647981831536	0.117042789418701	0.165073095473294	0.126098918461543	0.0291748911409724	0.100511428810522	0.06193535169771	0.125383887635923	0.161524172243694	0.114853032338317	0.127770509114597	0.141965098993028	0.228087570173286	-0.00949904307459968	0.153428778311494	-0.0226929263820167	0.125346400518099	0.119637734330961	0.050000449962728	0.0832896748680892	0.17197911405631	0.0388630866183549	0.137286633951811	0.172318554952497	0.142407449520647	0.168976429142029	0.0984419222607718	0.132629008315432	0.207560586691995	0.0398704800900524	0.170650166119781	0.122102743535139	0.184429539534854	0.0839874006916861	0.129202393305117	0.136872840269786	0.167466035538055	0.0906544954309376	0.107621360415009	0.12396421333477	0.196341825072846	0.152570256897263	0.140308176120648	0.00863907198013437	0.271118973886582	0.1932724326522	0.0113207063511677	0.0637560037061559	0.158711351997357	0.16702860780395	-0.0116744389698542	0.146059576129612	0.172748052581096	0.17597625263454	0.0890970266620406	0.120002141727001	0.208622162124719	0.146777799173459	0.0999931206037198	0.131182217737031	0.194897094777578	0.117257009138013	0.0940224159437255	0.180222444827968	0.17725670359541	0.279733561520835	0.12638532344656	0.168331891939129	0.124260054328235	0.0271344869789729	0.155803811038301	0.111112457699955	0.102772389536955	0.175538798325623
"9080"	-0.181504439334788	-0.0129524295566713	-0.118598421886402	-0.0748651551660995	-0.160973806927933	0.0163054166829017	-0.0213117287549922	-0.0540205516925291	-0.144818978410634	-0.170188751349635	-0.0404546023913671	-0.143598821229319	0.00503707069245961	-0.0620734188353874	0.00376658757915181	-0.0957418487263083	-0.00900728336332481	-0.105452417930772	-0.134970691354977	-0.0835551626891506	-0.0776681400598807	-0.0777006122601906	-0.218403172201427	-0.0700470367871024	-0.0191483950645672	-0.120409308007489	-0.0622573268378311	0.0981053410333628	-0.130717589365234	0.00292142150920368	-0.0847825219735871	-0.160694635439526	0.0120602607579671	0.0412296833309107	-0.079412453840417	-0.232300443544043	0.0157186421591828	-0.120297620898295	0.100010886539665	-0.179433366035758	-0.176469732481805	-0.184088813894477	-0.0907435710526977	-0.0907936499702385	-0.0760249907419564	-0.135861902858351	-0.100543561384978	0.00694567423177428	-0.133555439107359	-0.0783258177829633	-0.192479442681014	-0.111010904399187	0.0376118095137266	0.0413120006949399	-0.216840484308109	-0.173200716004678	0.00708551433810889	-0.171413110978392	-0.018764943531858	-0.098428409869473	-0.0898478247390434	-0.171397922124216	-0.060456939135418	-4.59851284632126E-4	-0.0891314980107239	-0.070155533292145	-0.0336934394611647	-0.274052295142103	-0.304429676160765	-0.158194792804384	-0.210203361949955	-0.072970822591553	-0.115845548319048	-0.322305262799725	-0.0836623443500555	-0.145529557836133	-0.0998146176709093	-0.0260130818374011	-0.0508968891824709	-0.152584380296586	-0.125722331278928	-0.0330587940047094
"3191"	-0.706478312363236	-0.767350187675254	-0.83338355984734	-0.746154250083953	-0.811479610819926	-0.636073980193409	-0.800758901901733	-0.769321419828343	-0.866557036587338	-0.756284036848956	-0.824142341826919	-0.740655189548231	-0.770353788717719	-0.882631871786764	-0.514873109476107	-0.73355633829128	-0.707702522778951	-0.805707533954188	-0.838400943197525	-0.66662579734462	-0.696209433976868	-0.693212508659249	-0.769956300770623	-0.620103663670198	-0.550421245223817	-0.697937057378447	-0.648862703331331	-0.674262141484193	-0.847064686274276	-0.746540636038846	-0.560566481814356	-0.749719983723123	-0.724537198079126	-0.810317723805701	-1.03930723455906	-0.768220025449099	-0.717113330590833	-0.856009944715935	-0.861597586072952	-0.759376592515711	-0.607677871239107	-0.785413531877563	-0.822056338672684	-0.7996913620292	-0.923378523342926	-0.790709386330144	-0.702244246340352	-0.585118465731927	-0.702860456153061	-0.622739565656726	-0.677702931538448	-0.815733292402634	-0.843161563130216	-0.708160931569126	-0.607678953482773	-0.494068843393495	-0.685440801339188	-0.876508541577212	-0.602402031214934	-0.908088457632343	-0.895362217262599	-0.954560638909452	-0.68590480596233	-0.597785908421067	-0.846895828655095	-0.739818097208609	-0.742358585129906	-0.657736620674177	-0.836719506911419	-0.921796574437719	-0.797614782465724	-0.890019325155751	-0.882175481324344	-0.714978113856305	-0.745306552107067	-0.787781703349746	-0.775643788886549	-0.749839082852381	-0.743282714252189	-0.620801785883707	-0.624685744171845	-0.592665531364632
"81033"	-0.0727140687957021	-0.00228586045828597	-0.076271201836155	-0.0753712618137461	-0.0483611101936959	-0.163037458379152	-0.174312255064275	0.120293098442283	-0.0343420588964163	0.0442525418263199	0.0086623743794431	-0.263196514903298	-0.239998473488101	-0.096000476688709	-0.124338840567697	-0.0743839220056559	1.70791395932444E-4	0.0450856110725822	-0.181128626518983	-0.0278709703130003	0.0489530613090562	0.00557270111072905	-0.167567476006373	0.0876312361177784	-0.0508711244377168	-0.0271317402347269	0.0319231836526661	0.124200174324188	-0.104948839255331	-0.134582794963335	-0.112620842431354	-0.0949811686426038	0.0503385288580684	-0.157726524400596	-0.0316416908485694	-0.10207644301668	-0.0435488166907206	-0.0532432249618484	-0.0960104988466444	0.0640358234975494	-0.0372906064262381	-0.133539778369686	0.0168444417498876	-0.0809533724893959	-0.029222776859546	-0.110644093426262	-0.116907997123775	-0.0615419477907141	-0.12236085692159	-0.010451811797975	-0.062231588954973	-0.130215642785045	-0.0367096090026729	-0.0152868532857836	-0.0908936134199841	0.0138724339725494	-0.0741890449601284	-0.166470607830768	0.0291099567328319	-0.305168178429793	-0.0690320043015874	0.0457551591073273	-0.0281232379464413	-0.107987500102	0.0965096444683979	-0.0724311560035931	-0.06860431997818	-0.0971031804764916	-0.132787978638286	-0.0122932654077562	-0.113958522868444	-0.0572083426323073	-0.219300753854486	-0.0569446319233384	-0.124638560548775	-0.18630045763263	-0.0290478763357714	0.00819736639272039	-0.0679435894497831	0.0378169402215557	-0.162189465801601	0.04037811131201
"131375"	-0.22118968185761	-0.220840033409195	-0.231020758348903	-0.198805093656879	-0.144473495816407	-0.302672046224087	-0.342288069216124	-0.205093090044024	-0.226952456066967	-0.365063736347862	-0.200114124664206	-0.43945487543234	-0.276849876925518	-0.238597481403061	-0.297264236869325	-0.273344688972178	-0.245215841036028	-0.37266988946003	-0.466388150543414	-0.514804770212219	-0.111522593819178	-0.251124536984834	-0.219448548623578	-0.234093574149911	-0.380420454772146	-0.232952937320046	-0.253916762079255	-0.0793854615401684	-0.302251583206426	-0.134785030691469	-0.253652621810216	-0.307373394727313	-0.260885981166524	-0.249961818410664	-0.237873329422399	-0.340002287976735	-0.222888069478923	-0.157643054456932	-0.406039743814539	-0.185943691950778	-0.250487105753267	-0.301996634765704	-0.125744909597503	-0.304310372264508	-0.271516767297063	-0.315083482785244	-0.255924783624793	-0.221978243527582	-0.264538665303946	-0.379797746759943	-0.118927201618333	-0.280947331700514	-0.3218275840606	-0.148764287032203	-0.274575543810518	-0.236385363819693	-0.215475851021858	-0.294149671247472	-0.0950580618045641	-0.32155546543501	-0.183153213116896	-0.324303215206111	-0.143160809077077	-0.297159808348027	-0.18894662596588	-0.477980241041606	-0.286746625254276	-0.255516471226625	-0.408474588011756	-0.165761728594559	-0.320397007808818	-0.229886860915124	-0.313183478915512	-0.30608056949539	-0.207020323642151	-0.272634121815856	-0.122984783017327	-0.185865524064187	-0.245037284353416	-0.308658371652109	-0.155243257302937	-0.266230178034167
"4141"	-1.17384999274699	-0.963743687634847	-1.11056687536659	-0.88707673569429	-1.10808980004296	-1.00281969440339	-1.14016950834782	-1.06710312303017	-1.08339152249374	-0.947715242038314	-1.05858951125521	-0.94238063276782	-1.11141744433996	-1.14687508662882	-0.999016195092822	-0.801635058351073	-0.924629524198434	-1.25503944670801	-1.23868303967255	-0.987044960076717	-1.10844712183045	-0.903270240242877	-1.01472790582461	-1.06860949718348	-1.14724591915704	-0.978667694847339	-1.03224990187273	-1.01795419999722	-1.08494988589168	-1.00798304802535	-0.94112672064726	-0.941196041812922	-0.855856733780387	-1.22080184571556	-1.08813619817919	-0.936733150113244	-1.07686439376227	-1.03181786601947	-1.18005239429199	-1.12615326751437	-1.09107681113559	-1.02079090456155	-1.10491688168012	-1.08131494516808	-1.12720478826075	-0.993258089465708	-1.182603995977	-0.995044340183019	-1.07980156713281	-0.940235228234539	-1.00282135931645	-1.2128442935528	-1.02564555828284	-0.953157226893766	-1.02103623147259	-1.05676609649818	-1.21555369248625	-1.26560529185282	-0.959096170361884	-1.00669990510061	-1.12968308747484	-1.03803144113861	-1.03533241349138	-0.904689034020598	-1.04834097614528	-1.10635834025429	-1.09428127926333	-0.978505771651971	-1.24562093047673	-1.11573871488358	-1.06154486747621	-1.02883683969127	-1.04043397583775	-1.21595728915451	-1.00655302462285	-0.972748577505691	-1.18085816197379	-0.939516213689916	-1.12926116997748	-1.11231069162913	-1.13617722650486	-1.08502932392103
"745"	-0.0827202468908461	0.0202781548208744	-0.043023851628486	-0.0575853431687192	-0.0624842396236561	-0.0211570642010227	-0.020849396589404	0.025883845362335	-0.105991269303657	-0.0430529261204251	-0.00795845428929674	0.0708629904105912	0.107093840760398	0.0584549593435346	-0.0061156666523229	-0.319062162340788	-0.151196495914724	-0.118000177348329	-0.195735300483307	0.0424704614544667	-0.370578889231806	-0.141840271822223	-0.0135617782875084	-0.0354058015684012	-0.159236499923494	-0.0222395648621712	0.0559677880253661	-0.197256228552162	-0.15999824928581	-0.0772123615446385	-0.253905413198157	-0.0468453904820742	-0.0598657670323248	0.0242415640916664	-0.148127001271102	-0.320313339648727	-0.207890282291644	-0.134610299446439	-0.0375026566623789	-0.081745707902609	-0.0563577548240539	-0.0206486965512734	0.0851601619339564	-0.05783432882643	-0.113229483478389	-0.0682481058198002	-0.0474203625333391	-0.0396180503088286	-0.032252557782067	-0.100937985053341	-0.0789538593748258	-0.182982292025226	0.0202693982379601	-0.108529178662213	-0.221312771206461	-0.218304459241475	0.011749755814019	-0.0828497644902754	-0.0857290070488117	-0.10426459370928	-0.0156695574331353	0.00754355375184778	-0.122093224280729	0.107406520861238	-0.00424936290211993	-0.0902827151706637	-0.086634252558334	-0.066840414165088	-0.0945533771474255	-0.0648205407445446	-0.120952220734584	-0.0493299192777929	-0.051730124374391	-0.0297054326080779	0.0621577974473268	-0.0336707238200171	-0.272671180381732	-0.122244668405068	-0.0928124475052703	-0.041553789903148	-0.141899353721267	0.00437468280412243
